
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:00:04.000 --> 00:00:06.000]   Netcast you love.
[00:00:06.000 --> 00:00:08.000]   From people you trust.
[00:00:08.000 --> 00:00:11.000]   [ Music ]
[00:00:11.000 --> 00:00:14.000]   This is Detroit.
[00:00:14.000 --> 00:00:17.000]   Bandwidth for Mac Break Weekly is provided by
[00:00:17.000 --> 00:00:22.000]   cashfly@cachiefly.com.
[00:00:22.000 --> 00:00:29.000]   [ Music ]
[00:00:29.000 --> 00:00:35.000]   This is Mac Break Weekly, episode 110 for October 14, 2008.
[00:00:35.000 --> 00:00:37.000]   Pay in the Apple Tax.
[00:00:37.000 --> 00:00:39.000]   [ Music ]
[00:00:39.000 --> 00:00:42.000]   Mac Break Weekly is brought to you by Audible.com.
[00:00:42.000 --> 00:00:49.000]   For your free audio book, visit Audible.com/MacBreak.
[00:00:49.000 --> 00:00:51.000]   And by listeners like you.
[00:00:51.000 --> 00:00:53.000]   Thanks so much for your contribution.
[00:00:53.000 --> 00:00:56.000]   We couldn't do to it without it.
[00:00:56.000 --> 00:01:01.000]   It's time for Mac Break Weekly.
[00:01:01.000 --> 00:01:04.000]   Leo LePourt here and we are pleased to say that
[00:01:04.000 --> 00:01:07.000]   Apple has for once made an announcement before we record
[00:01:07.000 --> 00:01:08.000]   the show.
[00:01:08.000 --> 00:01:10.000]   Let's say, yay.
[00:01:10.000 --> 00:01:13.000]   Scott Borne is here from twpphoto.com, this week
[00:01:13.000 --> 00:01:15.000]   in photography.
[00:01:15.000 --> 00:01:18.000]   Also our official Mac bigot.
[00:01:18.000 --> 00:01:21.000]   If it's not Mac, you could throw it back.
[00:01:21.000 --> 00:01:22.000]   That is correct.
[00:01:22.000 --> 00:01:23.000]   Yes.
[00:01:23.000 --> 00:01:24.000]   You are correct, sir.
[00:01:24.000 --> 00:01:27.000]   Chris Breen, the Mac Daddy from Macworld magazine,
[00:01:27.000 --> 00:01:29.000]   his senior editor at Macworld magazine.
[00:01:29.000 --> 00:01:30.000]   Chris, thanks for joining us.
[00:01:30.000 --> 00:01:31.000]   Great to be here again, Leo.
[00:01:31.000 --> 00:01:33.000]   We're going to make you use the phone since you are out in
[00:01:33.000 --> 00:01:35.000]   the boonies and your Skype is inconsistent.
[00:01:35.000 --> 00:01:37.000]   I hope people will forgive me that.
[00:01:37.000 --> 00:01:39.000]   Yes, no, it will blame Skype.
[00:01:39.000 --> 00:01:40.000]   Blame Skype.
[00:01:40.000 --> 00:01:41.000]   It's all Skype's fault.
[00:01:41.000 --> 00:01:45.000]   Also with us, Mr. Andy Inaco from the Celestial Waste
[00:01:45.000 --> 00:01:47.000]   of bandwidth and the Chicago Sun-Times Eye.
[00:01:47.000 --> 00:01:48.000]   Andy?
[00:01:48.000 --> 00:01:49.000]   Hello.
[00:01:49.000 --> 00:01:52.000]   We've all been watching before the show.
[00:01:52.000 --> 00:01:54.000]   We've all been watching the Apple announcements, so it's
[00:01:54.000 --> 00:01:56.000]   over now so we can actually talk about it.
[00:01:56.000 --> 00:02:00.000]   Also, to give us some PC perspective, because some of
[00:02:00.000 --> 00:02:04.000]   what we're seeing is, in fact, parts that are more common
[00:02:04.000 --> 00:02:08.000]   on PCs than on Macs, Ryan Shroud, from PCPerspective.
[00:02:08.000 --> 00:02:11.000]   PCPer.com is a great enthusiast blog.
[00:02:11.000 --> 00:02:14.000]   And Ryan was the one who broke the story yesterday about
[00:02:14.000 --> 00:02:15.000]   the Nvidia chipset.
[00:02:15.000 --> 00:02:19.000]   And he actually has the Nvidia chipset in some other boards
[00:02:19.000 --> 00:02:21.000]   and knows a lot about it, also about these graphics.
[00:02:21.000 --> 00:02:22.000]   Ryan, thanks for joining us.
[00:02:22.000 --> 00:02:23.000]   Thank you for having me.
[00:02:23.000 --> 00:02:24.000]   Great to have you all.
[00:02:24.000 --> 00:02:27.000]   So let me just recap a little bit of what happened.
[00:02:27.000 --> 00:02:31.000]   Starting with the rumor sites were right in almost every
[00:02:31.000 --> 00:02:32.000]   respect.
[00:02:32.000 --> 00:02:34.000]   Kevin Rose missed this one.
[00:02:34.000 --> 00:02:36.000]   No Blu-ray drive.
[00:02:36.000 --> 00:02:41.000]   But we do have a MacBook Pro made out of a single brick of
[00:02:41.000 --> 00:02:42.000]   aluminum.
[00:02:42.000 --> 00:02:49.000]   We have three new MacBooks, a $9.99, not $800, but $9.99 low end.
[00:02:49.000 --> 00:02:51.000]   Plastic, white plastic MacBook.
[00:02:51.000 --> 00:02:54.000]   We have two new MacBooks made out of aluminum.
[00:02:54.000 --> 00:02:59.000]   All of the new Macs, all the new Notebooks have LED
[00:02:59.000 --> 00:03:00.000]   backlit displays.
[00:03:00.000 --> 00:03:03.000]   The higher end ones, except for the, I don't know what the
[00:03:03.000 --> 00:03:06.000]   $9.99 display looks like, but the higher end ones have
[00:03:06.000 --> 00:03:09.000]   displays that are just like the iMac displays with the
[00:03:09.000 --> 00:03:12.000]   black border, they're all glass all the way to the edge.
[00:03:12.000 --> 00:03:16.000]   Much thinner, noticeably thinner, there are two new MacBook
[00:03:16.000 --> 00:03:21.000]   Pros, two new 15 inches, I guess I should say.
[00:03:21.000 --> 00:03:26.000]   And these MacBook Pros all have, as I said, that same LED
[00:03:26.000 --> 00:03:27.000]   backlit display.
[00:03:27.000 --> 00:03:33.000]   By the way, all of them have the new glass touch pads, no buttons.
[00:03:33.000 --> 00:03:37.000]   Steve Jobs finally got his wish, a buttonless mouse.
[00:03:37.000 --> 00:03:40.000]   It remains to be seen how that will work.
[00:03:40.000 --> 00:03:42.000]   I guess you'll tap to click.
[00:03:42.000 --> 00:03:44.000]   It's more like having an iPhone, I guess.
[00:03:44.000 --> 00:03:46.000]   Black keyboards all round.
[00:03:46.000 --> 00:03:50.000]   The MacBook Pros are made out of a single brick of aluminum
[00:03:50.000 --> 00:03:54.000]   for the bottom part, which the keyboard isn't set into.
[00:03:54.000 --> 00:03:56.000]   Hard drive sizes are much bigger.
[00:03:56.000 --> 00:03:59.000]   SSD drives options on all of the new MacBooks.
[00:03:59.000 --> 00:04:03.000]   But the biggest story, I think, and that's why Ryan is here,
[00:04:03.000 --> 00:04:06.000]   is Apple is abandoning the Intel chipset that is used up
[00:04:06.000 --> 00:04:09.000]   to now and moving to an Nvidia chipset, which gives it
[00:04:09.000 --> 00:04:13.000]   some real advantages, including some new Macs.
[00:04:13.000 --> 00:04:16.000]   Some new Nvidia video cards.
[00:04:16.000 --> 00:04:20.000]   Ryan, tell us a little bit about the chips that are used in these.
[00:04:20.000 --> 00:04:24.000]   So the integrated graphics chips that they're using
[00:04:24.000 --> 00:04:26.000]   is called the GeForce 9400M.
[00:04:26.000 --> 00:04:31.000]   And this is a single chip solution that offers all of the
[00:04:31.000 --> 00:04:34.000]   features that chips have, but normally have your memory
[00:04:34.000 --> 00:04:37.000]   controller, you know, controls the PCI Express bus,
[00:04:37.000 --> 00:04:40.000]   SATA, that kind of stuff, and also adds in the integrated
[00:04:40.000 --> 00:04:41.000]   graphics core with it.
[00:04:41.000 --> 00:04:45.000]   So the benefit of this is you get three to four times the
[00:04:45.000 --> 00:04:50.000]   graphics performance that you would have got using Intel's
[00:04:50.000 --> 00:04:54.000]   integrated graphics solution that were on previous MacBooks
[00:04:54.000 --> 00:04:56.000]   and in the MacBook Air as well.
[00:04:56.000 --> 00:04:59.000]   So you get a big boost in any kind of gaming performance
[00:04:59.000 --> 00:05:01.000]   that they might want to include there.
[00:05:01.000 --> 00:05:05.000]   And obviously, usually for Macs, gaming is not on the forefront
[00:05:05.000 --> 00:05:06.000]   there.
[00:05:06.000 --> 00:05:09.000]   So it'll be interesting to see how that changes now that they're
[00:05:09.000 --> 00:05:11.000]   kind of taking that into consideration.
[00:05:11.000 --> 00:05:16.000]   They also have the ability to offer features like hybrid
[00:05:16.000 --> 00:05:17.000]   power.
[00:05:17.000 --> 00:05:22.000]   They didn't really mention it by that name during the keynote
[00:05:22.000 --> 00:05:24.000]   or session, whatever you want to call it today.
[00:05:24.000 --> 00:05:26.000]   But it basically gives you the ability to include both the
[00:05:26.000 --> 00:05:30.000]   integrated graphics and a discrete graphics solution from
[00:05:30.000 --> 00:05:34.000]   Nvidia that you can switch between without having to
[00:05:34.000 --> 00:05:38.000]   reboot your system or anything like that.
[00:05:38.000 --> 00:05:41.000]   And it allows you to save power and use the integrated graphics
[00:05:41.000 --> 00:05:44.000]   when you want to or when you need the graphics performance,
[00:05:44.000 --> 00:05:46.000]   you can use a discrete part.
[00:05:46.000 --> 00:05:48.000]   So this is within one system.
[00:05:48.000 --> 00:05:51.000]   I think this is in all the MacBook Pros.
[00:05:51.000 --> 00:05:53.000]   Yeah, I think it's only the MacBook Pros.
[00:05:53.000 --> 00:05:55.000]   Yeah, because there are MacBook Airs as well.
[00:05:55.000 --> 00:05:56.000]   Oh, there's Alex Lindsay.
[00:05:56.000 --> 00:05:58.000]   Let's let Alex into the call.
[00:05:58.000 --> 00:06:02.000]   Hey, Alex, welcome.
[00:06:02.000 --> 00:06:05.000]   Can you hear me better?
[00:06:05.000 --> 00:06:07.000]   Yeah, that's much better.
[00:06:07.000 --> 00:06:12.000]   So this Nvidia chipset allows you to do something a little
[00:06:12.000 --> 00:06:16.000]   weird, which is it has integrated graphics, motherboard
[00:06:16.000 --> 00:06:17.000]   graphics.
[00:06:17.000 --> 00:06:18.000]   That's the 9400M graphics.
[00:06:18.000 --> 00:06:21.000]   But it also has a discrete graphics chip.
[00:06:21.000 --> 00:06:27.000]   If you want to get higher speed graphics and I presume more
[00:06:27.000 --> 00:06:29.000]   graphics memory that's not coming out of RAM, you would switch
[00:06:29.000 --> 00:06:30.000]   to the discrete chip.
[00:06:30.000 --> 00:06:31.000]   Is that right?
[00:06:31.000 --> 00:06:32.000]   That's correct.
[00:06:32.000 --> 00:06:34.000]   And your battery life goes down by about 20%.
[00:06:34.000 --> 00:06:39.000]   Yeah, he said from five hours to four hours, I'd be curious.
[00:06:39.000 --> 00:06:42.000]   I would expect it to be a little bit more than that.
[00:06:42.000 --> 00:06:44.000]   But you'd get less battery life.
[00:06:44.000 --> 00:06:45.000]   Right.
[00:06:45.000 --> 00:06:47.000]   Did you see more difference than that?
[00:06:47.000 --> 00:06:51.000]   So give us an idea of how fast this 9600GT is.
[00:06:51.000 --> 00:06:55.000]   It's not a desktop speed graphics card.
[00:06:55.000 --> 00:07:01.000]   The 9600GT, it could be if you consider the desktop cards,
[00:07:01.000 --> 00:07:05.000]   I would equate it to maybe a desktop card selling for $80,
[00:07:05.000 --> 00:07:07.000]   $90.
[00:07:07.000 --> 00:07:09.000]   That type of gaming performance.
[00:07:09.000 --> 00:07:13.000]   Hey Leo, I'm sending you a file you need to accept.
[00:07:13.000 --> 00:07:14.000]   Oh, okay.
[00:07:14.000 --> 00:07:15.000]   Is that what that sound is?
[00:07:15.000 --> 00:07:16.000]   All right.
[00:07:16.000 --> 00:07:17.000]   Is this your order?
[00:07:17.000 --> 00:07:19.000]   That's a copy of it.
[00:07:19.000 --> 00:07:23.000]   Okay.
[00:07:23.000 --> 00:07:25.000]   Somebody asked in the chat room how it compared to the old
[00:07:25.000 --> 00:07:27.000]   graphics in the MacBook Pro.
[00:07:27.000 --> 00:07:29.000]   And I think we just, we were just talking about that.
[00:07:29.000 --> 00:07:34.000]   The old MacBook Pro uses an 8600GTPU.
[00:07:34.000 --> 00:07:38.000]   The new 9600 probably won't be dramatically faster than that in
[00:07:38.000 --> 00:07:39.000]   terms of gaming performance.
[00:07:39.000 --> 00:07:42.000]   So you will see a bump, but you get a little bit of a feature
[00:07:42.000 --> 00:07:47.000]   increase and the 8600 was not compatible with the hybrid power
[00:07:47.000 --> 00:07:51.000]   technology in the Nvidia 9400 chipset.
[00:07:51.000 --> 00:07:52.000]   According to Apple,
[00:07:52.000 --> 00:07:56.000]   things like aperture will be sped up about 50% because of its
[00:07:56.000 --> 00:07:57.000]   reliance on GPU.
[00:07:57.000 --> 00:08:00.000]   That's the kind of thing you want to see is because people, I don't
[00:08:00.000 --> 00:08:03.000]   know if gaming is still very important on the Mac side.
[00:08:03.000 --> 00:08:04.000]   Exactly.
[00:08:04.000 --> 00:08:06.000]   Not many games, but well, I presume Photoshop would also
[00:08:06.000 --> 00:08:07.000]   benefit from that.
[00:08:07.000 --> 00:08:12.000]   Likewise, around the same 50% in some of the higher end processes
[00:08:12.000 --> 00:08:16.000]   like Gaussian blur, et cetera.
[00:08:16.000 --> 00:08:19.000]   Did they say that during the event today?
[00:08:19.000 --> 00:08:21.000]   Because I was looking for that and I didn't see that come up.
[00:08:21.000 --> 00:08:23.000]   That was one of my big.
[00:08:23.000 --> 00:08:26.000]   That was on a press piece that was sent to me by Apple.
[00:08:26.000 --> 00:08:29.000]   So I don't know if they published it yet, but that's what they're
[00:08:29.000 --> 00:08:30.000]   claiming.
[00:08:30.000 --> 00:08:33.000]   And I can get that to Leo if he didn't get it, but it's they
