
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:00:04.000 --> 00:00:06.000]   >> Netcast you love.
[00:00:06.000 --> 00:00:08.000]   >> From people you trust.
[00:00:08.000 --> 00:00:11.000]   [ Music ]
[00:00:11.000 --> 00:00:14.000]   >> This is Detroit.
[00:00:14.000 --> 00:00:17.000]   >> Bandwidth for Mac Break Weekly is provided by
[00:00:17.000 --> 00:00:22.000]   cashfly@cachafly.com.
[00:00:22.000 --> 00:00:29.000]   [ Music ]
[00:00:29.000 --> 00:00:35.000]   >> This is Mac Break Weekly, Episode 117 for December 2, 2008.
[00:00:35.000 --> 00:00:37.000]   The Delicious Podcast.
[00:00:37.000 --> 00:00:39.000]   [ Music ]
[00:00:39.000 --> 00:00:42.000]   >> Mac Break Weekly is brought to you by Audible.com.
[00:00:42.000 --> 00:00:49.000]   For your free audio book, visit Audible.com/MacBreak.
[00:00:49.000 --> 00:00:51.000]   >> And by listeners like you.
[00:00:51.000 --> 00:00:53.000]   Thanks so much for your contribution.
[00:00:53.000 --> 00:00:56.000]   We couldn't do to it without it.
[00:00:56.000 --> 00:00:59.000]   We're going to do this the way that our forefathers did.
[00:00:59.000 --> 00:01:00.000]   It is.
[00:01:00.000 --> 00:01:02.000]   It's a forefather's.
[00:01:02.000 --> 00:01:03.000]   Exactly.
[00:01:03.000 --> 00:01:06.000]   >> It's like the pilgrims for the first Thanksgiving where, you know,
[00:01:06.000 --> 00:01:09.000]   wired headsets and, you know, mobility processors and that.
[00:01:09.000 --> 00:01:10.000]   >> Wow.
[00:01:10.000 --> 00:01:11.000]   It is kind of like that.
[00:01:11.000 --> 00:01:12.000]   >> It's pretty clear though.
[00:01:12.000 --> 00:01:14.000]   I think everybody's got a big perspective.
[00:01:14.000 --> 00:01:17.000]   >> Can I just say it's good to have the four of us back together again?
[00:01:17.000 --> 00:01:18.000]   >> Yay.
[00:01:18.000 --> 00:01:19.000]   >> Yay.
[00:01:19.000 --> 00:01:24.000]   >> So, and by the way, cast to the fourth wins because Alex,
[00:01:24.000 --> 00:01:26.000]   you're in Japan, right?
[00:01:26.000 --> 00:01:27.000]   >> Yes.
[00:01:27.000 --> 00:01:33.000]   >> So, we got New Mexico, Boston, California, and New Mexico and Japan.
[00:01:33.000 --> 00:01:34.000]   It's awesome.
[00:01:34.000 --> 00:01:38.000]   This is this week in all over the world.
[00:01:38.000 --> 00:01:40.000]   >> This world in Mackintosh.
[00:01:40.000 --> 00:01:42.000]   >> So, tendrils expanding out.
[00:01:42.000 --> 00:01:45.000]   So, they will not escape our grass.
[00:01:45.000 --> 00:01:48.000]   >> I am in phase three commences.
[00:01:48.000 --> 00:01:49.000]   >> Oh, dear.
[00:01:49.000 --> 00:01:50.000]   Oh, dear.
[00:01:50.000 --> 00:01:51.000]   Oh, dear, oh, dear.
[00:01:51.000 --> 00:01:55.000]   What are you doing in Japan for those who are tuning in and haven't been paying attention
[00:01:55.000 --> 00:01:56.000]   over the past few weeks?
[00:01:56.000 --> 00:02:03.000]   >> I am coordinating visual effects for a movie called Memoirs of Teenage Amnesiac.
[00:02:03.000 --> 00:02:05.000]   >> Is that true?
[00:02:05.000 --> 00:02:06.000]   >> Are you joking?
[00:02:06.000 --> 00:02:13.000]   >> Based on a book called Memoirs of Teenage Amnesiac, and it's -- but it's been Hans Kedosa
[00:02:13.000 --> 00:02:18.000]   who did Conversations with the Women in Quacy Collison, who's the visual effects supervisor,
[00:02:18.000 --> 00:02:20.000]   asked me to come on out.
[00:02:20.000 --> 00:02:24.000]   So, we're actually -- the Pixel 4 will be doing visual effects for the film.
[00:02:24.000 --> 00:02:29.000]   There's probably about 160 shots to do for the film.
[00:02:29.000 --> 00:02:33.000]   And, I mean, some stuff real simple and some stuff more complicated.
[00:02:33.000 --> 00:02:38.000]   And so, we're -- so, I'm out here to make sure that we don't bite off more on the set
[00:02:38.000 --> 00:02:40.000]   than we can chew in post.
[00:02:40.000 --> 00:02:42.000]   [ Laughter ]
[00:02:42.000 --> 00:02:44.000]   So, it's fun.
[00:02:44.000 --> 00:02:49.000]   You know, the crew -- the Japanese crew is so fast.
[00:02:49.000 --> 00:02:51.000]   I mean, I've just never seen anything like it.
[00:02:51.000 --> 00:02:53.000]   So, we're having a great time.
[00:02:53.000 --> 00:02:57.000]   And I'm just in Rapungee Tokyo.
[00:02:57.000 --> 00:02:59.000]   And I'm going to be here for the next month.
[00:02:59.000 --> 00:03:01.000]   >> Rapungee is a neighborhood?
[00:03:01.000 --> 00:03:02.000]   >> Yes.
[00:03:02.000 --> 00:03:04.000]   Yes, it's a neighborhood inside of Tokyo.
[00:03:04.000 --> 00:03:08.000]   And it is -- it is probably, you know, the embassies are all here.
[00:03:08.000 --> 00:03:12.000]   And it is also -- ironically, it's also a big club scene.
[00:03:12.000 --> 00:03:15.000]   I evidently write up my hit right up the street.
[00:03:15.000 --> 00:03:18.000]   And so -- and there's just a lot -- it's not, you know, I guess --
[00:03:18.000 --> 00:03:21.000]   I guess it's where I was there yesterday.
[00:03:21.000 --> 00:03:26.000]   And it was -- it's what you think of when you think of Tokyo with just like lights and
[00:03:26.000 --> 00:03:29.000]   signs and everything everywhere.
[00:03:29.000 --> 00:03:34.000]   But this is still pretty out there, but it's not -- it's a little more subdued.
[00:03:34.000 --> 00:03:36.000]   And I'm having a great time.
[00:03:36.000 --> 00:03:40.000]   >> And of course, you have so much bandwidth that we can Skype you.
[00:03:40.000 --> 00:03:42.000]   And it actually sounds better than when you're in San Francisco.
[00:03:42.000 --> 00:03:43.000]   So, that's -- it does.
[00:03:43.000 --> 00:03:44.000]   It's amazing.
[00:03:44.000 --> 00:03:46.000]   At least my little T1 way behind.
[00:03:46.000 --> 00:03:47.000]   >> It's kind of amazing.
[00:03:47.000 --> 00:03:51.000]   >> First thing I do, almost -- any time I get a connection, the first thing I do is I go
[00:03:51.000 --> 00:03:53.000]   to speedtest.net and I just see what -- what I'm writing.
[00:03:53.000 --> 00:03:54.000]   >> Yeah, me too.
[00:03:54.000 --> 00:03:58.000]   >> And it is 24 megabits up and down.
[00:03:58.000 --> 00:03:59.000]   >> Up and down.
[00:03:59.000 --> 00:04:00.000]   >> Up and down.
[00:04:00.000 --> 00:04:01.000]   >> Up and down.
[00:04:01.000 --> 00:04:02.000]   >> 24 megabits.
[00:04:02.000 --> 00:04:03.000]   >> On your phone.
[00:04:03.000 --> 00:04:04.000]   >> Yeah.
[00:04:04.000 --> 00:04:06.000]   >> You just hit the button.
[00:04:06.000 --> 00:04:11.000]   You know, you -- when you go to iTunes to buy like heroes or something like that, you
[00:04:11.000 --> 00:04:13.000]   know, it's 1.5 gigabytes or whatever.
[00:04:13.000 --> 00:04:14.000]   And it takes like 10 minutes.
[00:04:14.000 --> 00:04:15.000]   >> Wow.
[00:04:15.000 --> 00:04:18.000]   >> You know, it's -- it just -- it just sits right down.
[00:04:18.000 --> 00:04:19.000]   And it's pretty solid.
[00:04:19.000 --> 00:04:23.000]   It's never -- in fact, I've been watching the -- through I stat menu, I've been watching
[00:04:23.000 --> 00:04:28.000]   the stats and I -- even though it sustained at 24, I think I'm getting at times peaks
[00:04:28.000 --> 00:04:30.000]   at 50 to 60 megabits a second.
[00:04:30.000 --> 00:04:31.000]   >> And this is in a hotel?
[00:04:31.000 --> 00:04:33.000]   >> Yeah, it's an apartment company.
[00:04:33.000 --> 00:04:38.000]   It's like a -- you know, it's like a resident apartment thing because I'm here for a month.
[00:04:38.000 --> 00:04:42.000]   >> Well, as if this were enough of a challenge, we're going to try to add one more name to
[00:04:42.000 --> 00:04:43.000]   the mix.
[00:04:43.000 --> 00:04:44.000]   >> Yeah.
[00:04:44.000 --> 00:04:49.000]   >> You know, Will Shipley, William John Shipley from Delicious Monster that created the incredible
[00:04:49.000 --> 00:04:50.000]   Delicious Library.
[00:04:50.000 --> 00:04:55.000]   And in fact, his programming style has created a whole new way of talking about Mac software.
[00:04:55.000 --> 00:04:57.000]   They call it the Delicious Generation.
[00:04:57.000 --> 00:04:58.000]   Will, are you there?
[00:04:58.000 --> 00:04:59.000]   >> Yeah.
[00:04:59.000 --> 00:05:00.000]   >> It's amazing.
[00:05:00.000 --> 00:05:01.000]   We finally got him on.
[00:05:01.000 --> 00:05:02.000]   Hi, Will.
[00:05:02.000 --> 00:05:03.000]   >> Patty.
[00:05:03.000 --> 00:05:05.600]   >> Welcome to Mac Break Weekly on the line with us also.
[00:05:05.600 --> 00:05:12.000]   As I mentioned, Scott Born from the Twip Photo folks this week in photography, TwipPhoto.com.
[00:05:12.000 --> 00:05:14.000]   And he's in New Mexico, Scott.
[00:05:14.000 --> 00:05:18.000]   I mean, there's a core old New Mexico leading a bird photography workshop.
[00:05:18.000 --> 00:05:22.000]   And to that end, I do want to let you know that Leo, I got it hard out in about 60 minutes.
[00:05:22.000 --> 00:05:23.000]   >> Good.
[00:05:23.000 --> 00:05:24.000]   So does everybody.
[00:05:24.000 --> 00:05:29.000]   Also, Andy Inako from the Chicago sometimes, and they celestial waste Japan with.
[00:05:29.000 --> 00:05:30.000]   Hi, Andy.
[00:05:30.000 --> 00:05:31.000]   >> Hello.
[00:05:31.000 --> 00:05:33.000]   >> And we were just talking to Alex Lindsey, who is in Japan.
[00:05:33.000 --> 00:05:35.000]   He's in Tokyo working on a movie.
[00:05:35.000 --> 00:05:36.000]   >> Konnichiwa.
[00:05:36.000 --> 00:05:37.000]   >> Konnichiwa.
[00:05:37.000 --> 00:05:45.000]   >> So if you direct your browsers to your hymnals to mbwi.com, you'll see quite a few stories.
[00:05:45.000 --> 00:05:50.000]   The biggest, I think, Apple recommends Mac users install antivirus software.
[00:05:50.000 --> 00:05:51.000]   >> I saw that.
[00:05:51.000 --> 00:05:55.000]   That's kind of -- >> Well, they're being slight about it.
[00:05:55.000 --> 00:05:56.000]   >> Yeah.
[00:05:56.000 --> 00:05:58.000]   They put out a tech note, a knowledge-based article.
[00:05:58.000 --> 00:06:02.000]   >> They didn't exactly call the major media networks and say, "Hey, you should do this."
[00:06:02.000 --> 00:06:03.000]   >> But they must have known.
[00:06:03.000 --> 00:06:04.000]   I mean, well, maybe not.
[00:06:04.000 --> 00:06:08.000]   Because they put it out November 21st, and we're just kind of -- everybody's just kind of figured
[00:06:08.000 --> 00:06:09.000]   it out now.
[00:06:09.000 --> 00:06:14.000]   I guess it took somebody to notice it and then put it out to the Mac media.
[00:06:14.000 --> 00:06:19.000]   Apple says, "Don't all use the same antivirus, either."
[00:06:19.000 --> 00:06:22.000]   >> I have more than one.
[00:06:22.000 --> 00:06:23.000]   How many antivirus?
[00:06:23.000 --> 00:06:24.000]   >> There's two.
[00:06:24.000 --> 00:06:26.000]   >> There's several.
[00:06:26.000 --> 00:06:33.000]   Apple recommends Intigo virus barrier excess, semantics Norton antivirus 11, McAfee virus scan
[00:06:33.000 --> 00:06:35.000]   for Mac.
[00:06:35.000 --> 00:06:43.000]   And there also is another one that they didn't recommend, Clamix AV, which is free.
[00:06:43.000 --> 00:06:49.000]   >> This is the CYA to make sure that -- >> I think someone doesn't say, "Well, you
[00:06:49.000 --> 00:06:53.000]   know, I can see a class-accident suit if something came out."
[00:06:53.000 --> 00:06:58.000]   And Apple has been kind of arrogant about there's no viruses, and people will say, "Well,
[00:06:58.000 --> 00:06:59.000]   you missed me."
[00:06:59.000 --> 00:07:01.000]   Blah, blah, blah.
[00:07:01.000 --> 00:07:04.000]   >> Well, wait, it really is long overdue, don't you think?
[00:07:04.000 --> 00:07:05.000]   >> I don't know.
[00:07:05.000 --> 00:07:07.000]   Are you going to run out and put an antivirus in your Mac?
[00:07:07.000 --> 00:07:16.000]   >> I'm not sure, but I really think that Apple has been just daring everybody to start
[00:07:16.000 --> 00:07:18.000]   creating exploits for Mac OS.
[00:07:18.000 --> 00:07:21.000]   We all know that there have been vulnerabilities.
[00:07:21.000 --> 00:07:27.000]   We all know that so far it appears that there haven't been any pieces of malware in the
[00:07:27.000 --> 00:07:31.000]   mail, but that's not for lack of opportunities.
[00:07:31.000 --> 00:07:36.000]   I really think that they are trying -- it's wise to start thinking about this now rather
[00:07:36.000 --> 00:07:42.000]   than wait three, four months, even a year, even two, whenever that first piece of Apple
[00:07:42.000 --> 00:07:47.000]   remote access security whole software comes in, and people realize, "Oh, so my machine
[00:07:47.000 --> 00:07:51.000]   has, according to this software, my machine has been vulnerable for the past three months,
[00:07:51.000 --> 00:07:52.000]   well done Apple."
[00:07:52.000 --> 00:07:53.000]   >> Yeah.
[00:07:53.000 --> 00:07:54.000]   >> Yeah.
[00:07:54.000 --> 00:07:59.000]   >> And it is becoming more of an issue as you see the stats of Apple's percentage becoming
[00:07:59.000 --> 00:08:02.000]   larger and larger of the overall market.
[00:08:02.000 --> 00:08:03.000]   Bigger target.
[00:08:03.000 --> 00:08:04.000]   >> Yeah.
[00:08:04.000 --> 00:08:08.000]   >> I think part of the problem has got to be that, I mean, how do you write virus software
