
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:00:04.000 --> 00:00:06.000]   Netcast you love.
[00:00:06.000 --> 00:00:08.000]   From people you trust.
[00:00:08.000 --> 00:00:11.000]   [ Music ]
[00:00:11.000 --> 00:00:14.000]   This is Twigt.
[00:00:14.000 --> 00:00:17.000]   Bandwidth for Mac Break Weekly is provided by
[00:00:17.000 --> 00:00:21.000]   cashfly at CACHEFLY.com.
[00:00:21.000 --> 00:00:36.000]   [ Music ]
[00:00:36.000 --> 00:00:41.000]   This is Mac Break Weekly, Episode 36 for April 3, 2007.
[00:00:41.000 --> 00:00:43.000]   The Button Hook Boys.
[00:00:43.000 --> 00:00:50.000]   [ Music ]
[00:00:50.000 --> 00:00:52.000]   And a very good day to you.
[00:00:52.000 --> 00:00:55.000]   It's time for Mac Break Weekly, the show that talks all about
[00:00:55.000 --> 00:00:57.000]   Macs and nothing else but Macs.
[00:00:57.000 --> 00:00:59.000]   So help us God.
[00:00:59.000 --> 00:01:02.000]   Today is actually kind of the second Mac Break Weekly this week.
[00:01:02.000 --> 00:01:04.000]   We did a special yesterday.
[00:01:04.000 --> 00:01:06.000]   If you haven't listened to it, please pause your recorder
[00:01:06.000 --> 00:01:09.000]   and listen to that so that you understand what the hell
[00:01:09.000 --> 00:01:11.000]   we're talking about today.
[00:01:11.000 --> 00:01:13.000]   Actually, we want to do a real show today because we didn't have
[00:01:13.000 --> 00:01:15.000]   the full brain trust on tap.
[00:01:15.000 --> 00:01:16.000]   We do this time.
[00:01:16.000 --> 00:01:19.000]   Alex Lindsey is back from the pixelcore.com.
[00:01:19.000 --> 00:01:20.000]   Hello.
[00:01:20.000 --> 00:01:23.000]   And Merlin Mann as well, Mr. Hot Dog's Ladies.
[00:01:23.000 --> 00:01:24.000]   Hello.
[00:01:24.000 --> 00:01:25.000]   But we couldn't get Scott Born.
[00:01:25.000 --> 00:01:26.000]   His internet was down.
[00:01:26.000 --> 00:01:27.000]   What is that, Scott?
[00:01:27.000 --> 00:01:28.000]   You live in a third world nation?
[00:01:28.000 --> 00:01:29.000]   Your internet?
[00:01:29.000 --> 00:01:33.000]   No, John DeVorak got in touch with my service provider
[00:01:33.000 --> 00:01:35.000]   and tried to screw up my ISP.
[00:01:35.000 --> 00:01:36.000]   But I'm back.
[00:01:36.000 --> 00:01:38.000]   I checked out our slash blog.
[00:01:38.000 --> 00:01:40.000]   If you live in a third world nation, you probably would have
[00:01:40.000 --> 00:01:42.000]   excellent internet access.
[00:01:42.000 --> 00:01:43.000]   It's only us in the States.
[00:01:43.000 --> 00:01:47.000]   Well, it's the free healthcare and the ISPs in Iraq that are
[00:01:47.000 --> 00:01:49.000]   really the top notch stuff.
[00:01:49.000 --> 00:01:53.000]   And also joining us in the Chicago Sun times and the colossal
[00:01:53.000 --> 00:01:55.000]   waste of bandwidth at CWOB.com.
[00:01:55.000 --> 00:01:58.000]   It's Andy and NOTCO, the man in the hat.
[00:01:58.000 --> 00:02:00.000]   Red Five standing by.
[00:02:00.000 --> 00:02:02.000]   Blue Leader, Blue Leader.
[00:02:02.000 --> 00:02:04.000]   And on target.
[00:02:04.000 --> 00:02:10.000]   So let's, and by the way, we are live on a talk shoe.
[00:02:10.000 --> 00:02:13.000]   For those of you who, I think we, well, we've done it once
[00:02:13.000 --> 00:02:14.000]   before.
[00:02:14.000 --> 00:02:16.000]   I wasn't actually here for this, Alex.
[00:02:16.000 --> 00:02:17.000]   You did it.
[00:02:17.000 --> 00:02:18.000]   But I like talk shoe.
[00:02:18.000 --> 00:02:22.000]   And I think we'll probably do this in future just to kind of
[00:02:22.000 --> 00:02:24.000]   do some interactivity.
[00:02:24.000 --> 00:02:26.000]   Plus you can listen to a live stream.
[00:02:26.000 --> 00:02:31.000]   And we're going to do talk shoe, I think, for Twit,
[00:02:31.000 --> 00:02:34.000]   Net at night, this, and on Thursday, we'll be doing talk shoe
[00:02:34.000 --> 00:02:35.000]   for Windows Weekly.
[00:02:35.000 --> 00:02:38.000]   So I'm slowly rolling out talk shoe throughout all of our
[00:02:38.000 --> 00:02:39.000]   properties.
[00:02:39.000 --> 00:02:42.000]   There goes the man with budget Martha.
[00:02:42.000 --> 00:02:45.000]   For talk shoe, not for me.
[00:02:45.000 --> 00:02:46.000]   It doesn't come, maybe.
[00:02:46.000 --> 00:02:47.000]   That's right.
[00:02:47.000 --> 00:02:50.000]   And we're going to talk to Dango at some point, I hope, about
[00:02:50.000 --> 00:02:51.000]   doing something like this, right?
[00:02:51.000 --> 00:02:54.000]   Yeah, well, we'll be ready for you when that time comes.
[00:02:54.000 --> 00:02:55.000]   It's not quite today.
[00:02:55.000 --> 00:02:58.000]   So we'll go ahead and crunch what's left to talk shoe's budget.
[00:02:58.000 --> 00:02:59.000]   All right.
[00:02:59.000 --> 00:03:01.000]   I think that's fine.
[00:03:01.000 --> 00:03:03.000]   Dave Schulliger's going, oh my God.
[00:03:03.000 --> 00:03:04.000]   Oh my God.
[00:03:04.000 --> 00:03:07.000]   So he won't alert throughout the entire building.
[00:03:07.000 --> 00:03:08.000]   We goes on.
[00:03:08.000 --> 00:03:09.000]   They've encouraged us.
[00:03:09.000 --> 00:03:10.000]   They say it's great.
[00:03:10.000 --> 00:03:11.000]   We love it more, more, more.
[00:03:11.000 --> 00:03:12.000]   And they do handle us.
[00:03:12.000 --> 00:03:14.000]   Well, we don't do, you know, it's interesting.
[00:03:14.000 --> 00:03:18.000]   Maybe because we're offering higher quality podcasts after the
[00:03:18.000 --> 00:03:20.000]   fact, but not a lot of people listen to the live stream.
[00:03:20.000 --> 00:03:24.360]   I mean, thousands of people could be listening now, but generally
[00:03:24.360 --> 00:03:26.000]   choose to listen to the podcast.
[00:03:26.000 --> 00:03:27.000]   Oddly.
[00:03:27.000 --> 00:03:30.000]   Those people have better things to do right now than any of us
[00:03:30.000 --> 00:03:31.000]   speaking.
[00:03:31.000 --> 00:03:32.000]   Maybe that's it.
[00:03:32.000 --> 00:03:35.000]   I was reading something in the Wall Street Journal about this thing
[00:03:35.000 --> 00:03:36.000]   called jobs.
[00:03:36.000 --> 00:03:39.000]   They talk about that a lot in the journal.
[00:03:39.000 --> 00:03:40.000]   I don't get it.
[00:03:40.000 --> 00:03:41.000]   I think I'm going to.
[00:03:41.000 --> 00:03:43.000]   So much of it goes way over my head, but apparently there are
[00:03:43.000 --> 00:03:45.000]   great places and work.
[00:03:45.000 --> 00:03:48.000]   So I'm giving up my journal subscription for street sheet,
[00:03:48.000 --> 00:03:49.000]   actually.
[00:03:49.000 --> 00:03:51.000]   That's a great sheet.
[00:03:51.000 --> 00:03:52.000]   That's funny.
[00:03:52.000 --> 00:03:53.000]   You made a local joke.
[00:03:53.000 --> 00:03:56.000]   It's very local and apparently nobody gets it.
[00:03:56.000 --> 00:03:57.000]   Yeah.
[00:03:57.000 --> 00:03:59.000]   Well, you know, I used to be the creative director over at Yank
[00:03:59.000 --> 00:04:00.000]   Magazine.
[00:04:00.000 --> 00:04:02.000]   So I can get you hooked up with those guys.
[00:04:02.000 --> 00:04:03.000]   Did you really?
[00:04:03.000 --> 00:04:04.000]   Never mind.
[00:04:04.000 --> 00:04:05.000]   That's a little mind.
[00:04:05.000 --> 00:04:06.000]   Did you really?
[00:04:06.000 --> 00:04:07.000]   What's going on?
[00:04:07.000 --> 00:04:08.000]   What's going on?
[00:04:08.000 --> 00:04:09.000]   Is we getting mad?
[00:04:09.000 --> 00:04:10.000]   Come on.
[00:04:10.000 --> 00:04:11.000]   Come on.
[00:04:11.000 --> 00:04:12.000]   Tell the truth.
[00:04:12.000 --> 00:04:13.000]   All right.
[00:04:13.000 --> 00:04:15.000]   Well, of course, the big story we talked about yesterday, we did
[00:04:15.000 --> 00:04:18.000]   do a 30 minute special, but we didn't get Scott and Andy's
[00:04:18.000 --> 00:04:21.000]   opinions on this is that a big announcement.
[00:04:21.000 --> 00:04:25.000]   Steve Jobs was in London on April Fool's Day with an EMI.
[00:04:25.000 --> 00:04:28.000]   Actually, it was the day after April Fool's Day, but they made
[00:04:28.000 --> 00:04:30.000]   the announcement that there was going to be an event on April
[00:04:30.000 --> 00:04:31.000]   Fool's Day.
[00:04:31.000 --> 00:04:34.000]   And EMI's announced that they are going to remove copy restrictions
[00:04:34.000 --> 00:04:40.000]   from their catalog and encoded at a higher 256 kilobit AAC and offer
[00:04:40.000 --> 00:04:45.000]   them on iTunes for 30 cents more, 30 pence more, 30 euro pence
[00:04:45.000 --> 00:04:47.000]   more.
[00:04:47.000 --> 00:04:48.000]   And I think everybody agrees.
[00:04:48.000 --> 00:04:50.000]   This is great news.
[00:04:50.000 --> 00:04:51.000]   You agree, Andy?
[00:04:51.000 --> 00:04:53.000]   Is there any negative to this?
[00:04:53.000 --> 00:04:56.000]   The only negative is that about the 30% of the people out there
[00:04:56.000 --> 00:04:59.000]   who thought that Steve Jobs's letter was just some big empty
[00:04:59.000 --> 00:05:00.000]   scam.
[00:05:00.000 --> 00:05:02.000]   Now I have one thing less to pitch about.
[00:05:02.000 --> 00:05:04.000]   That's what John Grubu was saying about Cory Doctorow.
[00:05:04.000 --> 00:05:07.000]   He called him the jackass of the week because Cory didn't believe
[00:05:07.000 --> 00:05:08.000]   it.
[00:05:08.000 --> 00:05:11.000]   Yeah, I wouldn't comment on that.
[00:05:11.000 --> 00:05:14.000]   But the only negative that I found was that it would have been
[00:05:14.000 --> 00:05:17.000]   really, really phenomenal if the announcement was that, well,
[00:05:17.000 --> 00:05:21.000]   look, we're just going to say that for now on it's either copy
[00:05:21.000 --> 00:05:23.000]   protective or it's not copy protected.
[00:05:23.000 --> 00:05:24.000]   It'll all be the same price.
[00:05:24.000 --> 00:05:27.000]   There's not going to be a two layer pricing structure.
[00:05:27.000 --> 00:05:30.000]   I'm not sure which one I would choose.
[00:05:30.000 --> 00:05:35.000]   If I had to choose between 99 cents for copy protected music
[00:05:35.000 --> 00:05:39.000]   that's at a higher bit rate or 99 cents for the same 128 case
[00:05:39.000 --> 00:05:44.000]   samples that at the same price, excuse me, same bit rate.
[00:05:44.000 --> 00:05:46.000]   Well, you don't have to make that choice because the high
[00:05:46.000 --> 00:05:48.000]   quality is also on copy protected.
[00:05:48.000 --> 00:05:49.000]   Yeah, I'm sorry.
[00:05:49.000 --> 00:05:52.000]   That format is much more betterly in my head.
[00:05:52.000 --> 00:05:54.000]   I've only been awake for 11 hours yet, so I haven't had that.
[00:05:54.000 --> 00:05:56.000]   I've only had three cans of Coke.
[00:05:56.000 --> 00:06:00.000]   What I'm saying is that it's now there's a value added sort of
[00:06:00.000 --> 00:06:03.000]   download and I'm not sure if it wouldn't have been cooler just
[00:06:03.000 --> 00:06:06.000]   to simply say for 99 cents, they're not copy protected.
[00:06:06.000 --> 00:06:07.000]   Right.
[00:06:07.000 --> 00:06:08.000]   It's still the same flat, flat rate.
[00:06:08.000 --> 00:06:10.000]   Although again, I was really, really pleased that for the
[00:06:10.000 --> 00:06:14.000]   extra 30 cents, you don't just get this, you know, sort of
[00:06:14.000 --> 00:06:15.000]   intangible.
[00:06:15.000 --> 00:06:17.000]   Oh, well, we're now we're we're uncont protected.
[00:06:17.000 --> 00:06:20.000]   I can put this on my phone if ever had an interest in putting
[00:06:20.000 --> 00:06:22.000]   this on my $8 cell phone.
[00:06:22.000 --> 00:06:23.000]   You actually do get sound quality.
[00:06:23.000 --> 00:06:24.000]   This twice is good.
[00:06:24.000 --> 00:06:25.000]   You agree, Scott born.
[00:06:25.000 --> 00:06:26.000]   Good news.
[00:06:26.000 --> 00:06:27.000]   It is good news.
[00:06:27.000 --> 00:06:30.000]   And I also could with Andy, my first thought was, well, what
[00:06:30.000 --> 00:06:34.000]   are the haters going to complain about now?
[00:06:34.000 --> 00:06:37.000]   Then they immediately told me, oh, well, it's not this way in
[00:06:37.000 --> 00:06:38.000]   Europe yet.
[00:06:38.000 --> 00:06:39.000]   How's that?
[00:06:39.000 --> 00:06:42.000]   Actually, the European Union complained they filed a suit almost
[00:06:42.000 --> 00:06:43.000]   immediately after.
[00:06:43.000 --> 00:06:45.000]   I don't know if it's related, but their complaint is that the
[00:06:45.000 --> 00:06:47.000]   price is different in different countries.
[00:06:47.000 --> 00:06:50.000]   Apple says, well, we wanted to have one European store.
[00:06:50.000 --> 00:06:53.000]   We don't want to have, you know, this this complicated price
[00:06:53.000 --> 00:06:55.000]   structure either.
[00:06:55.000 --> 00:06:59.000]   But the record labels forces to have individual stores and
[00:06:59.000 --> 00:07:01.000]   large different amounts in each store.
[00:07:01.000 --> 00:07:03.000]   So maybe it's the record company's fault.
[00:07:03.000 --> 00:07:06.000]   Maybe it's Apple's fault, but the EU is going to ask them for
[00:07:06.000 --> 00:07:08.000]   materials so they can investigate.
[00:07:08.000 --> 00:07:11.000]   Well, I don't think I don't think Apple has any that any good
[00:07:11.000 --> 00:07:14.000]   reason to want to have prices be different all over the world.
[00:07:14.000 --> 00:07:15.000]   It's way more work for them.
