
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:00:04.000 --> 00:00:06.000]   Netcast you love.
[00:00:06.000 --> 00:00:08.000]   From people you trust.
[00:00:08.000 --> 00:00:11.000]   [ Music ]
[00:00:11.000 --> 00:00:14.000]   This is Detroit.
[00:00:14.000 --> 00:00:17.000]   Bandwidth for MacBreak Weekly is provided by
[00:00:17.000 --> 00:00:21.000]   cashfly@cachafly.com.
[00:00:21.000 --> 00:00:29.000]   [ Music ]
[00:00:29.000 --> 00:00:34.000]   This is MacBreak Weekly, Episode 48, for July 10, 2007.
[00:00:34.000 --> 00:00:36.000]   The next big thing.
[00:00:36.000 --> 00:00:39.000]   [ Music ]
[00:00:39.000 --> 00:00:43.000]   MacBreak Weekly is brought to you by Audible.com.
[00:00:43.000 --> 00:00:48.000]   For your free audiobook, visit audible.com/macbreak.
[00:00:48.000 --> 00:00:51.000]   A-U-D-I-B-L-E.com.
[00:00:51.000 --> 00:00:55.000]   This is MacBreak Weekly Number 48, and we are proudly
[00:00:55.000 --> 00:01:00.000]   convened around the table the virtual imaginary non-existent table
[00:01:00.000 --> 00:01:05.000]   to talk about all things Mac with Merlin, Macintosh Man,
[00:01:05.000 --> 00:01:06.000]   of 43folders.com.
[00:01:06.000 --> 00:01:08.000]   Hello, Merlin.
[00:01:08.000 --> 00:01:10.000]   Oh, Lee, are you going to be disguising my voice this week?
[00:01:10.000 --> 00:01:11.000]   Yes.
[00:01:11.000 --> 00:01:12.000]   Yes.
[00:01:12.000 --> 00:01:13.000]   What was that?
[00:01:13.000 --> 00:01:14.000]   This guy's already?
[00:01:14.000 --> 00:01:15.000]   Would you like to have it?
[00:01:15.000 --> 00:01:16.000]   Who would you like?
[00:01:16.000 --> 00:01:18.000]   Like Darth Vader, Bugs Bunny, whatever you want.
[00:01:18.000 --> 00:01:19.000]   You sound like Foghorn Leghorn.
[00:01:19.000 --> 00:01:20.000]   Oh, sorry.
[00:01:20.000 --> 00:01:21.000]   I'll say sorry.
[00:01:21.000 --> 00:01:23.000]   I'll say more.
[00:01:23.000 --> 00:01:24.000]   Wait a minute.
[00:01:24.000 --> 00:01:25.000]   That's the Macelope.
[00:01:25.000 --> 00:01:28.000]   I hear the Macelope's voice in the background there.
[00:01:28.000 --> 00:01:29.000]   People complained.
[00:01:29.000 --> 00:01:31.000]   People complained the last time we had the Macelope.
[00:01:31.000 --> 00:01:32.000]   I made his voice show "Blorkeders."
[00:01:32.000 --> 00:01:35.000]   So now I'm making him sound like just kind of your normal
[00:01:35.000 --> 00:01:36.000]   Nebish kind of guy.
[00:01:36.000 --> 00:01:40.000]   But it's still not his real voice.
[00:01:40.000 --> 00:01:41.000]   I regenerated.
[00:01:41.000 --> 00:01:43.000]   He's like the -- we were talking before the show.
[00:01:43.000 --> 00:01:46.000]   He's like the new Darren.
[00:01:46.000 --> 00:01:49.000]   Well, I was -- we were thinking "Doctor Who."
[00:01:49.000 --> 00:01:50.000]   Okay, Doctor Who.
[00:01:50.000 --> 00:01:51.000]   You wanted to be Darren that's fine.
[00:01:51.000 --> 00:01:52.000]   Okay, Doctor Who.
[00:01:52.000 --> 00:01:56.000]   And now working for mainstream media, a regular columnist for CNET.
[00:01:56.000 --> 00:01:59.000]   So do you still do the Macelope blog or?
[00:01:59.000 --> 00:02:01.000]   You know, I haven't quite figured out what to do with that yet.
[00:02:01.000 --> 00:02:05.000]   It's not been updated since I've been posting on CNET mostly just because
[00:02:05.000 --> 00:02:07.000]   I've been ramming and jamming on CNET.
[00:02:07.000 --> 00:02:15.000]   So it may linger on and be a place where I post some more blue material.
[00:02:15.000 --> 00:02:20.000]   Oh, yeah, because CNET we know is particularly straight laced.
[00:02:20.000 --> 00:02:21.000]   A little bit.
[00:02:21.000 --> 00:02:23.000]   No, I'm just kidding.
[00:02:23.000 --> 00:02:25.000]   They're the ones -- oh, no, they don't have that sex blog.
[00:02:25.000 --> 00:02:26.000]   That's Wired.
[00:02:26.000 --> 00:02:27.000]   Yeah.
[00:02:27.000 --> 00:02:28.000]   That's Wired.
[00:02:28.000 --> 00:02:34.000]   Regina Prasiato, who is my -- it wrote -- co-wrote my first book with me and did -- and left
[00:02:34.000 --> 00:02:35.000]   all the sex out.
[00:02:35.000 --> 00:02:37.000]   I don't understand it.
[00:02:37.000 --> 00:02:39.000]   What -- what -- a little did I know?
[00:02:39.000 --> 00:02:40.000]   How could they?
[00:02:40.000 --> 00:02:43.000]   She was a hot chicky and I didn't know.
[00:02:43.000 --> 00:02:50.000]   So the Macelope is at blogs.cNET.com and it's the Macelope, an Apple blog.
[00:02:50.000 --> 00:02:53.000]   And that's, I guess, pretty easy to find from there.
[00:02:53.000 --> 00:02:56.000]   You know, it's not -- can you go to slash Macelope or anything?
[00:02:56.000 --> 00:02:57.000]   Yeah.
[00:02:57.000 --> 00:02:58.000]   Yeah.
[00:02:58.000 --> 00:02:59.000]   Okay.
[00:02:59.000 --> 00:03:00.000]   Blogs.cNET.com/Macelope.
[00:03:00.000 --> 00:03:01.000]   Correct.
[00:03:01.000 --> 00:03:02.000]   Okay.
[00:03:02.000 --> 00:03:05.000]   You know, when you get there, it's like 8,300-13509 underscore one.
[00:03:05.000 --> 00:03:06.000]   Yeah.
[00:03:06.000 --> 00:03:07.000]   Okay.
[00:03:07.000 --> 00:03:08.000]   My code number.
[00:03:08.000 --> 00:03:09.000]   They need Mod rewrite-like.
[00:03:09.000 --> 00:03:10.000]   Yeah.
[00:03:10.000 --> 00:03:11.000]   Crazy.
[00:03:11.000 --> 00:03:14.000]   Andy Inacco is here for the Chicago Sun-Times.
[00:03:14.000 --> 00:03:16.000]   Oh, no.
[00:03:16.000 --> 00:03:19.000]   I'm coming from an underscore location.
[00:03:19.000 --> 00:03:21.000]   And I'm going to go to the World Health Station in the Midwest.
[00:03:21.000 --> 00:03:22.000]   I love how he does it.
[00:03:22.000 --> 00:03:24.000]   For my own safety, I am being disguised.
[00:03:24.000 --> 00:03:25.000]   I am under precaution.
[00:03:25.000 --> 00:03:27.000]   But I'm very, very happy to be here.
[00:03:27.000 --> 00:03:29.000]   The Witness Protection Program.
[00:03:29.000 --> 00:03:30.000]   That's a vaguely familiar.
[00:03:30.000 --> 00:03:32.000]   It sounds like the Macelope.
[00:03:32.000 --> 00:03:34.000]   [laughter]
[00:03:34.000 --> 00:03:37.000]   All right, guys, let's talk about Macintosh.
[00:03:37.000 --> 00:03:40.000]   A little later on, our Mac picks of the week.
[00:03:40.000 --> 00:03:44.000]   We were -- actually, Merlin and I -- but before we started, we're bemoaning.
[00:03:44.000 --> 00:03:47.000]   I was just -- the current state of the hardware world.
[00:03:47.000 --> 00:03:49.000]   I was just saying I bought on an impulse.
[00:03:49.000 --> 00:03:51.000]   I bought this really cool device.
[00:03:51.000 --> 00:03:54.000]   It's called the GISTEC or GISTech photo tracker.
[00:03:54.000 --> 00:03:56.000]   It's a GPS you put in your pocket.
[00:03:56.000 --> 00:03:59.000]   You sync it to the time of your camera.
[00:03:59.000 --> 00:04:01.000]   Keep taking pictures.
[00:04:01.000 --> 00:04:07.000]   And then when you import your camera photos, it imports it with a GPS stream
[00:04:07.000 --> 00:04:09.000]   and automatically geotags your photos.
[00:04:09.000 --> 00:04:10.000]   Great idea.
[00:04:10.000 --> 00:04:12.000]   Doesn't work with a Mac.
[00:04:12.000 --> 00:04:13.000]   [laughter]
[00:04:13.000 --> 00:04:14.000]   Makes me crazy.
[00:04:14.000 --> 00:04:17.000]   I thought there was -- I had two things that were interesting.
[00:04:17.000 --> 00:04:22.000]   First of all, exactly what you're describing, which is -- and again, we were kind of reminiscing
[00:04:22.000 --> 00:04:26.000]   whatever the opposite of reminiscing is, the bad way of reminiscing about the days
[00:04:26.000 --> 00:04:31.000]   when you would have to really, really read every label because, you know,
[00:04:31.000 --> 00:04:34.000]   it was very specific to have Mac support for something.
[00:04:34.000 --> 00:04:37.000]   And, you know, a lot of us, a lot of you young kids today don't remember 1995,
[00:04:37.000 --> 00:04:38.000]   but those were dark days.
[00:04:38.000 --> 00:04:39.000]   Dark days.
[00:04:39.000 --> 00:04:42.000]   And so then, you know, so you got to where you read labels.
[00:04:42.000 --> 00:04:44.000]   And then -- I don't know if something happened.
[00:04:44.000 --> 00:04:46.000]   I think since OS X is something --
[00:04:46.000 --> 00:04:47.000]   USB.
[00:04:47.000 --> 00:04:48.000]   It was USB.
[00:04:48.000 --> 00:04:49.000]   Oh, you think?
[00:04:49.000 --> 00:04:50.000]   Yeah, USB one probably.
[00:04:50.000 --> 00:04:51.000]   USB helped, yeah.
[00:04:51.000 --> 00:04:52.000]   Yeah.
[00:04:52.000 --> 00:04:53.000]   But this is a USB device.
[00:04:53.000 --> 00:04:54.000]   The connectors were all different back then.
[00:04:54.000 --> 00:04:55.000]   I mean, there were --
[00:04:55.000 --> 00:04:56.000]   But it totally --
[00:04:56.000 --> 00:04:59.000]   It was an EBE port, and then the PC world used --
[00:04:59.000 --> 00:05:03.000]   You know where it started going wrong again is when it went from power PC to Intel.
[00:05:03.000 --> 00:05:07.000]   The Intel threw a lot of printers, scanners.
[00:05:07.000 --> 00:05:10.000]   Some are still -- some multifunction printers still don't work with OS X.
[00:05:10.000 --> 00:05:11.000]   That's what you found, right?
[00:05:11.000 --> 00:05:13.000]   You got a scanner that didn't work?
[00:05:13.000 --> 00:05:16.000]   I was -- I ended up returning --
[00:05:16.000 --> 00:05:17.000]   I had to return it because I had to --
[00:05:17.000 --> 00:05:19.000]   I had to return it because I had bought the Windows version.
[00:05:19.000 --> 00:05:23.000]   But the switch it makes this really cool scanner that all the kids are talking about.
[00:05:23.000 --> 00:05:28.000]   It's this great scanner for -- you just throw a bunch of documents at this thing, business cards, anything,
[00:05:28.000 --> 00:05:30.000]   and it spits it out as at PDFs.
[00:05:30.000 --> 00:05:36.000]   You know, basically, this way to turn your entire physical paper world into an online series of artifacts.
[00:05:36.000 --> 00:05:38.000]   And I just went, "Hey, great.
[00:05:38.000 --> 00:05:39.000]   You know, send me one."
[00:05:39.000 --> 00:05:41.000]   And it wasn't inexpensive.
[00:05:41.000 --> 00:05:43.000]   But it was totally Windows only.
[00:05:43.000 --> 00:05:44.000]   And then -- but here's the funny part.
[00:05:44.000 --> 00:05:48.000]   So the second part that's funny is there is a totally OS X only version.
[00:05:48.000 --> 00:05:49.000]   It's like a different color.
[00:05:49.000 --> 00:05:51.000]   It's prettier and everything.
[00:05:51.000 --> 00:05:53.000]   But I just said, "You know what? That was a hint.
[00:05:53.000 --> 00:05:57.000]   That was the gods telling me that I should not spend multi-hundred dollars on a scanner right now."
[00:05:57.000 --> 00:06:00.000]   So you didn't get the Mac version you used to send it back?
[00:06:00.000 --> 00:06:05.000]   I'm tempted since I didn't get a thing -- the thing that cannot be named.
[00:06:05.000 --> 00:06:07.000]   Maybe the money could go toward a scanner.
[00:06:07.000 --> 00:06:09.000]   I'm going to hold off.
[00:06:09.000 --> 00:06:15.000]   So what really gets me is that when you have a really cool USB device that shouldn't require a special driver,
[00:06:15.000 --> 00:06:19.000]   like the device you're describing, Leo, it sounds like if I were the engineer or if I were the product manager,
[00:06:19.000 --> 00:06:23.000]   I'd say, "Okay, tell you what, we're just going to give it a plain USB file system.
[00:06:23.000 --> 00:06:28.000]   It's going to deposit a standard XML file so that we can basically contract this job out to anybody
[00:06:28.000 --> 00:06:31.000]   to try to -- we know it's version of Mac version or Linux version.
[00:06:31.000 --> 00:06:34.000]   It's like they made no attempt to make it work.
[00:06:34.000 --> 00:06:38.000]   Yeah, I mean, sometimes you see the pedigree of whatever devices they were building beforehand,
[00:06:38.000 --> 00:06:42.000]   where if they have this sort of fourth/four-tran-based stack algorithm
[00:06:42.000 --> 00:06:46.000]   that they're really in love with because they bought the technology in 1979 and, hey,
[00:06:46.000 --> 00:06:50.000]   the oldest guy in the shop hasn't died yet, so why switch from something else?
[00:06:50.000 --> 00:06:54.000]   It is true, though, that GPS devices in general don't work very well with Macs.
[00:06:54.000 --> 00:06:58.000]   I think they just recently did a interface for the Magellan.
[00:06:58.000 --> 00:07:03.000]   Yeah, the garments, especially, I think, just got -- there was a one of their running devices.
[00:07:03.000 --> 00:07:08.000]   One of their, you know, exercises, one of those huge ass ugly wristband deals.
[00:07:08.000 --> 00:07:09.000]   Yeah.
[00:07:09.000 --> 00:07:11.000]   They only very recently, I think, got Macs up.
[00:07:11.000 --> 00:07:12.000]   It makes me mad.
[00:07:12.000 --> 00:07:15.000]   I mean, because a lot of people are looking at Macs these days,
[00:07:15.000 --> 00:07:19.000]   and I could have run it in parallels, I'm sure, but -- well, I mean, that was the other thing
[00:07:19.000 --> 00:07:21.000]   wrong with this thing was that it doesn't support RAW.
[00:07:21.000 --> 00:07:25.000]   It only supports JPEG because it puts it in the ex-if, and you basically have to use their
[00:07:25.000 --> 00:07:27.000]   photo tracker software as your photo manager.
[00:07:27.000 --> 00:07:28.000]   God.
