
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:00:04.000 --> 00:00:06.000]   Netcast you love.
[00:00:06.000 --> 00:00:08.000]   From people you trust.
[00:00:08.000 --> 00:00:11.000]   [ Music ]
[00:00:11.000 --> 00:00:14.000]   This is Detroit.
[00:00:14.000 --> 00:00:17.000]   Bandwidth for Mac Break Weekly is provided by
[00:00:17.000 --> 00:00:22.000]   cashfly@cachafly.com.
[00:00:22.000 --> 00:00:29.000]   [ Music ]
[00:00:29.000 --> 00:00:35.000]   This is Mac Break Weekly, episode 153, for August 11, 2009.
[00:00:35.000 --> 00:00:37.000]   The Case Against Apple.
[00:00:37.000 --> 00:00:41.000]   Mac Break Weekly is brought to you by Audible.com.
[00:00:41.000 --> 00:00:47.000]   For your free audio book, visit audible.com/macbreak.
[00:00:47.000 --> 00:00:51.000]   And by Drobo and the new Drobo Pro with expanded capacity
[00:00:51.000 --> 00:00:53.000]   and performance for small businesses.
[00:00:53.000 --> 00:00:58.000]   For more information and instant rebates, visit Drobo.com/macbreak.
[00:00:58.000 --> 00:01:03.000]   [ Music ]
[00:01:03.000 --> 00:01:06.000]   It's time for Mac Break Weekly, the show that covers all things
[00:01:06.000 --> 00:01:09.000]   Apple and Macintosh with me as usual.
[00:01:09.000 --> 00:01:14.000]   The core group of Mac idiots, starting with Alex Lindsey
[00:01:14.000 --> 00:01:17.000]   from Pixelcore.com and Pixelcore.tv.
[00:01:17.000 --> 00:01:25.000]   [ Speaking in German ]
[00:01:25.000 --> 00:01:28.000]   Andy Naco is also here.
[00:01:28.000 --> 00:01:31.000]   Do you have any odd greetings for us Andy Naco?
[00:01:31.000 --> 00:01:33.000]   Do you like to share?
[00:01:33.000 --> 00:01:35.000]   I'm rotating through things.
[00:01:35.000 --> 00:01:38.000]   Ways that I could be saying hello in a foreign tongue
[00:01:38.000 --> 00:01:40.000]   that would not seem as though I'm mocking the beautiful language
[00:01:40.000 --> 00:01:43.000]   that Alex Lindsey has taken control to actually learn.
[00:01:43.000 --> 00:01:45.000]   So I'll simply say Mahalo.
[00:01:45.000 --> 00:01:46.000]   Mahalo is good.
[00:01:46.000 --> 00:01:47.000]   That's a good one.
[00:01:47.000 --> 00:01:50.000]   That means thank you, right, in Hawaiian.
[00:01:50.000 --> 00:01:52.000]   Is that right?
[00:01:52.000 --> 00:01:56.000]   I've heard -- I'm so totally inexperienced because I've heard
[00:01:56.000 --> 00:02:00.000]   Mahalo used as a universal greeting and also as a thank you.
[00:02:00.000 --> 00:02:06.000]   If you go to the Burger Kings in Hawaii instead of the trash receptacles
[00:02:06.000 --> 00:02:09.000]   saying thank you, they do say Mahalo, which may be sort of weird
[00:02:09.000 --> 00:02:12.000]   about how, gee, all these people were saying Mahalo to me during the week
[00:02:12.000 --> 00:02:15.000]   where they really just given me the usual Burger King trash receptacle greeting
[00:02:15.000 --> 00:02:20.000]   or is there more to this culture than I can assimilate in ten days of tourist travel?
[00:02:20.000 --> 00:02:24.000]   I want to start the show today with a question of query for our Mac experts
[00:02:24.000 --> 00:02:27.000]   and that could be also the people in the chat room who watch us live.
[00:02:27.000 --> 00:02:30.000]   It could be you, Alex or you, Andy.
[00:02:30.000 --> 00:02:33.000]   I'm having trouble with the new iTunes.
[00:02:33.000 --> 00:02:36.000]   We record one of our shows this weekend tech.
[00:02:36.000 --> 00:02:40.000]   We do an AAC version and we use iTunes to encode it.
[00:02:40.000 --> 00:02:45.000]   And for some reason with the latest iTunes, what is it, 812?
[00:02:45.000 --> 00:02:46.000]   I can't even remember.
[00:02:46.000 --> 00:02:51.000]   When we record from, when we take away file, which is our normal workflow
[00:02:51.000 --> 00:02:55.000]   and AAC it with the same settings we've always used, it's distorted and terrible.
[00:02:55.000 --> 00:02:57.000]   If we use an MP3, it's fine.
[00:02:57.000 --> 00:02:59.000]   Is it scratchy or is it high pitched?
[00:02:59.000 --> 00:03:00.000]   It's high pitched.
[00:03:00.000 --> 00:03:01.000]   Distorted.
[00:03:01.000 --> 00:03:02.000]   Meth the.
[00:03:02.000 --> 00:03:05.000]   You can hear talking but underneath all the...
[00:03:05.000 --> 00:03:08.000]   It's very weird.
[00:03:08.000 --> 00:03:10.000]   And I'm wondering if anybody else has had this.
[00:03:10.000 --> 00:03:13.000]   Here's the question is if you change it to an AIF file and then do it.
[00:03:13.000 --> 00:03:14.000]   Does it do the same thing?
[00:03:14.000 --> 00:03:15.000]   I don't know.
[00:03:15.000 --> 00:03:17.000]   I would be thinking that I would try to figure out.
[00:03:17.000 --> 00:03:20.000]   Maybe it could then you'll know whether the bug is on the AAC or the wave.
[00:03:20.000 --> 00:03:23.000]   Chris Jones is saying the chair and the same thing has happened to him.
[00:03:23.000 --> 00:03:26.000]   I don't know how our guys are doing it now because they're...
[00:03:26.000 --> 00:03:30.000]   It's getting posted in logic at this point.
[00:03:30.000 --> 00:03:32.000]   MP3 AAC seems to work fine.
[00:03:32.000 --> 00:03:35.000]   It's wave to AAC.
[00:03:35.000 --> 00:03:38.000]   I think they're the right bit, right?
[00:03:38.000 --> 00:03:40.000]   But maybe that's an issue.
[00:03:40.000 --> 00:03:43.000]   I should see maybe I'm recording 32-bit waves or something weird like that.
[00:03:43.000 --> 00:03:44.000]   Right.
[00:03:44.000 --> 00:03:45.000]   That would confuse.
[00:03:45.000 --> 00:03:47.000]   Yeah, that could cause a lot of trouble.
[00:03:47.000 --> 00:03:48.000]   Just thought I'd pass that along.
[00:03:48.000 --> 00:03:50.000]   I'm sure I'll hear for some people.
[00:03:50.000 --> 00:03:54.000]   But we heard from a lot of people when a Twit came out the AAC inaudible.
[00:03:54.000 --> 00:03:57.000]   So I apologize we did replace that.
[00:03:57.000 --> 00:04:07.000]   Did you see folks, Jason Callicanis' case against Apple in five parts at Callicanis.com?
[00:04:07.000 --> 00:04:08.000]   And I thought I'd bring this up.
[00:04:08.000 --> 00:04:12.000]   I almost got Jason on the show but then I thought, "Well, let's discuss it first and then see what we think."
[00:04:12.000 --> 00:04:15.000]   And then maybe we'll have Jason on.
[00:04:15.000 --> 00:04:17.000]   "I shall give you the case against Apple."
[00:04:17.000 --> 00:04:22.000]   He says, "The love affair ends."
[00:04:22.000 --> 00:04:25.000]   He is a longtime PC user.
[00:04:25.000 --> 00:04:35.000]   He says, "Six years and $20,000 ago I made the switch to Apple products after a 20-year love affair with a PC."
[00:04:35.000 --> 00:04:38.000]   He says, "He's spending a lot of money.
[00:04:38.000 --> 00:04:41.000]   I'll pay $20,000 for the past six years if this is like us.
[00:04:41.000 --> 00:04:43.000]   If Steve makes something, I buy it.
[00:04:43.000 --> 00:04:46.000]   Sometimes I buy two, one for my wife.
[00:04:46.000 --> 00:04:53.000]   Key point two, I overpay for Apple products because I perceive them to be better."
[00:04:53.000 --> 00:04:54.000]   The love affair ends.
[00:04:54.000 --> 00:05:07.000]   Steve's a great guy and the love affair has been wonderful but I'm starting to look past him and back to Microsoft for a more healthy relationship that's less, wait for it, anti-competitive in nature.
[00:05:07.000 --> 00:05:16.000]   Oddly enough, since Microsoft was considered the kings of evil, anti-competitive behavior, here's the case in five parts.
[00:05:16.000 --> 00:05:21.000]   And I'll just give you the major issues that he says.
[00:05:21.000 --> 00:05:29.000]   One, destroying MP3 player innovation through anti-competitive practices, the iPod, I guess, case in point.
[00:05:29.000 --> 00:05:32.000]   It's ironic because I think the MP3 player took off because of the iPod.
[00:05:32.000 --> 00:05:35.000]   It was a kind of a moral-bund business until Apple came along.
[00:05:35.000 --> 00:05:37.000]   But I see what he's saying.
[00:05:37.000 --> 00:05:46.000]   I mean, Apple really has been so dominant in the iPod and because of the DRM, which is now gone, you had to have an iPod to pay black.
[00:05:46.000 --> 00:05:47.000]   Soap and you bought.
[00:05:47.000 --> 00:05:48.000]   That's rubbish.
[00:05:48.000 --> 00:05:57.000]   I still will argue that almost everybody I knew had far more non-DRM content on their iPod than they ever had DRM content.
[00:05:57.000 --> 00:06:01.000]   So there's this whole talk about people being locked into their thing and maybe that's the case to some degree.
[00:06:01.000 --> 00:06:08.000]   But for me, 90%, 95% of what was on my iPod was DRM-free.
[00:06:08.000 --> 00:06:10.000]   It was stuff that I had taken off of my own CDs.
[00:06:10.000 --> 00:06:11.000]   I had thousands of CDs.
[00:06:11.000 --> 00:06:12.000]   I ripped them all.
[00:06:12.000 --> 00:06:13.000]   I ripped all of them and put them all on my iPod.
[00:06:13.000 --> 00:06:14.000]   All right.
[00:06:14.000 --> 00:06:20.000]   Well, he says part of the problem is that iTunes doesn't sync with any other MP3 player.
[00:06:20.000 --> 00:06:29.000]   He says not only does Apple not build a simple API to attach devices to iTunes, they actually fight technically and legally block people from building tools to make iTunes more compatible.
[00:06:29.000 --> 00:06:32.000]   I don't think they have any requirement to do that.
[00:06:32.000 --> 00:06:36.000]   No, I don't think he's saying they're required to, but he says he's not going to support a company.
[00:06:36.000 --> 00:06:37.000]   Okay.
[00:06:37.000 --> 00:06:43.000]   He says, what would your reaction be if Microsoft made the Zoom the only MP3 player compatible with Windows?
[00:06:43.000 --> 00:06:47.000]   There before Chan riots, denial of service attacks and digs front page.
[00:06:47.000 --> 00:06:50.000]   We plastered with pundit editorials claiming Bill Gates and Steve Balmer were bored.
[00:06:50.000 --> 00:06:52.000]   Why then does Steve Jobs get a pass?
[00:06:52.000 --> 00:06:54.000]   Because he's not talking enough.
[00:06:54.000 --> 00:07:01.000]   They're not making it the iPod isn't the iPod on the iPhone or not the only MP3 players that work with the operating system.
[00:07:01.000 --> 00:07:05.000]   I mean, Jason, he has resources.
[00:07:05.000 --> 00:07:06.000]   He has money.
[00:07:06.000 --> 00:07:13.000]   If he thinks that there's a market for a media manager that is absolutely universal that syncs with absolutely anything that is as powerful as iTunes.
[00:07:13.000 --> 00:07:14.000]   Build it.
[00:07:14.000 --> 00:07:15.000]   Yeah.
[00:07:15.000 --> 00:07:18.000]   The thing is that they're not making it not compatible with OS X.
[00:07:18.000 --> 00:07:20.000]   They're making it exactly what Andy just said.
[00:07:20.000 --> 00:07:23.000]   They're making it not compatible with iTunes.
[00:07:23.000 --> 00:07:30.000]   And I think that's a very, when he says it's not compatible with Windows, that is hyperbole.
[00:07:30.000 --> 00:07:31.000]   That's true.
[00:07:31.000 --> 00:07:37.000]   If Apple said you can't use your MP3 player with OS X, that would be different.
[00:07:37.000 --> 00:07:38.000]   Yeah, exactly.
[00:07:38.000 --> 00:07:40.000]   It's not an Apple's to Apple's comparison.
[00:07:40.000 --> 00:07:43.000]   Also, the chief thing you lose is direct syncing.
[00:07:43.000 --> 00:07:49.000]   If you want to use iTunes as a playlist manager and then manually move those playlists onto your device, you can certainly do that.
[00:07:49.000 --> 00:07:50.000]   All right.
[00:07:50.000 --> 00:07:51.000]   Number two.
[00:07:51.000 --> 00:07:56.000]   I think we're going to have to get Jason on to fight back because I'm not going to fight on his behalf.
[00:07:56.000 --> 00:07:58.000]   I think you guys make excellent points.
[00:07:58.000 --> 00:08:02.000]   Number two, monopolistic practices in telecommunications.
[00:08:02.000 --> 00:08:10.000]   I think we're in agreement that so Apple's iPhone is a revolutionary product says Jason that has devolved almost all of the progress made in cracking.
[00:08:10.000 --> 00:08:11.000]   Wait for it.
[00:08:11.000 --> 00:08:13.000]   AT&T's monopoly in the 70s and 80s.
[00:08:13.000 --> 00:08:17.000]   We broke up the bell phones only to have it put back together by the iPhone.
[00:08:17.000 --> 00:08:20.000]   Well, that's actually it's been going back together since.
[00:08:20.000 --> 00:08:22.000]   Yeah, number less 10 years.
[00:08:22.000 --> 00:08:25.000]   Telecommunication choices gone for Apple users.
[00:08:25.000 --> 00:08:31.000]   If you buy an Apple and want to have a seamless experience with your iPhone, you must get in bed with AT&T.
[00:08:31.000 --> 00:08:38.000]   So Apple is not the first phone come, not the first phone manufacturer to exclusively make their product available on one.
[00:08:38.000 --> 00:08:39.000]   Does that make it okay?
[00:08:39.000 --> 00:08:43.000]   No, but I'm just saying he's picking out Apple like it's Apple's fault.
[00:08:43.000 --> 00:08:46.000]   You know, that is the way that this product that's the way this process has worked.
[00:08:46.000 --> 00:08:48.000]   It just happens to be they have the biggest phone on.
[00:08:48.000 --> 00:08:51.000]   Congress is investigating handset exclusivity.
[00:08:51.000 --> 00:08:52.000]   Why?
[00:08:52.000 --> 00:08:55.000]   Yeah, and the only reason that an R&T AT&T is because Verizon turned them down.
[00:08:55.000 --> 00:08:56.000]   Right.
[00:08:56.000 --> 00:08:57.000]   Yeah.
[00:08:57.000 --> 00:09:06.000]   And we also should say that I think the operative word in this whole thing is that it's a love affair and no one can hurt you more than a jolt.
[00:09:06.000 --> 00:09:08.000]   His heart is broken.
[00:09:08.000 --> 00:09:09.000]   Exactly.
[00:09:09.000 --> 00:09:17.000]   Yeah, every other every other phone will work almost as well with the with the Mac as an iPhone.
[00:09:17.000 --> 00:09:21.000]   If you spend $40 for the missing sync, if you want to BlackBerry syncing, if you want Google.
[00:09:21.000 --> 00:09:22.000]   True.
