
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:00:04.000 --> 00:00:06.000]   Netcast you love.
[00:00:06.000 --> 00:00:08.000]   From people you trust.
[00:00:08.000 --> 00:00:11.000]   [ Music ]
[00:00:11.000 --> 00:00:13.000]   This is Detroit.
[00:00:13.000 --> 00:00:17.000]   Bandwidth for Mac Break Weekly is provided by
[00:00:17.000 --> 00:00:21.000]   cashfly@cacfly.com.
[00:00:21.000 --> 00:00:28.000]   [ Music ]
[00:00:28.000 --> 00:00:33.000]   It's time for Mac Break Weekly, Episode 186, for March 23, 2010.
[00:00:33.000 --> 00:00:36.000]   Yep.
[00:00:36.000 --> 00:00:41.000]   Mac Break Weekly is brought to you by Gazelle, the easy way to sell a recycled
[00:00:41.000 --> 00:00:43.000]   or used gadget lying around your home or office.
[00:00:43.000 --> 00:00:45.000]   Don't just sell it, Gazelle it.
[00:00:45.000 --> 00:00:53.000]   For a 10% bonus payment for your used gadgets, go to gazelle.com/macbreak/bonuscode/macbreak.
[00:00:53.000 --> 00:00:56.000]   And buy Audible.com.
[00:00:56.000 --> 00:01:02.000]   To download a free audiobook of your choice, go to audible.com/macbreak.
[00:01:02.000 --> 00:01:05.000]   [ Music ]
[00:01:05.000 --> 00:01:09.000]   It's time for Mac Break Weekly, the show that covers everything that happens at Apple.
[00:01:09.000 --> 00:01:11.000]   And a few things that don't.
[00:01:11.000 --> 00:01:15.000]   Ladies and gentlemen, the star of our show, Mr. Alex Lindsey from thePitchacord.com.
[00:01:15.000 --> 00:01:16.000]   Thank you.
[00:01:16.000 --> 00:01:17.000]   Hello, hello.
[00:01:17.000 --> 00:01:22.000]   The other star of our show, Mr. Andy Anotko from the Celestial Waste of Bandwidth,
[00:01:22.000 --> 00:01:26.000]   columnist for the Chicago Sun-Times Tech Reporter, and the other star of our show,
[00:01:26.000 --> 00:01:33.000]   Mr. Chris Spreen, the Mac Daddy, the Buffont of all knowledge at Mackerel Magazine.
[00:01:33.000 --> 00:01:35.000]   Merlin Mann has the day off.
[00:01:35.000 --> 00:01:37.000]   Wait a minute, wait a minute, what did you just do?
[00:01:37.000 --> 00:01:38.000]   You just did your hair.
[00:01:38.000 --> 00:01:40.000]   No, I just did my scalp.
[00:01:40.000 --> 00:01:41.000]   He's tightening his hair down for the show.
[00:01:41.000 --> 00:01:43.000]   Yeah, gotta keep it down.
[00:01:43.000 --> 00:01:44.000]   It's very important.
[00:01:44.000 --> 00:01:46.000]   He doesn't want to lose his head.
[00:01:46.000 --> 00:01:48.000]   Well, that's one beautiful thing about that hair.
[00:01:48.000 --> 00:01:51.000]   You might lose your head, but the hair will not get lost.
[00:01:51.000 --> 00:01:56.000]   It's more than just cuticle material.
[00:01:56.000 --> 00:02:01.000]   Many things to say, I guess we're getting close to iPad day, week from Saturday,
[00:02:01.000 --> 00:02:04.000]   the iPad ships, and now the iPad apps are kind of coming out, right?
[00:02:04.000 --> 00:02:05.000]   Do you get your appointment?
[00:02:05.000 --> 00:02:06.000]   Do you have an appointment?
[00:02:06.000 --> 00:02:08.000]   Oh, or is it just showing up in the mail?
[00:02:08.000 --> 00:02:09.000]   Do you get an appointment?
[00:02:09.000 --> 00:02:10.000]   I'm picking mine up at the store.
[00:02:10.000 --> 00:02:13.000]   So you receive in the mail, if you say I want to pick it up, you receive in the mail?
[00:02:13.000 --> 00:02:16.000]   Well, I set up an appointment so that I could come in.
[00:02:16.000 --> 00:02:18.000]   I think they're giving out appointments.
[00:02:18.000 --> 00:02:20.000]   I don't think I'm the only one showing up there.
[00:02:20.000 --> 00:02:24.000]   This is like you 300 show up at this time and you 300 show up at that time.
[00:02:24.000 --> 00:02:26.000]   They're gonna avoid lines, obviously.
[00:02:26.000 --> 00:02:28.000]   They're trying not to have lines.
[00:02:28.000 --> 00:02:31.000]   We will suspend one iPad 12 feet above the floor.
[00:02:31.000 --> 00:02:34.000]   This is going to get team building exercise.
[00:02:34.000 --> 00:02:37.000]   Any one of you will be out of reach, but if you team up together.
[00:02:37.000 --> 00:02:40.000]   We're trying to build a community here.
[00:02:40.000 --> 00:02:42.000]   I asked for mine to be delivered, even though it's a Saturday.
[00:02:42.000 --> 00:02:44.000]   They said they'll get it to me on Saturday.
[00:02:44.000 --> 00:02:45.000]   Oh, man, why didn't I do that?
[00:02:45.000 --> 00:02:47.000]   Well, I'm on the air.
[00:02:47.000 --> 00:02:48.000]   I'm doing the radio show.
[00:02:48.000 --> 00:02:50.000]   What I'm really hoping is it will arrive at a radio.
[00:02:50.000 --> 00:02:51.000]   I got two o'clock flight.
[00:02:51.000 --> 00:02:54.000]   I decided not to do the overnight because I know that I'm going to be too excited to play with my iPad.
[00:02:54.000 --> 00:02:56.000]   So I didn't want to do an overnight because I need the actual sleep.
[00:02:56.000 --> 00:02:59.000]   So I'm going to take a two o'clock flight so I need to get it in the morning.
[00:02:59.000 --> 00:03:00.000]   Oh, yeah, you do.
[00:03:00.000 --> 00:03:02.000]   Well, I'm going to ask the obligatory question.
[00:03:02.000 --> 00:03:04.000]   Andy, did you get your iPad yet?
[00:03:04.000 --> 00:03:06.000]   No, I do not.
[00:03:06.000 --> 00:03:11.000]   I would not even commit to the phrase yet because I don't know.
[00:03:11.000 --> 00:03:12.000]   You don't even know.
[00:03:12.000 --> 00:03:13.000]   The iPod is still there.
[00:03:13.000 --> 00:03:14.000]   There it is.
[00:03:14.000 --> 00:03:17.000]   The wire monkey version of the iPad where I can get everything from the phone.
[00:03:17.000 --> 00:03:20.000]   I can get everything from this except for nourishment and love.
[00:03:20.000 --> 00:03:23.000]   Although it is some sort of a simulation.
[00:03:23.000 --> 00:03:25.000]   So I got my fingers crossed.
[00:03:25.000 --> 00:03:26.000]   I have my hopes.
[00:03:26.000 --> 00:03:31.000]   I have a certain amount of serene confidence that by the time I am on live national network television
[00:03:31.000 --> 00:03:35.000]   on April 3, I will have a functioning iPad in my hands.
[00:03:35.000 --> 00:03:39.000]   We're getting, you know, I love the fact that now that Steve Jobs answers e-mail, by the way,
[00:03:39.000 --> 00:03:43.000]   from a 3.12 iPhone, he hasn't updated to 313 yet.
[00:03:43.000 --> 00:03:44.000]   That's the word.
[00:03:44.000 --> 00:03:46.000]   That's the word on the street.
[00:03:46.000 --> 00:03:49.000]   So now, how do they know that?
[00:03:49.000 --> 00:03:52.000]   Does it say, must say in the e-mail or maybe I don't know, must do something?
[00:03:52.000 --> 00:03:55.000]   Oh, someone hacked that or looked at the header.
[00:03:55.000 --> 00:03:56.000]   The header must say it.
[00:03:56.000 --> 00:03:57.000]   Yep, sure.
[00:03:57.000 --> 00:03:58.000]   That makes sense.
[00:03:58.000 --> 00:04:01.000]   See, that's how inside Steve Jobs is for him.
[00:04:01.000 --> 00:04:04.000]   3.12 is actually 4.5.
[00:04:04.000 --> 00:04:06.000]   You know what?
[00:04:06.000 --> 00:04:08.000]   Don't you think that's probably exactly what it is?
[00:04:08.000 --> 00:04:10.000]   Andy, at the nail on the head, of course.
[00:04:10.000 --> 00:04:15.000]   He's running the iPhone 4, but it's all modified to make it look like the iPhone 3.1.2.
[00:04:15.000 --> 00:04:18.000]   I think it's interesting that Steve is so chatty lately.
[00:04:18.000 --> 00:04:22.000]   I think they've given PR, you know, because they've been working so hard for the last decade.
[00:04:22.000 --> 00:04:25.000]   I think Steve just gave him a few months off and said, "Don't worry.
[00:04:25.000 --> 00:04:27.000]   I'll handle all the e-mail questions that come in."
[00:04:27.000 --> 00:04:28.000]   From his iPhone.
[00:04:28.000 --> 00:04:31.000]   Yeah, from his iPhone because it's that good.
[00:04:31.000 --> 00:04:33.000]   He's snapping out these answers.
[00:04:33.000 --> 00:04:39.000]   I have this vision at Steve at the kid's soccer game, standing on the sidelines going, "You know,
[00:04:39.000 --> 00:04:40.000]   answering e-mail."
[00:04:40.000 --> 00:04:42.000]   So he sent out an e-mail.
[00:04:42.000 --> 00:04:48.000]   I guess somebody e-mailed him saying, "When's the iPad?
[00:04:48.000 --> 00:04:50.000]   Where's it going to be available?"
[00:04:50.000 --> 00:04:52.000]   He says, "And they always very terse."
[00:04:52.000 --> 00:04:53.000]   Right.
[00:04:53.000 --> 00:04:57.000]   You know, he says, "Initially at Apple retail and online stores and Best Buy."
[00:04:57.000 --> 00:05:00.000]   No word about AT&T.
[00:05:00.000 --> 00:05:02.000]   Even though AT&T is the world.
[00:05:02.000 --> 00:05:03.000]   Of course you had a soccer game.
[00:05:03.000 --> 00:05:05.000]   At his kid's soccer game while he was typing in, so we don't really know.
[00:05:05.000 --> 00:05:06.000]   We don't know.
[00:05:06.000 --> 00:05:07.000]   He couldn't have just forgotten.
[00:05:07.000 --> 00:05:08.000]   Exactly.
[00:05:08.000 --> 00:05:11.000]   Well, also the 3G model doesn't come out until the end of April.
[00:05:11.000 --> 00:05:12.000]   Do they really?
[00:05:12.000 --> 00:05:16.000]   Does AT&T need to have the Wi-Fi models that are coming out on the 3rd?
[00:05:16.000 --> 00:05:20.000]   By the way, this isn't the first Steve Jobs e-mail to emerge.
[00:05:20.000 --> 00:05:23.280]   I guess if you get an e-mail from Steve Jobs, your first reaction is, "Quick, send it to Apple
[00:05:23.280 --> 00:05:25.280]   Insider."
[00:05:25.280 --> 00:05:29.000]   Steve was asked if there was a way to get documents onto the iPad through iWork or the
[00:05:29.000 --> 00:05:32.000]   iDISC, his response was, "Yes."
[00:05:32.000 --> 00:05:36.000]   Well, hey, you know, soccer game doesn't have a lot of time.
[00:05:36.000 --> 00:05:38.000]   Got to respond quickly.
[00:05:38.000 --> 00:05:46.000]   Steve Jobs when asked if he should worry about the MacBook Pro refresh.
[00:05:46.000 --> 00:05:48.000]   This one went to Mac Rumors.
[00:05:48.000 --> 00:05:50.000]   This is actually a great...
[00:05:50.000 --> 00:05:54.000]   This person could have been me setting this.
[00:05:54.000 --> 00:05:58.600]   A Mac Rumors reader emailed Steve Jobs about concerns about how long he's had to wait for
[00:05:58.600 --> 00:06:00.000]   the new MacBook Pro updates.
[00:06:00.000 --> 00:06:02.000]   Apple's recent focus on the iPad.
[00:06:02.000 --> 00:06:05.480]   He wrote, "I recognize the need for secrecy at Set-Up, but I'm really losing heart in
[00:06:05.480 --> 00:06:08.560]   the lack of vision for the MacBook Pro and Mac Pros.
[00:06:08.560 --> 00:06:11.400]   I've been saying that very thing.
[00:06:11.400 --> 00:06:14.880]   Not expecting a response, but as someone who has personally switched dozens of people onto
[00:06:14.880 --> 00:06:18.720]   the Mac way, this is a sad e-mail for me to compose."
[00:06:18.720 --> 00:06:26.360]   Steve responded with a short reply that said, "Not to worry."
[00:06:26.360 --> 00:06:30.640]   You want to read the tea leaves on that one, Andy and not go?
[00:06:30.640 --> 00:06:33.680]   It is unwise to tip the vessel of wisdom, young Padwan.
[00:06:33.680 --> 00:06:35.680]   Worry not.
[00:06:35.680 --> 00:06:37.680]   Worry is the...
[00:06:37.680 --> 00:06:45.680]   Don't we should start putting his verbs at the beginning of the sentence.
[00:06:45.680 --> 00:06:46.680]   Worry not.
[00:06:46.680 --> 00:06:47.680]   Would be good.
[00:06:47.680 --> 00:06:48.680]   You can start sounding.
[00:06:48.680 --> 00:06:51.680]   He's getting more yodel-like as it is anyway.
[00:06:51.680 --> 00:06:53.680]   There is no track.
[00:06:53.680 --> 00:06:58.680]   I think it's more like there's always going to be a MacBook Pro refresh.
[00:06:58.680 --> 00:07:01.680]   There's always going to be a new version of this, that, and the other.
[00:07:01.680 --> 00:07:09.680]   I think he's just basically saying that I'm not going to tell you a date.
[00:07:09.680 --> 00:07:13.480]   I'm not going to give you a feature list, but if you're asking the question, are we canceling
[00:07:13.480 --> 00:07:19.040]   the MacBook Pro product line or down-breaking it to a power PC processor, the answer to that
[00:07:19.040 --> 00:07:21.000]   would probably be no.
[00:07:21.000 --> 00:07:26.560]   The unofficial Apple web blog got one too.
[00:07:26.560 --> 00:07:30.680]   A reader of the TUAW says an e-mail that was reported from Jobs.
[00:07:30.680 --> 00:07:34.040]   A reader asked if there was a way he could transfer his Google Docs to his iPad through
[00:07:34.040 --> 00:07:36.080]   iWork or iDisk.
[00:07:36.080 --> 00:07:38.280]   Jobs said, "Yep."
[00:07:38.280 --> 00:07:39.840]   No, I'm sorry.
[00:07:39.840 --> 00:07:40.840]   That was yes.
[00:07:40.840 --> 00:07:47.040]   Then another e-mail, Julio R. Julio R. asked Steve, "Can we expect a universal mailbox on
[00:07:47.040 --> 00:07:48.040]   the iPhone?"
[00:07:48.040 --> 00:07:50.040]   Steve's answer was, "Yep."
[00:07:50.040 --> 00:07:56.200]   I'm thinking that Steve Jobs needs to talk to this guy because he's just leaking all kinds
[00:07:56.200 --> 00:07:57.200]   of information.
[00:07:57.200 --> 00:07:59.360]   I don't think they understand.
[00:07:59.360 --> 00:08:00.360]   This is how Apple works.
[00:08:00.360 --> 00:08:01.360]   Look, shot up.
[00:08:01.360 --> 00:08:02.360]   Shut up.
[00:08:02.360 --> 00:08:04.840]   Whoever this Jobs guy is going to stop.
