
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:00:04.000 --> 00:00:06.000]   Netcast you love.
[00:00:06.000 --> 00:00:08.000]   From people you trust.
[00:00:08.000 --> 00:00:11.000]   [ Music ]
[00:00:11.000 --> 00:00:13.000]   This is Detroit.
[00:00:13.000 --> 00:00:17.000]   Bandwidth for Macbreak Weekly is provided by
[00:00:17.000 --> 00:00:22.000]   cashfly at CACHEFLY.com.
[00:00:22.000 --> 00:00:28.000]   [ Music ]
[00:00:28.000 --> 00:00:33.000]   This is Macbreak Weekly, episode 190, for April 13, 2010.
[00:00:33.000 --> 00:00:34.000]   Who's your daddy?
[00:00:34.000 --> 00:00:36.000]   Not Apple.
[00:00:36.000 --> 00:00:41.000]   Macbreak Weekly is brought to you by Squarespace.com,
[00:00:41.000 --> 00:00:45.000]   the fast and easy way to publish a high-quality web-sighter blog.
[00:00:45.000 --> 00:00:48.000]   For a free trial and 10% off your new account,
[00:00:48.000 --> 00:00:52.000]   go to squarespace.com/macbreak
[00:00:52.000 --> 00:00:55.000]   and buy Audible.com.
[00:00:55.000 --> 00:00:57.000]   To download a free audiobook of your choice,
[00:00:57.000 --> 00:01:02.000]   go to audible.com/macbreak
[00:01:02.000 --> 00:01:05.000]   and buy GoToMyPC.
[00:01:05.000 --> 00:01:08.000]   Think remote access on your PC or Mac is complicated.
[00:01:08.000 --> 00:01:11.000]   Think again, it's easy with GoToMyPC.
[00:01:11.000 --> 00:01:16.000]   For your free 30-day trial, visit gotomyPC.com/macbreak.
[00:01:16.000 --> 00:01:19.000]   [ Music ]
[00:01:19.000 --> 00:01:23.000]   It's time for Macbreak Weekly, episode 190,
[00:01:23.000 --> 00:01:27.000]   in which we discuss basically obsessively everything
[00:01:27.000 --> 00:01:29.000]   that's going on at a Cupertino.
[00:01:29.000 --> 00:01:31.000]   Joining us right now from the National Association of
[00:01:31.000 --> 00:01:34.000]   Broadcasters, meaning NAB in Las Vegas, Nevada.
[00:01:34.000 --> 00:01:36.000]   It's Alex Lindsey in his hotel room.
[00:01:36.000 --> 00:01:37.000]   Hey, Alex.
[00:01:37.000 --> 00:01:38.000]   How's it going?
[00:01:38.000 --> 00:01:39.000]   Thanks for taking the morning off to be with us.
[00:01:39.000 --> 00:01:40.000]   It's my pleasure.
[00:01:40.000 --> 00:01:43.000]   I want to get a report, so we'll talk about NAB in just a second.
[00:01:43.000 --> 00:01:44.000]   Also here from back.
[00:01:44.000 --> 00:01:46.000]   He's back in Boston from Colorado.
[00:01:46.000 --> 00:01:47.000]   Is it the World Affairs Council?
[00:01:47.000 --> 00:01:48.000]   Mr. Andy Inaco.
[00:01:48.000 --> 00:01:49.000]   Welcome home.
[00:01:49.000 --> 00:01:50.000]   Thank you very much.
[00:01:50.000 --> 00:01:52.000]   The week I spent at Altitude was able to link
[00:01:52.000 --> 00:01:54.000]   the train for the Boston Marathon coming in three days.
[00:01:54.000 --> 00:01:57.000]   I'm hoping to have my first sub three-hour marathon.
[00:01:57.000 --> 00:01:59.000]   I actually want to mention a marathon a second.
[00:01:59.000 --> 00:02:02.000]   Before we do that, let me introduce our third, my iPad.
[00:02:02.000 --> 00:02:03.000]   No, no.
[00:02:03.000 --> 00:02:04.000]   [ Laughter ]
[00:02:04.000 --> 00:02:05.000]   All right, third.
[00:02:05.000 --> 00:02:06.000]   Mr. Craig.
[00:02:06.000 --> 00:02:07.000]   Mr. Craig Severson.
[00:02:07.000 --> 00:02:08.000]   Hello, Craig.
[00:02:08.000 --> 00:02:09.000]   Hello, Leo.
[00:02:09.000 --> 00:02:10.000]   Thanks.
[00:02:10.000 --> 00:02:13.000]   It's practically iPads are practically a guest on the show.
[00:02:13.000 --> 00:02:14.000]   It's getting close anyway.
[00:02:14.000 --> 00:02:15.000]   Craig, do you?
[00:02:15.000 --> 00:02:16.000]   I got my iPad.
[00:02:16.000 --> 00:02:17.000]   Of course you picked it up.
[00:02:17.000 --> 00:02:19.000]   It's got the first generation.
[00:02:19.000 --> 00:02:20.000]   And really happy.
[00:02:20.000 --> 00:02:21.000]   That's a beauty.
[00:02:21.000 --> 00:02:22.000]   That's the original.
[00:02:22.000 --> 00:02:23.000]   Yeah.
[00:02:23.000 --> 00:02:24.000]   Yeah.
[00:02:24.000 --> 00:02:25.000]   Awesome.
[00:02:25.000 --> 00:02:26.000]   It's also known as a.
[00:02:26.000 --> 00:02:28.000]   I found with the stylus, you can actually use it on the iPad.
[00:02:28.000 --> 00:02:29.000]   On the new iPad.
[00:02:29.000 --> 00:02:31.000]   You just got to put a little mozzarella on the end of the tip.
[00:02:31.000 --> 00:02:33.000]   Well, cheese works.
[00:02:33.000 --> 00:02:36.000]   It's interesting because Apple must have learned that lesson
[00:02:36.000 --> 00:02:39.000]   from the Newton that handwriting recognition is a bad deal.
[00:02:39.000 --> 00:02:40.000]   Mm-hmm.
[00:02:40.000 --> 00:02:43.000]   But I have been using the Pogo stylus that's on the iPad.
[00:02:43.000 --> 00:02:44.000]   That's nice.
[00:02:44.000 --> 00:02:45.000]   The puffball stylus.
[00:02:45.000 --> 00:02:46.000]   You like that.
[00:02:46.000 --> 00:02:47.000]   I think we're drawing actually.
[00:02:47.000 --> 00:02:49.000]   That's probably a good idea, isn't it?
[00:02:49.000 --> 00:02:50.000]   Yeah.
[00:02:50.000 --> 00:02:53.000]   It's, you know, the screen is so much better in terms of the
[00:02:53.000 --> 00:02:54.000]   capacitance.
[00:02:54.000 --> 00:02:56.000]   It's so much more reactive than the iPhone.
[00:02:56.000 --> 00:02:57.000]   So I've been, yeah, I barely.
[00:02:57.000 --> 00:02:58.000]   I got to wonder one of those.
[00:02:58.000 --> 00:03:00.000]   I didn't even think of that.
[00:03:00.000 --> 00:03:01.000]   Yeah.
[00:03:01.000 --> 00:03:04.000]   I got, I've given away two of them so far because I've been just
[00:03:04.000 --> 00:03:06.000]   talking to artists for the past three days.
[00:03:06.000 --> 00:03:09.000]   It's like, okay, I know that I know that you'll put it to better
[00:03:09.000 --> 00:03:10.000]   use than I can.
[00:03:10.000 --> 00:03:12.000]   But it really does.
[00:03:12.000 --> 00:03:14.000]   With the auto desk app, I'd be surprised if they don't start
[00:03:14.000 --> 00:03:17.000]   doing some sort of a package thing where either you either you
[00:03:17.000 --> 00:03:21.000]   get a bulk pack of Pogo sticks or even if they'll just develop a
[00:03:21.000 --> 00:03:24.000]   Bluetooth pressure sensitive stylus that only works with auto
[00:03:24.000 --> 00:03:27.000]   desk apps because that's what people are really, really looking
[00:03:27.000 --> 00:03:28.000]   for.
[00:03:28.000 --> 00:03:29.000]   Pogo stick.
[00:03:29.000 --> 00:03:32.000]   We should, we should just mention who makes a Pogo stick?
[00:03:32.000 --> 00:03:33.000]   Pogo people.
[00:03:33.000 --> 00:03:34.000]   I don't know.
[00:03:34.000 --> 00:03:35.000]   The Pogo people.
[00:03:35.000 --> 00:03:38.000]   They make software too for iPhone.
[00:03:38.000 --> 00:03:40.000]   Oh, what is it?
[00:03:40.000 --> 00:03:45.000]   They actually make, they make a really cool signature app that
[00:03:45.000 --> 00:03:47.000]   will insert, you can have people sign stuff.
[00:03:47.000 --> 00:03:48.000]   Heaven design.
[00:03:48.000 --> 00:03:49.000]   There it is.
[00:03:49.000 --> 00:03:50.000]   Thank you.
[00:03:50.000 --> 00:03:51.000]   T-N-O.
[00:03:51.000 --> 00:03:52.000]   Ten-one design.
[00:03:52.000 --> 00:03:53.000]   Ten-one design.
[00:03:53.000 --> 00:03:54.000]   Yeah, yeah.
[00:03:54.000 --> 00:03:56.000]   They make a really neat application.
[00:03:56.000 --> 00:03:59.000]   The reason I know this is because somebody called, a contractor
[00:03:59.000 --> 00:04:04.000]   called a radio show and said, I'd like to have my estimates on
[00:04:04.000 --> 00:04:08.000]   my notebook and then have them be able to sign it on an iPhone
[00:04:08.000 --> 00:04:09.000]   or something.
[00:04:09.000 --> 00:04:10.000]   I said, yeah, this is it.
[00:04:10.000 --> 00:04:11.000]   Ten-one design.
[00:04:11.000 --> 00:04:12.000]   You have the application running on your iPhone.
[00:04:12.000 --> 00:04:13.000]   You have one little Pogo sticks.
[00:04:13.000 --> 00:04:14.000]   They sign.
[00:04:14.000 --> 00:04:15.000]   It goes, "Shh!"
[00:04:15.000 --> 00:04:18.000]   Out of the iPhone into your Mac or Windows and then you place it
[00:04:18.000 --> 00:04:19.000]   in the document.
[00:04:19.000 --> 00:04:20.000]   It's a very clever idea.
[00:04:20.000 --> 00:04:21.000]   Yeah.
[00:04:21.000 --> 00:04:25.000]   I got to find somewhere to buy these Pogo sticks.
[00:04:25.000 --> 00:04:27.000]   It doesn't look like you can buy them.
[00:04:27.000 --> 00:04:30.000]   I think that I keep on going to stores that are supposed to have
[00:04:30.000 --> 00:04:31.000]   them.
[00:04:31.000 --> 00:04:33.000]   Because I tried to order from Amazon and then they said there was a
[00:04:33.000 --> 00:04:34.000]   supply thing.
[00:04:34.000 --> 00:04:35.000]   Like it was there.
[00:04:35.000 --> 00:04:36.000]   I ordered it and then it didn't come.
[00:04:36.000 --> 00:04:38.000]   And so then I figured, well, I'll just go to the Apple store and
[00:04:38.000 --> 00:04:39.000]   they said, "Oh, we're sold out."
[00:04:39.000 --> 00:04:40.000]   And then I went to the next Apple store.
[00:04:40.000 --> 00:04:41.000]   I sold out.
[00:04:41.000 --> 00:04:42.000]   I had them say probably.
[00:04:42.000 --> 00:04:44.000]   And it sounded like they didn't get it.
[00:04:44.000 --> 00:04:46.000]   I was really anxious to try it.
[00:04:46.000 --> 00:04:47.000]   It's really good.
[00:04:47.000 --> 00:04:51.000]   I almost bought one at Macworld at their booth and I'm still
[00:04:51.000 --> 00:04:52.000]   kicking myself for not getting it.
[00:04:52.000 --> 00:04:54.000]   It is definitely something worth having.
[00:04:54.000 --> 00:04:56.000]   I mean, I even thought about it.
[00:04:56.000 --> 00:04:57.000]   Buy two.
[00:04:57.000 --> 00:04:58.000]   It works.
[00:04:58.000 --> 00:05:01.000]   Doesn't it work on the touchpad as well, on the Mac?
[00:05:01.000 --> 00:05:02.000]   Yeah.
[00:05:02.000 --> 00:05:03.000]   Hey, it does.
[00:05:03.000 --> 00:05:05.000]   The last touchpad.
[00:05:05.000 --> 00:05:06.000]   Yeah.
[00:05:06.000 --> 00:05:07.000]   It does.
[00:05:07.000 --> 00:05:08.000]   Right.
[00:05:08.000 --> 00:05:09.000]   Oh, interesting.
[00:05:09.000 --> 00:05:10.000]   So you can sign your Mac.
[00:05:10.000 --> 00:05:11.000]   You also have a little bit of sketch.
[00:05:11.000 --> 00:05:15.000]   You can do little sketches on your touchpads.
[00:05:15.000 --> 00:05:16.000]   Yeah.
[00:05:16.000 --> 00:05:19.000]   I got a lack of tablet for that, but that's kind of cool.
[00:05:19.000 --> 00:05:23.000]   But this is great for the full fingerprint thing when I'm doing demos and such.
[00:05:23.000 --> 00:05:27.000]   Because I'm planning to do some trainings on the iPad and I'm concerned about over time
[00:05:27.000 --> 00:05:29.000]   because it's going to be a live camera.
[00:05:29.000 --> 00:05:30.000]   How much I'm going to smudge it up.
[00:05:30.000 --> 00:05:31.000]   Right.
[00:05:31.000 --> 00:05:33.000]   So with the pen, it actually helps out a lot.
[00:05:33.000 --> 00:05:34.000]   It keeps the screen clean.
[00:05:34.000 --> 00:05:35.000]   Very clever.
[00:05:35.000 --> 00:05:36.000]   I know.
[00:05:36.000 --> 00:05:40.000]   I didn't get to say who Craig is, but you probably remember him from many Mac
[00:05:40.000 --> 00:05:41.000]   weeks past.
[00:05:41.000 --> 00:05:43.000]   He's also a brilliant designer.
[00:05:43.000 --> 00:05:45.880]   Did some training used to do.
[00:05:45.880 --> 00:05:47.040]   Do you still do the training videos?
[00:05:47.040 --> 00:05:48.040]   I know you have a.
[00:05:48.040 --> 00:05:49.520]   I did for for Linda dot com.
[00:05:49.520 --> 00:05:50.520]   Yep.
[00:05:50.520 --> 00:05:51.520]   For keynote.
[00:05:51.520 --> 00:05:52.520]   linda dot com.
[00:05:52.520 --> 00:05:54.640]   No tech.tv is his place.
[00:05:54.640 --> 00:05:57.040]   But he was the pod grunt and the video grunt.
[00:05:57.040 --> 00:05:59.120]   And that's is that is that gone?
[00:05:59.120 --> 00:06:00.120]   Pretty much.
[00:06:00.120 --> 00:06:01.120]   Yeah, I got, you know, I got to work.
[00:06:01.120 --> 00:06:02.120]   Great job.
[00:06:02.120 --> 00:06:03.120]   I got a job.
[00:06:03.120 --> 00:06:04.120]   Grunt media and all that.
[00:06:04.120 --> 00:06:05.120]   Yeah.
[00:06:05.120 --> 00:06:06.120]   It was great.
[00:06:06.120 --> 00:06:07.120]   It was like the best video podcast ever.
[00:06:07.120 --> 00:06:08.120]   So now you're working where Yahoo.
[00:06:08.120 --> 00:06:09.120]   Yahoo.
[00:06:09.120 --> 00:06:10.120]   Yeah.
[00:06:10.120 --> 00:06:14.040]   Doing user experience design for the way we're integrating social media.
[00:06:14.040 --> 00:06:15.200]   Wow, that's cool.
