
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:00:04.000 --> 00:00:06.000]   Netcast you love.
[00:00:06.000 --> 00:00:08.000]   From people you trust.
[00:00:08.000 --> 00:00:11.000]   [ Music ]
[00:00:11.000 --> 00:00:14.000]   This is Detroit.
[00:00:14.000 --> 00:00:17.000]   Bandwidth for Mac Break Weekly is provided by
[00:00:17.000 --> 00:00:22.000]   cashfly@cachiefly.com.
[00:00:22.000 --> 00:00:29.000]   [ Music ]
[00:00:29.000 --> 00:00:35.000]   This is Mac Break Weekly, Episode 138, for April 28, 2009.
[00:00:35.000 --> 00:00:38.000]   All Things Conditioned.
[00:00:38.000 --> 00:00:41.000]   Mac Break Weekly is brought to you by Audible.com.
[00:00:41.000 --> 00:00:48.000]   For your free audio book, visit audible.com/macbreak.
[00:00:48.000 --> 00:00:50.000]   And by listeners like you.
[00:00:50.000 --> 00:00:52.000]   Thanks so much for your contribution.
[00:00:52.000 --> 00:00:54.000]   We couldn't do to it without it.
[00:00:54.000 --> 00:01:01.000]   [ Music ]
[00:01:01.000 --> 00:01:04.000]   It's time for Mac Break Weekly to show the covers all things
[00:01:04.000 --> 00:01:06.000]   Macintosh like that new Macintosh tablet.
[00:01:06.000 --> 00:01:08.000]   Isn't that exciting ladies and gentlemen?
[00:01:08.000 --> 00:01:11.000]   The new Macintosh Mini, the little computer that you just can't stop.
[00:01:11.000 --> 00:01:15.000]   And a whole lot more with us today from his laboratory
[00:01:15.000 --> 00:01:18.000]   in beautiful Massachusetts where he is in fact testing
[00:01:18.000 --> 00:01:23.000]   all the new Verizon iPhones and a fine kosher cola.
[00:01:23.000 --> 00:01:25.000]   Mr. Annie, not cola.
[00:01:25.000 --> 00:01:26.000]   Is that kosher?
[00:01:26.000 --> 00:01:30.000]   I'm not allowed to comment on the contents of this class.
[00:01:30.000 --> 00:01:33.000]   It might contain a new multiprocessor tablet Macintosh.
[00:01:33.000 --> 00:01:34.000]   It might not.
[00:01:34.000 --> 00:01:38.000]   Part of the deal that I made while agreeing or not agreeing
[00:01:38.000 --> 00:01:41.000]   to previous technology meant that I can never comment on it.
[00:01:41.000 --> 00:01:43.000]   But thank you Leo, good try.
[00:01:43.000 --> 00:01:44.000]   I mean good try.
[00:01:44.000 --> 00:01:45.000]   I tried.
[00:01:45.000 --> 00:01:47.000]   Well, I sometimes if you sneak up on one just right,
[00:01:47.000 --> 00:01:48.000]   you'll forget that in the year.
[00:01:48.000 --> 00:01:49.000]   Yeah.
[00:01:49.000 --> 00:01:52.000]   Also, your ladies and gentlemen,
[00:01:52.000 --> 00:01:54.000]   Mr. Alex Lindsey of the Picsacore.
[00:01:54.000 --> 00:01:56.000]   I very much enjoy kosher pickles.
[00:01:56.000 --> 00:01:57.000]   How was NAB?
[00:01:57.000 --> 00:02:00.000]   NAB was very, it's actually a lot of fun.
[00:02:00.000 --> 00:02:03.000]   There was a lot of great, small, usually what happens
[00:02:03.000 --> 00:02:05.000]   you go to NAB and there's...
[00:02:05.000 --> 00:02:07.000]   NAB is the National Association of Broadcasters.
[00:02:07.000 --> 00:02:09.000]   And there's a number of NAB.
[00:02:09.000 --> 00:02:11.000]   I was at NAB radio a few months ago.
[00:02:11.000 --> 00:02:12.000]   This is the NAB...
[00:02:12.000 --> 00:02:13.000]   For TV.
[00:02:13.000 --> 00:02:15.000]   For engineers though really, right?
[00:02:15.000 --> 00:02:18.000]   Well, it really has become, I think it started out that way.
[00:02:18.000 --> 00:02:21.000]   But really it's become this thing that is for people in New York.
[00:02:21.000 --> 00:02:23.000]   For people in New media.
[00:02:23.000 --> 00:02:26.000]   In fact, the busiest haul, it used to be audio.
[00:02:26.000 --> 00:02:28.000]   You know, audio used to be the busy haul.
[00:02:28.000 --> 00:02:29.000]   Right.
[00:02:29.000 --> 00:02:30.000]   Long ago.
[00:02:30.000 --> 00:02:31.000]   Then the middle where they did lots of production unit.
[00:02:31.000 --> 00:02:34.000]   You know, the big lights and everything else was the busy haul.
[00:02:34.000 --> 00:02:36.000]   And now it's really what they call the South Hall.
[00:02:36.000 --> 00:02:40.000]   And it is the, that is where all the media and software
[00:02:40.000 --> 00:02:42.000]   and all these other things are there.
[00:02:42.000 --> 00:02:46.000]   And it's, you know, and you'll see everything from new mixers to
[00:02:46.000 --> 00:02:50.000]   new mixers from like Samson that are really cool that are like
[00:02:50.000 --> 00:02:55.000]   $399 to 8K projections of film.
[00:02:55.000 --> 00:02:59.000]   Or not film, it's like its own projector.
[00:02:59.000 --> 00:03:01.000]   Which is so sharp it actually hurts your eyes.
[00:03:01.000 --> 00:03:02.000]   Wait, 8K is too old.
[00:03:02.000 --> 00:03:03.000]   8,000 pixels wide.
[00:03:03.000 --> 00:03:04.000]   So we're right now at 2K.
[00:03:04.000 --> 00:03:05.000]   That's high def.
[00:03:05.000 --> 00:03:06.000]   Yeah.
[00:03:06.000 --> 00:03:08.000]   People have been talking about the Red Former, which is 4K.
[00:03:08.000 --> 00:03:09.000]   That's quadruple.
[00:03:09.000 --> 00:03:10.000]   So the Japanese, yeah.
[00:03:10.000 --> 00:03:13.000]   And the Japanese company that has an 8K projector.
[00:03:13.000 --> 00:03:14.000]   8K.
[00:03:14.000 --> 00:03:16.000]   And you know what's interesting is that I didn't...
[00:03:16.000 --> 00:03:18.000]   Is life even 8K?
[00:03:18.000 --> 00:03:22.000]   I think that's higher resolution than actual living.
[00:03:22.000 --> 00:03:29.000]   All I know is that I left with my eyes were actually sore.
[00:03:29.000 --> 00:03:30.000]   It was so much detail.
[00:03:30.000 --> 00:03:33.000]   And I think that it's because when we look at stuff in the world...
[00:03:33.000 --> 00:03:34.000]   I think it's hyper.
[00:03:34.000 --> 00:03:35.000]   That's hyper real.
[00:03:35.000 --> 00:03:36.000]   It was hyper real.
[00:03:36.000 --> 00:03:37.000]   And it's a huge screen.
[00:03:37.000 --> 00:03:38.000]   It wasn't like a little screen.
[00:03:38.000 --> 00:03:39.000]   It was a huge wall.
[00:03:39.000 --> 00:03:41.000]   But you see, anyway, you see the whole range.
[00:03:41.000 --> 00:03:42.000]   Who's doing that?
[00:03:42.000 --> 00:03:43.000]   Japanese coming?
[00:03:43.000 --> 00:03:44.000]   It's Japanese coming.
[00:03:44.000 --> 00:03:45.000]   I'll find it.
[00:03:45.000 --> 00:03:46.000]   Boy, that would.
[00:03:46.000 --> 00:03:47.000]   And did you think that that's going to get traction?
[00:03:47.000 --> 00:03:48.000]   I don't know.
[00:03:48.000 --> 00:03:50.000]   You know, it's probably 10 years away.
[00:03:50.000 --> 00:03:51.000]   We need new cameras.
[00:03:51.000 --> 00:03:52.000]   How do they even shoot that?
[00:03:52.000 --> 00:03:53.000]   Well, they have their own cameras.
[00:03:53.000 --> 00:03:55.000]   Well, I mean, Red is going to come out with cameras that are higher than 8K.
[00:03:55.000 --> 00:03:56.000]   Really?
[00:03:56.000 --> 00:03:57.000]   Yeah, they have a...
[00:03:57.000 --> 00:04:03.000]   Red has a sensor that's supposed to be out next year that has 28,000 by 9,000 high.
[00:04:03.000 --> 00:04:05.000]   So, you know, I mean, really, one of the...
[00:04:05.000 --> 00:04:08.000]   Obviously, entertainment is one big application for this.
[00:04:08.000 --> 00:04:11.000]   The movie theaters have to get some way to get you back in the theater.
[00:04:11.000 --> 00:04:13.000]   Or an event location, you know, that type of thing.
[00:04:13.000 --> 00:04:18.840]   But imagine if you had a wall with that kind of resolution, it would be telepresence.
[00:04:18.840 --> 00:04:25.920]   The other side of that wall was an 8K camera in your cousin's house in Texas.
[00:04:25.920 --> 00:04:27.920]   And you're in California and you're saying hi to them.
[00:04:27.920 --> 00:04:28.920]   They're like, they're there.
[00:04:28.920 --> 00:04:32.360]   Yeah, and a lot of their technology is actually, I believe, using multiple sensors.
[00:04:32.360 --> 00:04:34.360]   So what they're doing is they're blending multiple...
[00:04:34.360 --> 00:04:38.680]   So you have a whole bunch of 2K sensors that blend into one big or 4K sensors that blend
[00:04:38.680 --> 00:04:41.920]   into one large, very, very large image.
[00:04:41.920 --> 00:04:44.920]   And it was funny, they were showing standard depth and then they were showing HD.
[00:04:44.920 --> 00:04:47.920]   And HD is still like this small square on the screen.
[00:04:47.920 --> 00:04:51.920]   You know, it was like, this is what we're showing you now.
[00:04:51.920 --> 00:04:54.920]   And so anyway, but there's a lot of...
[00:04:54.920 --> 00:04:58.920]   You know, the Mac was actually very well represented there.
[00:04:58.920 --> 00:05:04.920]   I mean, you're seeing a lot of companies that have been traditionally PC, like Autodesk announcing
[00:05:04.920 --> 00:05:08.920]   new products like Mudbox that have been only PC on the Mac.
[00:05:08.920 --> 00:05:13.920]   And so it's interesting to see these companies starting to pay a lot of attention to that.
[00:05:13.920 --> 00:05:14.920]   And we shot...
[00:05:14.920 --> 00:05:19.920]   I think we shot 25 episodes for Mac Break Video from the world.
[00:05:19.920 --> 00:05:20.920]   So that's...
[00:05:20.920 --> 00:05:21.920]   Are those up yet?
[00:05:21.920 --> 00:05:22.920]   They're all going up.
[00:05:22.920 --> 00:05:23.920]   They're half up now.
[00:05:23.920 --> 00:05:26.920]   So there's probably, I think there's 12 or so 9 or 12.
[00:05:26.920 --> 00:05:28.920]   We're putting up about three a day until we're finished.
[00:05:28.920 --> 00:05:30.920]   It'll probably be at the end of this week.
[00:05:30.920 --> 00:05:31.920]   Oh, that's exciting.
[00:05:31.920 --> 00:05:32.920]   It was taken...
[00:05:32.920 --> 00:05:33.920]   We learned not to put them all up.
[00:05:33.920 --> 00:05:34.920]   Yeah, yeah, it's overwhelming.
[00:05:34.920 --> 00:05:37.920]   Well, it's mostly cash-fly calls and says, please stop.
[00:05:37.920 --> 00:05:38.920]   So yeah.
[00:05:38.920 --> 00:05:42.920]   So, but we covered a lot of stuff on the floor.
[00:05:42.920 --> 00:05:43.920]   It was a lot of fun.
[00:05:43.920 --> 00:05:44.920]   So people suggested...
[00:05:44.920 --> 00:05:47.920]   That means people try to download all of them all at once.
[00:05:47.920 --> 00:05:48.920]   Yeah.
[00:05:48.920 --> 00:05:49.920]   And then...
[00:05:49.920 --> 00:05:51.920]   Yeah, I was about to say, Alex, you basically launch a denial of service attack on anyone
[00:05:51.920 --> 00:05:53.920]   who's stupid enough to post your content.
[00:05:53.920 --> 00:05:58.920]   Because if you're the popularity and the size, it's like...
[00:05:58.920 --> 00:05:59.920]   Wow.
[00:05:59.920 --> 00:06:01.920]   Yeah, so it's...
[00:06:01.920 --> 00:06:05.920]   But we've slowed it down and it actually works out well for people who are...
[00:06:05.920 --> 00:06:10.920]   You know, you get three a day and you can kind of just see what we found interesting anyway.
[00:06:10.920 --> 00:06:12.920]   And it was Apple there at all?
[00:06:12.920 --> 00:06:15.920]   Apple definitely had a presence there.
[00:06:15.920 --> 00:06:17.920]   It did not have a booth.
[00:06:17.920 --> 00:06:18.920]   But they were part of the...
[00:06:18.920 --> 00:06:24.920]   A.J.A. had announced a new Apple ProRes recorder that you can actually plug straight into almost any camera out there.
[00:06:24.920 --> 00:06:26.920]   So you can get...
[00:06:26.920 --> 00:06:30.920]   You can just record straight to Apple ProRes and then immediately drop it into Final Cut.
[00:06:30.920 --> 00:06:34.920]   And so the product manager for Apple was there talking about that.
[00:06:34.920 --> 00:06:36.920]   You saw him in a lot of...
[00:06:36.920 --> 00:06:41.920]   You saw a lot of Apple products and Apple announcements integrated with stuff that was happening in any of me.
[00:06:41.920 --> 00:06:42.920]   But they didn't...
[00:06:42.920 --> 00:06:44.920]   You know, the booths are incredibly expensive.
[00:06:44.920 --> 00:06:50.920]   When you look at the size of these booths and you calculate flights, hotels for everyone, you're talking millions of dollars.
[00:06:50.920 --> 00:06:56.920]   And so I think more and more companies are rethinking that process.
[00:06:56.920 --> 00:07:00.920]   Andy, any questions for Alex about any of you anything you wanted to know about?
[00:07:00.920 --> 00:07:03.920]   I have tons, but I don't have to do it on this show because a lot of it's about mixing.
[00:07:03.920 --> 00:07:05.920]   There's a lot of it's about mixers and stuff like that.
[00:07:05.920 --> 00:07:09.920]   There's a mixer there with 16 inputs with my name on it.
[00:07:09.920 --> 00:07:11.920]   Well, it's not shipping.
[00:07:11.920 --> 00:07:12.920]   This is for Leo.
[00:07:12.920 --> 00:07:14.920]   Yeah, Data Video has a 3000.
[00:07:14.920 --> 00:07:15.920]   That's the one that was alluding to.
[00:07:15.920 --> 00:07:17.920]   That's a hardware mixer that will do that.
[00:07:17.920 --> 00:07:18.920]   But how much?
[00:07:18.920 --> 00:07:19.920]   We're talking video switch.
[00:07:19.920 --> 00:07:21.920]   Yeah, they didn't have a price yet either.
[00:07:21.920 --> 00:07:22.920]   So it's probably...
[00:07:22.920 --> 00:07:26.920]   Well, it's probably 20,000 for the mixer or something in that ballpark.
[00:07:26.920 --> 00:07:27.920]   In that ballpark, 25,000.
[00:07:27.920 --> 00:07:28.920]   I know NewTek was there.
[00:07:28.920 --> 00:07:30.920]   They showed their TriCaster HD.
[00:07:30.920 --> 00:07:31.920]   HD.
