
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:00:04.000 --> 00:00:06.000]   Netcast you love.
[00:00:06.000 --> 00:00:08.000]   From people you trust.
[00:00:08.000 --> 00:00:11.000]   [ Music ]
[00:00:11.000 --> 00:00:14.000]   This is Twigt.
[00:00:14.000 --> 00:00:17.000]   Bandwidth for Mac Break Weekly is provided by
[00:00:17.000 --> 00:00:21.000]   cashfly at CACHEFLY.com.
[00:00:21.000 --> 00:00:36.000]   [ Music ]
[00:00:36.000 --> 00:00:40.000]   This is Mac Break Weekly, Episode 35, Special Edition
[00:00:40.000 --> 00:00:43.000]   for April 2nd, 2007.
[00:00:43.000 --> 00:00:45.000]   Fixing a hole.
[00:00:45.000 --> 00:00:48.000]   [ Music ]
[00:00:48.000 --> 00:00:51.000]   It's time for Mac Break Weekly, a special edition.
[00:00:51.000 --> 00:00:54.000]   I need the CNN sounder please.
[00:00:54.000 --> 00:00:58.000]   [ Music ]
[00:00:58.000 --> 00:01:01.000]   [ Music ]
[00:01:01.000 --> 00:01:04.000]   My iTunes held hostage, day 4,074.
[00:01:04.000 --> 00:01:08.000]   Joining us now to talk about Apple News, in particular,
[00:01:08.000 --> 00:01:10.000]   about the big EMI announcement.
[00:01:10.000 --> 00:01:13.000]   Mr. Merlin Hot Dog's Ladies Man.
[00:01:13.000 --> 00:01:14.000]   Hello, Merlin.
[00:01:14.000 --> 00:01:15.000]   Hello, Leo.
[00:01:15.000 --> 00:01:16.000]   From themerlinshow.com.
[00:01:16.000 --> 00:01:20.000]   Alex Lindsey from thepixelcore.tv, thepixelcore.com.
[00:01:20.000 --> 00:01:24.000]   Also joining us from Daring Fireball, one of the premier
[00:01:24.000 --> 00:01:27.000]   Apple bloggers in the world, DaringFireball.net is John Gruber.
[00:01:27.000 --> 00:01:28.000]   Hello, John.
[00:01:28.000 --> 00:01:29.000]   Hello, Leo.
[00:01:29.000 --> 00:01:34.000]   John's talked a lot about this DRM issue, and you posted
[00:01:34.000 --> 00:01:36.000]   this morning about the announcement.
[00:01:36.000 --> 00:01:40.000]   What did Apple and EMI announce, John?
[00:01:40.000 --> 00:01:43.000]   Well, I think the short version is that they've announced
[00:01:43.000 --> 00:01:45.960]   that EMI is making their, I think, their entire catalog
[00:01:45.960 --> 00:01:49.960]   of the content available, DRM-free on multiple stores,
[00:01:49.960 --> 00:01:53.960]   but starting with the iTunes Music Store in May.
[00:01:53.960 --> 00:01:56.960]   And the deal is they're not getting rid of the DRM.
[00:01:56.960 --> 00:02:02.960]   They're offering a new way of obtaining the music,
[00:02:02.960 --> 00:02:05.960]   which is double the encoding quality.
[00:02:05.960 --> 00:02:10.960]   And without any DRM protection, and instead of 99 cents a song,
[00:02:10.960 --> 00:02:13.960]   it's going to $1.29 a song.
[00:02:13.960 --> 00:02:18.960]   And then the old 99 centa song DRM, old encoding level,
[00:02:18.960 --> 00:02:20.960]   the audio will still be available.
[00:02:20.960 --> 00:02:21.960]   People will get to choose.
[00:02:21.960 --> 00:02:24.960]   So for 30 cents more, I can get unprotected super high quality.
[00:02:24.960 --> 00:02:30.960]   And I think that also if you order an album, you get the 256.
[00:02:30.960 --> 00:02:31.960]   Right.
[00:02:31.960 --> 00:02:34.960]   And then the new, you know, buy an album and it defaults
[00:02:34.960 --> 00:02:38.960]   to the new quality and the price is the same as it used to be,
[00:02:38.960 --> 00:02:40.960]   you know, for whatever the album was to delete.
[00:02:40.960 --> 00:02:44.960]   So I immediately ran to the iTunes Store to get the latest craft work
[00:02:44.960 --> 00:02:47.960]   and spend out ballet albums, because, you know,
[00:02:47.960 --> 00:02:49.960]   I'm big on the Euro synth pop.
[00:02:49.960 --> 00:02:50.960]   You love your crop rock.
[00:02:50.960 --> 00:02:51.960]   Crap rock.
[00:02:51.960 --> 00:02:56.960]   And no, still the same 99 cents for 128K encrypted.
[00:02:56.960 --> 00:02:58.960]   So when does this going to happen?
[00:02:58.960 --> 00:03:00.960]   May is what I'm saying today.
[00:03:00.960 --> 00:03:02.960]   I guess I have to re-rip everything.
[00:03:02.960 --> 00:03:03.960]   I don't know.
[00:03:03.960 --> 00:03:06.960]   Here's a little bit of Steve Jobs at the EMI announcement.
[00:03:06.960 --> 00:03:13.960]   You know, there was a, it begins with some music and some announcements
[00:03:13.960 --> 00:03:16.960]   and so forth, but about 18 minutes in, Steve Jobs comes to the stage.
[00:03:16.960 --> 00:03:18.960]   Please welcome Steve Jobs.
[00:03:18.960 --> 00:03:21.960]   [applause]
[00:03:21.960 --> 00:03:24.960]   Since it's not encrypted, I presume I can play this.
[00:03:24.960 --> 00:03:25.960]   [applause]
[00:03:25.960 --> 00:03:28.960]   It's actually available from the EMI site.
[00:03:28.960 --> 00:03:30.960]   Thank you very much.
[00:03:30.960 --> 00:03:33.960]   I just wrote down a few things I wanted to say,
[00:03:33.960 --> 00:03:37.960]   and then I think we're going to answer questions, right?
[00:03:37.960 --> 00:03:46.960]   So today, EMI and Apple are announcing, I think, the big,
[00:03:46.960 --> 00:03:51.960]   the next big step forward in the digital music revolution,
[00:03:51.960 --> 00:03:55.960]   the movement to completely interoperable DRM-free music.
[00:03:55.960 --> 00:03:59.960]   And EMI is the first of the big four music companies to take this step
[00:03:59.960 --> 00:04:07.960]   and their entire digital music catalog will be available DRM-free on iTunes in May.
[00:04:07.960 --> 00:04:13.960]   Today, we offer more than five million songs on iTunes for 99 cents,
[00:04:13.960 --> 00:04:16.960]   99 Euro cents or 79 pence.
[00:04:16.960 --> 00:04:18.960]   They all have DRM, right?
[00:04:18.960 --> 00:04:19.960]   Digital rights management.
[00:04:19.960 --> 00:04:24.960]   And they're all encoded in 128 kilobits per second AAC.
[00:04:24.960 --> 00:04:29.960]   iTunes has sold over two and a half million songs to date,
[00:04:29.960 --> 00:04:33.960]   earning the music companies over a billion and a half dollars in revenues.
[00:04:33.960 --> 00:04:34.960]   Two and a half million songs?
[00:04:34.960 --> 00:04:35.960]   Wait a minute.
[00:04:35.960 --> 00:04:36.960]   Is that right?
[00:04:36.960 --> 00:04:38.960]   Isn't it more like a billion?
[00:04:38.960 --> 00:04:41.960]   What is he talking about?
[00:04:41.960 --> 00:04:43.960]   Is that the total number of titles available?
[00:04:43.960 --> 00:04:44.960]   Maybe it's 10 to say they're--
[00:04:44.960 --> 00:04:46.960]   I think he made a mistake.
[00:04:46.960 --> 00:04:49.960]   Should we continue on?
[00:04:49.960 --> 00:04:51.960]   Is he going to say anything of interest?
[00:04:51.960 --> 00:04:52.960]   Let's see.
[00:04:52.960 --> 00:04:55.960]   By the way, still wearing the trademark black turtleneck and jeans.
[00:04:55.960 --> 00:04:57.960]   I just want to let you know.
[00:04:57.960 --> 00:04:58.960]   And looking mighty fine.
[00:04:58.960 --> 00:05:04.960]   Factoring costs, no product returns, no marketing fees or other costs like those
[00:05:04.960 --> 00:05:06.960]   associated with distributing physical CDs.
[00:05:06.960 --> 00:05:09.960]   Oh, is he rubbing it in for EMI?
[00:05:09.960 --> 00:05:10.960]   Geez.
[00:05:10.960 --> 00:05:12.960]   That's almost mean.
[00:05:12.960 --> 00:05:19.960]   It's all worked out very well for music lovers, for the music companies, and for Apple.
[00:05:19.960 --> 00:05:24.960]   To take things to the next level, we need to address two issues.
[00:05:24.960 --> 00:05:27.960]   The first is interoperability.
[00:05:27.960 --> 00:05:31.960]   Although most users have never bumped up against the DRM, the music they have bought from iTunes
[00:05:31.960 --> 00:05:36.960]   will not play on portable music players other than iPods, unless they burn it onto a CD
[00:05:36.960 --> 00:05:39.960]   and then read that CD back into the computer.
[00:05:39.960 --> 00:05:44.960]   So it's no coincidence he's doing this in the EU since I think this is partly a response to the EU's.
[00:05:44.960 --> 00:05:47.960]   You know, Norway and France saying,
[00:05:47.960 --> 00:05:49.960]   "We don't want this.
[00:05:49.960 --> 00:05:50.960]   We want interoperability."
[00:05:50.960 --> 00:05:51.960]   Yeah, definitely.
[00:05:51.960 --> 00:05:54.960]   I think it's weird listening to it.
[00:05:54.960 --> 00:05:58.960]   I feel like he sounds like he's a little bit less rehearsed than usual.
[00:05:58.960 --> 00:06:03.960]   The beginning was a little rough and it sounds to me like he's reading a little bit more than usual.
[00:06:03.960 --> 00:06:05.960]   And it also raises the question.
[00:06:05.960 --> 00:06:11.960]   And it's been in my mind since yesterday when the press release first went out that they were going to do this.
[00:06:11.960 --> 00:06:17.960]   It's a little weird that it was announced on a Sunday afternoon the day before it happened.
[00:06:17.960 --> 00:06:18.960]   You know what I mean?
[00:06:18.960 --> 00:06:24.960]   It seems like this was pretty -- this must have gone right up to the last minute and they wanted to announce it immediately.
[00:06:24.960 --> 00:06:25.960]   It is odd.
[00:06:25.960 --> 00:06:29.960]   You know, it doesn't seem to me -- I mean, it seems to me like if they knew they were going to do this on Friday,
[00:06:29.960 --> 00:06:31.960]   they would have at least announced it on Friday.
[00:06:31.960 --> 00:06:36.960]   But remember, the rumor almost immediately after Jobs' thoughts on music came out.
[00:06:36.960 --> 00:06:39.960]   The rumor was that EMI was going to do this almost immediately.
[00:06:39.960 --> 00:06:43.960]   There was some noise coming out of EMI that they were thinking about it.
[00:06:43.960 --> 00:06:46.960]   Do you think it was the issues of price?
[00:06:46.960 --> 00:06:49.960]   I'll bet that that was definitely part of the negotiations.
[00:06:49.960 --> 00:06:58.960]   I mean, I definitely think that this is sort of -- I mean, I think it's a cliche, but to say that it's a win-win for everybody.
[00:06:58.960 --> 00:07:00.960]   I mean, it's pretty close.
[00:07:00.960 --> 00:07:07.960]   I mean, I think Apple ultimately probably wanted to keep 99 cent per single pricing regardless of --
[00:07:07.960 --> 00:07:09.960]   The label's in this.
[00:07:09.960 --> 00:07:11.960]   -- pushing him hard to have very pricing on iTunes.
[00:07:11.960 --> 00:07:12.960]   Right.
[00:07:12.960 --> 00:07:21.960]   And so I think that this $1.29 percent or personal pricing for these files, which I think anybody would say,
[00:07:21.960 --> 00:07:26.960]   twice the encoding quality and no DRM is certainly a good deal.
[00:07:26.960 --> 00:07:32.960]   Yeah, that's the part that really surprised me was -- I mean, we've been hearing so much about the DRM part of this for so long,
[00:07:32.960 --> 00:07:37.960]   but I mean, the part that's going to mean a lot more for the average quality,
[00:07:37.960 --> 00:07:40.960]   there's so many people who have -- if you ask people the two reasons,
[00:07:40.960 --> 00:07:43.960]   the reasons that almost everybody says they don't buy from iTunes,
[00:07:43.960 --> 00:07:49.960]   for the geeks, a lot of them it's the DRM, but for the audio files, it's the sound quality.
[00:07:49.960 --> 00:07:51.960]   They really hear a difference.
[00:07:51.960 --> 00:07:54.960]   And I think absolutely for $0.30 more, that's totally worth it.
[00:07:54.960 --> 00:07:57.960]   Yeah, and I think that even if you're not in an audio geek,
[00:07:57.960 --> 00:08:03.960]   it's the fact that they've gone all the way from 128 kilobits per second to 256 double.
[00:08:03.960 --> 00:08:08.960]   That double is a good word that even if you don't really know what that sounds like,
[00:08:08.960 --> 00:08:12.960]   you know, you're getting double the quality for $0.30 more.
[00:08:12.960 --> 00:08:16.960]   It just seems like even if you're not really into it, don't even know exactly what it means,
[00:08:16.960 --> 00:08:18.960]   it seems like, yeah, $0.30, what the heck?
[00:08:18.960 --> 00:08:23.960]   Yeah, and I think that for me, I mean, these are the two big reasons that I still buy CDs when I buy them.
[00:08:23.960 --> 00:08:27.960]   You know, if I really want something that I'm going to keep, you know, that I really like
[00:08:27.960 --> 00:08:32.960]   and I'm really going to keep for a long time, the two things that have stopped me from getting them from Apple iTunes.
[00:08:32.960 --> 00:08:38.960]   I buy a lot from iTunes, but what keeps me from doing it is A, I want a higher quality than 128 and B,
[00:08:38.960 --> 00:08:39.960]   I don't want to have DRM.
[00:08:39.960 --> 00:08:42.960]   I don't want to go through the process of stripping the DRM if I get it.
[00:08:42.960 --> 00:08:46.960]   256 has to be, 256 has to be pretty close to CD quality.
[00:08:46.960 --> 00:08:49.960]   Yeah, what is so e-music?
[00:08:49.960 --> 00:08:53.960]   They're doing a Fermi serves 192. Is that right? They're doing pretty?
[00:08:53.960 --> 00:08:54.960]   Yeah.
[00:08:54.960 --> 00:08:56.960]   But yeah, exactly MP3. So there's going to be...
[00:08:56.960 --> 00:08:58.960]   This is far better than that.
[00:08:58.960 --> 00:09:00.960]   Yeah, this is pretty close to CD quality, right?
[00:09:00.960 --> 00:09:06.960]   Yeah, I'd say that actually my guess is, because I think that AAC generally does a better job than MP3,
[00:09:06.960 --> 00:09:08.960]   you know, as far as the compression process is supposed to.
[00:09:08.960 --> 00:09:10.960]   It's the successor to MP3.
[00:09:10.960 --> 00:09:15.960]   Yeah, I think you're definitely, I think at this point you're definitely within the range where most people actually,
[00:09:15.960 --> 00:09:17.960]   you know, really could not distinguish it.
[00:09:17.960 --> 00:09:22.960]   No, I couldn't. My ears are not, I do not have terrific ears for that sort of thing.
[00:09:22.960 --> 00:09:25.960]   You mentioned on the, during Fireball that there's an upgrade too.
[00:09:25.960 --> 00:09:29.960]   If I've already bought all my Beastie Boys music, I can pay to upgrade.
