
[00:00:00.000 --> 00:00:03.760]   [ Sound Effects ]
[00:00:03.760 --> 00:00:05.440]   >> Netcast you love.
[00:00:05.440 --> 00:00:07.440]   >> From people you trust.
[00:00:07.440 --> 00:00:11.040]   [ Music ]
[00:00:11.040 --> 00:00:12.840]   >> This is Detroit.
[00:00:12.840 --> 00:00:14.280]   [ Music ]
[00:00:14.280 --> 00:00:18.080]   >> Bandwidth for Mac Break Weekly is provided by cashfly
[00:00:18.080 --> 00:00:21.880]   at CACAGFLY.com.
[00:00:21.880 --> 00:00:29.120]   [ Music ]
[00:00:29.120 --> 00:00:34.680]   >> This is Mac Break Weekly, episode 157 for September 9th, 2009.
[00:00:34.680 --> 00:00:36.960]   The new iPods are here.
[00:00:36.960 --> 00:00:39.440]   [ Music ]
[00:00:39.440 --> 00:00:42.720]   >> Mac Break Weekly is brought to you by Audible.com.
[00:00:42.720 --> 00:00:48.320]   For your free audio book, visit Audible.com/MacBreak.
[00:00:48.320 --> 00:00:54.360]   [ Music ]
[00:00:54.360 --> 00:00:57.200]   >> Hi, this is Leo Laporte and it's time for Mac Break Weekly
[00:00:57.200 --> 00:00:59.840]   a little bit different episode today.
[00:00:59.840 --> 00:01:05.280]   We got together to watch live as the new iPods were announced.
[00:01:05.280 --> 00:01:08.840]   The Apple, it's only rock and roll to me event in San Francisco.
[00:01:08.840 --> 00:01:12.080]   None of us got invitations to go, but that didn't matter.
[00:01:12.080 --> 00:01:16.160]   We decided we could cover it using the internet and I think we did a pretty good job.
[00:01:16.160 --> 00:01:20.400]   If you want to hear the excitement as it happens live with John Syracuse of ours,
[00:01:20.400 --> 00:01:24.400]   Technica Andy Anatko who joins us a little bit later into the show
[00:01:24.400 --> 00:01:27.920]   from the Chicago Sun Times, Alex Lindsey of the Pixel Core.
[00:01:27.920 --> 00:01:31.680]   We even sent Dane Gold and our intrepid president out to the event.
[00:01:31.680 --> 00:01:37.360]   He was standing outside and snagged Ryan Block of GDGT and Brad Stone of the New York Times
[00:01:37.360 --> 00:01:38.760]   and got their thoughts as well.
[00:01:38.760 --> 00:01:39.560]   That's what's coming up.
[00:01:39.560 --> 00:01:42.400]   It's a special edition of Mac Break Weekly.
[00:01:42.400 --> 00:01:46.760]   We join our coverage already in progress.
[00:01:46.760 --> 00:01:47.360]   >> All right.
[00:01:47.360 --> 00:01:52.800]   And I'm looking for a live audio feed link and it looks like we do have one.
[00:01:52.800 --> 00:01:54.760]   So let me see if I can pull that up.
[00:01:54.760 --> 00:01:56.520]   That would be great.
[00:01:56.520 --> 00:01:59.280]   These are of course illicit and get shut down.
[00:01:59.280 --> 00:02:00.400]   >> So we won't tell you where we got it.
[00:02:00.400 --> 00:02:06.160]   >> As soon as Apple, people in the auditorium figure out.
[00:02:06.160 --> 00:02:09.960]   >> Yes, because last year it was 3,000 apps, now it's 75,000 apps.
[00:02:09.960 --> 00:02:13.760]   Little off, people have downloaded 1.8 billion at the B.
[00:02:13.760 --> 00:02:15.480]   >> So this is, here we go.
[00:02:15.480 --> 00:02:16.440]   Looks like we're--
[00:02:16.440 --> 00:02:18.640]   >> [INAUDIBLE]
[00:02:18.640 --> 00:02:20.560]   >> [INAUDIBLE]
[00:02:20.560 --> 00:02:21.600]   >> Wait a minute, it's in German.
[00:02:21.600 --> 00:02:23.320]   >> And it's good for free previews.
[00:02:23.320 --> 00:02:24.400]   >> Is that a problem?
[00:02:24.400 --> 00:02:25.400]   >> [INAUDIBLE]
[00:02:25.400 --> 00:02:26.400]   >> [LAUGH]
[00:02:26.400 --> 00:02:28.400]   >> [INAUDIBLE]
[00:02:28.400 --> 00:02:29.400]   >> [INAUDIBLE]
[00:02:29.400 --> 00:02:34.640]   >> They're giving German commentary on top of it.
[00:02:34.640 --> 00:02:36.640]   >> [INAUDIBLE]
[00:02:36.640 --> 00:02:45.320]   >> Okay, this isn't the actual audio, although they have a video.
[00:02:45.320 --> 00:02:48.320]   So I'll tell you what I'm going to do is I'm going to take the video.
[00:02:48.320 --> 00:02:51.560]   They don't have apparently audio or they-- because it's in English, they don't want
[00:02:51.560 --> 00:02:52.560]   the audio.
[00:02:52.560 --> 00:02:56.600]   So I'm going to just take the video off of this until we find an audio stream.
[00:02:56.600 --> 00:03:00.240]   I sure like to get an audio stream of this.
[00:03:00.240 --> 00:03:02.480]   >> We'll watch the video stream anyway.
[00:03:02.480 --> 00:03:04.960]   >> So they're adding ringtones from major labels.
[00:03:04.960 --> 00:03:06.240]   Do we really buy ringtones?
[00:03:06.240 --> 00:03:11.560]   >> No, that's all about money for the carrier, don't you think?
[00:03:11.560 --> 00:03:16.560]   In fact, it seems silly with that because they've been allowing you to make ringtones
[00:03:16.560 --> 00:03:18.760]   for some time for unprotected music.
[00:03:18.760 --> 00:03:21.560]   So I don't really understand the value of that.
[00:03:21.560 --> 00:03:22.560]   >> Yeah.
[00:03:22.560 --> 00:03:27.360]   I mean, it's so easy to build in GarageBand, it doesn't really make sense.
[00:03:27.360 --> 00:03:28.680]   >> I'm going to get Dane on.
[00:03:28.680 --> 00:03:31.480]   Dane is out front.
[00:03:31.480 --> 00:03:33.080]   We didn't put anybody inside.
[00:03:33.080 --> 00:03:35.600]   We didn't do an embedded reporter because we didn't think that person would be able
[00:03:35.600 --> 00:03:37.360]   to communicate with the world.
[00:03:37.360 --> 00:03:45.240]   So we'll talk to people after as they come out, including Ryan Block of GDGT.
[00:03:45.240 --> 00:03:47.240]   >> So the new iPhone 3.1 is available.
[00:03:47.240 --> 00:03:50.560]   It's going to allow a lot of the augmented reality stuff that we've been waiting for.
[00:03:50.560 --> 00:03:51.560]   >> Right.
[00:03:51.560 --> 00:03:56.080]   So you think this is not that we're not watching, what we're watching is not live video.
[00:03:56.080 --> 00:03:59.040]   >> Looks like, still, images coming off.
[00:03:59.040 --> 00:04:00.880]   >> It's not far off if it's not live.
[00:04:00.880 --> 00:04:04.200]   >> I think even the pictures are behind the feeds that I'm looking at.
[00:04:04.200 --> 00:04:07.440]   I'm looking at the R-stack thing, live feed, and they're already talking about iTunes 9.
[00:04:07.440 --> 00:04:08.440]   >> So we'll move along.
[00:04:08.440 --> 00:04:11.360]   I think that that may not be the one.
[00:04:11.360 --> 00:04:13.720]   Here's a new 9.1.
[00:04:13.720 --> 00:04:19.560]   Genius mixes people have submitted over 27 million libraries, each about 2K songs, 54 billion
[00:04:19.560 --> 00:04:24.200]   songs, analyzed all of them, Genius Database, smarter, iTunes 9.
[00:04:24.200 --> 00:04:25.440]   So we're looking at iTunes 9.
[00:04:25.440 --> 00:04:26.440]   100 million accounts.
[00:04:26.440 --> 00:04:27.440]   That's pretty amazing.
[00:04:27.440 --> 00:04:28.440]   >> Here's Dane.
[00:04:28.440 --> 00:04:29.440]   I've got Dane here.
[00:04:29.440 --> 00:04:31.440]   Let me get your audio up, Dane.
[00:04:31.440 --> 00:04:32.440]   >> Check one.
