
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:00:04.000 --> 00:00:06.000]   Netcast you love.
[00:00:06.000 --> 00:00:08.000]   From people you trust.
[00:00:08.000 --> 00:00:11.000]   [ Music ]
[00:00:11.000 --> 00:00:14.000]   This is Detroit.
[00:00:14.000 --> 00:00:17.000]   Bandwidth for MacBreak Weekly is provided by
[00:00:17.000 --> 00:00:22.000]   cashfly@cachiefly.com.
[00:00:22.000 --> 00:00:28.000]   [ Music ]
[00:00:28.000 --> 00:00:33.000]   This is MacBreak Weekly number 43 for June 7th, 2007.
[00:00:33.000 --> 00:00:36.000]   Dance to the nuance.
[00:00:36.000 --> 00:00:40.000]   [ Music ]
[00:00:40.000 --> 00:00:45.000]   It's time for MacBreak Weekly, a weekly show that looks at
[00:00:45.000 --> 00:00:50.000]   Macintosh computing as it applies to the iPhone.
[00:00:50.000 --> 00:00:52.000]   [ Laughter ]
[00:00:52.000 --> 00:00:55.000]   Or maybe I should say the iPhone as it applies to the iPhone.
[00:00:55.000 --> 00:00:58.000]   I don't know. Joining us right now from ApplePhoneShow.com
[00:00:58.000 --> 00:01:00.000]   and the great Apple Phone Show podcast where you think
[00:01:00.000 --> 00:01:03.000]   you'd get enough iPhone news, Scott Bourne. Hello, Scott.
[00:01:03.000 --> 00:01:04.000]   Good day to everybody.
[00:01:04.000 --> 00:01:07.000]   Thank you for sending me the University of Pennsylvania sweatshirts.
[00:01:07.000 --> 00:01:10.000]   I'm glad that was from one of our fans who sent it to me
[00:01:10.000 --> 00:01:12.000]   and then I sent you your resume.
[00:01:12.000 --> 00:01:14.000]   You're very nice. Thank you to the University of Pennsylvania.
[00:01:14.000 --> 00:01:15.000]   Yeah, this one for Devorak.
[00:01:15.000 --> 00:01:18.000]   Kind of ironic because I just came back from my college reunion.
[00:01:18.000 --> 00:01:19.000]   How did that go?
[00:01:19.000 --> 00:01:21.000]   University of Hard Knocks.
[00:01:21.000 --> 00:01:22.000]   [ Laughter ]
[00:01:22.000 --> 00:01:23.000]   It went great.
[00:01:23.000 --> 00:01:24.000]   It was a lot of fun.
[00:01:24.000 --> 00:01:25.000]   I'm glad that was from now.
[00:01:25.000 --> 00:01:26.000]   A Yale mug, a Yale pennant.
[00:01:26.000 --> 00:01:30.000]   And right above my recording setup, I have the motto,
[00:01:30.000 --> 00:01:33.000]   my new motto, going forward in life for God, for country,
[00:01:33.000 --> 00:01:34.000]   and for Yale.
[00:01:34.000 --> 00:01:38.000]   So I just thought that's how I'm going to run my life from now on.
[00:01:38.000 --> 00:01:41.000]   Merlin Mann is here from 43folders.com and the fabulous
[00:01:41.000 --> 00:01:43.000]   MerlinShow.com, the MerlinShow.com.
[00:01:43.000 --> 00:01:44.000]   Hey, Merlin.
[00:01:44.000 --> 00:01:45.000]   Hi, Leo. How are you?
[00:01:45.000 --> 00:01:46.000]   Very well.
[00:01:46.000 --> 00:01:49.000]   You just told me what you studied in college and I think the kids
[00:01:49.000 --> 00:01:51.000]   at home would be interested to know what you studied.
[00:01:51.000 --> 00:01:53.000]   I think a lot of people have mocked me for this.
[00:01:53.000 --> 00:01:54.000]   I wasn't mocking.
[00:01:54.000 --> 00:01:56.000]   I was just wondering what your parents thought.
[00:01:56.000 --> 00:01:59.000]   You know, I never asked them Chinese studies.
[00:01:59.000 --> 00:02:01.000]   I think there was a very good thing to major in.
[00:02:01.000 --> 00:02:05.000]   And you know, in retrospect, I was just ahead of my time because
[00:02:05.000 --> 00:02:08.000]   if you knew Mandarin now, you'd be able to speak Chinese.
[00:02:08.000 --> 00:02:10.000]   You could totally speak Chinese.
[00:02:10.000 --> 00:02:12.000]   Just keep that in mind.
[00:02:12.000 --> 00:02:13.000]   You'd be able to speak Chinese.
[00:02:13.000 --> 00:02:14.000]   You'd be able to speak Chinese.
[00:02:14.000 --> 00:02:15.000]   You'd be able to speak Chinese.
[00:02:15.000 --> 00:02:16.000]   You'd be able to speak Chinese.
[00:02:16.000 --> 00:02:17.000]   You'd be able to speak Chinese.
[00:02:17.000 --> 00:02:18.000]   You'd be able to speak Chinese.
[00:02:18.000 --> 00:02:19.000]   You'd be able to speak Chinese.
[00:02:19.000 --> 00:02:20.000]   You'd be able to speak Chinese.
[00:02:20.000 --> 00:02:21.000]   You'd be able to speak Chinese.
[00:02:21.000 --> 00:02:22.000]   You'd be able to speak Chinese.
[00:02:22.000 --> 00:02:23.000]   You're first against the wall.
[00:02:23.000 --> 00:02:24.000]   I'm totally screwed.
[00:02:24.000 --> 00:02:25.000]   I'm not going to say anything.
[00:02:25.000 --> 00:02:26.000]   You're screwed, guys.
[00:02:26.000 --> 00:02:30.160]   And you're going to be coming to me asking for my advice and how to ask for a couple of
[00:02:30.160 --> 00:02:31.160]   ice water.
[00:02:31.160 --> 00:02:35.000]   We're so tough now when we want to chow me or whatever.
[00:02:35.000 --> 00:02:38.800]   See, there you go again with the Chinese restaurant jokes.
[00:02:38.800 --> 00:02:40.000]   They don't like that in China.
[00:02:40.000 --> 00:02:41.000]   Okay.
[00:02:41.000 --> 00:02:42.000]   We'll keep that in mind.
[00:02:42.000 --> 00:02:44.000]   They're not just restaurateurs anymore.
[00:02:44.000 --> 00:02:46.000]   They also have cell phones.
[00:02:46.000 --> 00:02:47.000]   They have cell phones.
[00:02:47.000 --> 00:02:48.000]   And pink bags.
[00:02:48.000 --> 00:02:49.000]   Oh, God.
[00:02:49.000 --> 00:02:51.000]   We aren't so much trouble.
[00:02:51.000 --> 00:02:53.680]   Ladies and gentlemen, it could only get worse.
[00:02:53.680 --> 00:02:55.920]   And yes, it has the macalope is here.
[00:02:55.920 --> 00:02:59.920]   Ladies and gentlemen, he may sound like Jerry Lewis, but that's only because I'm applying
[00:02:59.920 --> 00:03:03.120]   special and coding to his voice so that you'll never know who it is.
[00:03:03.120 --> 00:03:04.920]   Hello, Mr. Lope.
[00:03:04.920 --> 00:03:05.920]   Hello, Leo.
[00:03:05.920 --> 00:03:10.320]   And now if I actually try and do a jury and Lewis, the person makes him on top of the jury
[00:03:10.320 --> 00:03:12.080]   and Lewis filter will happen.
[00:03:12.080 --> 00:03:14.280]   It's already sounding very weird.
[00:03:14.280 --> 00:03:16.360]   I don't know if it could sound any weird.
[00:03:16.360 --> 00:03:17.360]   Go ahead.
[00:03:17.360 --> 00:03:18.360]   Just try it.
[00:03:18.360 --> 00:03:19.360]   Let's see what it sounds like.
[00:03:19.360 --> 00:03:22.680]   He's going to fit in real well, don't you think guys?
[00:03:22.680 --> 00:03:23.680]   Yeah.
[00:03:23.680 --> 00:03:24.680]   Yeah.
[00:03:24.680 --> 00:03:26.680]   In fact, I won't have to use the voc order if you just talk like that.
[00:03:26.680 --> 00:03:27.680]   I'll do that.
[00:03:27.680 --> 00:03:28.880]   I'll pick up bigger bus five minutes.
[00:03:28.880 --> 00:03:34.240]   Now, just so you know, we have now conclusively revealed and proved that the macalope is
[00:03:34.240 --> 00:03:35.240]   none of us.
[00:03:35.240 --> 00:03:36.680]   He is his own man.
[00:03:36.680 --> 00:03:38.920]   We are here at it.
[00:03:38.920 --> 00:03:39.920]   We're at it.
[00:03:39.920 --> 00:03:41.640]   I mean, nobody's we're not all in the same room.
[00:03:41.640 --> 00:03:43.120]   I know that's that's true.
[00:03:43.120 --> 00:03:44.120]   Yeah.
[00:03:44.120 --> 00:03:48.160]   I could be using some very sophisticated technology to make the macalope appear to be on the same
[00:03:48.160 --> 00:03:49.160]   show.
[00:03:49.160 --> 00:03:53.840]   I would like to say for the record that I did hear the macalope and Merlin man speaking
[00:03:53.840 --> 00:03:54.840]   at the same time.
[00:03:54.840 --> 00:03:57.120]   If you want to hear that, just stay tuned because they don't have a drink.
[00:03:57.120 --> 00:03:58.120]   Quested the water.
[00:03:58.120 --> 00:03:59.120]   Yeah.
[00:03:59.120 --> 00:04:00.120]   Very good.
[00:04:00.120 --> 00:04:01.120]   Just like Charlie McCarthy.
[00:04:01.120 --> 00:04:03.120]   Very, very impressive.
[00:04:03.120 --> 00:04:06.880]   What do you do that with Charlie McCarthy drinking glass of water to see if Edgar Bergen
[00:04:06.880 --> 00:04:09.040]   hit reference in a hip audience will get it.
[00:04:09.040 --> 00:04:14.680]   Absolutely Edgar Bergen, the world's greatest radio ventriloquist and father to.
[00:04:14.680 --> 00:04:16.240]   Candice Bergen.
[00:04:16.240 --> 00:04:17.240]   Candice Bergen.
[00:04:17.240 --> 00:04:18.240]   Nothing wrong with that.
[00:04:18.240 --> 00:04:21.280]   Television's Murphy Brown.
[00:04:21.280 --> 00:04:25.080]   I always like I always wanted to be televisions somebody something, you know.
[00:04:25.080 --> 00:04:29.240]   If you don't mind Leo, if I could just write this in here.
[00:04:29.240 --> 00:04:31.240]   About there.
[00:04:31.240 --> 00:04:32.240]   Right.
[00:04:32.240 --> 00:04:33.240]   Sorry.
[00:04:33.240 --> 00:04:35.640]   I didn't know if you had the music.
[00:04:35.640 --> 00:04:36.640]   I do have it actually.
[00:04:36.640 --> 00:04:37.880]   You want me to play it?
[00:04:37.880 --> 00:04:38.880]   Just pretend that you.
[00:04:38.880 --> 00:04:41.720]   The little sound or where you can just keep it nearby.
[00:04:41.720 --> 00:04:43.080]   You know what I should do.
[00:04:43.080 --> 00:04:48.200]   And if I were really a together podcast producer, I would have this all potted onto the assistant
[00:04:48.200 --> 00:04:49.200]   synthesizer.
[00:04:49.200 --> 00:04:51.560]   Instead, I just have to press.
[00:04:51.560 --> 00:04:56.200]   Ladies, gentlemen, welcome.
[00:04:56.200 --> 00:05:04.240]   Backalopes have it.
[00:05:04.240 --> 00:05:07.520]   Second thoughts right about now.
[00:05:07.520 --> 00:05:10.320]   Not too late to run, Mr. Love.
[00:05:10.320 --> 00:05:12.320]   You start the show with that.
[00:05:12.320 --> 00:05:13.720]   We start the show with other things.
[00:05:13.720 --> 00:05:15.480]   We have many things.
[00:05:15.480 --> 00:05:16.480]   We this is the way Matt.
[00:05:16.480 --> 00:05:18.480]   Look, we edit all of this out.
[00:05:18.480 --> 00:05:19.480]   Yeah.
[00:05:19.480 --> 00:05:20.480]   Nobody ever hears this part.
[00:05:20.480 --> 00:05:21.920]   I'm not worried about it at all.
[00:05:21.920 --> 00:05:28.160]   Hey, as lives are playing sound effects, should we hear the new iPhone ads?
[00:05:28.160 --> 00:05:30.600]   Are you excited about this, Scott Borne?
[00:05:30.600 --> 00:05:31.760]   I'm it's tell you the truth.
[00:05:31.760 --> 00:05:36.240]   I'm excited that we now have a ship date, but I'm more excited by the cold of Mac ads
[00:05:36.240 --> 00:05:37.440]   than I am the Apple ads.
[00:05:37.440 --> 00:05:38.680]   But let's listen to the.
[00:05:38.680 --> 00:05:40.520]   What's the ship date while we're doing this?
[00:05:40.520 --> 00:05:44.400]   It would be June the 29th for those who are lucky enough to keep first in line.
[00:05:44.400 --> 00:05:48.800]   There'll be about 20 at every AT&T store in the country and then who knows how many
[00:05:48.800 --> 00:05:49.880]   at the Apple stores.
[00:05:49.880 --> 00:05:53.040]   So that means there's probably order it.
[00:05:53.040 --> 00:05:54.040]   Well, see that.
[00:05:54.040 --> 00:05:58.440]   I don't know how that's going to work, but there's 2,000 AT&T stores.
[00:05:58.440 --> 00:05:59.920]   There's 20 at each store.
[00:05:59.920 --> 00:06:03.200]   So that tells you how many phones will be available to AT&T.
[00:06:03.200 --> 00:06:05.360]   And demand is clearly for the millions.
[00:06:05.360 --> 00:06:06.360]   Yeah.
[00:06:06.360 --> 00:06:07.360]   Yeah.
[00:06:07.360 --> 00:06:08.360]   So we'll find out what happens.
[00:06:08.360 --> 00:06:09.360]   So there's three of them.
[00:06:09.360 --> 00:06:10.360]   Never been an iPod.
[00:06:10.360 --> 00:06:12.160]   How to and calamari.
[00:06:12.160 --> 00:06:13.160]   What are your choices?
[00:06:13.160 --> 00:06:14.160]   I go calamari.
[00:06:14.160 --> 00:06:16.600]   This is like a game show.
[00:06:16.600 --> 00:06:17.600]   10 points.
[00:06:17.600 --> 00:06:18.600]   I'm Calamari.
[00:06:18.600 --> 00:06:21.800]   This is the first time seeing these, right, Leo?
[00:06:21.800 --> 00:06:23.280]   Calamari for 200, Alex?
[00:06:23.280 --> 00:06:24.280]   Yes, it is.
[00:06:24.280 --> 00:06:25.280]   Here we go.
[00:06:25.280 --> 00:06:26.280]   This is calamari.
[00:06:26.280 --> 00:06:32.640]   So say you're watching Pirates of the Caribbean.
[00:06:32.640 --> 00:06:33.640]   Hmm.
[00:06:33.640 --> 00:06:36.120]   Did somebody say calamari?
[00:06:36.120 --> 00:06:39.520]   Oh, I do this all the time.
[00:06:39.520 --> 00:06:42.520]   He's now searching for calamari on Google Maps.
[00:06:42.520 --> 00:06:48.120]   The closest which by the way I have on my blackberry.
[00:06:48.120 --> 00:06:51.280]   So far this is nothing I can't do on my blackberry.
[00:06:51.280 --> 00:06:54.480]   Well, actually I take that back.
[00:06:54.480 --> 00:06:56.600]   I can't watch Pirates of the Caribbean on my blackberry.
