
[00:00:00.000 --> 00:00:03.440]   [ Sound Effects ]
[00:00:03.440 --> 00:00:05.240]   >> Netcast you love.
[00:00:05.240 --> 00:00:07.240]   >> From people you trust.
[00:00:07.240 --> 00:00:11.040]   [ Music ]
[00:00:11.040 --> 00:00:14.320]   >> This is Detroit.
[00:00:14.320 --> 00:00:18.120]   >> Bandwidth for Mac Break Weekly is provided by cashfly
[00:00:18.120 --> 00:00:21.760]   at CACAGFLY.com.
[00:00:21.760 --> 00:00:29.200]   [ Music ]
[00:00:29.200 --> 00:00:34.960]   >> This is Mac Break Weekly, episode 151 for July 28, 2009.
[00:00:34.960 --> 00:00:37.760]   Unresponsive when sweaty.
[00:00:37.760 --> 00:00:41.040]   Mac Break Weekly is brought to you by Audible.com.
[00:00:41.040 --> 00:00:47.280]   For your free audio book, visit Audible.com/MacBreak.
[00:00:47.280 --> 00:00:51.080]   And by Drobo and the new Drobo Pro with expanded capacity
[00:00:51.080 --> 00:00:52.960]   and performance for small businesses.
[00:00:52.960 --> 00:00:55.120]   For more information and instant rebates,
[00:00:55.120 --> 00:00:57.720]   visit Drobo.com/MacBreak.
[00:00:57.720 --> 00:01:01.440]   And by Go to Meeting.
[00:01:01.440 --> 00:01:03.560]   Picture yourself on a phone call sharing
[00:01:03.560 --> 00:01:06.960]   and explaining something visual with Go to Meeting.
[00:01:06.960 --> 00:01:11.560]   For your free 30-day trial, visit GoToMeeting.com/MacBreak.
[00:01:11.560 --> 00:01:17.000]   [ Music ]
[00:01:17.000 --> 00:01:19.520]   It's time for Mac Break Weekly to show the covers all things.
[00:01:19.520 --> 00:01:22.240]   Apple, the Macintosh, the iPhone, the Zoom.
[00:01:22.240 --> 00:01:23.080]   No wait a minute, wait a minute, wait a minute.
[00:01:23.080 --> 00:01:24.200]   I'm going to scratch that one.
[00:01:24.200 --> 00:01:26.840]   Ladies and gentlemen, here in the studio with me today,
[00:01:26.840 --> 00:01:28.600]   Professor Alex Lindsey.
[00:01:28.600 --> 00:01:29.440]   >> Hello.
[00:01:29.440 --> 00:01:32.200]   >> Doctor of Apology.
[00:01:32.200 --> 00:01:33.120]   >> Yes.
[00:01:33.120 --> 00:01:36.280]   >> And his little sidekick, Andy Anatko.
[00:01:36.280 --> 00:01:39.560]   Mr. Sideburns himself.
[00:01:39.560 --> 00:01:41.680]   Good to see you, Andrew.
[00:01:41.680 --> 00:01:42.600]   >> Good to be here.
[00:01:42.600 --> 00:01:44.440]   I have not been on the show for three weeks,
[00:01:44.440 --> 00:01:48.200]   so listeners can only imagine the great quantities
[00:01:48.200 --> 00:01:51.160]   of intelligence, wit, insight, and brilliance
[00:01:51.160 --> 00:01:52.360]   that have been pent up for three weeks
[00:01:52.360 --> 00:01:56.560]   that will all be coming in a huge violent corner.
[00:01:56.560 --> 00:01:58.320]   >> Oh, geez.
[00:01:58.320 --> 00:02:00.120]   It would be just the way great Dan--
[00:02:00.120 --> 00:02:03.200]   >> Let me get my gum boots on and my slicker.
[00:02:03.200 --> 00:02:07.000]   >> There is my sarcastic way of saying low expectations.
[00:02:07.000 --> 00:02:10.120]   Please, I have my next book due tomorrow.
[00:02:10.120 --> 00:02:14.760]   And I had a nice 36 hours in which I was actually rested
[00:02:14.760 --> 00:02:16.880]   and alert over the past two weeks.
[00:02:16.880 --> 00:02:18.160]   >> I am so gentle.
[00:02:18.160 --> 00:02:19.560]   >> I'm still gentle.
[00:02:19.560 --> 00:02:20.920]   I'm still not over it.
[00:02:20.920 --> 00:02:22.880]   I cannot get my sleep habits right.
[00:02:22.880 --> 00:02:24.960]   Are you fixed up?
[00:02:24.960 --> 00:02:27.880]   >> Well, see, Friday or Saturday was the first day
[00:02:27.880 --> 00:02:30.800]   that I went to bed at a certain time.
[00:02:30.800 --> 00:02:32.800]   It wasn't my usual time, but I went to bed--
[00:02:32.800 --> 00:02:33.880]   >> Daytime.
[00:02:33.880 --> 00:02:35.560]   >> Book up six to eight hours later
[00:02:35.560 --> 00:02:38.400]   and woke up feeling refreshed and ready to take on the day.
[00:02:38.400 --> 00:02:40.200]   Now, again, that was three o'clock in the afternoon.
[00:02:40.200 --> 00:02:44.320]   But again, first time in a week and a half.
[00:02:44.320 --> 00:02:46.920]   And I enjoyed that for all of a day and a half.
[00:02:46.920 --> 00:02:50.160]   And then I had to start working on my iPhone book.
[00:02:50.160 --> 00:02:52.120]   And so now it's going to be--
[00:02:52.120 --> 00:02:55.400]   I could spend the next 30 minutes having lunch
[00:02:55.400 --> 00:02:57.800]   or I could get a hot pocket in three minutes
[00:02:57.800 --> 00:02:59.400]   and work on the book for another 27.
[00:02:59.400 --> 00:03:00.800]   OK, we'll just work on the book.
[00:03:00.800 --> 00:03:02.480]   >> Oh, God, you poor fella.
[00:03:02.480 --> 00:03:03.520]   >> Please, sympathy.
[00:03:03.520 --> 00:03:04.360]   Keep coming.
[00:03:04.360 --> 00:03:05.840]   >> Aww, poor Andy.
[00:03:05.840 --> 00:03:08.240]   I don't know how you do it.
[00:03:08.240 --> 00:03:10.200]   [LAUGHTER]
[00:03:10.200 --> 00:03:11.800]   >> I can use this.
[00:03:11.800 --> 00:03:15.400]   Well, today we shall-- we battered few.
[00:03:15.400 --> 00:03:17.600]   Because I don't think Alex is getting much sleep either
[00:03:17.600 --> 00:03:18.920]   with his new baby.
[00:03:18.920 --> 00:03:20.480]   >> I had a little production actually last week.
[00:03:20.480 --> 00:03:23.280]   I got to bed at 6 this morning.
[00:03:23.280 --> 00:03:24.120]   >> 6 AM?
[00:03:24.120 --> 00:03:25.040]   >> I'm feeling much better now.
[00:03:25.040 --> 00:03:26.200]   Yeah, we had a little deadline.
[00:03:26.200 --> 00:03:28.160]   >> Oh, my gosh, I'm not going to complain one bit then.
[00:03:28.160 --> 00:03:28.880]   [LAUGHTER]
[00:03:28.880 --> 00:03:30.200]   >> Holy chemoly.
[00:03:30.200 --> 00:03:31.560]   >> Oh, you know, 3D.
[00:03:31.560 --> 00:03:32.640]   It's a wonderful thing.
[00:03:32.640 --> 00:03:34.040]   Oh, you're doing a 3D production?
[00:03:34.040 --> 00:03:35.040]   >> We just finished one.
[00:03:35.040 --> 00:03:35.960]   We finished the deadline.
[00:03:35.960 --> 00:03:36.800]   >> That's the hot thing.
[00:03:36.800 --> 00:03:38.480]   In fact, isn't there a new movie being made
[00:03:38.480 --> 00:03:40.080]   your most of a picture that just announced
[00:03:40.080 --> 00:03:42.080]   going to be produced in 3D?
[00:03:42.080 --> 00:03:44.520]   >> Oh, no, not 3D video, just like 3D animation.
[00:03:44.520 --> 00:03:45.360]   >> Oh.
[00:03:45.360 --> 00:03:46.960]   >> Ah, 3D videos, anything.
[00:03:46.960 --> 00:03:47.440]   >> 3D video.
[00:03:47.440 --> 00:03:48.920]   And it's-- I have some--
[00:03:48.920 --> 00:03:51.600]   I'm testing some glasses for some 3D glasses.
[00:03:51.600 --> 00:03:52.800]   >> See, that's my problems.
[00:03:52.800 --> 00:03:55.160]   I'm never going to want to wear those stupid glasses.
[00:03:55.160 --> 00:03:57.360]   >> I wonder if this whole 3D thing is just a gimmick
[00:03:57.360 --> 00:03:59.240]   to keep people from running DVDs.
[00:03:59.240 --> 00:04:00.680]   >> I actually really enjoyed it.
[00:04:00.680 --> 00:04:02.600]   I've got an point now where there's been a hand--
[00:04:02.600 --> 00:04:04.840]   I saw up, which wasn't that big of a deal,
[00:04:04.840 --> 00:04:08.680]   but monsters and aliens, I thought was great in 3D.
[00:04:08.680 --> 00:04:10.040]   >> You've got to have kids so that you just
[00:04:10.040 --> 00:04:11.640]   so you can go to these movies and, you know--
[00:04:11.640 --> 00:04:12.000]   >> Right.
[00:04:12.000 --> 00:04:14.120]   >> --not look like you're me going to the--
[00:04:14.120 --> 00:04:16.520]   >> I haven't seen up yet for that reason.
[00:04:16.520 --> 00:04:18.040]   I don't have kids anymore.
[00:04:18.040 --> 00:04:19.800]   >> It really is a question of finding a way
[00:04:19.800 --> 00:04:21.640]   to keep movies marketing.
[00:04:21.640 --> 00:04:24.200]   Their-- DreamWorks is so heavy on 3D.
[00:04:24.200 --> 00:04:26.760]   Or they're investing so much in their future in 3D
[00:04:26.760 --> 00:04:27.400]   that they actually had.
[00:04:27.400 --> 00:04:30.920]   Jeff Katzenberg go off on like a six stop nationwide dog
[00:04:30.920 --> 00:04:35.080]   and pony show of not like 1,000 people, but like 100--
[00:04:35.080 --> 00:04:38.600]   the-- Katzenberg was in Boston in a screening room with me
[00:04:38.600 --> 00:04:42.200]   and maybe like three or four dozen other people,
[00:04:42.200 --> 00:04:43.480]   just like showing clips from up.
[00:04:43.480 --> 00:04:45.480]   This was like three or four months earlier.
[00:04:45.480 --> 00:04:47.880]   And going through like a canned presentation,
[00:04:47.880 --> 00:04:50.280]   surely, but the fact that the head of the studio
[00:04:50.280 --> 00:04:52.520]   would come to see just--
[00:04:52.520 --> 00:04:53.800]   >> Oh, they're interested.
[00:04:53.800 --> 00:04:54.360]   >> That's right.
[00:04:54.360 --> 00:04:56.360]   And a lot of it is anti-piracy.
[00:04:56.360 --> 00:04:59.640]   A lot of it is, again, giving people a reason
[00:04:59.640 --> 00:05:02.920]   to spend $10 to $20 to go to a movie theater.
[00:05:02.920 --> 00:05:06.920]   One of the big economic things is that they feel as though
[00:05:06.920 --> 00:05:09.000]   that theaters can charge a premium price
[00:05:09.000 --> 00:05:11.160]   for digital 3D projection.
[00:05:11.160 --> 00:05:13.400]   So instead of charging 12 or 13 bucks a ticket,
[00:05:13.400 --> 00:05:15.160]   maybe they can charge 19, 20 bucks a ticket,
[00:05:15.160 --> 00:05:17.560]   which will give them a bigger pie to cut up
[00:05:17.560 --> 00:05:21.480]   or instead of like the 4% they usually give to the theater,
[00:05:21.480 --> 00:05:24.760]   it'll be 3% but it'll be 3% of a much larger number.
[00:05:24.760 --> 00:05:25.800]   Anyway, it's interesting.
[00:05:25.800 --> 00:05:28.520]   >> Yeah, well, I'm not a 3D fan,
[00:05:28.520 --> 00:05:31.400]   but let's start talking about max stuff anyway.
[00:05:31.400 --> 00:05:36.040]   First of all, very serious rumblings now about the tablet.
[00:05:36.040 --> 00:05:38.520]   >> It's showing up everywhere.
[00:05:38.520 --> 00:05:40.840]   >> Financial time says September.
[00:05:40.840 --> 00:05:42.840]   >> I think they're a little optimistic.
[00:05:42.840 --> 00:05:45.240]   >> Apple Insider says they know for sure,
[00:05:45.240 --> 00:05:48.760]   because they're hearing it from the same reliable resources
[00:05:48.760 --> 00:05:51.240]   that they've heard other stories from,
[00:05:51.240 --> 00:05:53.160]   that it's going to be first quarter,
[00:05:53.160 --> 00:05:57.400]   January through March 2010, which might be a little more credible.
[00:05:57.400 --> 00:06:00.600]   But September, financial time's why.
[00:06:00.600 --> 00:06:02.600]   I mean, I think, correct me if I'm wrong,
[00:06:02.600 --> 00:06:05.560]   but this is a highly respected journalistic endeavor.
[00:06:05.560 --> 00:06:07.000]   >> Okay, citation needed though.
[00:06:07.000 --> 00:06:08.440]   >> Yeah, well, nobody has a citation.
[00:06:08.440 --> 00:06:09.480]   They're all saying sources.
[00:06:09.480 --> 00:06:10.920]   >> Yeah, I mean, sources unknown.
[00:06:10.920 --> 00:06:13.240]   >> Yeah, I think that if you were to rewind,
[00:06:13.240 --> 00:06:14.360]   rewind to about a year ago,
[00:06:14.360 --> 00:06:16.520]   the first time we spoke more than five minutes
[00:06:16.520 --> 00:06:18.120]   on the subject of an Apple tablet.
[00:06:18.120 --> 00:06:18.600]   >> I think, almost.
[00:06:18.600 --> 00:06:20.120]   >> Which, by the way, you, you Andy,
[00:06:20.120 --> 00:06:22.280]   were the one who's, I think before anybody said,
[00:06:22.280 --> 00:06:23.160]   this is what they needed to do.
[00:06:23.160 --> 00:06:24.600]   >> I'm going to regret it.
[00:06:24.600 --> 00:06:27.560]   >> I would, that's one of those things that factually,
[00:06:27.560 --> 00:06:29.800]   I think I could dispute, but professionally,
[00:06:29.800 --> 00:06:31.080]   I would like to encourage the structure
[00:06:31.080 --> 00:06:31.800]   that members knew.
[00:06:31.800 --> 00:06:33.640]   >> [LAUGH]
[00:06:33.640 --> 00:06:35.400]   >> But no, no, it was really,
[00:06:35.400 --> 00:06:36.840]   if you were to rewind to a year ago,
[00:06:36.840 --> 00:06:38.440]   I'm sure that I think that most of us
[00:06:38.440 --> 00:06:42.440]   had the opinion that we're not going to see it in 2009.
[00:06:42.440 --> 00:06:44.280]   We might see it in late 2009,
[00:06:44.280 --> 00:06:45.800]   a year after that is more likely.
[00:06:45.800 --> 00:06:47.880]   It's almost a certainty that Apple's working on something
[00:06:47.880 --> 00:06:49.400]   like this, and it wouldn't be a huge tablet,
[00:06:49.400 --> 00:06:51.960]   it would be something more convenient,
[00:06:51.960 --> 00:06:53.560]   and we would run the iPhone operating system,
[00:06:53.560 --> 00:06:55.480]   it wouldn't be a super Newton or miniature Mac.
[00:06:55.480 --> 00:07:00.040]   Apple Insider is one of the new sites that I respect a lot,
[00:07:00.040 --> 00:07:02.520]   not only because they tend to get their facts right,
[00:07:02.520 --> 00:07:04.920]   but they are always very transparent
[00:07:04.920 --> 00:07:06.920]   about how they feel about this information.
[00:07:06.920 --> 00:07:08.920]   And that's the sort of story that they put out
[00:07:08.920 --> 00:07:09.800]   a few days ago.
[00:07:09.800 --> 00:07:12.840]   And I think that too many news outlets
[00:07:12.840 --> 00:07:16.120]   happen leaping on this as some sort of a big news event,
[00:07:16.120 --> 00:07:18.760]   as opposed to, you know that thing that we all figured?
[00:07:18.760 --> 00:07:21.160]   Well, we've seen nothing to contradict
[00:07:21.160 --> 00:07:23.240]   that that original guest might have been wrong.
[00:07:23.240 --> 00:07:25.320]   I mean, again, I would like that-
[00:07:25.320 --> 00:07:26.600]   >> So you're coming down, and I think,
[00:07:26.600 --> 00:07:28.680]   Alex, you are too, that the first quarter of 2000,
[00:07:28.680 --> 00:07:30.280]   is much more credible.
[00:07:30.280 --> 00:07:31.240]   >> Yeah, I think that's more credible.
[00:07:31.240 --> 00:07:34.200]   >> We would have had to have seen something at WWDC,
[00:07:34.200 --> 00:07:37.000]   or something to prime the pump for all the software
[00:07:37.000 --> 00:07:38.520]   that this new device is going to have to run.
[00:07:39.080 --> 00:07:41.480]   And what do we think about the description?
[00:07:41.480 --> 00:07:42.520]   10-inch, what does it say?
[00:07:42.520 --> 00:07:43.960]   It's a 10.4-inch screen.
[00:07:43.960 --> 00:07:45.880]   >> I think that sounds reasonable.
[00:07:45.880 --> 00:07:48.120]   >> Seems to be, some are saying,
[00:07:48.120 --> 00:07:50.280]   we'll not have, financial time said,
[00:07:50.280 --> 00:07:53.160]   we'll not have phone capability.
[00:07:53.160 --> 00:07:56.040]   >> That sounds nice.
[00:07:56.040 --> 00:07:57.480]   >> I guess the question that-
[00:07:57.480 --> 00:07:59.000]   >> You don't think that's credible either?
[00:07:59.000 --> 00:08:00.680]   >> Oh, no, I think that is credible.
[00:08:00.680 --> 00:08:02.040]   I mean, what are you going to do?
[00:08:02.040 --> 00:08:03.400]   >> You don't want to hold a bit-
[00:08:03.400 --> 00:08:04.280]   Dvorak said.
[00:08:04.280 --> 00:08:04.760]   >> Oh, great.
[00:08:04.760 --> 00:08:05.240]   >> No!
[00:08:05.240 --> 00:08:06.200]   >> I don't want to hold that-
[00:08:06.200 --> 00:08:07.240]   >> People seem to have-
[00:08:07.240 --> 00:08:11.560]   >> The problem with that being a phone device is that
[00:08:11.560 --> 00:08:13.160]   Apple would not be able to sell it to people
[00:08:13.160 --> 00:08:14.440]   without a contract.
[00:08:14.440 --> 00:08:16.040]   Whereas, I'm sure they want this to be something
[00:08:16.040 --> 00:08:18.280]   that everybody will be able to own
[00:08:18.280 --> 00:08:19.960]   without having to spend 60 bucks a month,
[00:08:19.960 --> 00:08:22.840]   or without having to work through their mommy issues with AT&T.
[00:08:22.840 --> 00:08:23.800]   >> So put Wi-Fi in it,
[00:08:23.800 --> 00:08:26.920]   should you put 3G network capability in?
[00:08:26.920 --> 00:08:28.040]   Not phone, but 8-
[00:08:28.040 --> 00:08:28.600]   >> Or 4G.
[00:08:28.600 --> 00:08:29.960]   >> Or 4G?
[00:08:29.960 --> 00:08:30.840]   >> I mean, the rumor is the-
[00:08:30.840 --> 00:08:31.960]   >> The rumor is the Verizon-
[00:08:31.960 --> 00:08:31.960]   >> The rumor is the Verize-
[00:08:31.960 --> 00:08:31.960]   >> The rumor is the Verize-
[00:08:31.960 --> 00:08:33.400]   >> Yeah, the rumor is the Verize-
[00:08:33.400 --> 00:08:33.880]   >> Yeah.
[00:08:33.880 --> 00:08:36.360]   >> I mean, the parallel rumor is the Verize is trying to get 4G
[00:08:36.360 --> 00:08:38.760]   up to speed by the beginning of next year.
[00:08:38.760 --> 00:08:43.080]   The speeds on 4G are purportedly 60 megabits a second.
[00:08:43.080 --> 00:08:46.600]   >> That makes that Wi-Fi and Wi-Fi.
[00:08:46.600 --> 00:08:48.920]   >> You know what, you know what?
[00:08:48.920 --> 00:08:52.200]   Someone asked me about how fast the Wi-Fi was
[00:08:52.200 --> 00:08:53.720]   that I just got this little Wi-Fi.
[00:08:53.720 --> 00:08:56.440]   >> We all three of us now have a Wi-Fi.
[00:08:56.440 --> 00:09:00.120]   This is the little credit card size wireless access point
[00:09:00.120 --> 00:09:03.240]   that ties into Verizon or Sprint's EVDO system.
[00:09:03.240 --> 00:09:03.960]   And it really is cool.
[00:09:03.960 --> 00:09:05.000]   It gives you Wi-Fi.
[00:09:05.000 --> 00:09:05.960]   Works with your phone.
[00:09:05.960 --> 00:09:06.600]   >> It's really nice.
[00:09:06.600 --> 00:09:08.600]   >> Well, and I-
[00:09:08.600 --> 00:09:09.880]   But someone was asking me how fast it was.
[00:09:09.880 --> 00:09:11.960]   And I said, "Oh, it's about the same as DSL."
[00:09:11.960 --> 00:09:14.120]   You know, I mean, I'm getting about the same speed as DSL,
[00:09:14.120 --> 00:09:15.480]   but of course, I have cable here,
[00:09:15.480 --> 00:09:17.240]   and we have a fiber at the office.
[00:09:17.240 --> 00:09:19.400]   And I've decided that DSL is the new dial-up.
[00:09:19.400 --> 00:09:20.680]   >> It's not the same speed as DSL.
[00:09:20.680 --> 00:09:22.040]   You can get much faster DSL on that.
[00:09:22.040 --> 00:09:24.360]   >> It's 170, 180 on this.
[00:09:24.360 --> 00:09:27.080]   >> 1.5 megabits is the tippity top.
[00:09:27.080 --> 00:09:27.560]   >> On this one.
[00:09:27.560 --> 00:09:28.200]   >> That you could get.
[00:09:28.200 --> 00:09:29.560]   And I usually don't get anything with it.
[00:09:29.560 --> 00:09:30.120]   >> You're like, you're like-
[00:09:30.120 --> 00:09:31.320]   >> On DSL.
[00:09:31.320 --> 00:09:32.360]   >> On DSL.
[00:09:32.360 --> 00:09:32.920]   >> On DSL, you can get much faster.
[00:09:32.920 --> 00:09:35.560]   >> I'm getting that in my house.
[00:09:35.560 --> 00:09:36.560]   >> On the-
[00:09:36.560 --> 00:09:37.160]   >> Yeah, yeah, yeah.
[00:09:37.160 --> 00:09:38.760]   >> On DSL, I never get more than 1.5.
[00:09:38.760 --> 00:09:40.200]   >> Oh, well, you just have a crappy DSL.
[00:09:40.200 --> 00:09:41.560]   >> I don't have DSL anymore.
[00:09:41.560 --> 00:09:43.640]   It's what I remember DSL.
[00:09:43.640 --> 00:09:46.040]   >> Let me just check our DSL right here with DSL extreme.
[00:09:46.040 --> 00:09:49.160]   I would say it's really dependent on the implementation.
[00:09:49.160 --> 00:09:49.720]   >> Yeah.
[00:09:49.720 --> 00:09:52.760]   >> I was getting 110 or 120 when I speed tested it.
[00:09:52.760 --> 00:09:55.080]   >> When you say 110, you mean 110?
[00:09:55.080 --> 00:09:55.800]   >> K.
[00:09:55.800 --> 00:09:56.600]   >> K.
[00:09:56.600 --> 00:09:57.080]   >> Right.
[00:09:57.080 --> 00:10:01.480]   >> Which would be 8.8 megabits per second.
[00:10:01.480 --> 00:10:02.440]   Something like that.
[00:10:02.440 --> 00:10:03.480]   >> Right.
[00:10:03.480 --> 00:10:04.920]   >> Yeah, you can get faster than that.
[00:10:04.920 --> 00:10:07.880]   But I would agree that most of the time that's how fast it is.
[00:10:07.880 --> 00:10:10.360]   >> I mean, to put it in perspective, a T1 is 1.5, right?
[00:10:10.360 --> 00:10:10.600]   >> Right.
[00:10:10.600 --> 00:10:12.280]   >> I mean, it's symmetric.
[00:10:12.280 --> 00:10:13.560]   >> That's a big difference.
[00:10:13.560 --> 00:10:16.040]   >> But to get back to the tablet,
[00:10:16.040 --> 00:10:20.120]   I mean, I could believe that we'll have a 3G or 4G chip set.
[00:10:20.120 --> 00:10:23.320]   I would believe that it would be possible to add some later date
[00:10:23.320 --> 00:10:25.880]   or when you first buy it to buy a contract.
[00:10:25.880 --> 00:10:29.880]   But if Apple requires you to buy a contract with this device,
[00:10:29.880 --> 00:10:31.240]   that's instant fail.
[00:10:31.240 --> 00:10:35.160]   >> But the other side of those is that the upside of that is that the tablet
[00:10:35.160 --> 00:10:36.360]   would be a lot less expensive.
[00:10:36.360 --> 00:10:39.880]   You know, that's what comes with that service.
[00:10:39.880 --> 00:10:42.280]   I mean, maybe you pay retail if you don't want the service
[00:10:42.280 --> 00:10:44.280]   and then you pay if you get the service.
[00:10:44.280 --> 00:10:46.200]   I have to admit, I want it to be connected all the time.
