
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:00:04.000 --> 00:00:06.000]   Netcast you love.
[00:00:06.000 --> 00:00:08.000]   From people you trust.
[00:00:08.000 --> 00:00:13.000]   This is Detroit.
[00:00:13.000 --> 00:00:17.000]   Bandwidth for Mac Break Weekly is provided by
[00:00:17.000 --> 00:00:21.000]   cashfly@cachiefly.com.
[00:00:29.000 --> 00:00:32.000]   It's time for Mac Break Weekly,
[00:00:32.000 --> 00:00:36.000]   Episode 52 for August the 8th, 2007.
[00:00:36.000 --> 00:00:38.000]   Ten cents a dance.
[00:00:38.000 --> 00:00:43.000]   Mac Break Weekly is brought to you by Audible.com.
[00:00:43.000 --> 00:00:49.000]   For your free audio book, visit audible.com/macbreak.
[00:00:49.000 --> 00:00:54.000]   Welcome to Mac Break Weekly, Episode 52.
[00:00:54.000 --> 00:00:57.000]   No, Leo the Port has not changed his voice,
[00:00:57.000 --> 00:00:59.000]   just his face, this is Scotland.
[00:00:59.000 --> 00:01:00.000]   Sounds so much better.
[00:01:00.000 --> 00:01:03.000]   And I am at the helm today because Leo is somewhere
[00:01:03.000 --> 00:01:05.000]   in a foreign country in a hotel.
[00:01:05.000 --> 00:01:06.000]   Hello Leo.
[00:01:06.000 --> 00:01:07.000]   I'm in Vancouver.
[00:01:07.000 --> 00:01:09.000]   That is in a foreign country.
[00:01:09.000 --> 00:01:12.000]   As they say on the Studio 60,
[00:01:12.000 --> 00:01:13.000]   Vancouver is not in Canada,
[00:01:13.000 --> 00:01:15.000]   Vancouver is not anywhere.
[00:01:15.000 --> 00:01:18.000]   It's just Vancouver.
[00:01:18.000 --> 00:01:20.000]   We're excited today.
[00:01:20.000 --> 00:01:22.000]   We're going to talk about the recent Apple Press
[00:01:22.000 --> 00:01:24.000]   announcement and to help us do that of course,
[00:01:24.000 --> 00:01:27.000]   we couldn't go on without our friend from Boston,
[00:01:27.000 --> 00:01:28.000]   Mr. Andy Inatko.
[00:01:28.000 --> 00:01:30.000]   How are you doing Andy?
[00:01:30.000 --> 00:01:32.000]   I am doing moderately needo even though I'm
[00:01:32.000 --> 00:01:35.000]   marinating slightly in this 90 degree temperature.
[00:01:35.000 --> 00:01:38.000]   But at least we know you're not the fake Steve Jobs.
[00:01:38.000 --> 00:01:41.000]   I am the fake, fake Steve Jobs, which means I am the real
[00:01:41.000 --> 00:01:42.000]   Steve Jobs.
[00:01:42.000 --> 00:01:44.000]   You must all now bow down before me.
[00:01:44.000 --> 00:01:48.000]   Also, chipping in on this conversation,
[00:01:48.000 --> 00:01:50.000]   he's a Merlin and a man.
[00:01:50.000 --> 00:01:53.000]   He's Merlin Man from 43 Folders.
[00:01:53.000 --> 00:01:54.000]   Well, Scott Bort, how are you?
[00:01:54.000 --> 00:01:55.000]   I'm excellent sir.
[00:01:55.000 --> 00:01:57.000]   And last but certainly not least,
[00:01:57.000 --> 00:01:59.000]   fresh off an airplane from somewhere,
[00:01:59.000 --> 00:02:01.000]   which is pretty much the way you can find Alex Lindsay
[00:02:01.000 --> 00:02:03.000]   any day is Alex Lindsay from Pixel Core.
[00:02:03.000 --> 00:02:04.000]   Hi.
[00:02:04.000 --> 00:02:06.000]   So we have a question.
[00:02:06.000 --> 00:02:09.000]   So fresh off an airplane is seems like an oxymoron somewhere.
[00:02:09.000 --> 00:02:10.000]   Yeah, that's true.
[00:02:10.000 --> 00:02:11.000]   You know what they say?
[00:02:11.000 --> 00:02:12.000]   It wasn't jet blue.
[00:02:12.000 --> 00:02:15.000]   Yeah, they say you want to get on the plane
[00:02:15.000 --> 00:02:17.000]   and I usually sad rather get in.
[00:02:17.000 --> 00:02:21.000]   Oh, I bet they laugh at Roy,
[00:02:21.000 --> 00:02:23.000]   I'm so funny.
[00:02:23.000 --> 00:02:24.000]   I'm so funny.
[00:02:24.000 --> 00:02:25.000]   I'm so funny.
[00:02:25.000 --> 00:02:26.000]   Thank you.
[00:02:26.000 --> 00:02:29.000]   Well, you know yesterday I had the privilege since Leo couldn't
[00:02:29.000 --> 00:02:35.000]   make it of sitting in at four infinite loop on the Steve Jobs
[00:02:35.000 --> 00:02:38.000]   press conference announcing all the new cool stuff.
[00:02:38.000 --> 00:02:41.000]   And guys, I got to tell you, it was a really weird event because
[00:02:41.000 --> 00:02:44.000]   first of all, it was only about 200 people and it wasn't as big
[00:02:44.000 --> 00:02:45.000]   as a keynote.
[00:02:45.000 --> 00:02:49.000]   We got to be a lot closer, a lot more intimate setting and it was
[00:02:49.000 --> 00:02:53.000]   kind of bizarre because Steve's timing was off just a little
[00:02:53.000 --> 00:02:57.000]   bit because there were only four or five applause breaks.
[00:02:57.000 --> 00:03:00.000]   I watched the video and there's a very high quality video on
[00:03:00.000 --> 00:03:02.000]   Apple's page and he seemed very low key.
[00:03:02.000 --> 00:03:04.000]   I guess it was because it was a smaller group.
[00:03:04.000 --> 00:03:06.000]   It was very conversational almost.
[00:03:06.000 --> 00:03:09.000]   And he even asked us to give him questions from the audience.
[00:03:09.000 --> 00:03:10.000]   Unheard of.
[00:03:10.000 --> 00:03:12.000]   I can't remember them ever doing that before.
[00:03:12.000 --> 00:03:15.000]   I knocked three people out who had their hands up near me and they
[00:03:15.000 --> 00:03:17.000]   still didn't call my name.
[00:03:17.000 --> 00:03:18.000]   Oh man.
[00:03:18.000 --> 00:03:20.000]   They knew what you were going to ask.
[00:03:20.000 --> 00:03:23.000]   Well, it turns out my question would have been pretty, you know,
[00:03:23.000 --> 00:03:24.000]   ineffectual.
[00:03:24.000 --> 00:03:25.000]   So it's a good thing I did.
[00:03:25.000 --> 00:03:28.000]   I was going to ask how the iPhone update would work given the
[00:03:28.000 --> 00:03:30.000]   fact that he was showing new iPhone functionality.
[00:03:30.000 --> 00:03:34.000]   Little did I know that they'd snuck it in over edge, we think.
[00:03:34.000 --> 00:03:39.000]   It was there all along waiting to be awoken once they announced
[00:03:39.000 --> 00:03:42.000]   the new features in .Mac.
[00:03:42.000 --> 00:03:45.000]   You're talking about the Publish to Web button on the camera.
[00:03:45.000 --> 00:03:46.000]   Yeah.
[00:03:46.000 --> 00:03:47.000]   Yeah.
[00:03:47.000 --> 00:03:48.000]   So it seriously shows up.
[00:03:48.000 --> 00:03:50.000]   I was thinking there was going to have to be some sort of firmware
[00:03:50.000 --> 00:03:51.000]   update.
[00:03:51.000 --> 00:03:53.000]   I was going to ask when and how that was going to work.
[00:03:53.000 --> 00:03:55.000]   They didn't call on me and now I'm glad they didn't.
[00:03:55.000 --> 00:03:56.000]   Yeah.
[00:03:56.000 --> 00:03:57.000]   Shut up on my mind pretty quickly.
[00:03:57.000 --> 00:03:59.000]   And what was great, I was up in the middle of the night and all
[00:03:59.000 --> 00:04:02.000]   of a sudden I got a message from my Mac saying, we'd like to start
[00:04:02.000 --> 00:04:05.000]   your eye disc down for a moment while we make some changes.
[00:04:05.000 --> 00:04:07.000]   And then it came back 10 gigabytes.
[00:04:07.000 --> 00:04:08.000]   That was pretty cool.
[00:04:08.000 --> 00:04:09.000]   Yeah.
[00:04:09.000 --> 00:04:12.000]   That was one of the big announcements was that they've
[00:04:12.000 --> 00:04:15.000]   increased the storage capacity on .Mac.
[00:04:15.000 --> 00:04:19.000]   Steve claims I think about 1.8 million subscribers now.
[00:04:19.000 --> 00:04:22.000]   And they kept the price the same and they added some functionality in
[00:04:22.000 --> 00:04:25.000]   terms of the web gallery.
[00:04:25.000 --> 00:04:26.000]   It seems only fair.
[00:04:26.000 --> 00:04:27.000]   I mean, 10 gigabytes.
[00:04:27.000 --> 00:04:30.000]   Nowadays, that's not even a...
[00:04:30.000 --> 00:04:31.000]   Yeah.
[00:04:31.000 --> 00:04:33.000]   Where is .Mac now on the credibility meter?
[00:04:33.000 --> 00:04:34.000]   Do you think?
[00:04:34.000 --> 00:04:36.000]   Well, it used to be like way, way, way in the red.
[00:04:36.000 --> 00:04:39.000]   Where you're thinking, gee, I can get one gig for free from box.net.
[00:04:39.000 --> 00:04:41.000]   I can get a free Gmail account.
[00:04:41.000 --> 00:04:42.000]   I can get a free this.
[00:04:42.000 --> 00:04:43.000]   Right.
[00:04:43.000 --> 00:04:47.000]   Now that you get 10 gigabytes, now that you add that on top of
[00:04:47.000 --> 00:04:51.000]   these with which you can publish from your iLife apps, and now that
[00:04:51.000 --> 00:04:54.000]   you add on top of that, that wonderful icing feature that you
[00:04:54.000 --> 00:04:56.000]   always had, is it now sort of...
[00:04:56.000 --> 00:04:59.000]   Is the needle sort of twitching into the yellow now, you think?
[00:04:59.000 --> 00:05:02.000]   I think now if you can get it at a good discount, if you can get one of
[00:05:02.000 --> 00:05:07.000]   those $69 bundles, $69 deals, it's actually kind of an okay deal now.
[00:05:07.000 --> 00:05:10.000]   ID two, I think for the garden variety, especially new Mac user,
[00:05:10.000 --> 00:05:12.000]   it's a lot more credible.
[00:05:12.000 --> 00:05:16.000]   And I went back after a long time away and looked at the backup app.
[00:05:16.000 --> 00:05:18.000]   And I got to say that's an app that's come a long way.
[00:05:18.000 --> 00:05:19.000]   Backup...
[00:05:19.000 --> 00:05:20.000]   Yeah.
[00:05:20.000 --> 00:05:23.000]   Backup by itself is not tremendously useful because you can't back up to
[00:05:23.000 --> 00:05:26.000]   FTP or your own web dev, it only works with theirs.
[00:05:26.000 --> 00:05:27.000]   And to me, that's pointless.
[00:05:27.000 --> 00:05:29.000]   If I've got a gig of space, I'm not going to blow that on stuff.
[00:05:29.000 --> 00:05:33.000]   But I think that combination of having more IDisk space and being
[00:05:33.000 --> 00:05:36.000]   able to use it with backup.app, I think that makes it a lot more
[00:05:36.000 --> 00:05:37.000]   palatable, especially if you...
[00:05:37.000 --> 00:05:38.000]   Yeah, I really...
[00:05:38.000 --> 00:05:41.000]   I wish there were more backup apps that worked as simply as backup.
[00:05:41.000 --> 00:05:44.000]   Just simply say, I want you to take all my ID to his purchases and
[00:05:44.000 --> 00:05:47.000]   everything in my documents folder and make sure it's always backed up.
[00:05:47.000 --> 00:05:51.000]   Even the really, really good, simple backup apps like SuperDuber,
[00:05:51.000 --> 00:05:55.000]   I think they're great at a whole disk solution, but they're not good at
[00:05:55.000 --> 00:05:59.000]   the sort of bite size backups that most people are interested in.
[00:05:59.000 --> 00:06:01.000]   Yeah, and stuff like Chronosync is a little fiddly for somebody who's not
[00:06:01.000 --> 00:06:04.000]   really in the mood to sit there and figure out, oh, do I want this to change
[00:06:04.000 --> 00:06:07.000]   by size or by, you know, all that stuff?
[00:06:07.000 --> 00:06:08.000]   I don't know.
[00:06:08.000 --> 00:06:09.000]   Ten gigs is...
[00:06:09.000 --> 00:06:12.000]   I couldn't even backup just my iTunes purchases and ten gigs.
[00:06:12.000 --> 00:06:14.000]   You could do your preferences, you could get your...
[00:06:14.000 --> 00:06:17.000]   a lot of your application library, that stuff.
[00:06:17.000 --> 00:06:21.000]   Also, the other thing I don't like about it is it backs it up as a ball,
[00:06:21.000 --> 00:06:22.000]   right?
[00:06:22.000 --> 00:06:26.000]   And I kind of like my backups to look like the folders I backed up so I could
[00:06:26.000 --> 00:06:29.000]   at least see that it's there and maybe even open individual files.
[00:06:29.000 --> 00:06:34.000]   So I actually use the IDisk as a backup and, you know, I use the local
[00:06:34.000 --> 00:06:38.000]   IDisk copy files that I want to be available on all my Macs to that.
[00:06:38.000 --> 00:06:41.000]   Well, you might find that useful.
[00:06:41.000 --> 00:06:42.000]   I do too.
[00:06:42.000 --> 00:06:44.000]   Well, actually, I actually did get info on my Documents folder.
[00:06:44.000 --> 00:06:49.000]   And my Documents folder has been... is my legacy all the way from Lillif...
[00:06:49.000 --> 00:06:53.000]   I'm on Lillif number seven right now, shortly into transition to Lillif number eight.
[00:06:53.000 --> 00:06:57.000]   The Documents folder is my transition from my very first copy of Mac OS X.
[00:06:57.000 --> 00:06:59.000]   I just drag it from the old machine to the new machine.
[00:06:59.000 --> 00:07:03.000]   And so this contains just about everything I've written over the past five or six years
[00:07:03.000 --> 00:07:06.000]   and it still amounts to less than five or six gigabytes.
[00:07:06.000 --> 00:07:08.000]   But you're not putting music in there.
[00:07:08.000 --> 00:07:10.000]   You're not putting photos in there.
[00:07:10.000 --> 00:07:12.000]   Well, because it's called Documents Leo.
[00:07:12.000 --> 00:07:14.000]   I have a trick for this.
[00:07:14.000 --> 00:07:15.000]   I mean, I...
[00:07:15.000 --> 00:07:16.000]   Oh, I suggest your Documents folder.
[00:07:16.000 --> 00:07:17.000]   Exactly.
[00:07:17.000 --> 00:07:19.000]   I was having a terrible time running into that.
[00:07:19.000 --> 00:07:23.000]   So I finally created another folder at the top level of my home directory called
[00:07:23.000 --> 00:07:24.000]   Documents,000.
[00:07:24.000 --> 00:07:26.000]   And that's probably...
[00:07:26.000 --> 00:07:29.000]   That's why I put a big... no, that's why I put a...
[00:07:29.000 --> 00:07:31.000]   A brown, just like eggs.
[00:07:31.000 --> 00:07:33.000]   Is it Rome or is it Brown?
[00:07:33.000 --> 00:07:35.000]   That's where I put my downloads folder.
