
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:00:04.000 --> 00:00:06.000]   >> Netcast you love.
[00:00:06.000 --> 00:00:08.000]   >> From people you trust.
[00:00:08.000 --> 00:00:11.000]   [ Music ]
[00:00:11.000 --> 00:00:14.000]   >> This is Detroit.
[00:00:14.000 --> 00:00:17.000]   >> Bandwidth for Mac Break Weekly is provided by
[00:00:17.000 --> 00:00:22.000]   cashfly@cachafly.com.
[00:00:22.000 --> 00:00:29.000]   [ Music ]
[00:00:29.000 --> 00:00:35.000]   >> This is Mac Break Weekly, episode 122 for January 6, 2009.
[00:00:35.000 --> 00:00:37.000]   Macworld Expo.
[00:00:37.000 --> 00:00:39.000]   [ Music ]
[00:00:39.000 --> 00:00:42.000]   >> Mac Break Weekly is brought to you by Audible.com.
[00:00:42.000 --> 00:00:49.000]   For your free audio book, visit Audible.com/MacBreak.
[00:00:49.000 --> 00:00:54.000]   >> And by the award-winning Drobo, the large redundant hard drive that
[00:00:54.000 --> 00:00:59.000]   comes against data loss from a hard drive crash and instantly expands to 16
[00:00:59.000 --> 00:01:03.000]   terabytes. To learn more and receive $50 off your own Drobo, visit
[00:01:03.000 --> 00:01:07.000]   Drobo.com/MacBreak.
[00:01:07.000 --> 00:01:09.000]   >> And by listeners like you.
[00:01:09.000 --> 00:01:14.000]   Thanks so much for your contribution. We couldn't do it without it.
[00:01:14.000 --> 00:01:18.000]   >> This is Mac Break Weekly, the show that talks about Macintosh software
[00:01:18.000 --> 00:01:22.000]   hardware, everything but the Zoom.
[00:01:22.000 --> 00:01:24.000]   >> We don't talk about this.
[00:01:24.000 --> 00:01:26.000]   >> They're available in Turkey, Bob and Brown.
[00:01:26.000 --> 00:01:30.000]   >> That's Scott Born from twpphoto.com, the great photographer and
[00:01:30.000 --> 00:01:33.000]   podcaster. It's great to see you, Scott.
[00:01:33.000 --> 00:01:34.000]   >> Hey, Scott.
[00:01:34.000 --> 00:01:37.000]   >> We're live, by the way, on the show floor at Macworld Expo.
[00:01:37.000 --> 00:01:41.000]   We've just got back from the Shiller note, and we're going to talk a little bit
[00:01:41.000 --> 00:01:45.000]   about what Phil Shiller announced and about Macworld, the future of Macworld
[00:01:45.000 --> 00:01:47.000]   Expo. Alex Lindsey is here from the Pixel Core.
[00:01:47.000 --> 00:01:48.000]   >> Hello, hello.
[00:01:48.000 --> 00:01:51.000]   >> Good to see you again, Alex.
[00:01:51.000 --> 00:01:55.000]   >> Scott, I'm surprised you're not in line at the Apple store to buy that new 17-inch.
[00:01:55.000 --> 00:01:57.000]   >> That's why God made assistance.
[00:01:57.000 --> 00:02:02.000]   >> Sitting to Scott's right, I'm so glad to welcome him back to the Mac Break Weekly
[00:02:02.000 --> 00:02:05.000]   panel. Mr. Merlin Mann, ladies and gentlemen.
[00:02:05.000 --> 00:02:06.000]   >> Hi, thanks for the opportunity.
[00:02:06.000 --> 00:02:11.000]   >> And you can tell that he's been missed by everybody. Merlin's at 43folders.com
[00:02:11.000 --> 00:02:13.000]   and he's the greatest.
[00:02:13.000 --> 00:02:15.000]   >> I think he looks very nice today.
[00:02:15.000 --> 00:02:16.000]   >> He looks nice today.
[00:02:16.000 --> 00:02:18.000]   >> He's an hair product.
[00:02:18.000 --> 00:02:19.000]   >> I got some hair issues today.
[00:02:19.000 --> 00:02:22.000]   >> He's the funniest show on the intranet.
[00:02:22.000 --> 00:02:24.000]   >> The check is in the mail.
[00:02:24.000 --> 00:02:25.000]   >> Yeah.
[00:02:25.000 --> 00:02:29.000]   >> To his right, Craig Severson, old friend, good friend, always shows up in Macworld
[00:02:29.000 --> 00:02:30.000]   Expo.
[00:02:30.000 --> 00:02:31.000]   >> Thank you.
[00:02:31.000 --> 00:02:35.000]   >> Craig is an instructional education expert and he also is an educational
[00:02:35.000 --> 00:02:39.000]   instruction expert also, of course, the pod grunt, the video grunt.
[00:02:39.000 --> 00:02:43.000]   And he's had some hands-on with the iLife and iWork package, so we're going to ask him
[00:02:43.000 --> 00:02:47.000]   about that. And all the way at the end of the panel last, but certainly not least on
[00:02:47.000 --> 00:02:49.000]   the calendar of ScreenCasts online.
[00:02:49.000 --> 00:02:50.000]   >> Thank you.
[00:02:50.000 --> 00:02:51.000]   >> Thank you.
[00:02:51.000 --> 00:02:52.000]   >> Who came the farthest today.
[00:02:52.000 --> 00:02:54.000]   >> Yeah, flew in especially for this, I thought.
[00:02:54.000 --> 00:02:55.000]   >> So glad.
[00:02:55.000 --> 00:02:58.000]   >> I was invited to admit the effort and two planes later and five, six thousand
[00:02:58.000 --> 00:02:59.000]   miles, I'm here.
[00:02:59.000 --> 00:03:01.000]   >> We're so glad to have you, Don.
[00:03:01.000 --> 00:03:02.000]   >> Thank you.
[00:03:02.000 --> 00:03:03.000]   >> I'm going to see you.
[00:03:03.000 --> 00:03:04.000]   >> You can tell from us, he comes from Texas.
[00:03:04.000 --> 00:03:10.000]   >> So, Craig, you've had a little hands-on with iLife and iWork.
[00:03:10.000 --> 00:03:15.000]   The problem with a demo like Phil did is that a demo can always be crafted to look
[00:03:15.000 --> 00:03:17.000]   better than the product really is.
[00:03:17.000 --> 00:03:18.000]   It was an impressive demo.
[00:03:18.000 --> 00:03:20.000]   >> Yeah, they're very impressive.
[00:03:20.000 --> 00:03:24.000]   I was working on the tutorials for the products that are now that
[00:03:24.000 --> 00:03:26.000]   went live just a few minutes ago.
[00:03:26.000 --> 00:03:31.000]   So on apple.com, the individual tutorials were different details about iWork and
[00:03:31.000 --> 00:03:33.000]   the iLife suite.
[00:03:33.000 --> 00:03:36.000]   So, happily, yeah, I was able to work with them pretty intensely for the
[00:03:36.000 --> 00:03:39.000]   past month and a half at Apple itself.
[00:03:39.000 --> 00:03:42.000]   And it was a part of the team that made these tutorials.
[00:03:42.000 --> 00:03:44.000]   And they are really quite impressive.
[00:03:44.000 --> 00:03:49.000]   >> The iMovie has taken that leap where there are a lot of features on it that I
[00:03:49.000 --> 00:03:54.000]   really hope can translate in some way to the pro apps, at least in terms of that.
[00:03:54.000 --> 00:03:55.000]   >> Isn't that funny?
[00:03:55.000 --> 00:03:56.000]   >> Yeah.
[00:03:56.000 --> 00:03:57.000]   >> That's the opposite direction.
[00:03:57.000 --> 00:04:00.000]   Alex Lindsay, I was sitting in between Alex Lindsay and Chris Burillo, and Alex was
[00:04:00.000 --> 00:04:01.000]   getting all excited about that.
[00:04:01.000 --> 00:04:06.000]   One of the new features in iMovie is the ability to take shaky video and unshake it.
[00:04:06.000 --> 00:04:08.000]   And I was skeptical, but it looks good.
[00:04:08.000 --> 00:04:13.000]   >> Yeah, this is very new to iMovie, but that stuff has been in motion, for instance.
[00:04:13.000 --> 00:04:16.000]   And a lot of this is what we call optical flow.
[00:04:16.000 --> 00:04:18.000]   So what it's doing is analyzing the frames.
[00:04:18.000 --> 00:04:20.000]   There's a long wait period.
[00:04:20.000 --> 00:04:24.000]   What we didn't see in the keynote or in the film note is that there's a long wait period.
[00:04:24.000 --> 00:04:26.000]   You have to have it analyze the footage.
[00:04:26.000 --> 00:04:30.000]   Now, you can have it analyze just the footage you need, but you do that and you
[00:04:30.000 --> 00:04:31.000]   let it run through that.
[00:04:31.000 --> 00:04:33.000]   And it looks at every pixel and figures out where they're all going.
[00:04:33.000 --> 00:04:34.000]   >> Wait a minute.
[00:04:34.000 --> 00:04:35.000]   And he did it was in real time.
[00:04:35.000 --> 00:04:37.000]   >> After you do the calculation.
[00:04:37.000 --> 00:04:39.000]   >> So, did he previously cook it?
[00:04:39.000 --> 00:04:40.000]   >> Yes.
[00:04:40.000 --> 00:04:41.000]   >> Okay.
[00:04:41.000 --> 00:04:42.000]   >> He's doing this for under.
[00:04:42.000 --> 00:04:44.000]   >> So, it'll save all that cash data.
[00:04:44.000 --> 00:04:45.000]   >> All right.
[00:04:45.000 --> 00:04:46.000]   >> So, you'll cook it.
[00:04:46.000 --> 00:04:47.000]   I mean, this is what I'm assuming is happening.
[00:04:47.000 --> 00:04:48.000]   I mean, you can--
[00:04:48.000 --> 00:04:49.000]   >> I don't know the technical--
[00:04:49.000 --> 00:04:54.000]   >> The way the way it gave the impression that it was all rendered in real time.
[00:04:54.000 --> 00:04:55.000]   >> No.
[00:04:55.000 --> 00:04:57.000]   He said no rendering because I don't think he was doing output.
[00:04:57.000 --> 00:05:00.000]   Probably like a lot of these things, the renders on output.
[00:05:00.000 --> 00:05:04.000]   >> Well, but there's a-- and I just know that the way it works in motion and the way it works
[00:05:04.000 --> 00:05:09.000]   with most optical flow is what you're actually doing is it analyzes all the pixels and
[00:05:09.000 --> 00:05:11.000]   figures out where they're all going.
[00:05:11.000 --> 00:05:13.000]   And that-- and once it's done, everything is instant.
[00:05:13.000 --> 00:05:14.000]   >> That's great.
[00:05:14.000 --> 00:05:15.000]   >> So, you'll see that in motion.
[00:05:15.000 --> 00:05:16.000]   >> Yeah.
[00:05:16.000 --> 00:05:20.000]   >> Where once it's done cooking, everything is you can slow it down, you can stabilize it,
[00:05:20.000 --> 00:05:23.000]   all those things, because it now knows where those pixels were supposed to go.
[00:05:23.000 --> 00:05:26.000]   And it's very, very powerful, and it's really exciting to see it.
[00:05:26.000 --> 00:05:28.000]   >> And how much was motion when they first started shipping it?
[00:05:28.000 --> 00:05:29.000]   >> I was like 300 bucks.
[00:05:29.000 --> 00:05:30.000]   >> Yeah.
[00:05:30.000 --> 00:05:34.000]   >> Yeah, when they-- when they first started-- but the thing is, this technology not too long ago was
[00:05:34.000 --> 00:05:35.000]   big high end.
[00:05:35.000 --> 00:05:36.000]   >> What about when it was part of the--
[00:05:36.000 --> 00:05:37.000]   >> It's a shake.
[00:05:37.000 --> 00:05:38.000]   >> Oh, well, shake thousand.
[00:05:38.000 --> 00:05:39.000]   >> $3,000.
[00:05:39.000 --> 00:05:44.000]   >> It has a funny feel to it, because it looks like stuff's gliding a little bit.
[00:05:44.000 --> 00:05:50.000]   >> Well, the one thing that you'll notice if it's too shaking is you're going to see the motion-- it doesn't remove the motion blur.
[00:05:50.000 --> 00:05:51.000]   So, you'll see motion--
[00:05:51.000 --> 00:05:52.000]   >> There'll be blur.
[00:05:52.000 --> 00:05:53.000]   >> So, you'll see blur--
[00:05:53.000 --> 00:05:54.000]   >> Without anything moving.
[00:05:54.000 --> 00:05:58.000]   >> -- without any-- at least what you see in motion, the implementation of motion.
[00:05:58.000 --> 00:06:02.000]   I haven't-- you know, we don't know about-- I haven't really gotten the "Big Into I" movie,
[00:06:02.000 --> 00:06:04.000]   but that's what you typically see.
[00:06:04.000 --> 00:06:08.000]   But for little handheld stuff and little things that are just a little off when you're holding it.
[00:06:08.000 --> 00:06:09.000]   >> It's pretty good.
[00:06:09.000 --> 00:06:11.000]   >> It is profoundly good.
[00:06:11.000 --> 00:06:12.000]   >> Yeah.
[00:06:12.000 --> 00:06:20.000]   >> What-- so we should just say that $79 for the-- they call it the upgrade, because everybody already has it.
[00:06:20.000 --> 00:06:23.000]   $99 for the family pack of five-- up to five reviews.
[00:06:23.000 --> 00:06:24.000]   That's always been a great deal.
[00:06:24.000 --> 00:06:25.000]   That'll be available late January.
[00:06:25.000 --> 00:06:27.000]   I work as available now, same price.
[00:06:27.000 --> 00:06:28.000]   >> Mm-hmm.
[00:06:28.000 --> 00:06:33.000]   >> And the new I work online was also very impressive.
[00:06:33.000 --> 00:06:36.000]   Let's finish with "I Life" and we'll talk about I work online.
[00:06:36.000 --> 00:06:42.000]   But just to complete a new 17-inch MacBook as well, and some big announcements with iTunes, which we're going to get to in a little bit.
[00:06:42.000 --> 00:06:45.000]   I movie any other points you wanted to make, Alex?
[00:06:45.000 --> 00:06:47.000]   I mean-- or go ahead, Merlin Mann.
[00:06:47.000 --> 00:06:56.000]   >> Just to say, I've started making some videos with "I Movie" using that as just so simple, the existing version of "I Movie."
[00:06:56.000 --> 00:06:58.000]   >> A lot of people hated it.
[00:06:58.000 --> 00:07:02.000]   >> Well, I mean, I like the old one, okay, and I like the new one, okay, but it still is just--
[00:07:02.000 --> 00:07:04.000]   for me, mostly it was just light on its feet.
[00:07:04.000 --> 00:07:11.000]   If you have to do just the most rudimentary bit of titles and editing, it's great, but stuff like the end will have audio run across more than one clip.
[00:07:11.000 --> 00:07:12.000]   >> Isn't that cool?
[00:07:12.000 --> 00:07:13.000]   >> I mean, it's really limiting.
[00:07:13.000 --> 00:07:15.000]   Like, maybe I just don't know how to use it.
[00:07:15.000 --> 00:07:17.000]   >> But you haven't seen the new one, that's the point.
[00:07:17.000 --> 00:07:17.000]   >> Mm-hmm.
[00:07:17.000 --> 00:07:18.000]   >> No, that's what I'm saying.
[00:07:18.000 --> 00:07:22.000]   I'm saying, like, right now it's a huge pain to see titles where you want to bring out audio.
[00:07:22.000 --> 00:07:23.000]   >> No, I'm with you.
[00:07:23.000 --> 00:07:23.000]   >> Yeah.
[00:07:23.000 --> 00:07:25.000]   >> But no, I think it's going to be great.
