
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:00:04.000 --> 00:00:06.000]   Netcast you love.
[00:00:06.000 --> 00:00:08.000]   From people you trust.
[00:00:08.000 --> 00:00:11.000]   [ Music ]
[00:00:11.000 --> 00:00:13.000]   This is Twit.
[00:00:13.000 --> 00:00:17.000]   Bandwidth for this weekend tech is provided by
[00:00:17.000 --> 00:00:22.000]   AOL Radio at AOL.com/podcasting.
[00:00:22.000 --> 00:00:27.000]   [ Music ]
[00:00:27.000 --> 00:00:30.000]   This is Twit, this weekend tech.
[00:00:30.000 --> 00:00:33.000]   Episode 98 from May 20th, 2007.
[00:00:33.000 --> 00:00:35.000]   The Big Bang.
[00:00:35.000 --> 00:00:53.000]   [ Music ]
[00:00:53.000 --> 00:00:56.000]   It's time to Twit and a very good day to all of you.
[00:00:56.000 --> 00:00:59.000]   Here we are gathered together to once again dissect,
[00:00:59.000 --> 00:01:04.000]   analyze and misrepresent the world of technology news.
[00:01:04.000 --> 00:01:06.000]   I'm your chief misrepresenter Leo LaPorte,
[00:01:06.000 --> 00:01:08.000]   joining us on the panel today.
[00:01:08.000 --> 00:01:12.000]   The wonderful Andy Ennaco from the Chicago Sun Times.
[00:01:12.000 --> 00:01:13.000]   Hello Andy.
[00:01:13.000 --> 00:01:15.000]   Hey there, hi there, and ho there.
[00:01:15.000 --> 00:01:17.000]   Are you in the Dunscap Studios?
[00:01:17.000 --> 00:01:21.000]   Dunscap Studio A, the Aerosmith got out of Studio B,
[00:01:21.000 --> 00:01:23.000]   so we've got the whole facility to ourselves,
[00:01:23.000 --> 00:01:25.000]   so no band width restrictions here we go.
[00:01:25.000 --> 00:01:27.000]   It doesn't leave like little wet marks everywhere he goes,
[00:01:27.000 --> 00:01:28.000]   I just don't like him.
[00:01:28.000 --> 00:01:31.000]   We just replace the carpets every time he pays them,
[00:01:31.000 --> 00:01:32.000]   he pays them off.
[00:01:32.000 --> 00:01:34.000]   Hey, we can afford it.
[00:01:34.000 --> 00:01:37.000]   I feel bad because last week poor Andy's
[00:01:37.000 --> 00:01:39.000]   sitting in Dunscap Studios for like an hour.
[00:01:39.000 --> 00:01:40.000]   Wait for--
[00:01:40.000 --> 00:01:43.000]   I actually created the lists, so they're going to put
[00:01:43.000 --> 00:01:45.000]   Skype on the list.
[00:01:45.000 --> 00:01:47.000]   You're on my list, buddy!
[00:01:47.000 --> 00:01:49.000]   Because I assume that if you log into Skype at computer B,
[00:01:49.000 --> 00:01:52.000]   Skype just assumes that you would want to log all the chat
[00:01:52.000 --> 00:01:54.000]   invites to, you know, about new computer,
[00:01:54.000 --> 00:01:55.000]   but apparently not.
[00:01:55.000 --> 00:01:57.000]   Yeah, because I called and no Andy, so we just--
[00:01:57.000 --> 00:01:58.000]   Yeah, we went on.
[00:01:58.000 --> 00:02:00.000]   Andy might be coming back to this.
[00:02:00.000 --> 00:02:02.000]   I sense he's going to come back to this computer
[00:02:02.000 --> 00:02:03.000]   that he hasn't touched in the half hour,
[00:02:03.000 --> 00:02:06.000]   so I'll just keep all the chat invites to this first machine.
[00:02:06.000 --> 00:02:08.000]   That's a good idea to do.
[00:02:08.000 --> 00:02:10.000]   I would have liked to have you on the show because it was a show
[00:02:10.000 --> 00:02:13.000]   that needed the Inotco Touch, but don't worry because this show
[00:02:13.000 --> 00:02:15.000]   will also need that touch.
[00:02:15.000 --> 00:02:17.000]   Joining us from Great Britain to give it the British Touch,
[00:02:17.000 --> 00:02:20.000]   just a little touch of class, of course,
[00:02:20.000 --> 00:02:24.000]   will Harris from willharris.co.uk with 1L,
[00:02:24.000 --> 00:02:26.000]   has 2Ls of the superfluous.
[00:02:26.000 --> 00:02:28.000]   Well, we'll have that.
[00:02:28.000 --> 00:02:31.000]   Good to have you back, and we're going to get a report on Halo 3
[00:02:31.000 --> 00:02:34.000]   because you've just spent the entire weekend playing it.
[00:02:34.000 --> 00:02:36.000]   Oh, yes.
[00:02:36.000 --> 00:02:38.000]   And because John C. Devora couldn't join us,
[00:02:38.000 --> 00:02:40.000]   he's traveling this weekend,
[00:02:40.000 --> 00:02:43.000]   playing the role of the curmudgeon, Mr. Reynolds.
[00:02:43.000 --> 00:02:45.000]   Not a pirate.
[00:02:45.000 --> 00:02:47.000]   Big chainy, all right.
[00:02:47.000 --> 00:02:48.000]   Welcome, Mr. Vice President.
[00:02:48.000 --> 00:02:50.000]   What an honor.
[00:02:50.000 --> 00:02:52.000]   All right, hi, Leo. Good to be on.
[00:02:52.000 --> 00:02:53.000]   Thank you.
[00:02:53.000 --> 00:02:55.000]   Randall Schwartz, aka Dick Cheney.
[00:02:55.000 --> 00:02:58.000]   I just watched -- I'm catching up on my sopranos,
[00:02:58.000 --> 00:03:00.000]   and I just watched the episode where Uncle Jr.
[00:03:00.000 --> 00:03:02.000]   writes to Dick Cheney, saying,
[00:03:02.000 --> 00:03:05.000]   "You know what it's like having trouble with a gun accidentally
[00:03:05.000 --> 00:03:07.000]   shooting somebody.
[00:03:07.000 --> 00:03:09.000]   You know, help me out here."
[00:03:09.000 --> 00:03:11.000]   I hope that's not my position this time.
[00:03:11.000 --> 00:03:14.000]   No, Randall Schwartz is -- oh, I don't even know where to begin.
[00:03:14.000 --> 00:03:17.000]   He does the Geek Cruises News' podcast
[00:03:17.000 --> 00:03:19.000]   because he has been on every single Geek Cruise ever.
[00:03:19.000 --> 00:03:21.000]   All 37 of them, so far.
[00:03:21.000 --> 00:03:22.000]   All 37 of them.
[00:03:22.000 --> 00:03:25.000]   And he's, of course, a world-famous Pearl programmer,
[00:03:25.000 --> 00:03:28.000]   the author of Learning Pearl -- what, not Learning Pearl?
[00:03:28.000 --> 00:03:30.000]   Yes, Learning Pearl.
[00:03:30.000 --> 00:03:32.000]   Learning Pearl Intermediate Pearl,
[00:03:32.000 --> 00:03:35.000]   which used to be called Learning Pearl Object Professors of Modules.
[00:03:35.000 --> 00:03:37.000]   I was the author of the original programming Pearl, blah, blah, blah.
[00:03:37.000 --> 00:03:39.000]   Pearl's, of course, swine.
[00:03:39.000 --> 00:03:41.000]   Yes, 250 magazine articles, too.
[00:03:41.000 --> 00:03:42.000]   All right.
[00:03:42.000 --> 00:03:43.000]   Well, he's always writing one.
[00:03:43.000 --> 00:03:47.000]   And a regular around the Twit headquarters.
[00:03:47.000 --> 00:03:49.000]   It's good to have you back, Randall.
[00:03:49.000 --> 00:03:53.000]   And possibly we're going to -- we're waiting to see if Doc Serals will chime in
[00:03:53.000 --> 00:03:56.000]   because the big story of the week is Microsoft.
[00:03:56.000 --> 00:04:00.000]   Steve Ballmer -- I mean, talk about Dick Cheney.
[00:04:00.000 --> 00:04:03.000]   Steve Ballmer is a Dick Cheney of Microsoft.
[00:04:03.000 --> 00:04:04.000]   He's the hit man.
[00:04:04.000 --> 00:04:10.000]   The guy you bring in there to deliver the bad news steps forward this week to say,
[00:04:10.000 --> 00:04:15.000]   "Linux and open source software violated 235 Microsoft patents,
[00:04:15.000 --> 00:04:18.000]   and declines to say whether they're going to sue,
[00:04:18.000 --> 00:04:20.000]   declines even to say which patents."
[00:04:20.000 --> 00:04:23.000]   What the hell is going on?
[00:04:23.000 --> 00:04:27.000]   Doc is a virulent anti-software patent guy,
[00:04:27.000 --> 00:04:29.000]   so if we can get him on to talk about it, we will.
[00:04:29.000 --> 00:04:32.000]   But Randall, you must have an opinion on this.
[00:04:32.000 --> 00:04:34.000]   You work in open source of free software all the time.
[00:04:34.000 --> 00:04:39.000]   Linus Torvald said -- see, part of the problem is Microsoft is saying
[00:04:39.000 --> 00:04:44.000]   you guys should look and see what patents you violate and let us know and pay us.
[00:04:44.000 --> 00:04:50.000]   And Linus says, "I'm not going to look because even the act of looking could cause problems."
[00:04:50.000 --> 00:04:54.000]   He said most open source programmers intentionally don't do patent searches.
[00:04:54.000 --> 00:04:57.000]   Software patents are so vague, so difficult to enforce.
[00:04:57.000 --> 00:05:02.000]   We don't want to do software patent searches because that exposes us to liability.
[00:05:02.000 --> 00:05:04.000]   This is a problem with software patents.
[00:05:04.000 --> 00:05:08.000]   It's supposed to be something like copyrights where in order for a copyright to be violated,
[00:05:08.000 --> 00:05:13.000]   I actually have to go to your software and pick it up and drop a piece of it
[00:05:13.000 --> 00:05:15.000]   or derive work in my work.
[00:05:15.000 --> 00:05:17.000]   With patents, I can be completely isolated.
[00:05:17.000 --> 00:05:21.000]   I can be working in Antarctica and come up with something really clever and cool,
[00:05:21.000 --> 00:05:24.000]   but you might already have a patent on it and that's where it goes bad.
[00:05:24.000 --> 00:05:26.000]   And this is just insane.
[00:05:26.000 --> 00:05:29.000]   From what I can tell from seeing various opinions of this thing,
[00:05:29.000 --> 00:05:31.000]   this thing that Microsoft's doing is just saber rattling.
[00:05:31.000 --> 00:05:34.000]   They're just trying to scare up the notion that maybe some more people
[00:05:34.000 --> 00:05:36.000]   ought to pay them the way that Dell did.
[00:05:36.000 --> 00:05:38.000]   Yeah, well, and you mean novelded?
[00:05:38.000 --> 00:05:39.000]   Novelded, sorry.
[00:05:39.000 --> 00:05:42.000]   That's where the story really begins because novella,
[00:05:42.000 --> 00:05:45.000]   nobody could understand this, gave Microsoft this huge amount of money as a license fee
[00:05:45.000 --> 00:05:50.000]   to indemnify itself and its users, people using SUSA Linux,
[00:05:50.000 --> 00:05:51.000]   so that Microsoft wouldn't sue them.
[00:05:51.000 --> 00:05:53.000]   And everybody said, "What?
[00:05:53.000 --> 00:05:55.000]   Who would Microsoft sue them?"
[00:05:55.000 --> 00:05:56.000]   Well, now the other shoe drops.
[00:05:56.000 --> 00:06:01.000]   Microsoft does think it's got, I think it's 235 patents total and 42 of them, 43 of them.
[00:06:01.000 --> 00:06:04.000]   No one knows in the Linux kernel alone.
[00:06:04.000 --> 00:06:08.000]   How many of them are going to be the obvious stuff?
[00:06:08.000 --> 00:06:10.000]   They're all going to be obvious.
[00:06:10.000 --> 00:06:13.000]   I think there's been an analysis already that somebody, I forget now,
[00:06:13.000 --> 00:06:15.000]   sorry, I don't have the name in front of me,
[00:06:15.000 --> 00:06:20.000]   but somebody earlier said that there was about 220 Microsoft patents,
[00:06:20.000 --> 00:06:24.000]   this is a research from like a year ago, that would overlap things that are in common
[00:06:24.000 --> 00:06:25.000]   place in open source.
[00:06:25.000 --> 00:06:29.000]   So maybe Microsoft's actually using this list that was revealed a year ago.
[00:06:29.000 --> 00:06:30.000]   It's a similar number, isn't it?
[00:06:30.000 --> 00:06:32.000]   Yeah, it's way too similar, yes.
[00:06:32.000 --> 00:06:37.000]   And then they added through and a few like, "Oh, mice clicking, we own that."
[00:06:37.000 --> 00:06:40.000]   The triple click, they patented the triple click.
[00:06:40.000 --> 00:06:43.000]   They may well have been, you know, that's a save dialogue, right?
[00:06:43.000 --> 00:06:45.000]   That's a very numbers out of your butt.
[00:06:45.000 --> 00:06:47.000]   Also a Microsoft edition.
[00:06:47.000 --> 00:06:50.000]   No, there's got to be prior for that.
[00:06:50.000 --> 00:06:53.000]   So, Brock Law had something to say about this.
[00:06:53.000 --> 00:06:58.000]   Actually, I guess it was even Mowglen, who is the lawyer we've talked to him on Floss Weekly,
[00:06:58.000 --> 00:07:02.000]   who is a really brilliant guy who is behind GPL3.
[00:07:02.000 --> 00:07:06.000]   What's the story on these ASUS of vouchers?
[00:07:06.000 --> 00:07:09.000]   Will, do you want to talk about this?
[00:07:09.000 --> 00:07:14.000]   Yeah, well, it seemed like, obviously, the Nivel vouchers have been demitted,
[00:07:14.000 --> 00:07:16.000]   issued by Microsoft.
[00:07:16.000 --> 00:07:18.000]   Isn't that sounds positively--
[00:07:18.000 --> 00:07:20.000]   It sounds like the letters of transit in California.
[00:07:20.000 --> 00:07:21.000]   Or it sounds papal.
[00:07:21.000 --> 00:07:26.000]   You know, we will sell you a voucher of liability.
[00:07:26.000 --> 00:07:30.000]   It could be like a dulled warcraft certificate of indemnification.
[00:07:30.000 --> 00:07:32.000]   Yeah, it could be a wow item.
[00:07:32.000 --> 00:07:33.000]   It's crazy.
[00:07:33.000 --> 00:07:39.000]   It was basically saying that there's no expiration date for redemption of the voucher.
[00:07:39.000 --> 00:07:45.000]   So, what could technically happen is that when the GPL version 3 comes in,
[00:07:45.000 --> 00:07:53.000]   which has a clause in it, which basically really tears down the boundaries between
[00:07:53.000 --> 00:07:55.000]   proprietary and open source software,
[00:07:55.000 --> 00:07:59.000]   when that comes in, if somebody then redeems a voucher after that,
[00:07:59.000 --> 00:08:06.000]   then that could be that then all this pacing claims are invalidated because someone
[00:08:06.000 --> 00:08:08.000]   has redeemed the indemnification of that--
[00:08:08.000 --> 00:08:09.000]   Just redeem it once.
[00:08:09.000 --> 00:08:11.000]   All of the Linux community.
[00:08:11.000 --> 00:08:13.000]   Yeah, absolutely.
[00:08:13.000 --> 00:08:17.000]   So, here's the clause in the GPL3 that Mowglen says triggers is,
[00:08:17.000 --> 00:08:19.000]   "If--" No, I'm going to speak legal easily here.
