
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:00:04.000 --> 00:00:06.000]   >> Netcast you love.
[00:00:06.000 --> 00:00:08.000]   >> From people you trust.
[00:00:08.000 --> 00:00:11.000]   [ Music ]
[00:00:11.000 --> 00:00:14.000]   >> This is Twit.
[00:00:14.000 --> 00:00:17.000]   >> Bandwidth for this week in Tech is provided by
[00:00:17.000 --> 00:00:22.000]   AOL Radio at AOL.com/podcasting.
[00:00:22.000 --> 00:00:27.000]   [ Music ]
[00:00:27.000 --> 00:00:31.000]   >> This is Twit. This week in Tech, episode 102
[00:00:31.000 --> 00:00:33.000]   for June 24, 2007.
[00:00:33.000 --> 00:00:35.000]   >> I hype.
[00:00:35.000 --> 00:00:37.000]   [ Music ]
[00:00:37.000 --> 00:00:40.000]   >> This week in Tech is brought to you by Audible.com.
[00:00:40.000 --> 00:00:44.000]   For your free audio book, visit Audible.com/Twit.
[00:00:44.000 --> 00:00:53.000]   [ Music ]
[00:00:53.000 --> 00:00:58.000]   >> It's time for this week in Tech, episode 102.
[00:00:58.000 --> 00:01:02.000]   And John C. Devorak is here while he's wanted off to turn the bacon,
[00:01:02.000 --> 00:01:04.000]   but he'll be back in a minute.
[00:01:04.000 --> 00:01:05.000]   >> Here I am.
[00:01:05.000 --> 00:01:07.000]   >> John C. Devorak.org/blog.
[00:01:07.000 --> 00:01:08.000]   Devorak.org/blog.
[00:01:08.000 --> 00:01:09.000]   Good to have you, John.
[00:01:09.000 --> 00:01:12.000]   And I am so thrilled to get Molly Wood back on.
[00:01:12.000 --> 00:01:16.000]   Molly, of course, has been on the leave of absence from her podcast buzz out loud.
[00:01:16.000 --> 00:01:20.000]   As soon as I heard you back on buzz, I said you're coming back on Twit.
[00:01:20.000 --> 00:01:22.000]   How long ago did you have a baby?
[00:01:22.000 --> 00:01:24.000]   >> Just about three and a half months.
[00:01:24.000 --> 00:01:25.000]   >> How's that been?
[00:01:25.000 --> 00:01:27.000]   >> In March, it's been pretty great.
[00:01:27.000 --> 00:01:28.000]   >> Boy or girl?
[00:01:28.000 --> 00:01:29.000]   >> Boy.
[00:01:29.000 --> 00:01:30.000]   >> Name?
[00:01:30.000 --> 00:01:31.000]   >> Eli.
[00:01:31.000 --> 00:01:32.000]   >> Great name.
[00:01:32.000 --> 00:01:33.000]   >> His full name is Elias, in fact.
[00:01:33.000 --> 00:01:35.000]   >> He's going to Yale, of course, 18 years.
[00:01:35.000 --> 00:01:37.000]   >> So he has a dignified, yeah, dignified, I believe, kind of name.
[00:01:37.000 --> 00:01:38.000]   >> There you go.
[00:01:38.000 --> 00:01:39.000]   >> A little bit older.
[00:01:39.000 --> 00:01:42.000]   >> Eli Yale is Eli Hugh, but you couldn't name a kid "alai-hu" these days.
[00:01:42.000 --> 00:01:43.000]   That would be too weird.
[00:01:43.000 --> 00:01:44.000]   Elias is fine.
[00:01:44.000 --> 00:01:45.000]   >> Thank you.
[00:01:45.000 --> 00:01:47.000]   >> Eli, I like it too.
[00:01:47.000 --> 00:01:48.000]   I have a little year.
[00:01:48.000 --> 00:01:51.000]   I wish I'd known I would have brought a little new sweatshirt back for him.
[00:01:51.000 --> 00:01:52.000]   >> You've got to start him young.
[00:01:52.000 --> 00:01:53.000]   You've got to start him young.
[00:01:53.000 --> 00:01:54.000]   >> It's true.
[00:01:54.000 --> 00:01:57.000]   >> And also here from the Chicago Sun Times.
[00:01:57.000 --> 00:02:00.000]   Who was your alma mater, Andy Inaco?
[00:02:00.000 --> 00:02:02.000]   >> Rensselaer Polytechnic Institute in scenic.
[00:02:02.000 --> 00:02:03.000]   >> Oh, Leenik.
[00:02:03.000 --> 00:02:04.000]   >> Troy, New York.
[00:02:04.000 --> 00:02:05.000]   >> You went to RIT.
[00:02:05.000 --> 00:02:06.000]   >> Gateway to Schenectady.
[00:02:06.000 --> 00:02:08.000]   >> But that's a great technical score.
[00:02:08.000 --> 00:02:12.000]   That's like the MIT of the upper New York state.
[00:02:12.000 --> 00:02:13.000]   >> Yes.
[00:02:13.000 --> 00:02:16.000]   Well, much better than SUNY Stoney Brook.
[00:02:16.000 --> 00:02:20.000]   Their computer science, they were still doing Pascal when we were doing, like, objective
[00:02:20.000 --> 00:02:21.000]   Pascal.
[00:02:21.000 --> 00:02:23.000]   >> Oh, you were way ahead of the game.
[00:02:23.000 --> 00:02:24.000]   >> How embarrassing.
[00:02:24.000 --> 00:02:25.000]   >> Made fun of those people.
[00:02:25.000 --> 00:02:26.000]   >> Let's get to the stories.
[00:02:26.000 --> 00:02:32.000]   Of course, the big story this Friday, this Friday, the iPhone, finally emerges from its
[00:02:32.000 --> 00:02:33.000]   cocoon.
[00:02:33.000 --> 00:02:35.000]   They had a funny picture on Boymung.
[00:02:35.000 --> 00:02:36.000]   Did you see this?
[00:02:36.000 --> 00:02:39.000]   Apparently they changed the -- they got a new hand model.
[00:02:39.000 --> 00:02:44.000]   A guy with really big hands to make the iPhone look smaller on the Apple site.
[00:02:44.000 --> 00:02:46.000]   >> I absolutely love that.
[00:02:46.000 --> 00:02:49.000]   >> I think if Apple had a sense of humor, they color that new hand green.
[00:02:49.000 --> 00:02:53.000]   >> Oh, oh, oh, the iPhone.
[00:02:53.000 --> 00:02:54.000]   Sorry.
[00:02:54.000 --> 00:02:55.000]   Sorry.
[00:02:55.000 --> 00:02:59.000]   We would expose the model to gamma radiation, but the phone is perfectly unchanged.
[00:02:59.000 --> 00:03:02.000]   Just to show you, you know, it's built for punishment.
[00:03:02.000 --> 00:03:05.000]   >> I guess that's -- I don't know.
[00:03:05.000 --> 00:03:09.000]   I guess that's fair play in the ad business, but didn't they think anybody would notice?
[00:03:09.000 --> 00:03:10.000]   >> Well, yeah.
[00:03:10.000 --> 00:03:13.000]   It may be fair play in the ad business, but it's changing the photo.
[00:03:13.000 --> 00:03:14.000]   >> Yeah.
[00:03:14.000 --> 00:03:16.000]   >> I get some obvious attention.
[00:03:16.000 --> 00:03:20.000]   Too bad they can't change the hand to make the battery life look longer.
[00:03:20.000 --> 00:03:21.000]   I don't know how they would do that.
[00:03:21.000 --> 00:03:25.000]   >> No, apparently they're now saying they're swearing that you'll be able to talk for eight
[00:03:25.000 --> 00:03:26.000]   hours.
[00:03:26.000 --> 00:03:33.000]   >> That would be amazing because typical smartphone usage is my N95's four-hour talk time.
[00:03:33.000 --> 00:03:34.000]   >> Yeah.
[00:03:34.000 --> 00:03:36.000]   >> Eight hours seems ludicrous.
[00:03:36.000 --> 00:03:42.000]   Or, you know, you'll be able to surf the web for three minutes or talk for eight hours.
[00:03:42.000 --> 00:03:45.000]   >> They said the movie time is seven -- now remember, when the manufacturers give back,
[00:03:45.000 --> 00:03:47.000]   when the manufacturers give battery time, I don't know.
[00:03:47.000 --> 00:03:49.000]   I usually divide in half.
[00:03:49.000 --> 00:03:50.000]   >> Yeah.
[00:03:50.000 --> 00:03:52.000]   >> Nevertheless, it's still longer than anybody else's published times.
[00:03:52.000 --> 00:03:53.000]   >> Yeah.
[00:03:53.000 --> 00:03:56.000]   It's like you get like eight hours of surfing time.
[00:03:56.000 --> 00:03:59.000]   As long as it takes you like six hours to read the New York Times front page.
[00:03:59.000 --> 00:04:00.000]   >> Right.
[00:04:00.000 --> 00:04:03.000]   >> John, have you recused yourself from all iPhone coverage?
[00:04:03.000 --> 00:04:09.000]   >> You know, the problem I've had is that because I was critical only based on the fact
[00:04:09.000 --> 00:04:13.000]   that people were praising it without seeing it, I find that to be offensive.
[00:04:13.000 --> 00:04:14.000]   >> I agree.
[00:04:14.000 --> 00:04:18.000]   >> And then I ended up being like the guy on CNBC.
[00:04:18.000 --> 00:04:22.000]   They keep dragging me back to do, you know, be the anti-iPhone guy.
[00:04:22.000 --> 00:04:23.000]   >> I phone Haida.
[00:04:23.000 --> 00:04:24.000]   >> You're the official basher.
[00:04:24.000 --> 00:04:25.000]   >> The official basher.
[00:04:25.000 --> 00:04:30.000]   And I find now I'm kind of getting sympathy for, you know, the whole project.
[00:04:30.000 --> 00:04:32.000]   And I'm kind of rooting for the thing.
[00:04:32.000 --> 00:04:33.000]   >> I'm looking for --
[00:04:33.000 --> 00:04:37.000]   >> If for no other reason just to make it, you know, because what -- you know, we had all
[00:04:37.000 --> 00:04:42.000]   these smartphones all this time and then nobody's cared much about them or they didn't -- they
[00:04:42.000 --> 00:04:45.000]   rejected them actually, especially the Microsoft ones.
[00:04:45.000 --> 00:04:52.000]   And, you know, I have these -- is it possible for Steve Jobs to just waltz in and become
[00:04:52.000 --> 00:04:54.000]   the hot phone, you know, worldwide?
[00:04:54.000 --> 00:04:59.000]   Because everybody else is just out of touch with how to even do a phone and they're all
[00:04:59.000 --> 00:05:00.000]   phone companies.
[00:05:00.000 --> 00:05:01.000]   >> He did that with the iPod.
[00:05:01.000 --> 00:05:06.000]   >> Oh, well, all he really has to do to get a huge success is develop the first smartphone
[00:05:06.000 --> 00:05:08.000]   that actually works as advertised.
[00:05:08.000 --> 00:05:10.000]   I love my Windows Mobile smartphone.
[00:05:10.000 --> 00:05:12.000]   I think it's the nicest smartphone ever made.
[00:05:12.000 --> 00:05:16.000]   But still, at this moment, it won't get my mail until I pull the battery and restart it,
[00:05:16.000 --> 00:05:17.000]   which is a recurring problem.
[00:05:17.000 --> 00:05:18.000]   There are many times when --
[00:05:18.000 --> 00:05:19.000]   >> And you love it?
[00:05:19.000 --> 00:05:24.000]   >> -- I love it because unfortunately I have -- I get to use every single smartphone that
[00:05:24.000 --> 00:05:25.000]   gets released.
[00:05:25.000 --> 00:05:26.000]   >> It's the best of a bad bunch is what you're saying.
[00:05:26.000 --> 00:05:29.000]   >> I get to see a single smartphone that just keeps working.
[00:05:29.000 --> 00:05:30.000]   >> Which one?
[00:05:30.000 --> 00:05:32.200]   >> At some point, you're not going to find yourself taking a picture that you then can't email
[00:05:32.200 --> 00:05:35.000]   someplace because for some reason it lost its connection to your --
[00:05:35.000 --> 00:05:36.000]   >> Which one do you like?
[00:05:36.000 --> 00:05:37.000]   >> Which one do you have?
[00:05:37.000 --> 00:05:42.000]   >> I really like singular cells that as I think the 2125, it's a folding like star --
[00:05:42.000 --> 00:05:43.000]   >> It's an HTC phone, yeah.
[00:05:43.000 --> 00:05:45.000]   >> HTC Star Trek.
[00:05:45.000 --> 00:05:49.000]   I really wanted a phone that was like that but in a folding format because it protects the
[00:05:49.000 --> 00:05:50.000]   keyboard, protects the screen.
[00:05:50.000 --> 00:05:51.000]   >> But that thing is huge.
[00:05:51.000 --> 00:05:53.000]   >> Oh, no, no, no.
[00:05:53.000 --> 00:05:54.000]   It's no bigger than --
[00:05:54.000 --> 00:05:55.000]   >> It's a thick, high-quality --
[00:05:55.000 --> 00:05:56.000]   >> -- larger than a razor.
[00:05:56.000 --> 00:05:57.000]   >> Okay.
[00:05:57.000 --> 00:05:58.000]   >> Oh, yeah.
[00:05:58.000 --> 00:06:01.000]   >> The other thing, by the way, we should mention about the iPhone, which is the crazy idea of
[00:06:01.000 --> 00:06:03.000]   putting a glass front on it.
[00:06:03.000 --> 00:06:04.000]   >> That's the other news.
[00:06:04.000 --> 00:06:05.000]   >> Yeah.
[00:06:05.000 --> 00:06:06.000]   >> Along with the new battery, they're going to replace the plastic.
[00:06:06.000 --> 00:06:11.000]   A lot of people complain that the iPod scratched, so they're going to put tempered glass on it.
[00:06:11.000 --> 00:06:13.000]   Why is that crazy, John?
[00:06:13.000 --> 00:06:14.000]   >> Well, I don't know.
[00:06:14.000 --> 00:06:16.000]   You see, I mean, there's one --
[00:06:16.000 --> 00:06:20.000]   >> Bigger glass on your ass is what I'm always talking about.
[00:06:20.000 --> 00:06:22.000]   >> Well, I don't think you'll want to sit on the iPhone anyway.
[00:06:22.000 --> 00:06:24.000]   I mean, this is going to be a precious device.
[00:06:24.000 --> 00:06:29.000]   You'll probably cover it in gold, carry it in a special leather pouch that might attach to the inside of your coat.
[00:06:29.000 --> 00:06:33.000]   >> I don't know about you, but I have on occasion shoved the phone in my back pocket.
[00:06:33.000 --> 00:06:36.000]   You know, sometimes you just want to go somewhere.
[00:06:36.000 --> 00:06:39.000]   You think you're going to remember it's back there and you're not going to sit on it.
[00:06:39.000 --> 00:06:42.000]   You know, I mean, there is a thing called butt dialing.
[00:06:42.000 --> 00:06:48.000]   It's a term that for a reason because people sit on their phone and make their call on their buddy.
[00:06:48.000 --> 00:06:52.000]   >> Well, one thing we're sure of is that the iPhone will not butt dial.
[00:06:52.000 --> 00:06:53.000]   >> Yeah.
[00:06:53.000 --> 00:06:54.000]   >> That's true.
[00:06:54.000 --> 00:06:55.000]   >> That's true.
[00:06:55.000 --> 00:06:56.000]   >> But the touchscreen, it does, too.
[00:06:56.000 --> 00:06:58.000]   >> It may not dial at all.
[00:06:58.000 --> 00:07:00.000]   >> A little baby butt.
[00:07:00.000 --> 00:07:01.000]   It may not tell.
[00:07:01.000 --> 00:07:03.000]   >> It might have a bunch of boils back there.
