
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:00:04.000 --> 00:00:06.000]   >> Netcast you love.
[00:00:06.000 --> 00:00:08.000]   >> From people you trust.
[00:00:08.000 --> 00:00:11.000]   [ Music ]
[00:00:11.000 --> 00:00:14.000]   >> This is Twith.
[00:00:14.000 --> 00:00:17.000]   >> Bandwidth for this weekend tech is provided by
[00:00:17.000 --> 00:00:22.000]   AOL Radio at AOL.com/podcasting.
[00:00:22.000 --> 00:00:28.000]   [ Music ]
[00:00:28.000 --> 00:00:32.000]   >> This is Twith. This weekend tech, episode 192
[00:00:32.000 --> 00:00:35.000]   for April 26, 2009.
[00:00:35.000 --> 00:00:38.000]   Kipple and Bits.
[00:00:38.000 --> 00:00:42.000]   This weekend tech is brought to you by Audible.com.
[00:00:42.000 --> 00:00:45.000]   Sign up for the Platinum Plan and get two free books,
[00:00:45.000 --> 00:00:48.000]   go to Audible.com/Twith2
[00:00:48.000 --> 00:00:53.000]   and follow Audible on Twitter, user ID Audible_com.
[00:00:53.000 --> 00:00:59.000]   And by, go to my PC, unchain yourself from your office PC
[00:00:59.000 --> 00:01:02.000]   and access it from anywhere with GoToMyPC
[00:01:02.000 --> 00:01:04.000]   for your free 30-day trial.
[00:01:04.000 --> 00:01:07.000]   Visit GoToMyPC.com/Twith.
[00:01:07.000 --> 00:01:11.000]   [ Music ]
[00:01:11.000 --> 00:01:14.000]   >> It's time for Twith to show the covers all things.
[00:01:14.000 --> 00:01:16.000]   God, I don't even know what we cover.
[00:01:16.000 --> 00:01:19.000]   All things technological and we are going to have a massive
[00:01:19.000 --> 00:01:23.000]   Twith today and I'm thrilled about it.
[00:01:23.000 --> 00:01:26.000]   Starting off in Skype box number two.
[00:01:26.000 --> 00:01:29.000]   Mr. Patrick Norton, ladies and gentlemen, my good buddy
[00:01:29.000 --> 00:01:31.000]   and pal, hey Patrick.
[00:01:31.000 --> 00:01:32.000]   >> How's it going?
[00:01:32.000 --> 00:01:34.000]   >> It's going great. It's great to have you back on
[00:01:34.000 --> 00:01:38.000]   from the Techzilla show on revision three
[00:01:38.000 --> 00:01:40.000]   and my old co-host on the screen savers.
[00:01:40.000 --> 00:01:42.000]   He's in the garage today.
[00:01:42.000 --> 00:01:44.000]   >> Always in the garage.
[00:01:44.000 --> 00:01:46.000]   >> Sarah Kicchiat, put you in the garage.
[00:01:46.000 --> 00:01:48.000]   >> No, it's the farthest I can get from the title
[00:01:48.000 --> 00:01:50.000]   or without having to sit in the car.
[00:01:50.000 --> 00:01:53.000]   >> That actually makes perfect sense to me.
[00:01:53.000 --> 00:01:59.000]   Also with us via Skype, Mr. Jason Calicanis.
[00:01:59.000 --> 00:02:01.000]   Hello, Jason. How are you today?
[00:02:01.000 --> 00:02:04.000]   >> I am having the greatest week of my life.
[00:02:04.000 --> 00:02:06.000]   Great to see everybody.
[00:02:06.000 --> 00:02:08.000]   Peace to all my people in the chat room.
[00:02:08.000 --> 00:02:09.000]   >> Peace to my homies.
[00:02:09.000 --> 00:02:11.000]   >> All the haters out there.
[00:02:11.000 --> 00:02:12.000]   >> Oh, come on.
[00:02:12.000 --> 00:02:13.000]   There are no haters.
[00:02:13.000 --> 00:02:14.000]   >> I love the haters.
[00:02:14.000 --> 00:02:17.000]   >> Nothing but people who love Mr. Jason Calicanis.
[00:02:17.000 --> 00:02:19.000]   Also here, I'm very pleased.
[00:02:19.000 --> 00:02:22.000]   He's back from his day's breathing fire.
[00:02:22.000 --> 00:02:24.000]   The fire eating Brian Brushwood.
[00:02:24.000 --> 00:02:25.000]   >> Howdy.
[00:02:25.000 --> 00:02:26.000]   >> From schwood.com.
[00:02:26.000 --> 00:02:29.000]   Brian is the host of scam school on revision three.
[00:02:29.000 --> 00:02:33.000]   And the last time he was here, he said we need a cheap red wine.
[00:02:33.000 --> 00:02:35.000]   So we got one for you.
[00:02:35.000 --> 00:02:36.000]   >> Oh, thank goodness.
[00:02:36.000 --> 00:02:39.000]   >> Could you have possibly bought a bigger laptop computer?
[00:02:39.000 --> 00:02:40.000]   >> Oh, yeah.
[00:02:40.000 --> 00:02:41.000]   >> I mean, how heavy is this?
[00:02:41.000 --> 00:02:42.000]   >> It's like eight pounds.
[00:02:42.000 --> 00:02:43.000]   It's a desktop placement.
[00:02:43.000 --> 00:02:44.000]   >> For Catherine.
[00:02:44.000 --> 00:02:46.000]   >> Do you call it the battleship?
[00:02:46.000 --> 00:02:48.000]   >> Oh, I should call it the battleship.
[00:02:48.000 --> 00:02:49.000]   This is my compromise.
[00:02:49.000 --> 00:02:50.000]   >> Called Capricorn.
[00:02:50.000 --> 00:02:53.000]   >> Because it's like I spent some time on the road that my wife doesn't want me to come
[00:02:53.000 --> 00:02:55.000]   home and ignore everyone to play games.
[00:02:55.000 --> 00:02:58.000]   So I figure, you know, I get a gaming laptop, get my game on on the road.
[00:02:58.000 --> 00:03:00.000]   >> That's one of those Dell FX gaming.
[00:03:00.000 --> 00:03:01.000]   >> Yeah, the gateway.
[00:03:01.000 --> 00:03:02.000]   >> The gateway.
[00:03:02.000 --> 00:03:04.000]   >> I actually was embarrassed that it was a gateway.
[00:03:04.000 --> 00:03:05.000]   I covered up the gateway.
[00:03:05.000 --> 00:03:07.000]   >> I noticed that you put the Twit logo where the gateway logo belongs.
[00:03:07.000 --> 00:03:09.000]   And there's a sideways apple.
[00:03:09.000 --> 00:03:11.000]   I don't even know what that's all about.
[00:03:11.000 --> 00:03:12.000]   >> That was somebody just snuck.
[00:03:12.000 --> 00:03:13.000]   That was a sneak attack.
[00:03:13.000 --> 00:03:14.000]   >> Slaps it on.
[00:03:14.000 --> 00:03:15.000]   >> It's on there.
[00:03:15.000 --> 00:03:20.000]   >> Scam School, great show, great way to learn how to win bar bets, essentially.
[00:03:20.000 --> 00:03:21.000]   >> Yeah, manipulate people.
[00:03:21.000 --> 00:03:22.000]   Get what you want.
[00:03:22.000 --> 00:03:23.000]   >> Yeah.
[00:03:23.000 --> 00:03:27.000]   Also here, I'm very pleased to say Catherine Hall, my good friend and photographer.
[00:03:27.000 --> 00:03:32.000]   Catherine is a specialist in taking pictures of people, but she's also a geek as any digital
[00:03:32.000 --> 00:03:35.000]   photographer must be these days at Catherine Hall.net.
[00:03:35.000 --> 00:03:36.000]   Great to see you.
[00:03:36.000 --> 00:03:37.000]   >> Thank you.
[00:03:37.000 --> 00:03:41.000]   >> And finally, last but not least, the bird brain herself.
[00:03:41.000 --> 00:03:44.000]   >> Ladies and gentlemen, Ms. Kirsten Sanford.
[00:03:44.000 --> 00:03:45.000]   >> Howdy.
[00:03:45.000 --> 00:03:46.000]   >> I said it right.
[00:03:46.000 --> 00:03:47.000]   >> You did.
[00:03:47.000 --> 00:03:48.000]   >> I paused.
[00:03:48.000 --> 00:03:51.000]   I thought no consonants, and I got it right.
[00:03:51.000 --> 00:03:57.000]   >> Kiki, you're actually a good person to have on this day because the big story as we record,
[00:03:57.000 --> 00:04:00.000]   and as a developing story, is the story of this swine flu.
[00:04:00.000 --> 00:04:01.000]   >> Yeah, it's huge right now.
[00:04:01.000 --> 00:04:05.000]   >> And it's really interesting to watch people's reaction to this.
[00:04:05.000 --> 00:04:10.000]   Some people like Colleen go, "Oh, yeah, you know, just another one of those stories."
[00:04:10.000 --> 00:04:14.000]   She said, "I'm worried about the killer bees, but I guess now I can worry about the swine
[00:04:14.000 --> 00:04:15.000]   flu."
[00:04:15.000 --> 00:04:16.000]   You know, she mocks it.
[00:04:16.000 --> 00:04:21.000]   But then there are those of us, like me, who read all the books about the 1918 pandemic,
[00:04:21.000 --> 00:04:25.000]   that killed 10 million people, and I'm thinking, "Could this be the one?"
[00:04:25.000 --> 00:04:31.000]   >> Well, there could be a pandemic, and the CDC and the World Health Organization have been
[00:04:31.000 --> 00:04:37.000]   looking out for the next big pandemic, and the way that we have international travel and just the way
[00:04:37.000 --> 00:04:42.000]   that our world works, we're so much more connected, and people come across into contact with so
[00:04:42.000 --> 00:04:44.000]   many more people on a daily basis now.
[00:04:44.000 --> 00:04:48.000]   Our schools are crowded, you know, and that's another thing they shut down.
[00:04:48.000 --> 00:04:51.000]   They've shut down schools in Mexico as a result of this outbreak.
[00:04:51.000 --> 00:04:52.000]   >> They're shutting down schools in Texas now.
[00:04:52.000 --> 00:04:54.000]   >> In New York City, they shut down.
[00:04:54.000 --> 00:04:59.000]   I think they're shutting down a school there, and, you know, so it's scary, and there is
[00:04:59.000 --> 00:05:03.000]   a reason to mock the story, and there is a reason to take it very seriously.
[00:05:03.000 --> 00:05:04.000]   >> Well, we just don't know yet.
[00:05:04.000 --> 00:05:05.000]   >> And that's right.
[00:05:05.000 --> 00:05:06.000]   We just don't know.
[00:05:06.000 --> 00:05:13.000]   >> The thing about the swine flu that is scarier than the avian flu is the fact that it comes
[00:05:13.000 --> 00:05:14.000]   from a mammal.
[00:05:14.000 --> 00:05:21.000]   So the jump in the avian flu, in order for the flu to become a pandemic coming from birds
[00:05:21.000 --> 00:05:25.000]   to people is that it would have to switch to become contagious among people, and so that's
[00:05:25.000 --> 00:05:29.000]   a major mutation, and that's not necessarily something that, you know, it might take place
[00:05:29.000 --> 00:05:34.000]   in a bird, but then that bird doesn't come in contact with a person, and so it could never
[00:05:34.000 --> 00:05:39.360]   make it to people or swine or whatever, but the fact that this is a flu coming from a
[00:05:39.360 --> 00:05:48.360]   very close relative of the human species makes it a lot more dangerous, and the subtypes
[00:05:48.360 --> 00:05:53.120]   that it's made up of, this H1N1 subtype, it's very contagious.
[00:05:53.120 --> 00:05:54.120]   It's contagious.
[00:05:54.120 --> 00:06:03.000]   It's a mammalian flu, and that's two out of three of the major factors when organization
[00:06:03.000 --> 00:06:06.880]   like the CDC is looking at it to determine whether or not it might become a pandemic,
[00:06:06.880 --> 00:06:11.040]   and so this is something that the CDC is taking very seriously, and the CDC, and I will be
[00:06:11.040 --> 00:06:17.040]   honest here, our government is not ready, our health system is not ready to do anything.
[00:06:17.040 --> 00:06:18.040]   >> There are no vaccines.
[00:06:18.040 --> 00:06:23.200]   I heard a report that there is one company that can make them, they say, in half the
[00:06:23.200 --> 00:06:26.000]   time, that takes them half the time, that's still 13 weeks.
[00:06:26.000 --> 00:06:30.120]   >> Right, and so by that time, you know, the pandemic can already have taken its course.
[00:06:30.120 --> 00:06:36.360]   They're saying that this flu is showing up in, you know, two days, maybe as long as five
[00:06:36.360 --> 00:06:38.320]   days to show up in person to- >> Well, I'm watching-
[00:06:38.320 --> 00:06:40.360]   >> There's Google Maps, which is great.
[00:06:40.360 --> 00:06:43.920]   There are a number, I put a link in the show notes to a Mashable article that says how
[00:06:43.920 --> 00:06:47.160]   to follow this, and you can use the World Health Organization or the Centers for Disease
[00:06:47.160 --> 00:06:51.400]   Control, but there's also a great Google map, and I've been looking at this Google map,
[00:06:51.400 --> 00:06:54.440]   and you know, every time I look, there are more dots on the map.
[00:06:54.440 --> 00:06:59.720]   Originally, it was Mexico, then North America, then Europe, and now I'm seeing in Colombia,
[00:06:59.720 --> 00:07:04.200]   I'm seeing in New Zealand, some outbreaks in Europe, and even in the Middle East, and
[00:07:04.200 --> 00:07:06.480]   in this day and age with of air travel.
[00:07:06.480 --> 00:07:08.520]   >> Yeah, and that's- >> This stuff could spread very quickly.
[00:07:08.520 --> 00:07:13.160]   >> Yeah, and that's something they've known for several years, is that because of air travel
[00:07:13.160 --> 00:07:17.920]   and our ability to be international within a few hours, these things can spread so easily.
[00:07:17.920 --> 00:07:22.760]   I mean, the biggest protection that you can have for yourself is to wash your hands.
[00:07:22.760 --> 00:07:24.520]   You know, that's- >> What about those masks?
[00:07:24.520 --> 00:07:25.520]   >> The best thing you can do.
[00:07:25.520 --> 00:07:27.040]   Yeah, the masks- >> Do they help?
[00:07:27.040 --> 00:07:28.040]   >> Mm-hmm, absolutely.
[00:07:28.040 --> 00:07:30.000]   >> Do you like the surgical masks, the cheap ones you get at long?
[00:07:30.000 --> 00:07:31.000]   Those are okay?
[00:07:31.000 --> 00:07:35.760]   >> Yeah, because the airborne particles, when people sneeze or cough, those particles go
[00:07:35.760 --> 00:07:36.760]   end up in the air.
[00:07:36.760 --> 00:07:42.080]   And so if you know you're going to be out around people, you're going to maybe a school, or
[00:07:42.080 --> 00:07:46.440]   you're going to a hospital where sick people go, you know, maybe you want to put on a mask.
[00:07:46.440 --> 00:07:49.160]   >> I'm going to start wearing one, right now, Fek, what are you doing in my room?
[00:07:49.160 --> 00:07:50.160]   Get out of here, all of you.
[00:07:50.160 --> 00:07:52.320]   >> I watched my hands really.
[00:07:52.320 --> 00:07:55.200]   >> I had heard the opposite, so this is news to me.
[00:07:55.200 --> 00:08:00.960]   What I heard was that wearing a mask was not a good idea, gave you a false sense of security,
[00:08:00.960 --> 00:08:04.880]   and that the reason that you see them wearing them in surgery is not to keep something from
[00:08:04.880 --> 00:08:05.880]   getting into their mouth.
[00:08:05.880 --> 00:08:06.880]   >> It's to get out.
