
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:00:04.000 --> 00:00:06.000]   >> Netcast you love.
[00:00:06.000 --> 00:00:08.000]   >> From people you trust.
[00:00:08.000 --> 00:00:11.000]   [ Music ]
[00:00:11.000 --> 00:00:14.000]   >> This is Twit.
[00:00:14.000 --> 00:00:17.000]   >> Bandwidth for this weekend tech is provided by
[00:00:17.000 --> 00:00:22.000]   AOL Radio at AOL.com/podcasting.
[00:00:22.000 --> 00:00:27.000]   [ Music ]
[00:00:27.000 --> 00:00:31.000]   >> This is Twit, this weekend tech, episode 130
[00:00:31.000 --> 00:00:34.000]   for February 4th, 2008.
[00:00:34.000 --> 00:00:36.000]   Microhoo.
[00:00:36.000 --> 00:00:40.000]   This weekend tech is brought to you by Audible.com.
[00:00:40.000 --> 00:00:44.000]   For your free audio book, visit audible.com/twit.
[00:00:44.000 --> 00:00:48.000]   And by listeners like you, thanks for your donations.
[00:00:48.000 --> 00:00:53.000]   [ Music ]
[00:00:53.000 --> 00:00:55.000]   >> This is Twit, ladies and gentlemen.
[00:00:55.000 --> 00:00:57.000]   >> Here, actually recording this a little bit early,
[00:00:57.000 --> 00:00:59.000]   I realized our normal record time Sunday afternoon
[00:00:59.000 --> 00:01:01.000]   was not going to be ideal this week.
[00:01:01.000 --> 00:01:04.000]   I guess there's an all football game going on or something like that.
[00:01:04.000 --> 00:01:07.000]   So we're taping a little early with a different kind of crew
[00:01:07.000 --> 00:01:10.000]   because Devorax on Trute and Transit.
[00:01:10.000 --> 00:01:13.000]   Patrick Norton's at the, believe it or not,
[00:01:13.000 --> 00:01:16.000]   this is not a joke at the farmer's market.
[00:01:16.000 --> 00:01:18.000]   But good news, I can't imagine a better couple of people
[00:01:18.000 --> 00:01:20.000]   to talk about the hot news today.
[00:01:20.000 --> 00:01:23.000]   Jason Calicanis of Mahalo, hey Jason.
[00:01:23.000 --> 00:01:25.000]   >> Hey, thanks for having me.
[00:01:25.000 --> 00:01:27.000]   >> Oh, great to have you and of course Robert Skobel,
[00:01:27.000 --> 00:01:28.000]   fresh from Davos.
[00:01:28.000 --> 00:01:30.000]   >> Yeah, it's a great honor to be here.
[00:01:30.000 --> 00:01:31.000]   >> Yeah, honor.
[00:01:31.000 --> 00:01:33.000]   And Fast Company, congratulations on the new gig.
[00:01:33.000 --> 00:01:34.000]   >> Hey, thank you.
[00:01:34.000 --> 00:01:36.000]   Fun for a couple of weeks so far.
[00:01:36.000 --> 00:01:37.000]   >> No kidding.
[00:01:37.000 --> 00:01:41.000]   So Jason, you're pretty happy about your Giants.
[00:01:41.000 --> 00:01:42.000]   >> I'm pretty happy about the Giants.
[00:01:42.000 --> 00:01:45.000]   I think we got a good chance tomorrow of competing.
[00:01:45.000 --> 00:01:47.000]   I mean, that last game of the season,
[00:01:47.000 --> 00:01:50.000]   we led the game for a couple of quarters.
[00:01:50.000 --> 00:01:52.000]   So it's going to be a great game.
[00:01:52.000 --> 00:01:54.000]   >> Yeah, it's going to be a great game.
[00:01:54.000 --> 00:01:55.000]   >> Yeah, it's going to be a great game.
[00:01:55.000 --> 00:01:57.000]   >> Yeah, it's going to be a great game.
[00:01:57.000 --> 00:01:58.000]   >> Yeah, it's going to be a great game.
[00:01:58.000 --> 00:02:00.000]   >> Yeah, it's going to be a great game.
[00:02:00.000 --> 00:02:02.000]   >> Yeah, it's going to be a great game.
[00:02:02.000 --> 00:02:03.000]   >> Yeah, it's going to be a great game.
[00:02:03.000 --> 00:02:05.000]   >> Yeah, it's going to be a great game.
[00:02:05.000 --> 00:02:07.000]   >> Yeah, it's going to be a great game.
[00:02:07.000 --> 00:02:09.000]   >> Yeah, it's going to be a great game.
[00:02:09.000 --> 00:02:11.000]   >> Yeah, it's going to be a great game.
[00:02:11.000 --> 00:02:13.000]   >> Yeah, it's going to be a great game.
[00:02:13.000 --> 00:02:15.000]   >> Yeah, it's going to be a great game.
[00:02:15.000 --> 00:02:16.000]   >> Yeah, it's going to be a great game.
[00:02:16.000 --> 00:02:17.000]   >> Yeah, it's going to be a great game.
[00:02:17.000 --> 00:02:23.000]   >> Yeah, it's going to be a great game.
[00:02:23.000 --> 00:02:25.000]   >> Yeah, it's going to be a great game.
[00:02:25.000 --> 00:02:27.000]   >> Yeah, it's going to be a great game.
[00:02:27.000 --> 00:02:28.000]   >> Yeah, it's going to be a great game.
[00:02:28.000 --> 00:02:30.000]   >> Yeah, it's going to be a great game.
[00:02:30.000 --> 00:02:31.000]   >> Yeah, it's going to be a great game.
[00:02:31.000 --> 00:02:32.000]   >> Yeah, it's going to be a great game.
[00:02:32.000 --> 00:02:33.000]   >> Yeah, it's going to be a great game.
[00:02:33.000 --> 00:02:34.000]   >> Yeah, it's going to be a great game.
[00:02:34.000 --> 00:02:35.000]   >> Yeah, it's going to be a great game.
[00:02:35.000 --> 00:02:36.000]   >> Yeah, it's going to be a great game.
[00:02:36.000 --> 00:02:37.000]   >> Yeah, it's going to be a great game.
[00:02:37.000 --> 00:02:38.000]   >> Yeah, it's going to be a great game.
[00:02:38.000 --> 00:02:39.000]   >> Yeah, it's going to be a great game.
[00:02:39.000 --> 00:02:40.000]   >> Yeah, it's going to be a great game.
[00:02:40.000 --> 00:02:47.000]   >> Yeah, it's going to be a great game.
[00:02:47.000 --> 00:02:55.000]   >> Yeah, it's going to be a great game.
[00:02:55.000 --> 00:02:57.000]   >> Yeah, it's going to be a great game.
[00:02:57.000 --> 00:02:58.000]   >> Yeah, it's going to be a great game.
[00:02:58.000 --> 00:02:59.000]   >> Yeah, it's going to be a great game.
[00:02:59.000 --> 00:03:00.000]   >> Yeah, it's going to be a great game.
[00:03:00.000 --> 00:03:01.000]   >> Yeah, it's going to be a great game.
[00:03:01.000 --> 00:03:02.000]   >> Yeah, it's going to be a great game.
[00:03:02.000 --> 00:03:03.000]   >> Yeah, it's going to be a great game.
[00:03:03.000 --> 00:03:04.000]   >> Yeah, it's going to be a great game.
[00:03:04.000 --> 00:03:05.000]   >> Yeah, it's going to be a great game.
[00:03:05.000 --> 00:03:06.000]   >> Yeah, it's going to be a great game.
[00:03:06.000 --> 00:03:07.000]   >> Yeah, it's going to be a great game.
[00:03:07.000 --> 00:03:08.000]   >> Yeah, it's going to be a great game.
[00:03:08.000 --> 00:03:09.000]   >> Yeah, it's going to be a great game.
[00:03:09.000 --> 00:03:10.000]   >> Yeah, it's going to be a great game.
[00:03:10.000 --> 00:03:11.000]   >> Yeah, it's going to be a great game.
[00:03:11.000 --> 00:03:12.000]   >> Yeah, it's going to be a great game.
[00:03:12.000 --> 00:03:13.000]   >> Yeah, it's going to be a great game.
[00:03:13.000 --> 00:03:14.000]   >> Yeah, it's going to be a great game.
[00:03:14.000 --> 00:03:15.000]   >> Yeah, it's going to be a great game.
[00:03:15.000 --> 00:03:16.000]   >> Yeah, it's going to be a great game.
[00:03:16.000 --> 00:03:17.000]   >> Yeah, it's going to be a great game.
[00:03:17.000 --> 00:03:18.000]   >> Yeah, it's going to be a great game.
[00:03:18.000 --> 00:03:19.000]   >> Yeah, it's going to be a great game.
[00:03:19.000 --> 00:03:20.000]   >> Yeah, it's going to be a great game.
[00:03:20.000 --> 00:03:21.000]   >> Yeah, it's going to be a great game.
[00:03:21.000 --> 00:03:22.000]   >> Yeah, it's going to be a great game.
[00:03:22.000 --> 00:03:23.000]   >> Yeah, it's going to be a great game.
[00:03:23.000 --> 00:03:24.000]   >> Yeah, it's going to be a great game.
[00:03:24.000 --> 00:03:31.000]   >> Yeah, I think Robert's a unique talent and I have a great way of negotiating with him.
[00:03:31.000 --> 00:03:32.000]   I just see his wife.
[00:03:32.000 --> 00:03:35.000]   >> Mary Ann says, "Take the job, take the job."
[00:03:35.000 --> 00:03:38.000]   >> Like, you know that Jason, he's a smart fella.
[00:03:38.000 --> 00:03:39.000]   Consider it.
[00:03:39.000 --> 00:03:42.000]   >> That's a good, I have to remember that, Jason.
[00:03:42.000 --> 00:03:44.000]   Only negotiate with married guys.
[00:03:44.000 --> 00:03:45.000]   >> I always--
[00:03:45.000 --> 00:03:53.000]   >> And the other thing I do is I always just tell people, like, at the very least, let me hear out what I have to offer because then you can at least bring it back to the perfect job if there's something better for you.
[00:03:53.000 --> 00:03:56.000]   And tell them to pay you more because Calla Canis is willing to overpay.
[00:03:56.000 --> 00:03:57.000]   >> There you go.
[00:03:57.000 --> 00:03:57.000]   >> Yeah.
[00:03:57.000 --> 00:03:59.000]   >> And everybody knows I always do overpay for talent.
[00:03:59.000 --> 00:04:01.000]   >> Yeah, you're famous for that, yeah.
[00:04:01.000 --> 00:04:02.000]   >> Yeah.
[00:04:02.000 --> 00:04:03.000]   >> Yeah.
[00:04:03.000 --> 00:04:03.000]   >> Yeah, yeah.
[00:04:03.000 --> 00:04:07.000]   >> And I know, you know, I tell you, scored big with Veronica Mahalo Daily is incredible.
[00:04:07.000 --> 00:04:11.000]   It is-- you know, clearly there's a lot of writers behind the scenes too.
[00:04:11.000 --> 00:04:15.000]   >> We have five people including Veronica working on the show, so it's a pretty significant staff.
[00:04:15.000 --> 00:04:16.000]   >> Makes a difference.
[00:04:16.000 --> 00:04:22.000]   >> You know, there are 30, 40,000 views per show in three months.
[00:04:22.000 --> 00:04:27.000]   You know, I gave him the goal of hitting 100,000 views per show by the end of year one.
[00:04:27.000 --> 00:04:29.000]   They're going to hit it in the second quarter, I think.
[00:04:29.000 --> 00:04:30.000]   >> That's awesome.
[00:04:30.000 --> 00:04:31.000]   That's fantastic.
[00:04:31.000 --> 00:04:32.000]   >> Yeah, her show is actually entertaining.
[00:04:32.000 --> 00:04:33.000]   >> Isn't it?
[00:04:33.000 --> 00:04:35.000]   >> I'm not sure mine's going to be that entertaining.
[00:04:35.000 --> 00:04:37.000]   >> Well, you have a different thing going on.
[00:04:37.000 --> 00:04:44.000]   I mean, it's all about, first of all, it's all about the fact that you're doing it with a cell phone.
[00:04:44.000 --> 00:04:48.000]   The funniest thing-- and then Merlin Mann was giving you a hard time.
[00:04:48.000 --> 00:04:53.000]   The funniest thing is you're using-- and you did it to me at Macworld right before you went to Davos.
[00:04:53.000 --> 00:04:54.000]   >> Yeah.
[00:04:54.000 --> 00:04:55.000]   >> And it surprised me.
[00:04:55.000 --> 00:05:00.000]   You hold up a Nokia N90 find and you say, "And by the way, we're streaming live on the Internet right now."
[00:05:00.000 --> 00:05:01.000]   >> Yeah.
[00:05:01.000 --> 00:05:05.000]   And there's usually a bunch of people watching, which makes a lot of fun.
[00:05:05.000 --> 00:05:06.000]   >> Oh, cool.
[00:05:06.000 --> 00:05:07.000]   >> And makes my interviews a lot better, by the way.
[00:05:07.000 --> 00:05:10.000]   >> Well, but you also get the stunned looks, especially at Davos.
[00:05:10.000 --> 00:05:11.000]   People go, "What?"
[00:05:11.000 --> 00:05:14.000]   >> Yeah, there were a few of those looks of--
[00:05:14.000 --> 00:05:15.000]   >> What?
[00:05:15.000 --> 00:05:19.000]   >> They didn't realize you could broadcast a video off of a cell phone.
[00:05:19.000 --> 00:05:20.000]   >> I didn't know.
[00:05:20.000 --> 00:05:21.000]   You surprised me.
[00:05:21.000 --> 00:05:23.000]   Do they feel like they were being ambushed?
[00:05:23.000 --> 00:05:28.000]   >> Definitely not there because I was pretty careful about making sure that, you know, I could film them.
[00:05:28.000 --> 00:05:32.000]   Because, yeah, people like that, you got to be careful.
[00:05:32.000 --> 00:05:36.000]   >> Although, I had a few people who didn't realize what I was up there.
[00:05:36.000 --> 00:05:38.000]   >> So, is that kind of-- how you're going to do it?
[00:05:38.000 --> 00:05:41.000]   Are you going to go back to the old, you know, big camera?
[00:05:41.000 --> 00:05:45.000]   >> I'm doing two shows, one will be with the cell phone and interactivity.
[00:05:45.000 --> 00:05:50.000]   Because the neat thing about the cell phone isn't really that you're broadcasting live, although that's pretty cool.
[00:05:50.000 --> 00:05:55.000]   But the audience can participate in the interview while we're going on.
[00:05:55.000 --> 00:05:56.000]   >> A chat.
[00:05:56.000 --> 00:05:57.000]   >> Yeah.
[00:05:57.000 --> 00:06:00.000]   >> And that makes the interview a lot more fun and a lot better to tell you the truth.
[00:06:00.000 --> 00:06:02.000]   I interviewed some brain researchers in Davos.
[00:06:02.000 --> 00:06:07.000]   And I really don't know the questions to ask, you know, a brain researcher.
[00:06:07.000 --> 00:06:09.000]   But people were posting links to--
[00:06:09.000 --> 00:06:10.000]   >> Wait a minute.
[00:06:10.000 --> 00:06:14.000]   >> So, you're watching these things on the phone while you're taping?
[00:06:14.000 --> 00:06:15.000]   >> Yes.
[00:06:15.000 --> 00:06:16.000]   Yeah.
[00:06:16.000 --> 00:06:22.000]   If you-- if you watch a quick video, you can-- when you check-- when you comment, the comment goes to the phone while you're filming.
[00:06:22.000 --> 00:06:31.000]   And that's what's really killer because it makes the interviewer smarter, you know, because the audience that's watching, sort of like the power of crowds.
[00:06:31.000 --> 00:06:32.000]   >> Interesting.
[00:06:32.000 --> 00:06:33.000]   >> And--
