
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:00:04.000 --> 00:00:06.000]   >> Netcast you love.
[00:00:06.000 --> 00:00:08.000]   >> From people you trust.
[00:00:08.000 --> 00:00:11.000]   [ Music ]
[00:00:11.000 --> 00:00:14.000]   >> This is Twit.
[00:00:14.000 --> 00:00:17.000]   >> Bandwidth for this weekend tech is provided by
[00:00:17.000 --> 00:00:22.000]   AOL Radio at AOL.com/podcasting.
[00:00:22.000 --> 00:00:27.000]   [ Music ]
[00:00:27.000 --> 00:00:32.000]   >> This is Twit, this weekend tech, episode 151 for
[00:00:32.000 --> 00:00:37.000]   July 14, 2008, a suitcase full of meat.
[00:00:37.000 --> 00:00:40.000]   This weekend tech is brought to you by Audible.com.
[00:00:40.000 --> 00:00:44.000]   For your free audio book, visit audible.com/twit.
[00:00:44.000 --> 00:00:49.000]   And by listeners like you, thanks for your donations.
[00:00:49.000 --> 00:00:52.000]   [ Music ]
[00:00:52.000 --> 00:00:56.000]   >> It's time for Twit, episode 151.
[00:00:56.000 --> 00:01:00.000]   Our Sesquicentennial plus one and Mr. John C. Devorek is back
[00:01:00.000 --> 00:01:03.000]   from his travels on our nation's birthday.
[00:01:03.000 --> 00:01:06.000]   John decides every year to go to another small town somewhere
[00:01:06.000 --> 00:01:09.000]   in America and set off fireworks.
[00:01:09.000 --> 00:01:10.000]   >> Yep.
[00:01:10.000 --> 00:01:12.000]   >> Many people don't know that about John.
[00:01:12.000 --> 00:01:15.000]   It's a little charity thing, basically, that he does.
[00:01:15.000 --> 00:01:16.000]   >> Yeah, that's it.
[00:01:16.000 --> 00:01:19.000]   >> You bring the fireworks in your baggage and you just go there.
[00:01:19.000 --> 00:01:21.000]   >> You know, you can, I recommend this to people.
[00:01:21.000 --> 00:01:24.000]   I load up your baggage with a bunch of fireworks and go through the thing.
[00:01:24.000 --> 00:01:25.000]   They never notice it.
[00:01:25.000 --> 00:01:26.000]   >> It's amazing.
[00:01:26.000 --> 00:01:29.000]   It's the boy knife that kind of gets in trouble sometimes,
[00:01:29.000 --> 00:01:30.000]   but the fireworks know.
[00:01:30.000 --> 00:01:31.000]   >> Yeah, you can keep the metal out.
[00:01:31.000 --> 00:01:33.000]   >> Keep the metal out, exactly.
[00:01:33.000 --> 00:01:37.000]   Also with us, Mr. Patrick Norton, the host of the Fine Tech Zilla
[00:01:37.000 --> 00:01:41.000]   and System at Revision3.org.com.
[00:01:41.000 --> 00:01:42.000]   >> Hey.
[00:01:42.000 --> 00:01:43.000]   >> Because you are for profit.
[00:01:43.000 --> 00:01:44.000]   >> Yes.
[00:01:44.000 --> 00:01:45.000]   >> Region3.com.
[00:01:45.000 --> 00:01:48.000]   I don't know why I used to say it with .org a lot, and it came back to me.
[00:01:48.000 --> 00:01:54.000]   You know who I talked to on my 25 hours, 24 hours of iPhone on Thursday,
[00:01:54.000 --> 00:01:57.000]   Friday, was Mr. Kevin Rose called me.
[00:01:57.000 --> 00:01:58.000]   >> Oh, cool.
[00:01:58.000 --> 00:02:00.000]   >> Yeah, I was really, I was very honored.
[00:02:00.000 --> 00:02:01.000]   Kevin--
[00:02:01.000 --> 00:02:02.000]   >> He still talks to you?
[00:02:02.000 --> 00:02:03.000]   >> Take time out of his day.
[00:02:03.000 --> 00:02:06.000]   Yeah, and he feigned ignorance on the whole Twitter thing.
[00:02:06.000 --> 00:02:08.000]   I said, Kevin, you're beating me.
[00:02:08.000 --> 00:02:09.000]   He says, "Really?
[00:02:09.000 --> 00:02:10.000]   I didn't, really."
[00:02:10.000 --> 00:02:12.000]   I said, "Yes, you know you're beating me."
[00:02:12.000 --> 00:02:13.000]   >> Yes, son of a--
[00:02:13.000 --> 00:02:14.000]   >> Really?
[00:02:14.000 --> 00:02:17.000]   >> I don't want to take anything away from your belief that Kevin is fervently
[00:02:17.000 --> 00:02:19.000]   monitoring his status visivables.
[00:02:19.000 --> 00:02:22.000]   But Dig has 65 employees now.
[00:02:22.000 --> 00:02:23.000]   >> Oh, yeah, that.
[00:02:23.000 --> 00:02:25.000]   >> He may actually be a little busy.
[00:02:25.000 --> 00:02:26.000]   >> He's busy.
[00:02:26.000 --> 00:02:28.000]   >> He doesn't-- he said, "We're tied."
[00:02:28.000 --> 00:02:30.000]   I said, "Kevin, we're not tied.
[00:02:30.000 --> 00:02:32.000]   You son of a gun.
[00:02:32.000 --> 00:02:34.000]   I'll kill you."
[00:02:34.000 --> 00:02:36.000]   >> Actually, can I make a Twitter request?
[00:02:36.000 --> 00:02:37.000]   >> Yes.
[00:02:37.000 --> 00:02:39.000]   >> I want to get over 13,000 followers on Twitter.
[00:02:39.000 --> 00:02:41.000]   >> How close are you, Patrick?
[00:02:41.000 --> 00:02:42.000]   >> I think a couple hundred.
[00:02:42.000 --> 00:02:44.000]   >> Oh, that's easy.
[00:02:44.000 --> 00:02:45.000]   That's easy.
[00:02:45.000 --> 00:02:48.000]   Who should people follow you on?
[00:02:48.000 --> 00:02:49.000]   Follow?
[00:02:49.000 --> 00:02:53.000]   >> It should be Twitter.com/patricknorton.
[00:02:53.000 --> 00:02:56.000]   >> Twitter.com/patricknorton.
[00:02:56.000 --> 00:03:02.000]   And you just follow Patrick Norton, all one where P-A-T-R-I-C-K and O-R-T-O-N.
[00:03:02.000 --> 00:03:06.000]   >> Spelled the very best, Norton.
[00:03:06.000 --> 00:03:09.000]   >> And follow the Real Devorak too, so he doesn't feel left out.
[00:03:09.000 --> 00:03:13.000]   >> Yeah, the Real Devorak, Twitter.com, the Real Devorak.
[00:03:13.000 --> 00:03:14.000]   >> Whatever you do, don't--
[00:03:14.000 --> 00:03:15.000]   >> You won't regret it.
[00:03:15.000 --> 00:03:16.000]   You won't regret it.
[00:03:16.000 --> 00:03:18.000]   >> No, actually, there's a lot of good content on there.
[00:03:18.000 --> 00:03:19.000]   >> Yep.
[00:03:19.000 --> 00:03:24.560]   >> I have the new iPhone, and there's a really nice Twitter client on it, so I'm actually
[00:03:24.560 --> 00:03:25.880]   Twittering a little bit more.
[00:03:25.880 --> 00:03:26.880]   The only problem is--
[00:03:26.880 --> 00:03:29.000]   >> Are you using Halo or another one?
[00:03:29.000 --> 00:03:30.000]   >> No, Twitterific.
[00:03:30.000 --> 00:03:36.000]   On the new iPhone, this is part of the new App Store, so it's a standalone app.
[00:03:36.000 --> 00:03:40.000]   But it uses the GPS, so it also says exactly where I am.
[00:03:40.000 --> 00:03:42.000]   >> That part, I'm not so big on.
[00:03:42.000 --> 00:03:46.000]   >> You know, usually I can look around and figure out where I am.
[00:03:46.000 --> 00:03:49.840]   >> I think he means for people who are Twittering with you, we'll know exactly where you are,
[00:03:49.840 --> 00:03:50.840]   John.
[00:03:50.840 --> 00:03:51.840]   >> You know, it gives out--
[00:03:51.840 --> 00:03:52.840]   >> I don't want anyone knowing where I am.
[00:03:52.840 --> 00:03:53.840]   >> Oh, exactly.
[00:03:53.840 --> 00:03:54.840]   >> I want to know where I am.
[00:03:54.840 --> 00:03:57.280]   >> They're in lies the rub, John, we agree.
[00:03:57.280 --> 00:04:02.560]   >> There's a program called Looped with a T, not an ED, L-O-O-P-T, that'll say, you
[00:04:02.560 --> 00:04:06.400]   know, roughly, you know, you're at Main Street and I.
[00:04:06.400 --> 00:04:10.640]   But Twitter, it gives you the longitude and latitude of like eight decimal places.
[00:04:10.640 --> 00:04:13.720]   Like within an inch of me.
[00:04:13.720 --> 00:04:18.000]   >> It's only people that's worth anything to, or the guys who drive those black helicopters
[00:04:18.000 --> 00:04:20.040]   so they can pinpoint the hit.
[00:04:20.040 --> 00:04:23.640]   >> Oh, that's right, the cruise missile's coming straight at me, isn't it?
[00:04:23.640 --> 00:04:25.040]   >> Hita, when that happens.
[00:04:25.040 --> 00:04:26.040]   >> Oh, I hate it.
[00:04:26.040 --> 00:04:27.040]   >> Eventually, eventually.
[00:04:27.040 --> 00:04:28.040]   >> Hey, can I tell you what I hate?
[00:04:28.040 --> 00:04:29.040]   I was really angry.
[00:04:29.040 --> 00:04:30.680]   So we did this 24 hours of iPhone.
[00:04:30.680 --> 00:04:32.520]   It was great fun.
[00:04:32.520 --> 00:04:33.720]   It was crazy, but it was fun.
[00:04:33.720 --> 00:04:37.160]   You know, I started when the iPhone, you know, I attended the morning on Thursday as the
[00:04:37.160 --> 00:04:41.400]   iPhone's going on sale in New Zealand and Australia and what do you call it, Australasia?
[00:04:41.400 --> 00:04:42.400]   >> Whatever.
[00:04:42.400 --> 00:04:44.520]   >> Some, some name for that thing.
[00:04:44.520 --> 00:04:48.560]   >> I got more people complaining to me about this 24 hours of iPhone coverage than they
[00:04:48.560 --> 00:04:49.560]   did to you.
[00:04:49.560 --> 00:04:50.560]   >> Why were they complaining to you?
[00:04:50.560 --> 00:04:53.960]   >> That's what I'd like to know, A, and B, who cares?
[00:04:53.960 --> 00:04:57.280]   I mean, if nobody wanted to watch you talk about the iPhone for 24 hours, you didn't
[00:04:57.280 --> 00:04:58.280]   have to.
[00:04:58.280 --> 00:04:59.280]   >> You're saying people were complaining?
[00:04:59.280 --> 00:05:03.640]   >> Yeah, they said it was just too much iPhone, whatever.
[00:05:03.640 --> 00:05:05.400]   >> They complained to you.
[00:05:05.400 --> 00:05:06.400]   >> Yeah.
[00:05:06.400 --> 00:05:09.480]   >> That I was going to go on the air for 24 hours talking about the iPhone.
[00:05:09.480 --> 00:05:11.400]   >> No, they did it after the fact.
[00:05:11.400 --> 00:05:12.400]   >> Oh, it's funny.
[00:05:12.400 --> 00:05:13.400]   I didn't get one complaint.
[00:05:13.400 --> 00:05:14.400]   >> I know.
[00:05:14.400 --> 00:05:15.400]   Isn't that weird?
[00:05:15.400 --> 00:05:16.400]   >> Mine like complaining to you.
[00:05:16.400 --> 00:05:17.400]   >> Mine like complaining to you.
[00:05:17.400 --> 00:05:18.400]   >> I know I'm complaining to Leo.
[00:05:18.400 --> 00:05:19.400]   What are you complaining to me for?
[00:05:19.400 --> 00:05:20.400]   >> They're scared of me.
[00:05:20.400 --> 00:05:21.400]   They know.
[00:05:21.400 --> 00:05:24.000]   I can, I can, I can send a cruise missile their way.
[00:05:24.000 --> 00:05:26.400]   I know their exact pinpoint, their exact location.
[00:05:26.400 --> 00:05:27.840]   No, so I did 24 hours.
[00:05:27.840 --> 00:05:31.000]   So I started where it went on sale and then we ended, I was going to end when it, when
[00:05:31.000 --> 00:05:33.840]   the last store opened in Honolulu, I was going to go, you know, like around the world.
[00:05:33.840 --> 00:05:38.840]   Like by 10 a.m. the next day, nonstop coverage, I had, I had enough.
[00:05:38.840 --> 00:05:42.920]   But one of the things that was really fun about five o'clock on Thursday, we talked to
[00:05:42.920 --> 00:05:44.360]   Woz for about half an hour.
[00:05:44.360 --> 00:05:49.280]   Steve Wozniak, the creator of, I don't know, some computer or something.
[00:05:49.280 --> 00:05:54.840]   And, and he said there and then he said, I said, you know, you could get a phone.
[00:05:54.840 --> 00:05:55.840]   I'm sure sent to you.
[00:05:55.840 --> 00:05:57.000]   He said, no, no, I like to go and wait in line.
[00:05:57.000 --> 00:05:59.040]   I'm going to go to the, he said, you don't have to say where you're going.
[00:05:59.040 --> 00:06:00.800]   I said, no, I'm going to the Valley Fair Mall.
[00:06:00.800 --> 00:06:02.880]   He really likes meeting people.
[00:06:02.880 --> 00:06:05.560]   And, you know, remember that from the screensavers, Patrick.
[00:06:05.560 --> 00:06:08.280]   I mean, he just, he's very friendly.
[00:06:08.280 --> 00:06:12.320]   By the way, Patrick, you're at 13,068 followers by the way.
[00:06:12.320 --> 00:06:13.320]   Woo hoo.
[00:06:13.320 --> 00:06:14.320]   Thank you.
[00:06:14.320 --> 00:06:15.320]   You want more?
[00:06:15.320 --> 00:06:16.320]   Absolutely.
[00:06:16.320 --> 00:06:18.480]   This is funny.
[00:06:18.480 --> 00:06:23.360]   Rose may beat me, but I still have a little bit of power.
[00:06:23.360 --> 00:06:25.320]   So I get a story.
[00:06:25.320 --> 00:06:28.640]   So, uh, Woz says, no, I'm going to Valley Fair Mall.
[00:06:28.640 --> 00:06:30.360]   I said, he said, I'll go around four o'clock.
[00:06:30.360 --> 00:06:31.360]   I did it last year.
[00:06:31.360 --> 00:06:32.360]   It was really fun.
[00:06:32.360 --> 00:06:33.360]   Uh, I said, you're on waiting line.
[00:06:33.360 --> 00:06:34.360]   He said, yeah, it's funny.
[00:06:34.360 --> 00:06:36.360]   He said, you know, the guys at the store, they've saved you up.
[00:06:36.360 --> 00:06:38.160]   How was, wait, wait, wait, stop, stop, stop.
[00:06:38.160 --> 00:06:40.480]   How was waiting in any line whatsoever?
[00:06:40.480 --> 00:06:41.640]   Quote unquote fun.
[00:06:41.640 --> 00:06:45.240]   John, unlike you and I, maybe he likes people.
[00:06:45.240 --> 00:06:48.680]   I'd, I'd like people, what's waiting in line got to do with liking people.
[00:06:48.680 --> 00:06:49.880]   It's actually really fun.
[00:06:49.880 --> 00:06:50.880]   Yeah.
