
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:00:04.000 --> 00:00:06.000]   >> Netcast you love.
[00:00:06.000 --> 00:00:08.000]   >> From people you trust.
[00:00:08.000 --> 00:00:11.000]   [ Music ]
[00:00:11.000 --> 00:00:14.000]   >> This is Twit.
[00:00:14.000 --> 00:00:17.000]   >> Bandwidth for this weekend tech is provided by
[00:00:17.000 --> 00:00:22.000]   AOL Radio at AOL.com/podcasting.
[00:00:22.000 --> 00:00:27.000]   [ Music ]
[00:00:27.000 --> 00:00:32.000]   >> This is Twit. This weekend tech, episode 156 for
[00:00:32.000 --> 00:00:36.000]   August 18, 2008. Get off on my cloud.
[00:00:36.000 --> 00:00:38.000]   [ Music ]
[00:00:38.000 --> 00:00:41.000]   >> This weekend tech is brought to you by Audible.com.
[00:00:41.000 --> 00:00:46.000]   For your free audio book, visit audible.com/twit.
[00:00:46.000 --> 00:00:49.000]   >> And by Visa. We all have things we like to think about.
[00:00:49.000 --> 00:00:51.000]   Online fraud shouldn't be one of them.
[00:00:51.000 --> 00:00:54.000]   Because with every purchase Visa prevents, detects, and
[00:00:54.000 --> 00:00:59.000]   resolves online fraud. Safe, secure, Visa.
[00:00:59.000 --> 00:01:02.000]   And by listeners like you. Thanks so much for your
[00:01:02.000 --> 00:01:05.000]   contribution. We couldn't do Twit without it.
[00:01:05.000 --> 00:01:11.000]   This is Twit, episode 156 in studio with us.
[00:01:11.000 --> 00:01:14.000]   All the way from the UK. I liked his accent so much I
[00:01:14.000 --> 00:01:18.000]   bought the country. Mr. Will Harris from channelfoot.com.
[00:01:18.000 --> 00:01:21.000]   >> Hello. >> We love Will Harris.
[00:01:21.000 --> 00:01:24.000]   >> How's it going, guys? It's lovely to be here.
[00:01:24.000 --> 00:01:27.000]   And Sonny Petzaluma. >> Can you hear Will or just
[00:01:27.000 --> 00:01:30.000]   being a looft? >> No, we can hear him.
[00:01:30.000 --> 00:01:32.000]   >> Oh, okay. >> Yeah.
[00:01:32.000 --> 00:01:34.000]   >> You want us to do a jump in? >> We're waiting for the
[00:01:34.000 --> 00:01:38.000]   second half of that joke. >> Sonny Petaluma, there's no
[00:01:38.000 --> 00:01:41.000]   second half to that joke. That is Patrick Norton of
[00:01:41.000 --> 00:01:45.000]   TechzillaFame, Techzilla.com. We missed you at the new media
[00:01:45.000 --> 00:01:47.000]   Expo pad. Everybody, your co-host was down there.
[00:01:47.000 --> 00:01:50.000]   Jim Lauterbach was there. Prager, even.
[00:01:50.000 --> 00:01:54.000]   Sarah Lane. It was fun. >> Yeah, so I've been told.
[00:01:54.000 --> 00:01:57.000]   Thanks. Providence more. >> Did you -- well, you have a
[00:01:57.000 --> 00:01:59.000]   baby. Was that why you didn't go or were there other reasons?
[00:01:59.000 --> 00:02:02.000]   >> No, I wasn't invited on any panels and I didn't have a
[00:02:02.000 --> 00:02:05.000]   panel to give and I'm not management.
[00:02:05.000 --> 00:02:08.000]   And there were other people who had good reasons to go.
[00:02:08.000 --> 00:02:10.000]   So I stayed home and did the kid thing.
[00:02:10.000 --> 00:02:12.000]   >> Oh, man. I would have loved to have you on Twit Live and
[00:02:12.000 --> 00:02:15.000]   everything at all. I'm sorry. >> Feel free to invite me
[00:02:15.000 --> 00:02:17.000]   next time. >> I will. >> Not that I'm bitter.
[00:02:17.000 --> 00:02:20.000]   >> No, I will. I mean, you -- I just figured everybody would
[00:02:20.000 --> 00:02:23.000]   be there. Sorry, Rose wasn't there either.
[00:02:23.000 --> 00:02:25.000]   >> I haven't been there in like three years.
[00:02:25.000 --> 00:02:28.000]   >> Patrick, did you turn to your guns and your religion?
[00:02:28.000 --> 00:02:32.000]   >> He's bitter. He's bitter. If he lived in a small town,
[00:02:32.000 --> 00:02:36.000]   he would have. Also here -- >> I like to -- >> Go ahead,
[00:02:36.000 --> 00:02:39.000]   Chuckie. >> I was going to say I like the way the
[00:02:39.000 --> 00:02:41.000]   British like to chime in on our politics.
[00:02:41.000 --> 00:02:45.000]   >> You know, one of my favorite conversations with a
[00:02:45.000 --> 00:02:48.000]   British ex-patriot who was going off on the Second Amendment
[00:02:48.000 --> 00:02:50.000]   as being the worst aspect of America.
[00:02:50.000 --> 00:02:53.000]   And talking about how no one was killed with guns in Britain
[00:02:53.000 --> 00:02:56.000]   and I looked him dead in the eye and smiled and said, yes.
[00:02:56.000 --> 00:02:59.000]   Yes, your soccer hooligans kill people with, you know, rocks
[00:02:59.000 --> 00:03:01.000]   and the ends of their socks.
[00:03:01.000 --> 00:03:04.000]   It was a big living but it's not out of people with their boots
[00:03:04.000 --> 00:03:06.000]   and their death. >> Patrick, I'll talk to you
[00:03:06.000 --> 00:03:08.000]   because kill people with their breath.
[00:03:08.000 --> 00:03:11.000]   >> The breath is enough to do it.
[00:03:11.000 --> 00:03:14.000]   >> No, the bunch of -- >> I was looking at him like, yeah,
[00:03:14.000 --> 00:03:17.000]   yeah, yeah, yeah. Second Amendment killing people,
[00:03:17.000 --> 00:03:20.000]   blah, blah, blah, guns, guts, glory.
[00:03:20.000 --> 00:03:22.000]   And like, look, man, there's a reason they put the Second Amendment
[00:03:22.000 --> 00:03:24.000]   next to the first amendment.
[00:03:24.000 --> 00:03:26.000]   It's because the American government can't be trusted.
[00:03:26.000 --> 00:03:29.000]   I mean, we were founded -- I mean, look at the revolution, man.
[00:03:29.000 --> 00:03:33.000]   What a politically complicated thing to look at.
[00:03:33.000 --> 00:03:37.000]   I mean, it's basically a bunch of entitled, older gentlemen
[00:03:37.000 --> 00:03:40.000]   that were pissed off about paying taxes for the services
[00:03:40.000 --> 00:03:41.000]   they've received from their government.
[00:03:41.000 --> 00:03:44.000]   Sounds like devorect.org/blog.
[00:03:44.000 --> 00:03:48.000]   >> So, well, the other thing is, you know, this is also not a small --
[00:03:48.000 --> 00:03:50.000]   you know, a small island where people are crammed in.
[00:03:50.000 --> 00:03:53.000]   We have a lot of wide open spaces where you're probably
[00:03:53.000 --> 00:03:55.000]   better off carrying some heat.
[00:03:55.000 --> 00:03:57.000]   [ Laughter ]
[00:03:57.000 --> 00:04:00.000]   >> You never know when a Wolverine's going to try to rip your face off.
[00:04:00.000 --> 00:04:02.000]   >> Well, or some sort of a weirdo.
[00:04:02.000 --> 00:04:05.000]   >> Hey, did anybody go to the --
[00:04:05.000 --> 00:04:08.000]   >> Yeah, we may introduce me before we go on.
[00:04:08.000 --> 00:04:10.000]   >> Don C. Devorect, ladies and gentlemen.
[00:04:10.000 --> 00:04:11.000]   >> Needs no introduction.
[00:04:11.000 --> 00:04:13.000]   >> The panda needs no introduction, but wants one anyway.
[00:04:13.000 --> 00:04:14.000]   >> That's right.
[00:04:14.000 --> 00:04:15.000]   [ Laughter ]
[00:04:15.000 --> 00:04:20.000]   >> Did anybody go to the Bigfoot press conference down in Palo Alto last Friday?
[00:04:20.000 --> 00:04:23.000]   There's a guy who caught a Bigfoot.
[00:04:23.000 --> 00:04:24.000]   >> Allegedly.
[00:04:24.000 --> 00:04:29.000]   >> Turns out it's a possum and a gorilla suit, which is kind of an odd combination.
[00:04:29.000 --> 00:04:30.000]   >> Oh.
[00:04:30.000 --> 00:04:33.000]   >> They wouldn't even bring it wisdom.
[00:04:33.000 --> 00:04:35.000]   >> Possum and a gorilla suit?
[00:04:35.000 --> 00:04:40.000]   >> They said, yeah, they said the DNA to an -- I don't know, some guy.
[00:04:40.000 --> 00:04:41.000]   Some guy.
[00:04:41.000 --> 00:04:46.000]   He said a meal e-mail back and said, "This is possum, d-m-a."
[00:04:46.000 --> 00:04:50.000]   And they said, "We'll see that proves it.
[00:04:50.000 --> 00:04:51.000]   It must be Bigfoot."
[00:04:51.000 --> 00:04:53.000]   >> They said they thought the Bigfoot maybe ate a possum.
[00:04:53.000 --> 00:04:55.000]   >> That was their way around it.
[00:04:55.000 --> 00:04:56.000]   >> I ate a possum.
[00:04:56.000 --> 00:04:59.000]   >> The funny thing is this guy wasn't even like a real expert.
[00:04:59.000 --> 00:05:01.000]   This guy was just some guy they found in the e-mail.
[00:05:01.000 --> 00:05:04.000]   And he still didn't cooperate.
[00:05:04.000 --> 00:05:07.000]   >> No, you're supposed to say it's Bigfoot.
[00:05:07.000 --> 00:05:09.000]   >> It's a possum.
[00:05:09.000 --> 00:05:11.000]   >> It's a sexting catch.
[00:05:11.000 --> 00:05:13.000]   >> It's supposed to say it's Bigfoot.
[00:05:13.000 --> 00:05:15.000]   >> So do we have any tech news this week?
[00:05:15.000 --> 00:05:16.000]   >> I don't know.
[00:05:16.000 --> 00:05:17.000]   I like that story.
[00:05:17.000 --> 00:05:18.000]   I thought that was a good story.
[00:05:18.000 --> 00:05:19.000]   There's lots of -- are you kidding?
[00:05:19.000 --> 00:05:21.000]   Will Harris has been going wild with the tech news.
[00:05:21.000 --> 00:05:22.000]   New BlackBerry coming out?
[00:05:22.000 --> 00:05:23.000]   900?
[00:05:23.000 --> 00:05:24.000]   The bold?
[00:05:24.000 --> 00:05:25.000]   Are you excited?
[00:05:25.000 --> 00:05:26.000]   >> Next.
[00:05:26.000 --> 00:05:27.000]   >> I like how John likes the kids.
[00:05:27.000 --> 00:05:32.000]   I like how John likes to keep us moving along.
[00:05:32.000 --> 00:05:34.000]   >> Like this one.
[00:05:34.000 --> 00:05:35.000]   Here's a story.
[00:05:35.000 --> 00:05:38.000]   Gase says apple played chicken with mobile meat launch.
[00:05:38.000 --> 00:05:39.000]   I haven't seen this story before.
[00:05:39.000 --> 00:05:40.000]   Tell us about it.
[00:05:40.000 --> 00:05:41.000]   >> They didn't play chicken.
[00:05:41.000 --> 00:05:43.000]   They ran it right off the cliff.
[00:05:43.000 --> 00:05:48.000]   >> John was a former apple president who was forced out some years ago.
[00:05:48.000 --> 00:05:50.000]   Remember he wrote B or subsidized B-O-S.
[00:05:50.000 --> 00:05:51.000]   He was a scullie.
[00:05:51.000 --> 00:05:52.000]   >> But he's not bitter.
[00:05:52.000 --> 00:05:53.000]   >> He's not bitter.
[00:05:53.000 --> 00:05:59.000]   He says a long blog post in which he says the machismo that leads to playing chicken with
[00:05:59.000 --> 00:06:03.000]   launches is what screwed up the mobile meat launch.
[00:06:03.000 --> 00:06:06.000]   He said no one -- oh, I says it in French, by the way.
[00:06:06.000 --> 00:06:11.000]   No one had enough brains and guts to risk humiliation and raise a hand and say, chief.
[00:06:11.000 --> 00:06:13.000]   Everybody calls Steve Jobs.
[00:06:13.000 --> 00:06:14.000]   Chief.
[00:06:14.000 --> 00:06:15.000]   We are not ready here.
[00:06:15.000 --> 00:06:16.000]   Let's stop everything.
[00:06:16.000 --> 00:06:20.000]   As a result, the mobile meat badly crashed on launch.
[00:06:20.000 --> 00:06:21.000]   >> Yeah.
[00:06:21.000 --> 00:06:22.000]   That doesn't -- I mean, that kind of stuff.
[00:06:22.000 --> 00:06:23.000]   >> I love it.
[00:06:23.000 --> 00:06:26.000]   >> It's like -- it's you.
[00:06:26.000 --> 00:06:33.000]   >> So, but I guess what he's saying is that -- but you know, he understands the apple culture.
[00:06:33.000 --> 00:06:38.000]   He's saying that people were, you know, as always with every Silicon Valley launch, going
[00:06:38.000 --> 00:06:43.000]   right up to the wire and you go up to the wire, you got the launch and somebody should have
[00:06:43.000 --> 00:06:44.000]   stepped forward and say it's not ready.
[00:06:44.000 --> 00:06:46.000]   But you know, with the Steve Jobs running the show, you're not --
[00:06:46.000 --> 00:06:47.000]   >> Steve, do you want to say no to Steve Jobs?
[00:06:47.000 --> 00:06:50.000]   Do you want to be the guy that steps in the street and says, Steve, you know how we are
[00:06:50.000 --> 00:06:52.000]   planning on doing this thing?
[00:06:52.000 --> 00:06:54.000]   >> I believe my options invested.
[00:06:54.000 --> 00:06:55.000]   >> Yeah, right.
[00:06:55.000 --> 00:06:58.000]   >> It's pretty, I mean, that's -- and, you know, this is the problem with a little bit
[00:06:58.000 --> 00:07:02.000]   of corporate culture at Apple is that you can't say no to anybody.
[00:07:02.000 --> 00:07:04.000]   But don't you think Steve fired people anywhere?
[00:07:04.000 --> 00:07:05.000]   I know he did.
[00:07:05.000 --> 00:07:07.000]   The guy who ran Mobile Me was ousted.
[00:07:07.000 --> 00:07:08.000]   >> He was?
[00:07:08.000 --> 00:07:10.000]   >> I think, you know, he was moved upstairs or something.
[00:07:10.000 --> 00:07:13.000]   They brought in a new guy to run Mobile Me.
[00:07:13.000 --> 00:07:14.000]   >> Reshuffled.
[00:07:14.000 --> 00:07:15.000]   >> Reshuffled.
[00:07:15.000 --> 00:07:16.000]   >> Yeah.
[00:07:16.000 --> 00:07:18.000]   >> I think that worked into oblivion.
[00:07:18.000 --> 00:07:19.000]   >> Yeah.
[00:07:19.000 --> 00:07:20.000]   >> Yeah.
[00:07:20.000 --> 00:07:24.000]   I mean, I think it's fairly self-evident to say they played Chicken with Launch.
[00:07:24.000 --> 00:07:27.000]   They tried to get it done for the launch like you would do with any product.
[00:07:27.000 --> 00:07:29.000]   They failed and decided to punt it out anyway.
