
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:00:04.000 --> 00:00:06.000]   >> Netcast you love.
[00:00:06.000 --> 00:00:08.000]   >> From people you trust.
[00:00:08.000 --> 00:00:11.000]   [ Music ]
[00:00:11.000 --> 00:00:14.000]   >> This is Twit.
[00:00:14.000 --> 00:00:17.000]   >> Bandwidth for this weekend tech is provided by
[00:00:17.000 --> 00:00:22.000]   AOL Radio at AOL.com/podcasting.
[00:00:22.000 --> 00:00:28.000]   [ Music ]
[00:00:28.000 --> 00:00:30.000]   >> This is Twit.
[00:00:30.000 --> 00:00:32.000]   This weekend tech, episode 91,
[00:00:32.000 --> 00:00:34.000]   from March 18, 2007,
[00:00:34.000 --> 00:00:36.000]   all at Twitter.
[00:00:36.000 --> 00:00:52.000]   [ Music ]
[00:00:52.000 --> 00:00:55.000]   >> It's time to Twit and a fun panel today.
[00:00:55.000 --> 00:00:56.000]   In fact, a first for Twit,
[00:00:56.000 --> 00:00:59.000]   we're doing it on talk shoe as well on a front of a live audience.
[00:00:59.000 --> 00:01:03.000]   So what we're going to do today is do our usual Twit round table,
[00:01:03.000 --> 00:01:05.000]   talking about the news of the day,
[00:01:05.000 --> 00:01:08.000]   and then we will open the lines to this talk show audience,
[00:01:08.000 --> 00:01:09.000]   talk shoe audience.
[00:01:09.000 --> 00:01:12.000]   So if you're listening in talk shoe to our live stream right now,
[00:01:12.000 --> 00:01:14.000]   go ahead and get in the queue,
[00:01:14.000 --> 00:01:16.000]   and we'll just go through the queue one by one.
[00:01:16.000 --> 00:01:19.000]   It will take us about 45 minutes to get to that.
[00:01:19.000 --> 00:01:21.000]   Meanwhile, let me introduce the panel because we've got a great one.
[00:01:21.000 --> 00:01:25.000]   In fact, two guys I've wanted to get on for a long time.
[00:01:25.000 --> 00:01:27.000]   One who's been on Twit, I think once or twice before,
[00:01:27.000 --> 00:01:29.000]   Robert Scobel, the scobelizer.
[00:01:29.000 --> 00:01:30.000]   >> Yay!
[00:01:30.000 --> 00:01:31.000]   >> Yay!
[00:01:31.000 --> 00:01:32.000]   >> How are you doing?
[00:01:32.000 --> 00:01:33.000]   I'm honored to be here.
[00:01:33.000 --> 00:01:34.000]   >> Oh, it's great to have you,
[00:01:34.000 --> 00:01:35.000]   and I wanted to have you want to talk about South by Southwest
[00:01:35.000 --> 00:01:36.000]   because I know you were there.
[00:01:36.000 --> 00:01:39.000]   >> It was all barbecue, man.
[00:01:39.000 --> 00:01:41.000]   >> In fact, at some point,
[00:01:41.000 --> 00:01:43.000]   I wanted to turn off Twitter because it was basically,
[00:01:43.000 --> 00:01:45.000]   that's all I was hearing, was, you know,
[00:01:45.000 --> 00:01:46.000]   I'm having barbecue next to Dan Rather.
[00:01:46.000 --> 00:01:48.000]   I think that was Merlin Mansour.
[00:01:48.000 --> 00:01:51.000]   >> I got home and my wife yelled at me for saying Twitter.
[00:01:51.000 --> 00:01:53.000]   She said, "If I ever say Twitter again around her,
[00:01:53.000 --> 00:01:55.000]   I'm sipping on the couch."
[00:01:55.000 --> 00:01:58.000]   >> Also, this Alex Lindsay, who was also at South by Southwest
[00:01:58.000 --> 00:01:59.000]   from the Pixel Core.
[00:01:59.000 --> 00:02:00.000]   Hey, Alex, good to talk to you.
[00:02:00.000 --> 00:02:02.000]   >> Hey, I had barbecue too.
[00:02:02.000 --> 00:02:04.000]   >> We missed you while you were gone.
[00:02:04.000 --> 00:02:06.000]   >> I missed you too, Leo.
[00:02:06.000 --> 00:02:08.000]   >> Yeah, we're glad you're back, man.
[00:02:08.000 --> 00:02:10.000]   >> Alex is the host of many shows, including Mac Break Weekly.
[00:02:10.000 --> 00:02:12.000]   Of course, he's the head honcho at Pixel Core.
[00:02:12.000 --> 00:02:15.000]   Now with our own podcast site, PixelCore.tv,
[00:02:15.000 --> 00:02:18.000]   which is linked directly from Twit.tv as well.
[00:02:18.000 --> 00:02:20.000]   So we're brothers in arms.
[00:02:20.000 --> 00:02:22.000]   >> It looks oddly similar to Twit.
[00:02:22.000 --> 00:02:24.000]   >> It does, but a better color scheme, I must say.
[00:02:24.000 --> 00:02:25.000]   I like your color scheme.
[00:02:25.000 --> 00:02:26.000]   I'm about to steal it.
[00:02:26.000 --> 00:02:30.000]   And now, fella, I've wanted to get on Twit for a long, long time.
[00:02:30.000 --> 00:02:31.000]   An old friend.
[00:02:31.000 --> 00:02:35.000]   And I think one of the real visionaries in this business,
[00:02:35.000 --> 00:02:38.000]   one of the authors of the Clue Train Manifesto,
[00:02:38.000 --> 00:02:40.000]   he is just a brilliant guy on the subject.
[00:02:40.000 --> 00:02:42.000]   Doc Serrel, it's great to talk to you from--
[00:02:42.000 --> 00:02:43.000]   >> It's great to be on, too.
[00:02:43.000 --> 00:02:44.000]   Thanks a lot.
[00:02:44.000 --> 00:02:45.000]   >> It's a Barbara.
[00:02:45.000 --> 00:02:48.000]   >> Yeah, yeah, I'm hiding on the center, Barbara.
[00:02:48.000 --> 00:02:51.000]   We're normally-- it's beautiful, but today it's gloomy, so--
[00:02:51.000 --> 00:02:53.000]   >> You're a teaching at UCSB.
[00:02:53.000 --> 00:02:58.000]   >> Well, you know, I have a visiting fellow at UCSB,
[00:02:58.000 --> 00:03:03.000]   or a research fellow, depending on which letter from which
[00:03:03.000 --> 00:03:05.000]   chancellor is something that we go by, which means we have
[00:03:05.000 --> 00:03:08.000]   a parking pass and a half in office and a bunch of stuff
[00:03:08.000 --> 00:03:09.000]   like that.
[00:03:09.000 --> 00:03:10.000]   But I'm not teaching.
[00:03:10.000 --> 00:03:15.000]   No, I'm actually working in slow motion on a book,
[00:03:15.000 --> 00:03:18.000]   which if I talk about, we'll make a go even slower,
[00:03:18.000 --> 00:03:19.000]   so I'll hold off on that.
[00:03:19.000 --> 00:03:20.000]   >> I think there's a--
[00:03:20.000 --> 00:03:21.000]   >> I don't know what to ask you.
[00:03:21.000 --> 00:03:22.000]   >> But that's basically it.
[00:03:22.000 --> 00:03:25.000]   And the interesting thing is, I also have a fellow with--
[00:03:25.000 --> 00:03:28.000]   at the Berkman Center at Harvard, which means that I get to
[00:03:28.000 --> 00:03:30.000]   save a relationship with two universities that never would
[00:03:30.000 --> 00:03:32.000]   have let me in as a student.
[00:03:32.000 --> 00:03:35.000]   >> And two really prestigious programs to be there.
[00:03:35.000 --> 00:03:37.000]   >> They're great, they're great universities.
[00:03:37.000 --> 00:03:39.000]   And it's the Berkman Center at Wiccaison,
[00:03:39.000 --> 00:03:41.000]   and to get a plug-in, the Center for Information Technology
[00:03:41.000 --> 00:03:44.000]   and Society at UCSB.
[00:03:44.000 --> 00:03:46.000]   >> So, UC's doing some amazing stuff.
[00:03:46.000 --> 00:03:51.000]   We just interviewed a guy named Smart from UCIT2,
[00:03:51.000 --> 00:03:56.000]   which is the joint venture I think of UCLA and UC San Diego.
[00:03:56.000 --> 00:03:57.000]   >> Is that a name like a droid?
[00:03:57.000 --> 00:03:59.000]   >> Yeah, it's not a great name, but it's their media lab,
[00:03:59.000 --> 00:04:01.000]   and it's fascinating what they're up to.
[00:04:01.000 --> 00:04:02.000]   Just amazing.
[00:04:02.000 --> 00:04:04.000]   So neat stuff going on.
[00:04:04.000 --> 00:04:07.000]   So, well, let's talk a little bit about South by Southwest,
[00:04:07.000 --> 00:04:09.000]   and then I want to get to the big story of the week,
[00:04:09.000 --> 00:04:12.000]   which of course is Viacom's lawsuit against YouTube.
[00:04:12.000 --> 00:04:14.000]   Did you go to South by Southwest, Doc?
[00:04:14.000 --> 00:04:16.000]   >> No, no, I missed it this year.
[00:04:16.000 --> 00:04:20.000]   I decided to take time off from going to conferences,
[00:04:20.000 --> 00:04:25.000]   and actually, after my kid, we have a 10-year-old boy
[00:04:25.000 --> 00:04:27.000]   wanted my schedule so we know when I was home.
[00:04:27.000 --> 00:04:32.000]   I decided that was about the time to hold off in the next day.
[00:04:32.000 --> 00:04:34.000]   I have to spend a week a month in Boston anyway.
[00:04:34.000 --> 00:04:36.000]   >> Dad, can you sink your blackberry with mine?
[00:04:36.000 --> 00:04:38.000]   Because I can't figure out when you're home.
[00:04:38.000 --> 00:04:41.000]   >> Why can't you simply...
[00:04:41.000 --> 00:04:43.000]   >> We don't let him use any of that.
[00:04:43.000 --> 00:04:44.000]   >> Oh, you will.
[00:04:44.000 --> 00:04:45.000]   >> You will.
[00:04:45.000 --> 00:04:46.000]   >> Yeah.
[00:04:46.000 --> 00:04:49.000]   >> Robert has a ninth grader, or a seventh grader,
[00:04:49.000 --> 00:04:50.000]   I should say.
[00:04:50.000 --> 00:04:53.000]   Is Patrick used a blackberry or anything like that?
[00:04:53.000 --> 00:04:54.000]   >> No, no, no.
[00:04:54.000 --> 00:04:56.000]   He has a little sprint phone that he carries around.
[00:04:56.000 --> 00:04:57.000]   >> Everybody has cell phones.
[00:04:57.000 --> 00:04:59.000]   I mean, my 12-year-old has a cell phone.
[00:04:59.000 --> 00:05:00.000]   I mean, that's a given.
[00:05:00.000 --> 00:05:01.000]   >> Oh, yeah.
[00:05:01.000 --> 00:05:03.000]   >> I have to be my 12-year-old does not have a cell phone,
[00:05:03.000 --> 00:05:07.000]   but she has informed me that it is time for her to have a cell phone.
[00:05:07.000 --> 00:05:08.000]   >> Falva?
[00:05:08.000 --> 00:05:09.000]   It is time.
[00:05:09.000 --> 00:05:11.000]   >> You want an iPhone?
[00:05:11.000 --> 00:05:15.000]   >> You want an iPhone, but I can't justify a 600-dollar trip.
[00:05:15.000 --> 00:05:18.000]   >> My daughter is working with a beat-up old sprint phone,
[00:05:18.000 --> 00:05:20.000]   and I say, "Let me get you a new one."
[00:05:20.000 --> 00:05:22.000]   She says, "No, no, I'm waiting for the iPhone.
[00:05:22.000 --> 00:05:23.000]   You'll be getting me that, papa."
[00:05:23.000 --> 00:05:25.000]   And let's add one more.
[00:05:25.000 --> 00:05:29.000]   Let's add one more voice to the conversation from across the pond,
[00:05:29.000 --> 00:05:31.000]   Will Harris from...
[00:05:31.000 --> 00:05:32.000]   Well, formerly of...
[00:05:32.000 --> 00:05:36.000]   I guess he's still a bit tech, but now of willharris.co.uk.
[00:05:36.000 --> 00:05:38.000]   Hello, Will!
[00:05:38.000 --> 00:05:40.000]   >> Oh, it's so amazing.
[00:05:40.000 --> 00:05:44.000]   The best quality Skype, and it's from Britain.
[00:05:44.000 --> 00:05:46.000]   >> Yes, it works pretty well.
[00:05:46.000 --> 00:05:47.000]   >> I don't understand it.
[00:05:47.000 --> 00:05:48.000]   And it's the middle of the night.
[00:05:48.000 --> 00:05:50.000]   Maybe that's why, because nobody's on Skype right now.
[00:05:50.000 --> 00:05:51.000]   >> Nobody's online.
[00:05:51.000 --> 00:05:52.000]   >> Yeah.
[00:05:52.000 --> 00:05:53.000]   Well, you didn't go to South by Southwest.
[00:05:53.000 --> 00:05:55.000]   I know that.
[00:05:55.000 --> 00:06:01.000]   >> No, unfortunately, I was kind of stuck here being envious of everybody else.
[00:06:01.000 --> 00:06:06.000]   >> Well, I was envious until I started getting inundated on Twitter with postings.
[00:06:06.000 --> 00:06:10.000]   Let's ask Robert a little bit about South by Southwest.
[00:06:10.000 --> 00:06:12.000]   What was the most impressive thing?
[00:06:12.000 --> 00:06:14.000]   What was your sense of what went on there?
[00:06:14.000 --> 00:06:18.000]   >> Well, the interesting thing was I asked hundreds of people,
[00:06:18.000 --> 00:06:21.000]   "Have you seen anything cool?"
[00:06:21.000 --> 00:06:23.000]   And nobody could come up with anything else.
[00:06:23.000 --> 00:06:24.000]   >> Really?
[00:06:24.000 --> 00:06:26.000]   >> Yeah, it's pretty...
[00:06:26.000 --> 00:06:27.000]   >> It's often said, "It's often said, by Southwest,
[00:06:27.000 --> 00:06:30.000]   that the most interesting things are what's happening in the halls."
[00:06:30.000 --> 00:06:32.000]   >> That's true, but I was in halls.
[00:06:32.000 --> 00:06:34.000]   Nothing there either.
[00:06:34.000 --> 00:06:38.000]   >> I can't tell if I said what you just said.
[00:06:38.000 --> 00:06:40.000]   Just say, "Hey, y'all, let's go eat."
[00:06:40.000 --> 00:06:43.000]   >> I guess Doc and I are pretty happy we stayed home, and will.
[00:06:43.000 --> 00:06:46.000]   >> I love going to Southwest, but you're right.
[00:06:46.000 --> 00:06:50.000]   It's a good conference started by great food and great entertainment.
[00:06:50.000 --> 00:06:52.000]   >> It's awesome.
[00:06:52.000 --> 00:06:55.000]   I mean, the barbecue in Austin, if you've never been to Austin,
[00:06:55.000 --> 00:06:57.000]   forget to South by Southwest.
[00:06:57.000 --> 00:06:59.000]   Go to Austin for the barbecue.
[00:06:59.000 --> 00:07:02.000]   >> I think we did the screensavers there once,
[00:07:02.000 --> 00:07:05.000]   and we went out, I think it was called Stateline barbecue.
[00:07:05.000 --> 00:07:06.000]   I think that was another one.
[00:07:06.000 --> 00:07:07.000]   >> A county line.
[00:07:07.000 --> 00:07:08.000]   >> A county line.
[00:07:08.000 --> 00:07:13.000]   >> I was a county line earlier this week, and it was amazing.
