
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:00:04.000 --> 00:00:06.000]   Netcast you love.
[00:00:06.000 --> 00:00:08.000]   From people you trust.
[00:00:08.000 --> 00:00:11.000]   [ Music ]
[00:00:11.000 --> 00:00:13.000]   This is Twit.
[00:00:13.000 --> 00:00:17.000]   Bandwidth for this weekend tech is provided by
[00:00:17.000 --> 00:00:22.000]   AOL Radio at AOL.com/podcasting.
[00:00:22.000 --> 00:00:27.000]   [ Music ]
[00:00:27.000 --> 00:00:30.000]   This is Twit, this weekend tech.
[00:00:30.000 --> 00:00:34.000]   Episode 191 for April 20, 2009,
[00:00:34.000 --> 00:00:36.000]   "Court."
[00:00:36.000 --> 00:00:38.000]   [ Music ]
[00:00:38.000 --> 00:00:42.000]   This weekend tech is brought to you by Audible.com.
[00:00:42.000 --> 00:00:45.000]   Sign up for the Platinum Plan and get two free books,
[00:00:45.000 --> 00:00:48.000]   go to audible.com/twit2
[00:00:48.000 --> 00:00:53.000]   and follow Audible on Twitter, user ID Audible_com.
[00:00:53.000 --> 00:00:56.000]   [ Music ]
[00:00:56.000 --> 00:00:59.000]   And by go to meeting the affordable way to meet with clients
[00:00:59.000 --> 00:01:02.000]   and colleagues for your free 30-day trial,
[00:01:02.000 --> 00:01:04.000]   visit gotomeeting.com/twits
[00:01:04.000 --> 00:01:11.000]   and by squarespace.com, the fast and easy way to publish
[00:01:11.000 --> 00:01:13.000]   a high-quality website or blog.
[00:01:13.000 --> 00:01:16.000]   For a free trial and 10% off your new account,
[00:01:16.000 --> 00:01:19.000]   go to squarespace.com/twit.
[00:01:19.000 --> 00:01:24.000]   [ Music ]
[00:01:24.000 --> 00:01:26.000]   This is Twit, this weekend tech.
[00:01:26.000 --> 00:01:30.000]   Episode 191 in which we talk about all things,
[00:01:30.000 --> 00:01:34.000]   tech, social networking, the web, 2.0, 3.0,
[00:01:34.000 --> 00:01:37.000]   joining us today in studio, John C. Devorak,
[00:01:37.000 --> 00:01:39.000]   a channel devorak.
[00:01:39.000 --> 00:01:42.000]   [ Music ]
[00:01:42.000 --> 00:01:44.000]   And then they can work the mic like this too,
[00:01:44.000 --> 00:01:45.000]   because it's one of them.
[00:01:45.000 --> 00:01:46.000]   Would you please?
[00:01:46.000 --> 00:01:47.000]   This is one of those mics where you work it.
[00:01:47.000 --> 00:01:50.000]   Yeah, and it sounds really good when you do that.
[00:01:50.000 --> 00:01:52.000]   John was in, you were, well, you've been traveling around,
[00:01:52.000 --> 00:01:53.000]   you were in Washington State last week,
[00:01:53.000 --> 00:01:55.000]   and you're going to Amsterdam, what are you going to Amsterdam for?
[00:01:55.000 --> 00:01:57.000]   "Queen's Day."
[00:01:57.000 --> 00:02:00.000]   I know, that's what I said.
[00:02:00.000 --> 00:02:03.000]   Amsterdam has a queen, is it Queen Beatrice?
[00:02:03.000 --> 00:02:06.000]   I don't know, I can never keep track, but yes, something like that.
[00:02:06.000 --> 00:02:08.000]   But they have this big party on the last day of April,
[00:02:08.000 --> 00:02:10.000]   which is called Queen's Day,
[00:02:10.000 --> 00:02:13.000]   and I have to go to Amsterdam to visit with a software company anyway.
[00:02:13.000 --> 00:02:15.000]   So why not go on Queen's Day?
[00:02:15.000 --> 00:02:17.000]   Well, Queen's Day, and all the Dutch said,
[00:02:17.000 --> 00:02:18.000]   "Yeah, yeah, that's when you should come."
[00:02:18.000 --> 00:02:20.000]   Can I give you some chocolate to give Beatrice?
[00:02:20.000 --> 00:02:21.000]   Because she loves chocolate.
[00:02:21.000 --> 00:02:22.000]   I don't think I'm going to meet her.
[00:02:22.000 --> 00:02:23.000]   You're not? It's her day.
[00:02:23.000 --> 00:02:24.000]   Well, you're not.
[00:02:24.000 --> 00:02:27.000]   Doesn't she ride amongst the populace on a horse?
[00:02:27.000 --> 00:02:28.000]   She does, I don't know.
[00:02:28.000 --> 00:02:29.000]   I thought she was supposed to find that.
[00:02:29.000 --> 00:02:35.000]   Well, I know, apparently, it's just like one 24 hours of just people drinking in the streets,
[00:02:35.000 --> 00:02:40.000]   and what's interesting is that everybody puts everything up that they have for sale out on the street,
[00:02:40.000 --> 00:02:41.000]   and everything that everybody sells.
[00:02:41.000 --> 00:02:42.000]   Oh, it's fun.
[00:02:42.000 --> 00:02:43.000]   Oh, their household stuff.
[00:02:43.000 --> 00:02:44.000]   They're like spring cleaning.
[00:02:44.000 --> 00:02:45.000]   Yeah, exactly.
[00:02:45.000 --> 00:02:46.000]   Yeah, spring day.
[00:02:46.000 --> 00:02:48.000]   Also here from Vancouver, British Columbia,
[00:02:48.000 --> 00:02:50.000]   we're really thrilled to have her back.
[00:02:50.000 --> 00:02:51.000]   Lisa Bettany, mostly Lisa.com.
[00:02:51.000 --> 00:02:52.000]   Hello, everyone.
[00:02:52.000 --> 00:02:53.000]   Hi, Lisa Howard.
[00:02:53.000 --> 00:02:55.000]   It's hot in the studio today.
[00:02:55.000 --> 00:02:57.000]   It is really a little toasty, and I apologize.
[00:02:57.000 --> 00:03:00.000]   We've had some really hot days in the studio last summer,
[00:03:00.000 --> 00:03:03.000]   and I have air conditioning, but you know, it gets stuffy.
[00:03:03.000 --> 00:03:05.000]   So you can name the fan at you.
[00:03:05.000 --> 00:03:06.000]   I have aimed the fan.
[00:03:06.000 --> 00:03:08.000]   You know, it kind of looks like you have the model.
[00:03:08.000 --> 00:03:09.000]   It's just the model look going.
[00:03:09.000 --> 00:03:10.000]   So the hair's blowing.
[00:03:10.000 --> 00:03:11.000]   The hair's blowing.
[00:03:11.000 --> 00:03:12.000]   Did you plan that?
[00:03:12.000 --> 00:03:13.000]   Maybe.
[00:03:13.000 --> 00:03:14.000]   Smile for the camera.
[00:03:14.000 --> 00:03:16.000]   Love the camera, baby.
[00:03:16.000 --> 00:03:19.000]   Also here, we're really pleased for the first time.
[00:03:19.000 --> 00:03:20.000]   Cheryla's are.
[00:03:20.000 --> 00:03:22.000]   Hey, I'm so happy to be here.
[00:03:22.000 --> 00:03:23.000]   Cheryla's are.com.
[00:03:23.000 --> 00:03:26.000]   Cheryla, how would I describe what you do?
[00:03:26.000 --> 00:03:31.000]   I described it as a hybrid journalist crossover personality.
[00:03:31.000 --> 00:03:34.000]   You know, some people call me a social media maven.
[00:03:34.000 --> 00:03:35.000]   Literally everyone.
[00:03:35.000 --> 00:03:36.000]   You're an interesting customer.
[00:03:36.000 --> 00:03:41.000]   We talked about this a couple of tweets ago where people are going to J School all of a
[00:03:41.000 --> 00:03:42.000]   sudden.
[00:03:42.000 --> 00:03:44.000]   You study broadcasting.
[00:03:44.000 --> 00:03:45.000]   Yeah.
[00:03:45.000 --> 00:03:49.000]   And you got out of school and broadcasting is completely different from everything it
[00:03:49.000 --> 00:03:50.000]   was.
[00:03:50.000 --> 00:03:53.000]   Yeah, even a few years ago when I was like, do I want to either work at local news stations
[00:03:53.000 --> 00:03:54.000]   to pursue what I love?
[00:03:54.000 --> 00:03:57.000]   And I'm like, no, I don't want to be in the middle of nowhere reporting about murders.
[00:03:57.000 --> 00:03:58.000]   That's not what you have to do.
[00:03:58.000 --> 00:03:59.000]   You have to work your way up.
[00:03:59.000 --> 00:04:03.000]   Well, that was the old model, but then I was in Los Angeles and it happened.
[00:04:03.000 --> 00:04:07.000]   And a lot of websites at the time were starting up and I was like, let me host your video
[00:04:07.000 --> 00:04:08.000]   content.
[00:04:08.000 --> 00:04:10.000]   Let me translate your content into video.
[00:04:10.000 --> 00:04:12.000]   And also sites that already had video.
[00:04:12.000 --> 00:04:18.320]   You're a new class a person and just Dean, I just, Dean is one Lisa is another of your
[00:04:18.320 --> 00:04:19.320]   web personalities.
[00:04:19.320 --> 00:04:24.640]   Yeah, but I also have in the midst of continuing online have been in traditional media and
[00:04:24.640 --> 00:04:28.560]   hosted shows on TV with NBC and direct TV.
[00:04:28.560 --> 00:04:29.560]   So you've done real stuff.
[00:04:29.560 --> 00:04:30.560]   So I've done.
[00:04:30.560 --> 00:04:31.560]   Well, that's the thing I feel like.
[00:04:31.560 --> 00:04:32.560]   Oh boy, did I say that?
[00:04:32.560 --> 00:04:33.560]   Oh my God.
[00:04:33.560 --> 00:04:35.760]   Oh, ding, ding, ding, ding, ding.
[00:04:35.760 --> 00:04:36.760]   I'm sorry, Leo.
[00:04:36.760 --> 00:04:37.760]   You're going to.
[00:04:37.760 --> 00:04:38.760]   It's like as much as people.
[00:04:38.760 --> 00:04:41.520]   People say TV is dead and everything.
[00:04:41.520 --> 00:04:42.520]   There's still credibility when people.
[00:04:42.520 --> 00:04:43.520]   No, it's true.
[00:04:43.520 --> 00:04:44.520]   Real media.
[00:04:44.520 --> 00:04:46.720]   And it's like, oh, but you're saying that's all online.
[00:04:46.720 --> 00:04:47.960]   You think I know better than that.
[00:04:47.960 --> 00:04:50.120]   The buzz words of the TV.
[00:04:50.120 --> 00:04:53.520]   They say the same thing about the newspapers and everybody will admit this.
[00:04:53.520 --> 00:04:57.440]   Even though the newspapers are dying, you could have a blog with 2 million readers on
[00:04:57.440 --> 00:05:01.360]   a daily basis and something gets printed in the newspaper and it has more impact.
[00:05:01.360 --> 00:05:02.360]   It's genuine.
[00:05:02.360 --> 00:05:03.360]   Yeah.
[00:05:03.360 --> 00:05:04.360]   City government.
[00:05:04.360 --> 00:05:07.880]   So what do you say to people that it's like it's like it's like it's such hypocrisy in
[00:05:07.880 --> 00:05:11.960]   terms of saying that old or traditional media is dead, but then there's credibility in it.
[00:05:11.960 --> 00:05:13.800]   I think we all need to in the end work together.
[00:05:13.800 --> 00:05:16.280]   Like for me, I say I'm in the audience business.
[00:05:16.280 --> 00:05:17.280]   So well, the.
[00:05:17.280 --> 00:05:18.920]   Oh, well, that's interesting.
[00:05:18.920 --> 00:05:19.920]   Wait a minute.
[00:05:19.920 --> 00:05:20.920]   Let me get my head around that.
[00:05:20.920 --> 00:05:21.920]   I'm in the audience business.
[00:05:21.920 --> 00:05:27.320]   Well, that's I spoke about that at food camp with someone and I go, I don't it's not about
[00:05:27.320 --> 00:05:30.680]   like being against TV or being against online.
[00:05:30.680 --> 00:05:33.240]   Like, although online is my love and that's where I want to be.
[00:05:33.240 --> 00:05:36.440]   So you're saying I don't care where the audience what distribution means.
[00:05:36.440 --> 00:05:37.440]   I create.
[00:05:37.440 --> 00:05:41.040]   I always said I'm in the content business.
[00:05:41.040 --> 00:05:42.680]   You say you're in the audience business.
[00:05:42.680 --> 00:05:44.400]   That's a very interesting distinction.
[00:05:44.400 --> 00:05:46.760]   Do you not think content is important?
[00:05:46.760 --> 00:05:48.520]   I do think content is important.
[00:05:48.520 --> 00:05:49.520]   But which comes first?
[00:05:49.520 --> 00:05:50.520]   Do you say audience comes?
[00:05:50.520 --> 00:05:51.520]   No, I don't think so.
[00:05:51.520 --> 00:05:56.160]   But I think that in terms of engagement, it's about engaging people.
[00:05:56.160 --> 00:05:57.160]   Right.
[00:05:57.160 --> 00:05:58.160]   No, I'm actually.
[00:05:58.160 --> 00:06:03.280]   I'm actually to make it work, not only just online, like I'm not about excluding the TV
[00:06:03.280 --> 00:06:05.280]   world, like an alienating them.
[00:06:05.280 --> 00:06:09.840]   So I'm about if I have an online web series, I'm going to find a way for to engage the
[00:06:09.840 --> 00:06:10.840]   TV world as well.
[00:06:10.840 --> 00:06:13.160]   Like, maybe that's my marketing side coming in.
[00:06:13.160 --> 00:06:17.440]   So if I have a web show, I'll find a way to be a feature contributor on a TV network.
[00:06:17.440 --> 00:06:22.960]   I actually caution a lot of young people who say, oh, I'm in this so that I can get into
[00:06:22.960 --> 00:06:26.160]   mainstream media to say, don't worry so much about mainstream media.
[00:06:26.160 --> 00:06:27.720]   I just probably said that to you, Lisa.
[00:06:27.720 --> 00:06:28.720]   Right.
[00:06:28.720 --> 00:06:32.040]   I mean, yeah, I think it's about finding your niche on the internet.
[00:06:32.040 --> 00:06:40.480]   And I mean, I've tried for years to make it in mainstream as an actor, as a model, and
[00:06:40.480 --> 00:06:46.200]   just being beaten down from that end and going into internet stuff.
[00:06:46.200 --> 00:06:54.880]   But I've always kept some bit of myself in mainstream with the work I'm doing for the
[00:06:54.880 --> 00:06:56.480]   Vancouver Province, like with a newspaper.
[00:06:56.480 --> 00:06:57.760]   You're still right for a newspaper.
[00:06:57.760 --> 00:06:58.760]   Yeah.
[00:06:58.760 --> 00:07:00.240]   And I still do a radio show.
[00:07:00.240 --> 00:07:02.440]   I mean, we're all still doing some mainstream media.
[00:07:02.440 --> 00:07:05.880]   And the questions were, yeah, pioneers of, I say, new media and we understand it and
[00:07:05.880 --> 00:07:06.880]   want to be there.
[00:07:06.880 --> 00:07:09.960]   But is that because this stuff is still hanging around or because we really genuinely need
[00:07:09.960 --> 00:07:10.960]   to be part of it?
[00:07:10.960 --> 00:07:11.960]   There's more money there.
[00:07:11.960 --> 00:07:12.960]   Oh, the money part.
[00:07:12.960 --> 00:07:13.960]   Yeah.
