
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:00:04.000 --> 00:00:06.000]   >> Netcast you love.
[00:00:06.000 --> 00:00:08.000]   >> From people you trust.
[00:00:08.000 --> 00:00:11.000]   [ Music ]
[00:00:11.000 --> 00:00:14.000]   >> This is Twit.
[00:00:14.000 --> 00:00:17.000]   >> Bandwidth for this weekend tech is provided by
[00:00:17.000 --> 00:00:22.000]   AOL Radio at AOL.com/podcasting.
[00:00:22.000 --> 00:00:28.000]   [ Music ]
[00:00:28.000 --> 00:00:30.000]   >> This is Twit, this weekend tech.
[00:00:30.000 --> 00:00:34.000]   Episode 86 for January 29th, 2007.
[00:00:34.000 --> 00:00:36.000]   The Web celebs.
[00:00:36.000 --> 00:00:49.000]   [ Music ]
[00:00:49.000 --> 00:00:54.000]   >> It's a rainy Friday afternoon and late at night.
[00:00:54.000 --> 00:00:57.000]   Well, not that late, but after work we've got Patrick
[00:00:57.000 --> 00:01:00.000]   and Robert over at DLTV.
[00:01:00.000 --> 00:01:01.000]   The lights are dim.
[00:01:01.000 --> 00:01:02.000]   Everybody's gone home.
[00:01:02.000 --> 00:01:04.000]   It's just the two of them.
[00:01:04.000 --> 00:01:05.000]   John C. de Borack.
[00:01:05.000 --> 00:01:08.000]   Never ventures out of his fortress overlooking the
[00:01:08.000 --> 00:01:11.000]   racetrack in beautiful all-mini California.
[00:01:11.000 --> 00:01:14.000]   And I'm just here looking at the rain, looking out the window.
[00:01:14.000 --> 00:01:17.000]   If you hear a car go by once in a while in the rain, that's me.
[00:01:17.000 --> 00:01:18.000]   >> Welcome to Twit.
[00:01:18.000 --> 00:01:20.000]   Hello, guys.
[00:01:20.000 --> 00:01:21.000]   >> There you go.
[00:01:21.000 --> 00:01:23.000]   >> It's kind of the old school Twit here with Patrick and
[00:01:23.000 --> 00:01:24.000]   Robert and John.
[00:01:24.000 --> 00:01:26.000]   >> Yeah, we actually have some substance.
[00:01:26.000 --> 00:01:27.000]   >> Finally.
[00:01:27.000 --> 00:01:29.000]   Got rid of all of you.
[00:01:29.000 --> 00:01:30.000]   >> Wow.
[00:01:30.000 --> 00:01:31.000]   >> You were here last week.
[00:01:31.000 --> 00:01:34.000]   We -- and in replace -- we replaced the curmudgeon seat.
[00:01:34.000 --> 00:01:37.000]   We have a special seat just for the curmudgeon with Adam Currie.
[00:01:37.000 --> 00:01:39.000]   And that was quite an experience.
[00:01:39.000 --> 00:01:42.000]   >> Yeah, I got mixed reviews.
[00:01:42.000 --> 00:01:43.000]   >> Yeah.
[00:01:43.000 --> 00:01:45.000]   Some people -- it's funny.
[00:01:45.000 --> 00:01:48.000]   I have a little -- I'm sure you do too.
[00:01:48.000 --> 00:01:50.000]   Radar goes up.
[00:01:50.000 --> 00:01:53.000]   When you get -- all of a sudden I'm getting all these letters.
[00:01:53.000 --> 00:01:56.000]   Very similar letters saying how great Adam was.
[00:01:56.000 --> 00:01:58.000]   >> Adam bans.
[00:01:58.000 --> 00:02:03.000]   >> Yeah, it kind of -- my radar goes up like, is this a campaign or
[00:02:03.000 --> 00:02:04.000]   is this spontaneous?
[00:02:04.000 --> 00:02:06.000]   Doesn't feel spontaneous.
[00:02:06.000 --> 00:02:09.000]   Anyway, I don't know if -- you know, he might have said something
[00:02:09.000 --> 00:02:11.000]   on the daily source code saying, hey, tell him how much --
[00:02:11.000 --> 00:02:15.000]   >> Again, I can't imagine Adam himself would be organizing such
[00:02:15.000 --> 00:02:16.000]   a campaign.
[00:02:16.000 --> 00:02:19.000]   >> Not that he would ever do anything like edit his Wikipedia
[00:02:19.000 --> 00:02:20.000]   article already.
[00:02:20.000 --> 00:02:25.000]   >> Well, you know, I can see -- editing the Wikipedia article
[00:02:25.000 --> 00:02:27.000]   doesn't really bother me all that much.
[00:02:27.000 --> 00:02:29.000]   >> I don't see why anybody should care about that.
[00:02:29.000 --> 00:02:30.000]   You should be out of your own stuff.
[00:02:30.000 --> 00:02:32.000]   >> Well, this is an interesting story then.
[00:02:32.000 --> 00:02:36.000]   Microsoft is kind of in the doghouse right now.
[00:02:36.000 --> 00:02:40.000]   It offered to pay an Australian blogger to change articles on
[00:02:40.000 --> 00:02:41.000]   Wikipedia.
[00:02:41.000 --> 00:02:44.000]   I mean, at least they had a sense to know they couldn't change
[00:02:44.000 --> 00:02:45.000]   them themselves.
[00:02:45.000 --> 00:02:46.000]   >> No, they could change.
[00:02:46.000 --> 00:02:47.000]   What is they thinking?
[00:02:47.000 --> 00:02:49.000]   They could change it themselves.
[00:02:49.000 --> 00:02:53.000]   >> During the OS2 wars, OS2 was battling against Microsoft's
[00:02:53.000 --> 00:02:57.000]   Windows, they would have these munchkins, as we like to call them,
[00:02:57.000 --> 00:03:00.000]   scattered around pretending to be the skier, that guy, and
[00:03:00.000 --> 00:03:04.000]   whatever, invading the forums and causing all kinds of havoc.
[00:03:04.000 --> 00:03:06.000]   I mean, they have the skill set to do this.
[00:03:06.000 --> 00:03:08.000]   Why don't they just send somebody --
[00:03:08.000 --> 00:03:10.000]   >> Well, the issue is, will they be objective?
[00:03:10.000 --> 00:03:11.000]   Here's a quote from --
[00:03:11.000 --> 00:03:13.000]   >> Of course they won't be objective, but who cares?
[00:03:13.000 --> 00:03:14.000]   >> What is objective?
[00:03:14.000 --> 00:03:15.000]   What is this objective?
[00:03:15.000 --> 00:03:17.000]   >> You speak of yours.
[00:03:17.000 --> 00:03:20.000]   >> Wikipedia has an entry -- I'm quoting Wikipedia.
[00:03:20.000 --> 00:03:23.000]   It has an entry to open XML, it has a lot of slanted language,
[00:03:23.000 --> 00:03:26.000]   and we'd like for them to make it more objective, but we feel
[00:03:26.000 --> 00:03:28.000]   it would be best if a non-Microsoft person was a source of any
[00:03:28.000 --> 00:03:29.000]   corrections.
[00:03:29.000 --> 00:03:32.000]   Actually, I'm sorry, this is coming from Microsoft to this
[00:03:32.000 --> 00:03:36.000]   blogger saying it's slanted now, we would like you to unslam it.
[00:03:36.000 --> 00:03:37.000]   >> Right.
[00:03:37.000 --> 00:03:41.000]   That was -- the irony to the story is that, apparently, it was IBM,
[00:03:41.000 --> 00:03:42.000]   or at least it's rumored.
[00:03:42.000 --> 00:03:45.000]   That's IBM that put the slanted language in because, you know,
[00:03:45.000 --> 00:03:47.000]   they're promoting Linux.
[00:03:47.000 --> 00:03:50.000]   I don't know whether that's true or not, but I have a lot of
[00:03:50.000 --> 00:03:53.000]   people that come onto my Wikipedia entry and they put
[00:03:53.000 --> 00:03:57.000]   slanted language in, you know, and I have to go in there and clean
[00:03:57.000 --> 00:03:58.000]   it out.
[00:03:58.000 --> 00:04:03.000]   >> It's supposedly -- you know, there's no rules.
[00:04:03.000 --> 00:04:06.000]   It's not like there's -- but it's supposedly kind of not done
[00:04:06.000 --> 00:04:08.000]   to edit your own biography.
[00:04:08.000 --> 00:04:09.000]   I've done it too.
[00:04:09.000 --> 00:04:10.000]   >> You have to do it.
[00:04:10.000 --> 00:04:11.000]   They get the dates wrong.
[00:04:11.000 --> 00:04:14.000]   They get all kinds of information that's both --
[00:04:14.000 --> 00:04:17.000]   what are you supposed to do, wait until somebody who happens to
[00:04:17.000 --> 00:04:21.000]   be a mind reader, a psychic that happens to know this and that,
[00:04:21.000 --> 00:04:24.000]   these crazy details about your life that happen to be up there
[00:04:24.000 --> 00:04:25.000]   and inaccurate.
[00:04:25.000 --> 00:04:27.000]   >> I don't think anybody argues that you could -- you know,
[00:04:27.000 --> 00:04:29.000]   somebody put in my article that I'd written an article for
[00:04:29.000 --> 00:04:31.000]   Hustler, so I changed that.
[00:04:31.000 --> 00:04:32.000]   Nobody's arguing that.
[00:04:32.000 --> 00:04:35.000]   It's more when you go in there and you kind of slant things.
[00:04:35.000 --> 00:04:37.000]   >> Oh, you talk about how great you are.
[00:04:37.000 --> 00:04:40.000]   >> Or you take out negative stuff, which is apparently fairly
[00:04:40.000 --> 00:04:42.000]   -- >> Well, something negative stuff, a lot of the negative stuff
[00:04:42.000 --> 00:04:43.000]   is questionable.
[00:04:43.000 --> 00:04:45.000]   >> I want to take a look at -- I mentioned this, by the way,
[00:04:45.000 --> 00:04:47.000]   on cranky geeks, and I'll mention it again.
[00:04:47.000 --> 00:04:51.000]   If you want to see a site that's obviously done by minions and
[00:04:51.000 --> 00:04:56.000]   probably the guy himself, go to the gnome chompsky entry in
[00:04:56.000 --> 00:04:58.000]   Wikipedia and take a look at it and tell him this is not one
[00:04:58.000 --> 00:05:00.000]   giant advertisement.
[00:05:00.000 --> 00:05:01.000]   >> Yeah.
[00:05:01.000 --> 00:05:02.000]   It's funny.
[00:05:02.000 --> 00:05:04.000]   I mean, that gnome would do that or his minions would do that.
[00:05:04.000 --> 00:05:06.000]   It's kind of ironic.
[00:05:06.000 --> 00:05:08.000]   >> But it's inaccurate.
[00:05:08.000 --> 00:05:09.000]   >> Well, yeah.
[00:05:09.000 --> 00:05:11.000]   >> I mean, is this a flaw with Wikipedia?
[00:05:11.000 --> 00:05:14.000]   >> You know what, you obviously must be some flaw because they
[00:05:14.000 --> 00:05:16.000]   formed this new thing, right?
[00:05:16.000 --> 00:05:19.000]   But let me just say before we go on about the -- is it accurate
[00:05:19.000 --> 00:05:20.000]   or not?
[00:05:20.000 --> 00:05:23.000]   Yeah, I don't see any evidence that it's not accurate, but it's
[00:05:23.000 --> 00:05:27.000]   like me, for example, if I took every column, I've written at
[00:05:27.000 --> 00:05:31.000]   least over 4,000 easy, and listed each one of them, and when
[00:05:31.000 --> 00:05:35.000]   they ran and where they were running, which is what the
[00:05:35.000 --> 00:05:37.000]   gnome chompsky thing is.
[00:05:37.000 --> 00:05:38.000]   >> Right.
[00:05:38.000 --> 00:05:40.000]   >> Every one of them is so so well it's accurate.
[00:05:40.000 --> 00:05:41.000]   But who needs it?
[00:05:41.000 --> 00:05:42.000]   I mean, who wants to see it?
[00:05:42.000 --> 00:05:44.000]   >> Well, I'll put it this way.
[00:05:44.000 --> 00:05:48.000]   Somebody has gone -- there's an article on Wikipedia that has
[00:05:48.000 --> 00:05:50.000]   everybody who's ever appeared on Twitter.
[00:05:50.000 --> 00:05:52.000]   >> I didn't do it, obviously.
[00:05:52.000 --> 00:05:54.000]   I don't have time for that.
[00:05:54.000 --> 00:05:55.000]   >> Everybody has ever been on Twitter.
[00:05:55.000 --> 00:05:56.000]   >> What do you mean?
[00:05:56.000 --> 00:05:57.000]   >> And that's an article on Wikipedia.
[00:05:57.000 --> 00:06:00.000]   There's an article -- I mean, there's all kinds of stuff like
[00:06:00.000 --> 00:06:01.000]   that.
[00:06:01.000 --> 00:06:02.000]   I mean, I love Wikipedia.
[00:06:02.000 --> 00:06:04.000]   I have to say -- >> Well, what we're talking about, you know,
[00:06:04.000 --> 00:06:06.000]   the spin-off citizenomnaby -- whatever that all about.
[00:06:06.000 --> 00:06:07.000]   >> What's that new thing?
[00:06:07.000 --> 00:06:08.000]   >> Jimmy Wail's new thing.
[00:06:08.000 --> 00:06:10.000]   >> Yeah, the guy who started one of the guys --
[00:06:10.000 --> 00:06:12.000]   >> I'm trying to get Jimmy on one of the shows, actually.
[00:06:12.000 --> 00:06:16.000]   >> He's decided that to take the advice of some people, like
[00:06:16.000 --> 00:06:20.000]   myself included, although I'm semi-serious about it, and
[00:06:20.000 --> 00:06:25.000]   then creating another Wikipedia clone that is moderated to
[00:06:25.000 --> 00:06:28.000]   a greater extreme so you don't get these kinds of --
[00:06:28.000 --> 00:06:30.000]   >> Oh, I don't think that's Jimmy doing that.
[00:06:30.000 --> 00:06:31.000]   You're right.
[00:06:31.000 --> 00:06:32.000]   >> No, no, this is the other guy.
[00:06:32.000 --> 00:06:33.000]   I'm sorry.
[00:06:33.000 --> 00:06:34.000]   Let me look it up.
[00:06:34.000 --> 00:06:35.000]   I have it on the blog.
[00:06:35.000 --> 00:06:36.000]   >> Yeah.
[00:06:36.000 --> 00:06:37.000]   >> Already forgotten.
[00:06:37.000 --> 00:06:39.000]   >> I have a more moderated Wikipedia, I guess.
[00:06:39.000 --> 00:06:41.000]   An expert Wikipedia.
[00:06:41.000 --> 00:06:44.000]   >> Yeah, it's called -- >> I use Wikipedia all the time,
[00:06:44.000 --> 00:06:45.000]   though.
[00:06:45.000 --> 00:06:46.000]   I have to say.
[00:06:46.000 --> 00:06:48.000]   I mean, I don't use it -- it's great for things like you're
[00:06:48.000 --> 00:06:51.000]   looking up an actor's name or TV show.
[00:06:51.000 --> 00:06:53.000]   I mean, it's one -- what do you use it for, Robert?
[00:06:53.000 --> 00:06:55.000]   >> Technical information sometimes.
[00:06:55.000 --> 00:06:56.000]   >> Yes.
[00:06:56.000 --> 00:06:57.000]   >> For lawyers.
[00:06:57.000 --> 00:06:58.000]   >> Is it for lawyers to expect to deal with?
[00:06:58.000 --> 00:07:00.000]   Sometimes the best resources for having all that data in one
[00:07:00.000 --> 00:07:03.000]   place is right there, and it's also usually the most
[00:07:03.000 --> 00:07:05.000]   updated -- frequently updated source I use.
