
[00:00:00.000 --> 00:00:03.760]   [ Sound Effects ]
[00:00:03.760 --> 00:00:05.440]   Netcast you love.
[00:00:05.440 --> 00:00:07.440]   From people you trust.
[00:00:07.440 --> 00:00:11.040]   [ Music ]
[00:00:11.040 --> 00:00:12.840]   This is Twit.
[00:00:12.840 --> 00:00:18.880]   Bandwidth for this weekend tech is provided by AOL Music and Spinner.com,
[00:00:18.880 --> 00:00:22.480]   where you can get free MP3s, exclusive interviews, and more.
[00:00:22.480 --> 00:00:28.000]   [ Music ]
[00:00:28.000 --> 00:00:33.280]   This is Twit, this weekend tech episode 216 for October 12, 2009.
[00:00:33.280 --> 00:00:34.720]   It's Pimpin' Time.
[00:00:34.720 --> 00:00:38.760]   [ Music ]
[00:00:38.760 --> 00:00:42.440]   This weekend tech is brought to you by Audible.com.
[00:00:42.440 --> 00:00:47.920]   Sign up for the Platinum Plan to get two free books, go to Audible.com/Twit2
[00:00:47.920 --> 00:00:54.360]   and follow Audible on Twitter, user ID Audible_Comm.
[00:00:54.360 --> 00:00:57.200]   And by Squarespace.com.
[00:00:57.200 --> 00:01:01.200]   The fast and easy way to publish a high quality website or blog.
[00:01:01.200 --> 00:01:08.800]   For a free trial and 10% off your new account, go to squarespace.com/Twit.
[00:01:08.800 --> 00:01:14.520]   And by GoToMyPC, the Safeway to Access Your PC Remotely.
[00:01:14.520 --> 00:01:16.960]   That's as secure as online banking.
[00:01:16.960 --> 00:01:22.720]   For your free 30-day trial, visit GoToMyPC.com/Twit.
[00:01:22.720 --> 00:01:27.440]   [ Music ]
[00:01:27.440 --> 00:01:29.000]   This is Twit, this weekend tech.
[00:01:29.000 --> 00:01:33.880]   I am Molly Wood, filling in for Leo Laporte, who is in Dubai at the TEDx Conference.
[00:01:33.880 --> 00:01:39.960]   And I was just saying that as much as I am thrilled and honored to be hosting Twit this week,
[00:01:39.960 --> 00:01:43.600]   I frankly would kind of rather be in Dubai, looking at the fabulous buildings.
[00:01:43.600 --> 00:01:46.120]   >> Except there's a problem with you being in Dubai.
[00:01:46.120 --> 00:01:47.120]   >> There is, yeah.
[00:01:47.120 --> 00:01:49.080]   They don't want me there.
[00:01:49.080 --> 00:01:50.800]   Anyway, I'm very excited about today.
[00:01:50.800 --> 00:01:51.800]   I'm here in the Twit cottage.
[00:01:51.800 --> 00:01:53.840]   I'm joined by Brian Brush with the host of Scam School,
[00:01:53.840 --> 00:01:54.840]   >> Howdy.
[00:01:54.840 --> 00:01:55.840]   >> On the version 3.
[00:01:55.840 --> 00:01:56.840]   >> How are you, Captain Kirk?
[00:01:56.840 --> 00:01:58.840]   >> Right here in that, yeah, I'm wearing Captain Kirk orange today.
[00:01:58.840 --> 00:01:59.840]   >> Because you're the leader.
[00:01:59.840 --> 00:02:00.840]   You're in charge.
[00:02:00.840 --> 00:02:01.840]   You run on the show.
[00:02:01.840 --> 00:02:03.440]   >> It was an accident, but I feel good about it.
[00:02:03.440 --> 00:02:06.440]   >> I'm wearing a red shirt, which all of us that I've already been saying.
[00:02:06.440 --> 00:02:07.440]   >> I'm just giving a say.
[00:02:07.440 --> 00:02:08.440]   >> Dude, take the red shirt off quickly.
[00:02:08.440 --> 00:02:11.520]   >> I wasn't going to mention it, but, yeah, he's going down.
[00:02:11.520 --> 00:02:16.920]   Also, joining us on Skype, Gina Trapani, co-host of This Week in Google, so you already
[00:02:16.920 --> 00:02:18.960]   know her Twit fans.
[00:02:18.960 --> 00:02:19.960]   And everyone is so excited.
[00:02:19.960 --> 00:02:20.960]   Hi, Gina, say hi.
[00:02:20.960 --> 00:02:21.960]   >> Greetings, humans.
[00:02:21.960 --> 00:02:22.960]   Hello.
[00:02:22.960 --> 00:02:27.680]   >> This is what happened when we all heard that Gina was going to be on the show.
[00:02:27.680 --> 00:02:31.240]   Patrick Norton, Colleen, who's totally in charge of the board and the switching and
[00:02:31.240 --> 00:02:32.240]   everything today.
[00:02:32.240 --> 00:02:36.680]   And everybody else was basically like, Gina, it's rock star time.
[00:02:36.680 --> 00:02:37.680]   >> Yeah, so no pressure.
[00:02:37.680 --> 00:02:38.680]   >> No pressure.
[00:02:38.680 --> 00:02:41.080]   >> And you even have the Madonna microphone going on.
[00:02:41.080 --> 00:02:42.080]   >> I do, I do.
[00:02:42.080 --> 00:02:44.440]   I got the little invisible mic thanks to Colleen.
[00:02:44.440 --> 00:02:45.920]   I'm feeling very cheek.
[00:02:45.920 --> 00:02:47.760]   >> Very fabulous.
[00:02:47.760 --> 00:02:51.320]   And Twit regular because we need somebody to keep us in line around here.
[00:02:51.320 --> 00:02:52.320]   Patrick Norton.
[00:02:52.320 --> 00:02:55.240]   >> I don't think I'll be able to succeed keeping this in line.
[00:02:55.240 --> 00:02:58.360]   I'll just try to keep from getting run over.
[00:02:58.360 --> 00:02:59.360]   >> Not remotely.
[00:02:59.360 --> 00:03:01.560]   If he was here in studio, he'd have power, but he's too far away.
[00:03:01.560 --> 00:03:02.560]   >> It's true.
[00:03:02.560 --> 00:03:03.560]   He is far away.
[00:03:03.560 --> 00:03:04.560]   He can't do anything.
[00:03:04.560 --> 00:03:06.560]   And also, we could probably ask Colleen to turn him off.
[00:03:06.560 --> 00:03:07.560]   I'm just saying.
[00:03:07.560 --> 00:03:08.560]   >> We'll see how that goes over.
[00:03:08.560 --> 00:03:09.560]   >> Look out.
[00:03:09.560 --> 00:03:12.720]   All right, well then, let's get this train rolling.
[00:03:12.720 --> 00:03:16.640]   So it seems that the big story of the week and the weekend that just keeps getting hotter
[00:03:16.640 --> 00:03:26.720]   and hotter is that a evidently T-Mobile has lost all of the data of its sidekick users.
[00:03:26.720 --> 00:03:30.360]   Or as Engadget puts it, one of the biggest disasters in the history of cloud computing
[00:03:30.360 --> 00:03:33.480]   and certainly the largest blow to danger and the sidekick platform.
[00:03:33.480 --> 00:03:34.800]   >> Is it looking like it's confirmed?
[00:03:34.800 --> 00:03:35.800]   Like it's definitely gone.
[00:03:35.800 --> 00:03:36.800]   >> They --
[00:03:36.800 --> 00:03:37.800]   >> The last -- oops, sorry.
[00:03:37.800 --> 00:03:38.800]   >> No, go ahead.
[00:03:38.800 --> 00:03:44.440]   >> I was saying the last email I saw was apparently they were doing a sand upgrade, a fairly standard
[00:03:44.440 --> 00:03:49.120]   sand upgrade that they didn't do a backup before the sand upgrade and things went really,
[00:03:49.120 --> 00:03:50.120]   really sideways.
[00:03:50.120 --> 00:03:54.000]   And that they think they've pretty much lost everything that you didn't have backed up
[00:03:54.000 --> 00:03:56.560]   locally, which on your phone.
[00:03:56.560 --> 00:04:00.000]   So anything that's still on your phone, you can probably put it back up on their servers
[00:04:00.000 --> 00:04:05.160]   again, assuming you haven't pitched your phone at the wall and discussed and completely
[00:04:05.160 --> 00:04:06.160]   built it down.
[00:04:06.160 --> 00:04:07.920]   >> They're charging people to not reboot their phone.
[00:04:07.920 --> 00:04:08.920]   Don't turn your phone off.
