
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:00:04.000 --> 00:00:06.000]   >> Netcast you love.
[00:00:06.000 --> 00:00:08.000]   >> From people you trust.
[00:00:08.000 --> 00:00:11.000]   [ Music ]
[00:00:11.000 --> 00:00:14.000]   >> This is Twit.
[00:00:14.000 --> 00:00:17.000]   >> Bandwidth for this weekend tech is provided by
[00:00:17.000 --> 00:00:22.000]   AOL Radio at AOL.com/podcasting.
[00:00:22.000 --> 00:00:28.000]   [ Music ]
[00:00:28.000 --> 00:00:30.000]   >> This is Twit.
[00:00:30.000 --> 00:00:32.000]   >> This weekend tech, episode 195
[00:00:32.000 --> 00:00:34.000]   for May 18, 2009.
[00:00:34.000 --> 00:00:38.000]   A series of tube tops.
[00:00:38.000 --> 00:00:42.000]   This weekend tech is brought to you by Audible.com.
[00:00:42.000 --> 00:00:45.000]   Sign up for the Platinum Plan and get two free books,
[00:00:45.000 --> 00:00:48.000]   go to Audible.com/Twit2
[00:00:48.000 --> 00:00:54.000]   and follow Audible on Twitter, user ID Audible_com.
[00:00:54.000 --> 00:00:58.000]   And by, go to Meeting.
[00:00:58.000 --> 00:01:00.000]   Do more and travel less with Go to Meeting.
[00:01:00.000 --> 00:01:02.000]   Make your next meeting a Go to Meeting instead.
[00:01:02.000 --> 00:01:08.000]   For your free 30-day trial, visit GoToMeeting.com/Twit.
[00:01:08.000 --> 00:01:13.000]   And by Squarespace.com, the fast and easy way to publish
[00:01:13.000 --> 00:01:15.000]   a high-quality website or blog.
[00:01:15.000 --> 00:01:18.000]   For a free trial and 10% off your new account,
[00:01:18.000 --> 00:01:22.000]   go to squarespace.com/Twit.
[00:01:22.000 --> 00:01:24.000]   >> Hi, this is Leo LaPorte.
[00:01:24.000 --> 00:01:26.000]   Before we begin the show, a program note,
[00:01:26.000 --> 00:01:29.000]   I had a great interview with Steven Wolfram,
[00:01:29.000 --> 00:01:32.000]   the creator of Wolfram Alpha, on Saturday,
[00:01:32.000 --> 00:01:35.000]   right about when they were launching the product.
[00:01:35.000 --> 00:01:37.000]   He talked about how Wolfram Alpha was created,
[00:01:37.000 --> 00:01:39.000]   what its point is, how it works.
[00:01:39.000 --> 00:01:40.000]   I think it was very interesting.
[00:01:40.000 --> 00:01:42.000]   It's about a half-hour interview and I decided to stick it
[00:01:42.000 --> 00:01:45.000]   at the end of this podcast.
[00:01:45.000 --> 00:01:47.000]   So we're about to begin Twit.
[00:01:47.000 --> 00:01:48.000]   I hope you'll enjoy it.
[00:01:48.000 --> 00:01:51.000]   And then stick around afterwards for a special half-hour
[00:01:51.000 --> 00:01:53.000]   interview with Steven Wolfram.
[00:01:53.000 --> 00:01:54.000]   >> Thanks.
[00:01:54.000 --> 00:02:00.000]   [music]
[00:02:00.000 --> 00:02:02.000]   >> This is Twit, episode 195, and we're gathered around
[00:02:02.000 --> 00:02:07.000]   in a very hot Petaluma afternoon in studio.
[00:02:07.000 --> 00:02:10.000]   Everybody's sweltering, sweating.
[00:02:10.000 --> 00:02:12.000]   And I think this is going to mean a particularly
[00:02:12.000 --> 00:02:15.000]   interesting Twit, as people try to rush through the stories
[00:02:15.000 --> 00:02:19.000]   and get out of here, or, and/or take off their clothes.
[00:02:19.000 --> 00:02:22.000]   >> Starting with John C. Devorak.
[00:02:22.000 --> 00:02:23.000]   >> Already in a Petaluma.
[00:02:23.000 --> 00:02:26.000]   >> In the Speedo, he's doing the Borak.
[00:02:26.000 --> 00:02:29.000]   >> You know the joke of it is, I am wearing Speedos.
[00:02:29.000 --> 00:02:32.000]   >> Underneath your pants, go ahead, let's see.
[00:02:32.000 --> 00:02:33.000]   >> Mayday.
[00:02:33.000 --> 00:02:34.000]   >> Wow.
[00:02:34.000 --> 00:02:35.000]   >> Oh, there's Speedo shoes.
[00:02:35.000 --> 00:02:36.000]   >> I can't really check.
[00:02:36.000 --> 00:02:37.000]   >> There's Speedo shoes.
[00:02:37.000 --> 00:02:40.000]   That's just a blatant rip-off of what I'm wearing.
[00:02:40.000 --> 00:02:43.000]   >> So you can say you saw Devorak wearing Speedos.
[00:02:43.000 --> 00:02:45.000]   Now those are some sort of--
[00:02:45.000 --> 00:02:46.000]   >> Oh my God.
[00:02:46.000 --> 00:02:47.000]   >> These are Crocs.
[00:02:47.000 --> 00:02:49.000]   These are like a Croc of Crocs.
[00:02:49.000 --> 00:02:50.000]   These are Phoney.
[00:02:50.000 --> 00:02:51.000]   >> They're Phoney Crocs.
[00:02:51.000 --> 00:02:52.000]   That's what I'm saying.
[00:02:52.000 --> 00:02:54.000]   It's a complete and utter rip-off.
[00:02:54.000 --> 00:02:55.000]   >> Wow.
[00:02:55.000 --> 00:02:56.000]   >> Crocs are crap anyway.
[00:02:56.000 --> 00:02:57.000]   These are rubber shoes or--
[00:02:57.000 --> 00:02:58.000]   >> Rubber shoes or rubber shoes.
[00:02:58.000 --> 00:03:00.000]   Mariah Batalia says you can put these in the dishwasher.
[00:03:00.000 --> 00:03:02.000]   >> But you can say I was wearing Speedos.
[00:03:02.000 --> 00:03:04.000]   >> I really thought you wanted me to look down your pant leg.
[00:03:04.000 --> 00:03:05.000]   I was kind of--
[00:03:05.000 --> 00:03:07.000]   >> Well, yeah, you were hoping.
[00:03:07.000 --> 00:03:09.000]   >> I was pretty glad that the pant went up that way.
[00:03:09.000 --> 00:03:10.000]   >> But it's funny that--
[00:03:10.000 --> 00:03:11.000]   >> And not this way.
[00:03:11.000 --> 00:03:12.000]   >> No, it's a lot--
[00:03:12.000 --> 00:03:13.000]   >> Maybe that's funny.
[00:03:13.000 --> 00:03:15.000]   >> Yeah, yeah, I'm not Steve Jobs, okay?
[00:03:15.000 --> 00:03:16.000]   >> Yeah.
[00:03:16.000 --> 00:03:19.000]   >> You could tell the party's already begun.
[00:03:19.000 --> 00:03:22.000]   To my left, Becky Worley of ABC News.
[00:03:22.000 --> 00:03:27.000]   To my right, Molly Wood of CBS Interactive.
[00:03:27.000 --> 00:03:30.000]   We've got a distinguished party here.
[00:03:30.000 --> 00:03:32.000]   >> You know what I was thinking about this on the way up?
[00:03:32.000 --> 00:03:33.000]   This is mixed doubles.
[00:03:33.000 --> 00:03:34.000]   >> Mixed doubles.
[00:03:34.000 --> 00:03:35.000]   >> You're right.
[00:03:35.000 --> 00:03:38.000]   >> And not only is it mixed doubles, but it's a really good pairing
[00:03:38.000 --> 00:03:42.000]   because Leo and I are both sort of perky, right-sided life kind of people.
[00:03:42.000 --> 00:03:47.000]   And Molly has a great ability to rant that stay very likable about it.
[00:03:47.000 --> 00:03:50.000]   And Dvorak is King of Comogen.
[00:03:50.000 --> 00:03:55.000]   So really, you could do perky with sort of comogeny, either way, a boy girl or a girl's
[00:03:55.000 --> 00:03:56.000]   or a boy's boy's.
[00:03:56.000 --> 00:03:59.000]   >> It's so interesting because in fact I have a list, a notebook that I do to prepare the
[00:03:59.000 --> 00:04:02.000]   shows and to put together the cast and you're listed under perky.
[00:04:02.000 --> 00:04:03.000]   >> I knew that.
[00:04:03.000 --> 00:04:05.000]   >> She's listed under rant but nice.
[00:04:05.000 --> 00:04:07.000]   And John is listed under--
[00:04:07.000 --> 00:04:08.000]   >> You don't have any of that.
[00:04:08.000 --> 00:04:09.000]   >> Look at that finder.
[00:04:09.000 --> 00:04:10.000]   >> This is so organized.
[00:04:10.000 --> 00:04:11.000]   >> That is so organized.
[00:04:11.000 --> 00:04:12.000]   >> I'm not sure.
[00:04:12.000 --> 00:04:13.000]   >> I'm not sure.
[00:04:13.000 --> 00:04:14.000]   >> I'm not sure.
[00:04:14.000 --> 00:04:15.000]   >> I'm not sure.
[00:04:15.000 --> 00:04:16.000]   >> I'm not sure.
[00:04:16.000 --> 00:04:17.000]   >> I'm not sure.
[00:04:17.000 --> 00:04:18.000]   >> I'm not sure.
[00:04:18.000 --> 00:04:19.000]   >> I'm not sure.
[00:04:19.000 --> 00:04:20.000]   >> I'm not sure.
[00:04:20.000 --> 00:04:21.000]   >> I'm not sure.
[00:04:21.000 --> 00:04:22.000]   >> I'm not sure.
[00:04:22.000 --> 00:04:23.000]   >> I'm not sure.
[00:04:23.000 --> 00:04:24.000]   >> I'm not sure.
[00:04:24.000 --> 00:04:25.000]   >> I'm not sure.
[00:04:25.000 --> 00:04:26.000]   >> I'm not sure.
[00:04:26.000 --> 00:04:27.000]   >> I'm not sure.
[00:04:27.000 --> 00:04:28.000]   >> I'm not sure.
[00:04:28.000 --> 00:04:29.000]   >> I'm not sure.
[00:04:29.000 --> 00:04:30.000]   >> I'm not sure.
[00:04:30.000 --> 00:04:31.000]   >> I'm not sure.
[00:04:31.000 --> 00:04:32.000]   >> I'm not sure.
[00:04:32.000 --> 00:04:33.000]   >> I'm not sure.
[00:04:33.000 --> 00:04:34.000]   >> I'm not sure.
[00:04:34.000 --> 00:04:35.000]   >> I'm not sure.
[00:04:35.000 --> 00:04:36.000]   >> I'm not sure.
[00:04:36.000 --> 00:04:37.000]   >> I'm not sure.
[00:04:37.000 --> 00:04:38.000]   >> I'm not sure.
[00:04:38.000 --> 00:04:43.000]   >> I'm not sure.
[00:04:43.000 --> 00:04:44.000]   >> I'm not sure.
[00:04:44.000 --> 00:04:45.000]   >> I'm not sure.
[00:04:45.000 --> 00:04:46.000]   >> I'm not sure.
[00:04:46.000 --> 00:04:47.000]   >> I'm not sure.
[00:04:47.000 --> 00:04:48.000]   >> I'm not sure.
[00:04:48.000 --> 00:04:49.000]   >> I'm not sure.
[00:04:49.000 --> 00:04:50.000]   >> I'm not sure.
[00:04:50.000 --> 00:04:51.000]   >> I'm not sure.
[00:04:51.000 --> 00:04:52.000]   >> I'm not sure.
[00:04:52.000 --> 00:04:53.000]   >> I'm not sure.
[00:04:53.000 --> 00:04:54.000]   >> I'm not sure.
[00:04:54.000 --> 00:04:55.000]   >> I'm not sure.
[00:04:55.000 --> 00:04:56.000]   >> I'm not sure.
[00:04:56.000 --> 00:04:57.000]   >> I'm not sure.
[00:04:57.000 --> 00:04:58.000]   >> I'm not sure.
[00:04:58.000 --> 00:04:59.000]   >> I'm not sure.
[00:04:59.000 --> 00:05:00.000]   >> I'm not sure.
[00:05:00.000 --> 00:05:01.000]   >> I'm not sure.
[00:05:01.000 --> 00:05:02.000]   >> I'm not sure.
[00:05:02.000 --> 00:05:03.000]   >> I'm not sure.
[00:05:03.000 --> 00:05:04.000]   >> I'm not sure.
[00:05:04.000 --> 00:05:05.000]   >> I'm not sure.
[00:05:05.000 --> 00:05:06.000]   >> I'm not sure.
[00:05:06.000 --> 00:05:07.000]   >> I'm not sure.
[00:05:07.000 --> 00:05:08.000]   >> I'm not sure.
[00:05:08.000 --> 00:05:09.000]   >> I'm not sure.
[00:05:09.000 --> 00:05:10.000]   >> I'm not sure.
[00:05:10.000 --> 00:05:11.000]   >> I'm not sure.
[00:05:11.000 --> 00:05:12.000]   >> I'm not sure.
[00:05:12.000 --> 00:05:13.000]   >> I'm not sure.
[00:05:13.000 --> 00:05:14.000]   >> I'm not sure.
[00:05:14.000 --> 00:05:15.000]   >> I'm not sure.
[00:05:15.000 --> 00:05:16.000]   >> I'm not sure.
[00:05:16.000 --> 00:05:17.000]   >> I'm not sure.
[00:05:17.000 --> 00:05:18.000]   >> I'm not sure.
[00:05:18.000 --> 00:05:19.000]   >> I'm not sure.
[00:05:19.000 --> 00:05:20.000]   >> I'm not sure.
[00:05:20.000 --> 00:05:21.000]   >> I'm not sure.
[00:05:21.000 --> 00:05:22.000]   >> I'm not sure.
[00:05:22.000 --> 00:05:23.000]   >> I'm not sure.
[00:05:23.000 --> 00:05:24.000]   >> I'm not sure.
[00:05:24.000 --> 00:05:25.000]   >> I'm not sure.
[00:05:25.000 --> 00:05:26.000]   >> I'm not sure.
[00:05:26.000 --> 00:05:27.000]   >> I'm not sure.
[00:05:27.000 --> 00:05:28.000]   >> I'm not sure.
[00:05:28.000 --> 00:05:29.000]   >> I'm not sure.
[00:05:29.000 --> 00:05:30.000]   >> I'm not sure.
[00:05:30.000 --> 00:05:31.000]   >> I'm not sure.
[00:05:31.000 --> 00:05:32.000]   >> I'm not sure.
[00:05:32.000 --> 00:05:33.000]   >> I'm not sure.
[00:05:33.000 --> 00:05:34.000]   >> I'm not sure.
[00:05:34.000 --> 00:05:36.000]   >> I'm not sure.
[00:05:36.000 --> 00:05:37.000]   >> I'm not sure.
[00:05:37.000 --> 00:05:38.000]   >> I'm not sure.
[00:05:38.000 --> 00:05:39.000]   >> I'm not sure.
[00:05:39.000 --> 00:05:40.000]   >> I'm not sure.
[00:05:40.000 --> 00:05:41.000]   >> I'm not sure.
[00:05:41.000 --> 00:05:42.000]   >> I'm not sure.
[00:05:42.000 --> 00:05:43.000]   >> I'm not sure.
[00:05:43.000 --> 00:05:44.000]   >> I'm not sure.
[00:05:44.000 --> 00:05:45.000]   >> I'm not sure.
[00:05:45.000 --> 00:05:46.000]   >> I'm not sure.
[00:05:46.000 --> 00:05:47.000]   >> I'm not sure.
