
[00:00:00.000 --> 00:00:07.000]   [ Sound Effects ]
[00:00:07.000 --> 00:00:08.300]   >> Accept that Kevin Rose.
[00:00:08.300 --> 00:00:10.500]   >> Hey, Sarah Lane was my sister.
[00:00:10.500 --> 00:00:12.500]   >> This is Twit.
[00:00:12.500 --> 00:00:18.200]   >> Bandwidth for this weekend tech is provided by AOL Radio
[00:00:18.200 --> 00:00:21.300]   at AOL.com/podcasting.
[00:00:21.300 --> 00:00:27.500]   [ Music ]
[00:00:27.500 --> 00:00:33.500]   >> This is Twit. This weekend tech, episode 100 for June 10th, 2007.
[00:00:33.500 --> 00:00:35.500]   The Century Mark.
[00:00:35.500 --> 00:00:39.500]   This weekend tech is brought to you by Audible.
[00:00:39.500 --> 00:00:45.500]   Listen to this week's book pick, free at Audible.com/Twits.
[00:00:45.500 --> 00:00:52.500]   [ Music ]
[00:00:52.500 --> 00:00:56.500]   >> Our 100th episode of this week in tech, and we've gathered together
[00:00:56.500 --> 00:01:01.500]   the original, as many as we could anyway, this weekend tech is starting with, of course,
[00:01:01.500 --> 00:01:04.500]   JohnC.org/blog.
[00:01:04.500 --> 00:01:05.500]   >> Hey, John.
[00:01:05.500 --> 00:01:06.500]   >> Hey.
[00:01:06.500 --> 00:01:07.500]   >> Welcome back.
[00:01:07.500 --> 00:01:10.500]   >> You started -- >> You know, you remind me to talk about the fact
[00:01:10.500 --> 00:01:14.500]   that we got it really hit hard by Dig this last week on the blog.
[00:01:14.500 --> 00:01:16.500]   >> Oh, good. All right. We'll talk about it.
[00:01:16.500 --> 00:01:18.500]   John, of course, isn't an original Twitter.
[00:01:18.500 --> 00:01:22.500]   He started with episode eight, but I think by now you count 92 episodes later.
[00:01:22.500 --> 00:01:24.500]   >> Grandfather, reverse grandfathering.
[00:01:24.500 --> 00:01:27.500]   Kevin Rose is here. I'm so glad to talk to Kevin.
[00:01:27.500 --> 00:01:28.500]   Hey, Kevin.
[00:01:28.500 --> 00:01:29.500]   >> Oh.
[00:01:29.500 --> 00:01:30.500]   >> How's it going?
[00:01:30.500 --> 00:01:31.500]   >> Thank you.
[00:01:31.500 --> 00:01:35.500]   >> The original guy. It was you and Patrick and me, and then Prager and Chang.
[00:01:35.500 --> 00:01:36.500]   >> That's right.
[00:01:36.500 --> 00:01:39.500]   >> Who are with us? I'm sorry to say Roger can't be with us.
[00:01:39.500 --> 00:01:43.500]   His dad was in the hospital. He went home to Fresno, wherever it is,
[00:01:43.500 --> 00:01:46.500]   and is with his dad right now. I think his dad's going to be okay.
[00:01:46.500 --> 00:01:48.500]   David, your -- >> I have my blogs up.
[00:01:48.500 --> 00:01:49.500]   >> Your blog is up?
[00:01:49.500 --> 00:01:51.500]   >> Yes. If Devorex is going to plug his.
[00:01:51.500 --> 00:01:55.500]   Finally, I have KevinRose.com's backup.
[00:01:55.500 --> 00:01:57.500]   >> Wow. I'm typing it in right now.
[00:01:57.500 --> 00:01:59.500]   >> Yeah. It's not a blog. It's a Tumblr.
[00:01:59.500 --> 00:02:01.500]   >> Oh, you're always that great reason.
[00:02:01.500 --> 00:02:02.500]   >> Oh, ladies and Tumblr?
[00:02:02.500 --> 00:02:04.500]   >> It's awesome. It's so crazy.
[00:02:04.500 --> 00:02:05.500]   >> I love Tumblr.
[00:02:05.500 --> 00:02:08.500]   >> You don't have to blog. All you do is bookmark stuff, you dig stuff,
[00:02:08.500 --> 00:02:10.500]   and then it automatically populates a blog for you.
