
[00:00:00.000 --> 00:00:03.760]   [ Sound Effects ]
[00:00:03.760 --> 00:00:05.440]   Netcast you love.
[00:00:05.440 --> 00:00:07.440]   From people you trust.
[00:00:07.440 --> 00:00:11.040]   [ Music ]
[00:00:11.040 --> 00:00:12.840]   This is Twit.
[00:00:12.840 --> 00:00:18.880]   Bandwidth for this weekend tech is provided by AOLMusic and Spinner.com,
[00:00:18.880 --> 00:00:22.560]   where you can get free MP3s, exclusive interviews, and more.
[00:00:22.560 --> 00:00:28.000]   [ Music ]
[00:00:28.000 --> 00:00:35.040]   This is Twit, this weekend tech, episode 211 for September 7, 2009.
[00:00:35.040 --> 00:00:36.840]   The dummy contract.
[00:00:36.840 --> 00:00:38.840]   [ Music ]
[00:00:38.840 --> 00:00:42.880]   This weekend tech is brought to you by Audible.com.
[00:00:42.880 --> 00:00:48.360]   Sign up for the Platinum plan and get two free books, go to Audible.com/Twit2
[00:00:48.360 --> 00:00:54.800]   and follow Audible on Twitter, user ID Audible_Comm.
[00:00:54.800 --> 00:00:59.520]   And by GoToMeeting, do more and travel less with GoToMeeting.
[00:00:59.520 --> 00:01:02.600]   Make your next meeting a GoToMeeting instead.
[00:01:02.600 --> 00:01:08.280]   For your free 30 day trial visit GoToMeeting.com/Twit.
[00:01:08.280 --> 00:01:15.080]   And by Squarespace.com, the fast and easy way to publish a high quality website or blog.
[00:01:15.080 --> 00:01:21.520]   For a free trial and 10% off your new account, go to squarespace.com/Twit.
[00:01:21.520 --> 00:01:26.640]   [ Music ]
[00:01:26.640 --> 00:01:30.680]   This is Twit, this weekend tech, the show that covers all the tech news of the week gone by.
[00:01:30.680 --> 00:01:35.480]   Well, at least the stuff that I think is interesting or maybe that I just happened to notice in passing.
[00:01:35.480 --> 00:01:38.840]   Joining us today in studio, very glad to have an old colleague.
[00:01:38.840 --> 00:01:41.560]   She's young, but she's been with us a long time.
[00:01:41.560 --> 00:01:44.840]   Former web producer for Call for Help Tech TV, employee now.
[00:01:44.840 --> 00:01:46.120]   Intern, you were an intern?
[00:01:46.120 --> 00:01:46.760]   Intern.
[00:01:46.760 --> 00:01:48.400]   You never got paid?
[00:01:48.400 --> 00:01:50.080]   I got paid, but not your best.
[00:01:50.080 --> 00:01:51.440]   25 a day.
[00:01:51.440 --> 00:01:52.440]   Enough to pay for your best.
[00:01:52.440 --> 00:01:54.000]   But you're lunching a bus fare.
[00:01:54.000 --> 00:01:54.520]   Yeah.
[00:01:54.520 --> 00:01:56.720]   And now an actual employee at CNET.
[00:01:56.720 --> 00:01:57.720]   What's your title at CNET?
[00:01:57.720 --> 00:01:58.920]   I'm an associate editor.
[00:01:58.920 --> 00:02:01.160]   I review cell phones and Bluetooth headsets.
[00:02:01.160 --> 00:02:04.280]   And she was just in the area and I said, Nicole, you're going on the show.
[00:02:04.280 --> 00:02:05.520]   I was surprised.
[00:02:05.520 --> 00:02:13.200]   Because we need some female pulkertude to balance out John C. Devorak and Dwight Silverman.
[00:02:13.200 --> 00:02:15.640]   Dwight Silverman, of course, from the Houston Chronicle.
[00:02:15.640 --> 00:02:16.640]   Hello there.
[00:02:16.640 --> 00:02:18.560]   And a great friend of the show.
[00:02:18.560 --> 00:02:19.960]   And actually somebody who does some work.
[00:02:19.960 --> 00:02:20.960]   Unlike me.
[00:02:20.960 --> 00:02:24.880]   And found all the stories you're going to hear today on the show.
[00:02:24.880 --> 00:02:26.080]   I just drag and drop.
[00:02:26.080 --> 00:02:27.080]   That's all I do, Leo.
[00:02:27.080 --> 00:02:29.080]   Logs.cron.com/tech.
[00:02:29.080 --> 00:02:32.040]   Is that right?
[00:02:32.040 --> 00:02:32.880]   Tech blog.
[00:02:32.880 --> 00:02:34.720]   Tech blog.
[00:02:34.720 --> 00:02:38.520]   And I actually, even when you're not on the show, I'm going to a shameful secret.
[00:02:38.520 --> 00:02:39.520]   I'm going to reveal here.
[00:02:39.520 --> 00:02:44.360]   I always go to your link blog because you basically link to all the best stories of the week.
[00:02:44.360 --> 00:02:46.040]   So I just copy everything there.
[00:02:46.040 --> 00:02:47.200]   I do it for you, Leo.
[00:02:47.200 --> 00:02:48.200]   Thank you.
[00:02:48.200 --> 00:02:49.200]   I knew you did.
[00:02:49.200 --> 00:02:54.240]   So here John C. Devorak couldn't do the show without him at the channel Devorak.
[00:02:54.240 --> 00:02:56.120]   Is that a contract you want me to sign, John?
[00:02:56.120 --> 00:02:57.600]   You're holding up a dummy contract.
[00:02:57.600 --> 00:03:00.960]   I'd have it made if you signed this.
[00:03:00.960 --> 00:03:01.960]   You don't.
[00:03:01.960 --> 00:03:02.960]   You don't.
[00:03:02.960 --> 00:03:03.960]   Me, baby.
[00:03:03.960 --> 00:03:07.040]   We're good to have all of you aboard.
[00:03:07.040 --> 00:03:09.040]   We're going to talk about the week's tech news starting with.
[00:03:09.040 --> 00:03:14.000]   I don't know if you saw it yesterday on Google, the flying saucer on the Google logo.
[00:03:14.000 --> 00:03:16.400]   I love those Google doodles that they do.
[00:03:16.400 --> 00:03:17.400]   But yesterday.
[00:03:17.400 --> 00:03:18.400]   You're doing more.
[00:03:18.400 --> 00:03:19.400]   More than before.
[00:03:19.400 --> 00:03:20.400]   They are.
[00:03:20.400 --> 00:03:22.760]   I saw the Michael Jackson one when it was his birthday.
[00:03:22.760 --> 00:03:23.760]   They did his shoes.
[00:03:23.760 --> 00:03:24.760]   Yes, they did.
[00:03:24.760 --> 00:03:25.760]   It was doing like the moonwalk.
[00:03:25.760 --> 00:03:26.760]   Yeah.
[00:03:26.760 --> 00:03:27.760]   That's cool.
[00:03:27.760 --> 00:03:31.440]   But you know, there's some controversy because Google, you know, chooses to honor some things
[00:03:31.440 --> 00:03:32.440]   but not other things.
[00:03:32.440 --> 00:03:33.520]   That's true too.
[00:03:33.520 --> 00:03:34.800]   People say, well, why aren't you on?
[00:03:34.800 --> 00:03:35.800]   I don't know.
[00:03:35.800 --> 00:03:36.800]   I can't remember what they don't honor.
[00:03:36.800 --> 00:03:41.080]   But why aren't you honor Ramadan but not Martin Luther King's birthday or whatever it is.
[00:03:41.080 --> 00:03:42.680]   But this one was just weird.
[00:03:42.680 --> 00:03:50.880]   It was a UFO and it was beaming up the O in Google in the Google logo.
[00:03:50.880 --> 00:03:54.680]   And then on the, I think it was a Google blog or it was a Google Twitter.
[00:03:54.680 --> 00:03:57.640]   It was a Google Twitter, Twitter.com/Google.
[00:03:57.640 --> 00:04:04.600]   They had a very cryptic numeric sequence, which was obviously encoded.
[00:04:04.600 --> 00:04:15.160]   If you Twitter.com/Google and you go back a little ways, you'll see this 1.12.12, 25.15.21.18.
[00:04:15.160 --> 00:04:16.160]   I mean, they're giving it away.
[00:04:16.160 --> 00:04:19.040]   They're even giving you the word, the word things.
[00:04:19.040 --> 00:04:23.600]   And then they have a link to a twit pick, which might be a little bit of a hint.
