
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:00:04.000 --> 00:00:06.000]   >> Netcast you love.
[00:00:06.000 --> 00:00:08.000]   >> From people you trust.
[00:00:08.000 --> 00:00:11.000]   [ Music ]
[00:00:11.000 --> 00:00:14.000]   >> This is Twit.
[00:00:14.000 --> 00:00:17.000]   >> Bandwidth for this weekend tech is provided by
[00:00:17.000 --> 00:00:22.000]   AOL Radio at AOL.com/podcasting.
[00:00:22.000 --> 00:00:27.000]   [ Music ]
[00:00:27.000 --> 00:00:30.000]   >> This is Twit, this weekend tech.
[00:00:30.000 --> 00:00:34.000]   Episode 187 for March 23, 2009.
[00:00:34.000 --> 00:00:36.000]   So say we all.
[00:00:36.000 --> 00:00:38.000]   [ Music ]
[00:00:38.000 --> 00:00:41.000]   >> This weekend tech is brought to you by Carbonite,
[00:00:41.000 --> 00:00:43.000]   the leader in online backup.
[00:00:43.000 --> 00:00:46.000]   Backup your PC or Mac offsite,
[00:00:46.000 --> 00:00:48.000]   securely and automatically.
[00:00:48.000 --> 00:00:51.000]   For a free trial offer plus two free months with purchase,
[00:00:51.000 --> 00:00:56.000]   go to carbonite.com, offer code TWIT.
[00:00:56.000 --> 00:00:59.000]   And by Audible.com.
[00:00:59.000 --> 00:01:02.000]   Sign up for the Platinum plan and get two free books.
[00:01:02.000 --> 00:01:06.000]   Go to Audible.com/Twit2.
[00:01:06.000 --> 00:01:10.000]   And by go to meeting for your free 30-day trial,
[00:01:10.000 --> 00:01:13.000]   visit gotomeeting.com/Twit.
[00:01:13.000 --> 00:01:17.000]   [ Music ]
[00:01:17.000 --> 00:01:19.000]   >> This is Twit, this weekend tech episode.
[00:01:19.000 --> 00:01:21.000]   187 and what a great Twit.
[00:01:21.000 --> 00:01:24.000]   This is going to be ladies and gentlemen.
[00:01:24.000 --> 00:01:29.000]   We've got a massive crew in the house starting with my great
[00:01:29.000 --> 00:01:34.000]   friend, good buddy, Kevin Rose from Dig and Revision3
[00:01:34.000 --> 00:01:38.000]   and KevinRose.com and Ignatian.
[00:01:38.000 --> 00:01:39.000]   >> Thanks for having me, Leon.
[00:01:39.000 --> 00:01:40.000]   >> I'm so thrilled.
[00:01:40.000 --> 00:01:41.000]   >> I should make it out here.
[00:01:41.000 --> 00:01:42.000]   >> I'm really glad you could be here.
[00:01:42.000 --> 00:01:43.000]   >> Let's go.
[00:01:43.000 --> 00:01:44.000]   >> Do you like it?
[00:01:44.000 --> 00:01:45.000]   You got some tea?
[00:01:45.000 --> 00:01:46.000]   >> Got the tea going.
[00:01:46.000 --> 00:01:47.000]   Got the laptop, Wi-Fi, I'm pretty much set.
[00:01:47.000 --> 00:01:49.000]   >> We could put a table there if you want.
[00:01:49.000 --> 00:01:50.000]   >> No, you did.
[00:01:50.000 --> 00:01:51.000]   >> You got the table.
[00:01:51.000 --> 00:01:52.000]   David Prager doesn't.
[00:01:52.000 --> 00:01:54.000]   >> Do you go anywhere without Prager?
[00:01:54.000 --> 00:01:56.000]   Is he your bodyguard?
[00:01:56.000 --> 00:01:57.000]   >> Kevin's an driver.
[00:01:57.000 --> 00:01:58.000]   >> I saw a tweet.
[00:01:58.000 --> 00:02:02.000]   Tell me if this is true that you had a bodyguard in Austin.
[00:02:02.000 --> 00:02:04.000]   >> There was security in Austin.
[00:02:04.000 --> 00:02:05.000]   >> Yeah.
[00:02:05.000 --> 00:02:06.000]   >> But it wasn't like a bodyguard.
[00:02:06.000 --> 00:02:08.000]   >> But it was crazy at that dignity.
[00:02:08.000 --> 00:02:12.000]   >> I mean, there was like, how many people came like 2,500 or something like that?
[00:02:12.000 --> 00:02:13.000]   >> Wow.
[00:02:13.000 --> 00:02:16.000]   >> Yeah, the venue capacity is 2,000 and then I think they crammed a couple more hundred
[00:02:16.000 --> 00:02:17.000]   in.
[00:02:17.000 --> 00:02:18.000]   >> Wow.
[00:02:18.000 --> 00:02:21.000]   >> It was, I mean, every time we've done anything like that, it's outrageously flattering.
[00:02:21.000 --> 00:02:24.000]   I mean, it's all because of Kevin there.
[00:02:24.000 --> 00:02:25.000]   >> Oh, yeah.
[00:02:25.000 --> 00:02:26.000]   He's a star.
[00:02:26.000 --> 00:02:28.000]   >> It's just, well, I mean, people get crushed if you don't have security saying like, hey,
[00:02:28.000 --> 00:02:29.000]   get back.
[00:02:29.000 --> 00:02:30.000]   >> No, you have to do that.
[00:02:30.000 --> 00:02:31.000]   >> Yeah.
[00:02:31.000 --> 00:02:35.000]   >> But if you do a search on Flickr for, like, South by Southwest Ignatian, you'll see you can
[00:02:35.000 --> 00:02:36.000]   find piles of photos.
[00:02:36.000 --> 00:02:37.000]   I think Dick has a photo pool.
[00:02:37.000 --> 00:02:38.000]   >> Yeah, we did.
[00:02:38.000 --> 00:02:39.000]   >> Cool.
[00:02:39.000 --> 00:02:40.000]   >> But that's not all, ladies and gentlemen.
[00:02:40.000 --> 00:02:42.000]   No, the star power continues.
[00:02:42.000 --> 00:02:45.000]   Mr. Jason Calicanis is also here.
[00:02:45.000 --> 00:02:47.000]   >> Hello, hello.
[00:02:47.000 --> 00:02:48.000]   Thanks for having me.
[00:02:48.000 --> 00:02:49.000]   >> Best known for poker.
[00:02:49.000 --> 00:02:52.000]   >> Yes, lost 1200 last night.
[00:02:52.000 --> 00:02:53.920]   >> Did you make your own game?
[00:02:53.920 --> 00:02:55.680]   >> Did you serve in your own game?
[00:02:55.680 --> 00:02:56.680]   That's not right.
[00:02:56.680 --> 00:02:57.680]   >> It's terrible.
[00:02:57.680 --> 00:03:00.800]   >> You know, the worst thing is when you tap out at your own game and you have to like
[00:03:00.800 --> 00:03:03.520]   serve sandwiches, that's really awesome.
[00:03:03.520 --> 00:03:07.240]   >> Yeah, it was, it was, it was not fun.
[00:03:07.240 --> 00:03:10.000]   >> Did you, you were in the celebrity poker for the World Poker Tour.
[00:03:10.000 --> 00:03:11.000]   How'd that go?
[00:03:11.000 --> 00:03:12.000]   Did you, how long did you have?
[00:03:12.000 --> 00:03:13.000]   >> I did really good.
[00:03:13.000 --> 00:03:18.600]   I came in 90th out of 420 people or something, 410 people.
[00:03:18.600 --> 00:03:19.600]   >> Does that mean you won?
[00:03:19.600 --> 00:03:20.600]   You won money?
[00:03:20.600 --> 00:03:26.040]   >> No, I didn't get in the money, but this was every one of the top poker players in
[00:03:26.040 --> 00:03:29.600]   the world like Ferguson and Phil Helmuth and all these guys.
[00:03:29.600 --> 00:03:31.600]   >> What was it fun to sit at the table with the guys like that?
[00:03:31.600 --> 00:03:35.840]   >> Yeah, I was at one table, it was like six pros, including the guy who had, has one
[00:03:35.840 --> 00:03:39.160]   more tournaments and cash in the last 30 years than anybody.
[00:03:39.160 --> 00:03:46.600]   And also Shannon Elizabeth, and then the guy from Mad Men, I mean it was just crazy.
[00:03:46.600 --> 00:03:50.000]   >> Look, I, for all these guys were there, it was very cool.
[00:03:50.000 --> 00:03:52.320]   >> He knows when to hold him, he knows when to fold him.
[00:03:52.320 --> 00:03:56.720]   Gina Tupani is also here, formerly, well I don't want to say formerly of Life Hacker,
[00:03:56.720 --> 00:03:58.480]   you started Life Hacker.
[00:03:58.480 --> 00:03:59.480]   >> Yeah.
[00:03:59.480 --> 00:04:02.280]   >> Now it's smarter where.org, but you're still Life Hacker associated, right?
[00:04:02.280 --> 00:04:07.200]   >> Yes I am, I still right there once a week and you know, bother all the editors there,
[00:04:07.200 --> 00:04:08.920]   tell them what I want to see.
[00:04:08.920 --> 00:04:13.960]   >> I continually go back to Life Hacker, you know, because I'll do a Google search on,
[00:04:13.960 --> 00:04:19.000]   you know, how to use, what is it, that geek code.
[00:04:19.000 --> 00:04:22.480]   And then it'll always be a Gina Tupani article about anything I want to do, you've been there
[00:04:22.480 --> 00:04:23.480]   first.
[00:04:23.480 --> 00:04:24.480]   >> Excellent.
[00:04:24.480 --> 00:04:25.480]   >> Very frustrating.
[00:04:25.480 --> 00:04:26.480]   >> I'll pay you later, Santa.
[00:04:26.480 --> 00:04:30.240]   >> Actually it's good that you're there because I don't have to re-do it all.
[00:04:30.240 --> 00:04:35.720]   Also a newbie with us is his first time on this weekend tech from ABC, Dan Patterson is
[00:04:35.720 --> 00:04:38.120]   here, also Dan Patterson.me, hi Dan.
[00:04:38.120 --> 00:04:39.680]   >> Hey, how are you, Leah?
[00:04:39.680 --> 00:04:41.240]   Thanks for having me, I appreciate it.
[00:04:41.240 --> 00:04:46.800]   >> You were also at Southby, was everybody at Southby Southwest accept me?
[00:04:46.800 --> 00:04:47.800]   >> Yes.
[00:04:47.800 --> 00:04:48.800]   >> Gina, did you go?
[00:04:48.800 --> 00:04:49.800]   >> Yes, I did.
[00:04:49.800 --> 00:04:51.120]   >> Have you not gone at all?
[00:04:51.120 --> 00:04:52.120]   >> I've never been.
[00:04:52.120 --> 00:04:53.120]   Can you believe that?
[00:04:53.120 --> 00:04:54.120]   >> No, you've got to go.
[00:04:54.120 --> 00:04:56.120]   >> I would be so optimistic.
[00:04:56.120 --> 00:04:59.280]   >> But the impression I got this time, and of course this is at a distance, was it was
[00:04:59.280 --> 00:05:01.080]   just one big drunken orgy?
[00:05:01.080 --> 00:05:03.080]   >> That's about after, yeah.
[00:05:03.080 --> 00:05:04.080]   >> Yeah.
[00:05:04.080 --> 00:05:06.720]   >> It was about six or seven nights, that's true, yes.
[00:05:06.720 --> 00:05:09.360]   >> You know, you can filter through that.
[00:05:09.360 --> 00:05:13.440]   >> I filtered through it by filtering through Kevin's party and back.
[00:05:13.440 --> 00:05:20.000]   But it's a big drunken party, but if you have meaningful conversation with people, you
[00:05:20.000 --> 00:05:21.360]   really can't connect.
[00:05:21.360 --> 00:05:26.240]   And I can't tell you what this did for everyone talks about the networking, but really the
[00:05:26.240 --> 00:05:32.080]   personal relationships that develop there and evolve there are tremendous.
[00:05:32.080 --> 00:05:37.560]   So yeah, you can party, but you can also go, I hate to say go to work, but if you go and
[00:05:37.560 --> 00:05:41.440]   have the mindset that I'm going to communicate with people and all the tools that we use
[00:05:41.440 --> 00:05:47.160]   just kind of facilitate that, you can have a wonderful time and do the parties, but without
[00:05:47.160 --> 00:05:49.720]   really getting stuck in the drunken muck.
[00:05:49.720 --> 00:05:54.920]   >> Were there any great seminars, I mean, you know, sessions that people really enjoyed?
[00:05:54.920 --> 00:05:57.240]   Because you don't really hear about those.
[00:05:57.240 --> 00:06:00.440]   >> Yeah, I'd like to thank mine was.
[00:06:00.440 --> 00:06:06.400]   I was privileged enough to speak with Lawrence Lessig and Amber Bettinger, Obama Girl.
[00:06:06.400 --> 00:06:09.640]   Alex Wellen, who is the guy who does all the cool text stuff.
[00:06:09.640 --> 00:06:10.640]   >> We know Alex pretty well.
[00:06:10.640 --> 00:06:11.640]   >> Yeah, yeah.
[00:06:11.640 --> 00:06:13.360]   >> He said CNN now, huh?
[00:06:13.360 --> 00:06:14.360]   >> That's cool.
[00:06:14.360 --> 00:06:15.360]   >> Yeah, yeah.
[00:06:15.360 --> 00:06:17.120]   Mark McKinnon, who is a campaign strategist.
[00:06:17.120 --> 00:06:21.560]   So that was humbling just to be on a stage with Lessig.
[00:06:21.560 --> 00:06:25.640]   It's like smart person, smart person, smart person, Lawrence Lessig.
[00:06:25.640 --> 00:06:27.440]   >> Kevin, what did you enjoy?
[00:06:27.440 --> 00:06:28.440]   >> What did you enjoy?
[00:06:28.440 --> 00:06:30.800]   >> Well, I didn't get a lot of time to go to the talks this year.
[00:06:30.800 --> 00:06:31.800]   I was just in and out.
[00:06:31.800 --> 00:06:33.360]   I was there for three days and then bounced out.
[00:06:33.360 --> 00:06:34.360]   >> Were you doing meetings?
[00:06:34.360 --> 00:06:35.840]   What were you doing that was keeping you busy?
[00:06:35.840 --> 00:06:38.640]   >> We've got a big launch coming up in like a week and a half.
[00:06:38.640 --> 00:06:40.080]   >> Who's we dig or revision three?
[00:06:40.080 --> 00:06:41.080]   >> Yeah.
[00:06:41.080 --> 00:06:42.080]   >> Oh, yeah?
[00:06:42.080 --> 00:06:43.080]   You want to tell us anything?
[00:06:43.080 --> 00:06:44.080]   >> We talked about a little bit.
[00:06:44.080 --> 00:06:51.480]   We're doing a software based, or not software based, but a web based kind of short URL service
[00:06:51.480 --> 00:06:52.480]   with a toolbar.
[00:06:52.480 --> 00:06:57.400]   It allows you to dig on sites and trade around dig links on networks such as Twitter and
[00:06:57.400 --> 00:07:01.040]   Facebook and you name it with these kind of shorter dig URLs.
[00:07:01.040 --> 00:07:02.520]   And that's got a bunch of different stuff.
[00:07:02.520 --> 00:07:03.520]   >> That's going to be huge.
[00:07:03.520 --> 00:07:05.160]   >> It shows you related content from that sort.
[00:07:05.160 --> 00:07:06.160]   >> That's going to be huge.
[00:07:06.160 --> 00:07:07.160]   >> It shows you.
[00:07:07.160 --> 00:07:08.680]   >> Just a whole slew of different features.
[00:07:08.680 --> 00:07:09.680]   >> Wow.
[00:07:09.680 --> 00:07:10.680]   >> It's going to be fun.
