
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:00:04.000 --> 00:00:06.000]   >> Netcast you love.
[00:00:06.000 --> 00:00:08.000]   >> From people you trust.
[00:00:08.000 --> 00:00:11.000]   [ Music ]
[00:00:11.000 --> 00:00:14.000]   >> This is Twit.
[00:00:14.000 --> 00:00:17.000]   >> Bandwidth for this week in Tech is provided by
[00:00:17.000 --> 00:00:22.000]   AOL Radio at AOL.com/podcasting.
[00:00:22.000 --> 00:00:28.000]   [ Music ]
[00:00:28.000 --> 00:00:32.000]   >> This is Twit. This week in Tech, Episode 186,
[00:00:32.000 --> 00:00:34.000]   from March 16, 2009.
[00:00:34.000 --> 00:00:38.000]   >> Twits in Space.
[00:00:38.000 --> 00:00:41.000]   [ Music ]
[00:00:41.000 --> 00:00:45.000]   >> This week in Tech is brought to you by Squarespace.com,
[00:00:45.000 --> 00:00:49.000]   the fast and easy way to publish a high-quality website or blog.
[00:00:49.000 --> 00:00:52.000]   For a free trial and 10% off your new account,
[00:00:52.000 --> 00:00:57.000]   go to squarespace.com/twit.
[00:00:57.000 --> 00:00:59.000]   And by audible.com.
[00:00:59.000 --> 00:01:02.000]   Sign up for the Platinum Plan and get two free books.
[00:01:02.000 --> 00:01:06.000]   Go to audible.com/twit2.
[00:01:06.000 --> 00:01:08.000]   And by go to meeting.
[00:01:08.000 --> 00:01:14.000]   For your free 30-day trial, visit gotomeeting.com/twit.
[00:01:14.000 --> 00:01:17.000]   [ Music ]
[00:01:17.000 --> 00:01:20.000]   >> It's time for Twit this week in Tech, Episode 186,
[00:01:20.000 --> 00:01:24.000]   a grand party here going on in studio with us,
[00:01:24.000 --> 00:01:26.000]   Alex Lindsey from the Pixel Core.
[00:01:26.000 --> 00:01:28.000]   >> Hello. He's always in studio.
[00:01:28.000 --> 00:01:30.000]   He kind of lives under the desk. It's a great thing.
[00:01:30.000 --> 00:01:31.000]   >> Yeah.
[00:01:31.000 --> 00:01:33.000]   >> You know, it's actually pretty comfortable after you get used to
[00:01:33.000 --> 00:01:34.000]   the squishiness.
[00:01:34.000 --> 00:01:36.000]   You just have to be in the fetal position all the time.
[00:01:36.000 --> 00:01:37.000]   That's a good problem.
[00:01:37.000 --> 00:01:39.000]   >> Also here, and he was just telling me he hasn't been on in
[00:01:39.000 --> 00:01:40.000]   like eight months.
[00:01:40.000 --> 00:01:43.000]   I feel -- I'm so sorry, David Prager.
[00:01:43.000 --> 00:01:44.000]   It's great to have you.
[00:01:44.000 --> 00:01:46.000]   >> I'm very thrilled to be back.
[00:01:46.000 --> 00:01:48.000]   >> Revision 3 Executive.
[00:01:48.000 --> 00:01:49.000]   >> Executive.
[00:01:49.000 --> 00:01:50.000]   >> It's not like you.
[00:01:50.000 --> 00:01:51.000]   >> It's what it said in the paper.
[00:01:51.000 --> 00:01:52.000]   >> I had to laugh.
[00:01:52.000 --> 00:01:54.000]   [ Laughter ]
[00:01:54.000 --> 00:01:56.000]   >> Also here, Voila McCall from Voila.org.
[00:01:56.000 --> 00:01:57.000]   Hey, Voila.
[00:01:57.000 --> 00:01:58.000]   >> Hey, Leo. How you doing now?
[00:01:58.000 --> 00:02:00.000]   >> Coming from his beautiful studio.
[00:02:00.000 --> 00:02:01.000]   You stream on You Stream, right?
[00:02:01.000 --> 00:02:03.000]   >> Yeah, you stream that TV.
[00:02:03.000 --> 00:02:05.000]   Although I am looking at other alternatives,
[00:02:05.000 --> 00:02:07.000]   so I am looking around.
[00:02:07.000 --> 00:02:08.000]   >> Are you?
[00:02:08.000 --> 00:02:10.000]   >> Yeah. Yeah. I was looking at Stickam.
[00:02:10.000 --> 00:02:12.000]   I was trying just to not TV the other day.
[00:02:12.000 --> 00:02:14.000]   They had some new high def stuff,
[00:02:14.000 --> 00:02:16.000]   so I'm just exploring all avenues.
[00:02:16.000 --> 00:02:19.000]   >> You know what we've decided to do, and I'm kind of excited about this.
[00:02:19.000 --> 00:02:22.000]   We've decided not to be exclusive anymore.
[00:02:22.000 --> 00:02:25.000]   We were exclusive with Stickam, and the problem with that is a single point of failure, right?
[00:02:25.000 --> 00:02:26.000]   Stickam goes.
[00:02:26.000 --> 00:02:27.000]   >> Yeah.
[00:02:27.000 --> 00:02:30.000]   >> So we talked to them, we said, "Hey, do you mind?"
[00:02:30.000 --> 00:02:33.000]   So we're going to be on You Stream, we're going to be on Stickam,
[00:02:33.000 --> 00:02:35.000]   and we're going to be on BitGravity.
[00:02:35.000 --> 00:02:39.000]   So there'll be three ways to watch, and you get to pick which one you like best.
[00:02:39.000 --> 00:02:41.000]   There'll be chat rooms with each.
[00:02:41.000 --> 00:02:42.000]   There's David.
[00:02:42.000 --> 00:02:43.000]   [ Beeping ]
[00:02:43.000 --> 00:02:44.000]   >> Awesome.
[00:02:44.000 --> 00:02:45.000]   >> We lost Mr. Prager.
[00:02:45.000 --> 00:02:49.000]   We're going to talk to him in a second, because he got a home invasion.
[00:02:49.000 --> 00:02:50.000]   >> He was the home invasion.
[00:02:50.000 --> 00:02:51.000]   >> He was home invasion.
[00:02:51.000 --> 00:02:53.000]   >> He was home invaded, and I got to talk to him about that.
[00:02:53.000 --> 00:02:57.000]   Also with his John C. de Vorek from his mountain lair, Skullcrusher Mountain,
[00:02:57.000 --> 00:02:59.000]   up in Port Angeles, Washington, and John.
[00:02:59.000 --> 00:03:00.000]   >> Hello.
[00:03:00.000 --> 00:03:07.000]   >> And Newby, we're really glad to have Peter Rojas with us, the legendary Peter Rojas.
[00:03:07.000 --> 00:03:10.000]   >> My problem is so nice to have you, founder of Engadget,
[00:03:10.000 --> 00:03:14.000]   and now co-host of the GDGT podcast with Ryan Block,
[00:03:14.000 --> 00:03:17.000]   and soon to launch a GDGT community.
[00:03:17.000 --> 00:03:20.000]   Can I call it Gagit or GDGT?
[00:03:20.000 --> 00:03:21.000]   >> GDGT.
[00:03:21.000 --> 00:03:23.000]   I'm calling Gagit if you want.
[00:03:23.000 --> 00:03:26.000]   >> It's actually probably better to say GDGT.
[00:03:26.000 --> 00:03:27.000]   >> It's a little more distinctive.
[00:03:27.000 --> 00:03:30.000]   >> Yeah, and that phone call in the background, that's David L. Prager.
[00:03:30.000 --> 00:03:31.000]   [ Laughter ]
[00:03:31.000 --> 00:03:33.000]   Maybe he got a home invasion.
[00:03:33.000 --> 00:03:35.000]   Maybe somebody broke in.
[00:03:35.000 --> 00:03:39.000]   That wasn't going to be our top story, but we'll get to some other stories.
[00:03:39.000 --> 00:03:42.000]   I think one story very interesting this week, and you know,
[00:03:42.000 --> 00:03:44.000]   I'm not sure if I put it in the rundown.
[00:03:44.000 --> 00:03:49.000]   George Stephanopoulos is going to interview former presidential candidate
[00:03:49.000 --> 00:03:53.000]   John McCain, now Senator from Arizona on Twitter.
[00:03:53.000 --> 00:03:57.000]   Now, the question is, is it a Twitter view or is it a Twitter view?
[00:03:57.000 --> 00:03:59.000]   Both of them sound terrible.
[00:03:59.000 --> 00:04:01.000]   >> Yeah, they do.
[00:04:01.000 --> 00:04:05.000]   >> How can you interview somebody in 140 -- well, I can see the questions
[00:04:05.000 --> 00:04:07.000]   could be 140 characters.
[00:04:07.000 --> 00:04:09.000]   How could John McCain answer in 140 characters?
[00:04:09.000 --> 00:04:10.000]   >> So, essentially.
[00:04:10.000 --> 00:04:14.000]   >> So, what's the point is the bigger question when they're both living in the same town,
[00:04:14.000 --> 00:04:16.000]   and he could just walk over to his studio.
[00:04:16.000 --> 00:04:20.000]   He's got a studio, I'm sure that Stephanopoulos should set in Washington, D.C.
[00:04:20.000 --> 00:04:22.000]   >> So, this stuff is really good.
[00:04:22.000 --> 00:04:23.000]   >> Just a gimmick.
[00:04:23.000 --> 00:04:25.000]   This is out-and-out publicity stunt gimmick.
[00:04:25.000 --> 00:04:26.000]   >> It's going to work.
[00:04:26.000 --> 00:04:27.000]   >> I agree.
[00:04:27.000 --> 00:04:28.000]   >> I agree.
[00:04:28.000 --> 00:04:29.000]   >> I'm not going to follow it.
[00:04:29.000 --> 00:04:30.000]   >> This Twitter stuff's gone too far.
[00:04:30.000 --> 00:04:32.000]   [ Laughter ]
[00:04:32.000 --> 00:04:36.000]   >> Well, you know, John McCain is now far more active on Twitter than Barack Obama.
[00:04:36.000 --> 00:04:37.000]   >> He is.
[00:04:37.000 --> 00:04:38.000]   John McCain -- I don't think -- >> Yes, he is.
[00:04:38.000 --> 00:04:39.000]   >> It's not a staffer.
[00:04:39.000 --> 00:04:40.000]   What do you think, Bonnie?
[00:04:40.000 --> 00:04:41.000]   Do you think it's really him or --
[00:04:41.000 --> 00:04:42.000]   >> I don't know.
[00:04:42.000 --> 00:04:43.000]   I can't tell, really.
[00:04:43.000 --> 00:04:44.000]   His tweets are kind of weird.
[00:04:44.000 --> 00:04:45.000]   >> They're very general.
[00:04:45.000 --> 00:04:46.000]   >> They're policy tweets.
[00:04:46.000 --> 00:04:49.000]   >> Sounds like the staffer to me.
[00:04:49.000 --> 00:04:50.000]   >> Yeah.
[00:04:50.000 --> 00:04:51.000]   >> What's the story?
[00:04:51.000 --> 00:04:54.000]   I mean, this Twitter thing is getting big some day.
[00:04:54.000 --> 00:04:56.000]   I think they're going to have a future.
[00:04:56.000 --> 00:05:00.000]   >> Well, Leo, by the way, you were mentioning this recently, and I didn't notice this
[00:05:00.000 --> 00:05:03.000]   before where they do all of a sudden Twitter itself as recommending people.
[00:05:03.000 --> 00:05:04.000]   >> Yeah.
[00:05:04.000 --> 00:05:06.000]   >> And they recommend -- the numbers go flying.
[00:05:06.000 --> 00:05:11.000]   It's like, why are they recommending anybody, and why are they recommending these people?
[00:05:11.000 --> 00:05:13.000]   Do you have to pay them?
[00:05:13.000 --> 00:05:17.000]   >> Jason Calicanis did an interesting thing this week.
[00:05:17.000 --> 00:05:23.000]   He Twitter'd -- I hereby offer Twitter a quarter of a million dollars if they will put me on
[00:05:23.000 --> 00:05:26.000]   their suggested list for a guaranteed two years.
[00:05:26.000 --> 00:05:31.000]   And his thinking is that that's a guaranteed million followers, right, at least.
[00:05:31.000 --> 00:05:35.600]   So when people who are on the suggested list are adding right now about 10,000 followers
[00:05:35.600 --> 00:05:38.000]   a day, so it's millions.
[00:05:38.000 --> 00:05:40.000]   It's basically -- I mean, it's huge.
[00:05:40.000 --> 00:05:42.000]   And he says, this is worth money.
[00:05:42.000 --> 00:05:44.000]   And I asked him, I said, Jason, are you serious?
[00:05:44.000 --> 00:05:45.000]   Or is this a joke?
[00:05:45.000 --> 00:05:50.000]   He said, I'm serious, but really, I'm just trying to help Evout by establishing the price,
[00:05:50.000 --> 00:05:52.000]   because this is going to happen.
[00:05:52.000 --> 00:05:54.000]   That's what this is all about.
[00:05:54.000 --> 00:05:56.000]   >> Yeah, I figured he was just throwing it over there.
[00:05:56.000 --> 00:05:57.000]   >> Your suggestion is that the system is corrupt.
[00:05:57.000 --> 00:06:02.000]   >> Well, it's a little corrupt right now because neither you nor I are on that recommended list.
[00:06:02.000 --> 00:06:05.000]   >> It'll be up on the up and up once we're all -- once we all been recommended.
[00:06:05.000 --> 00:06:07.000]   >> Yeah, as soon as they -- no, I don't want to be --
[00:06:07.000 --> 00:06:09.000]   >> Well, we complain the less likely that's about to happen.
[00:06:09.000 --> 00:06:14.000]   >> Yeah, I -- you know, it's interesting who they put on, but even more interesting who they didn't put on.
[00:06:14.000 --> 00:06:16.000]   And I -- we've talked about it before.
[00:06:16.000 --> 00:06:20.000]   I just think that it's setting up for the way that they're planning to monetize.
[00:06:20.000 --> 00:06:22.000]   I'm not sure it's such a good idea.
[00:06:22.000 --> 00:06:26.000]   When, you know, the number three person right after -- okay, number one, CNN.
[00:06:26.000 --> 00:06:27.000]   Number two, Barack Obama.
[00:06:27.000 --> 00:06:30.000]   Number three, Britney Spears.
[00:06:30.000 --> 00:06:33.000]   >> And she wasn't getting any traction before she was recommended.
[00:06:33.000 --> 00:06:35.000]   >> I mean, she was -- >> All about the recommendation.
[00:06:35.000 --> 00:06:36.000]   >> Yeah.
[00:06:36.000 --> 00:06:41.000]   >> But what I'm saying is, is this what Twitter wants to be seen as, as the Barack Obama and Britney Spears channel?
[00:06:41.000 --> 00:06:48.000]   >> But I don't know if -- I think there was a lot of people that added it, but I think that there's also a huge number of Twitter --
[00:06:48.000 --> 00:06:53.000]   Twitter-ers who don't even follow those two or many of the top 10.
[00:06:53.000 --> 00:06:56.000]   >> No. In fact, I'm happy to have -- I just crossed 100,000.
[00:06:56.000 --> 00:07:03.000]   I'm happy to have that number without the inflationary suggested list because I know those are people who's actively sought me out.
[00:07:03.000 --> 00:07:09.000]   >> Right. I think that those numbers, those 240,000, are newbies who just kind of add, "Oh, well, I'll just put some people on."
[00:07:09.000 --> 00:07:14.000]   Because there's a lot of people that are coming into the Twitter market because of things like this interview with John Pan.
[00:07:14.000 --> 00:07:17.000]   >> Not just that. Ellen DeGeneres this week.
[00:07:17.000 --> 00:07:21.000]   P. Diddy talks her into creating the Ellen Show tweet.
