
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:00:04.000 --> 00:00:06.000]   Netcast you love.
[00:00:06.000 --> 00:00:08.000]   From people you trust.
[00:00:08.000 --> 00:00:11.000]   [ Music ]
[00:00:11.000 --> 00:00:13.000]   This is Detroit.
[00:00:13.000 --> 00:00:17.000]   Bandwidth for MacBreak Weekly is provided by
[00:00:17.000 --> 00:00:22.000]   cashfly at CACHEFLY.com.
[00:00:22.000 --> 00:00:29.000]   [ Music ]
[00:00:29.000 --> 00:00:33.000]   This is MacBreak Weekly, Episode 183, for March 2nd, 2010.
[00:00:33.000 --> 00:00:35.000]   I'm talking here!
[00:00:35.000 --> 00:00:38.000]   [ Music ]
[00:00:38.000 --> 00:00:41.000]   MacBreak Weekly is brought to you by GoToMeeting.
[00:00:41.000 --> 00:00:44.000]   Do more and travel less with GoToMeeting.
[00:00:44.000 --> 00:00:47.000]   Make your next meeting a GoToMeeting instead.
[00:00:47.000 --> 00:00:53.000]   For your free 30-day trial visit go to meeting.com/macbreak
[00:00:53.000 --> 00:00:55.000]   and buy Audible.com.
[00:00:55.000 --> 00:00:58.000]   To download a free audiobook of your choice,
[00:00:58.000 --> 00:01:02.000]   go to www.audible.com/macbreak
[00:01:02.000 --> 00:01:05.000]   and buy Carbonite, the leader in online backup.
[00:01:05.000 --> 00:01:09.000]   Backup your PC or Mac off-site securely and automatically.
[00:01:09.000 --> 00:01:11.000]   For a free trial offer plus 2 free months with purchase,
[00:01:11.000 --> 00:01:15.000]   go to www.carbonite.com/macbreak.
[00:01:15.000 --> 00:01:18.000]   [ Music ]
[00:01:18.000 --> 00:01:21.000]   It's time for MacBreak Weekly, Episode 183.
[00:01:21.000 --> 00:01:24.000]   A special, a very special MacBreak Weekly,
[00:01:24.000 --> 00:01:26.000]   mostly because we don't have any hosts except me and Alex.
[00:01:26.000 --> 00:01:28.000]   We'd like to call it the one-on-one.
[00:01:28.000 --> 00:01:31.000]   Alex Lindsey is here from the Pixel Corp, Pixelcore.com,
[00:01:31.000 --> 00:01:33.000]   the great guild of multimedia artists,
[00:01:33.000 --> 00:01:35.000]   learning and working in the biz,
[00:01:35.000 --> 00:01:37.000]   also Pixelcore.tv for the podcast.
[00:01:37.000 --> 00:01:40.000]   Andy is in transit.
[00:01:40.000 --> 00:01:41.000]   He's in Wisconsin.
[00:01:41.000 --> 00:01:42.000]   Merlin is on deadline.
[00:01:42.000 --> 00:01:45.000]   So it's just you and me, but we're going to take calls.
[00:01:45.000 --> 00:01:46.000]   Sounds great to me.
[00:01:46.000 --> 00:01:50.000]   So I'm opening up the "Twalk In Line" and as soon as the "Twalk In" is...
[00:01:50.000 --> 00:01:51.000]   As soon as I can pick itself up...
[00:01:51.000 --> 00:01:53.000]   Well, I made a mistake.
[00:01:53.000 --> 00:01:56.000]   Pre-show, I announced it, and now I can't get through.
[00:01:56.000 --> 00:01:57.000]   So...
[00:01:57.000 --> 00:02:01.000]   But we do have some stories, some big stories that we might want to talk about a little bit, Alex,
[00:02:01.000 --> 00:02:05.000]   starting with a massive lawsuit that broke this morning.
[00:02:05.000 --> 00:02:11.000]   Apple suing HTC, basically asserting patent infringement
[00:02:11.000 --> 00:02:15.000]   on both the Windows Mobile and the Android HTC handsets
[00:02:15.000 --> 00:02:21.000]   and presumably asking HTC to stop selling them.
[00:02:21.000 --> 00:02:24.000]   They say that the HTC VioLite says many 20 patents
[00:02:24.000 --> 00:02:28.000]   that Apple has in the iPhone interface and hardware architecture.
[00:02:28.000 --> 00:02:32.000]   They've also filed a parallel complaint with the International Trade Commission
[00:02:32.000 --> 00:02:34.000]   to block importation of these devices.
[00:02:34.000 --> 00:02:35.000]   We saw this before.
[00:02:35.000 --> 00:02:37.000]   Nokia and Apple did this whole thing.
[00:02:37.000 --> 00:02:42.000]   Well, but I will admit that Apple said very clearly when they launched the iPhone,
[00:02:42.000 --> 00:02:43.000]   they were going to vigorously...
[00:02:43.000 --> 00:02:46.000]   They had a whole bunch of patents that they were going to vigorously use.
[00:02:46.000 --> 00:02:47.000]   Let me read you.
[00:02:47.000 --> 00:02:49.000]   I admit, when I saw the HTC come out,
[00:02:49.000 --> 00:02:51.000]   when they were showing what it was doing, I was kind of surprised.
[00:02:51.000 --> 00:02:52.000]   I was like, "I wonder when they're going to get the..."
[00:02:52.000 --> 00:02:53.000]   Really?
[00:02:53.000 --> 00:02:54.000]   With the multi-touch?
[00:02:54.000 --> 00:02:57.000]   Yeah, the multi-touch and all the stuff that feels like an iPhone.
[00:02:57.000 --> 00:02:58.000]   I mean, Apple...
[00:02:58.000 --> 00:03:00.000]   Let me tell you what the patents that they're selling...
[00:03:00.000 --> 00:03:01.000]   I don't know what Apple can do it, but I can...
[00:03:01.000 --> 00:03:05.000]   First Steve Jobs says, "We can sit by and watch competitors steal our patented inventions,
[00:03:05.000 --> 00:03:07.000]   or we can do something about it.
[00:03:07.000 --> 00:03:09.000]   We have decided to do something about it.
[00:03:09.000 --> 00:03:12.000]   This is Steve Jobs in a written statement.
[00:03:12.000 --> 00:03:17.000]   We think competition is healthy, but competitors should create their own original technology, not steel bars."
[00:03:17.000 --> 00:03:23.000]   Patents include these 10 time-based, non-constant translation of user interface objects between states.
[00:03:23.000 --> 00:03:25.000]   I don't know what that is.
[00:03:25.000 --> 00:03:28.000]   "Touchscreen device method and graphical user interface for determining commands
[00:03:28.000 --> 00:03:30.000]   by applying heuristics.
[00:03:30.000 --> 00:03:34.000]   Unlocking a device by performing gestures on an unlocked image."
[00:03:34.000 --> 00:03:36.000]   It's funny because the iPhone doesn't use that, but the Android does.
[00:03:36.000 --> 00:03:42.000]   Apparently, Apple still patented that thing where you draw a gesture instead of
[00:03:42.000 --> 00:03:44.000]   entering a number as you do on the iPhone.
[00:03:44.000 --> 00:03:49.000]   "System and method for managing power conditions within a digital camera device."
[00:03:49.000 --> 00:03:51.000]   Remember Apple had the QuickCam?
[00:03:51.000 --> 00:03:53.000]   They were one of the first early digital cameras.
[00:03:53.000 --> 00:03:55.000]   Maybe this was from there.
[00:03:55.000 --> 00:03:57.000]   Automated response to...
[00:03:57.000 --> 00:03:58.000]   Oh, that's right.
[00:03:58.000 --> 00:04:00.000]   So that would be long.
[00:04:00.000 --> 00:04:02.000]   I mean, not long gone, but mostly gone.
[00:04:02.000 --> 00:04:06.000]   Automated response to and sensing of user activity in portable devices.
[00:04:06.000 --> 00:04:11.000]   That might be like putting it to your ear, you know, the accelerometer stuff.
[00:04:11.000 --> 00:04:17.000]   "GMSK signal processors for improved communications capacity and quality."
[00:04:17.000 --> 00:04:20.000]   These are all patents that Apple asserts are being violated by HTC.
[00:04:20.000 --> 00:04:24.000]   "Conserving power by reducing voltage supply to instruction processing portion
[00:04:24.000 --> 00:04:26.000]   of a processor."
[00:04:26.000 --> 00:04:28.000]   I mean, like Intel SpeedStep, yeah.
[00:04:28.000 --> 00:04:31.000]   Object-oriented graphics system.
[00:04:31.000 --> 00:04:34.000]   Apple must have patented that a while ago.
[00:04:34.000 --> 00:04:38.000]   Object-oriented event notification system with listener registration of both
[00:04:38.000 --> 00:04:39.000]   interests and methods.
[00:04:39.000 --> 00:04:42.000]   R's Technica has a list of all these with links back to the actual patent.
[00:04:42.000 --> 00:04:45.000]   If you're so interested that you want to see it.
[00:04:45.000 --> 00:04:51.000]   I have to think that this comes on the heels of Google putting multi-touch back
[00:04:51.000 --> 00:04:52.000]   into the Nexus One.
[00:04:52.000 --> 00:04:54.000]   Remember, it didn't come with multi-touch.
[00:04:54.000 --> 00:04:58.000]   They decided not to go too close, and they got a little too close.
[00:04:58.000 --> 00:04:59.000]   Right.
[00:04:59.000 --> 00:05:04.000]   Well, you know, the rumor was, I don't know how true this was, that Google, because of
[00:05:04.000 --> 00:05:07.000]   its close ties to Apple, decided not to do this.
[00:05:07.000 --> 00:05:09.000]   Or maybe because they were worried about a lawsuit, I don't know, but decided not to put
[00:05:09.000 --> 00:05:11.000]   multi-touch in the Nexus One in the States.
[00:05:11.000 --> 00:05:16.000]   They put it in Europe, in the States, and because of the Apple patents.
[00:05:16.000 --> 00:05:20.000]   But then when Google and Apple got in that little shoot-in-war, you know, when
[00:05:20.000 --> 00:05:25.000]   Steve said that do-no-evil thing is BS, things like that, when they blocked Google
[00:05:25.000 --> 00:05:31.000]   Voice in the App Store on and on and on, I guess Google upgraded the Nexus One,
[00:05:31.000 --> 00:05:34.000]   2.12, update one, and added multi-touch.
[00:05:34.000 --> 00:05:36.000]   So maybe I don't see multi-touch in this patent.
[00:05:36.000 --> 00:05:42.000]   I do say, I will say that this is a, well, it is incredibly well timed from Apple's
[00:05:42.000 --> 00:05:46.000]   point of view from a cynical sort of way, which is that you wouldn't want to shut
[00:05:46.000 --> 00:05:49.000]   production down at the beginning, you wouldn't want to shut it down when the hook
[00:05:49.000 --> 00:05:50.000]   was all the way in.
[00:05:50.000 --> 00:05:51.000]   Yeah.
[00:05:51.000 --> 00:05:54.000]   You know, and this is about as painful, I mean, this would devastate the market.
[00:05:54.000 --> 00:05:58.000]   I mean, it would allow Apple to pull far enough away that no one would catch up and
[00:05:58.000 --> 00:05:59.000]   be like iTunes.
[00:05:59.000 --> 00:06:01.000]   You know, if they're able to actually, if it's out of action.
[00:06:01.000 --> 00:06:03.000]   If they're actually able to do it.
[00:06:03.000 --> 00:06:08.000]   And there's a risk and this was the story that Google's rumor was Apple asked them not
[00:06:08.000 --> 00:06:10.000]   to because they knew it was shaky and they were worried about a court challenge.
[00:06:10.000 --> 00:06:14.000]   They knew if they put multi-touch in, Apple would have to go to court, but Apple might
[00:06:14.000 --> 00:06:18.000]   be a little afraid, especially if this multi-touch patent, which clearly has prior art.
[00:06:18.000 --> 00:06:20.000]   I mean, there's a ton of prior art on it.
[00:06:20.000 --> 00:06:24.000]   Multi-touch, the patent would fall and it would be, wouldn't it be worse for Apple if the
[00:06:24.000 --> 00:06:25.000]   patent falls?
[00:06:25.000 --> 00:06:30.000]   I mean, everyone, when you look at the HTC, everyone's obviously ignoring most of those
[00:06:30.000 --> 00:06:31.000]   patents anyway.
[00:06:31.000 --> 00:06:34.000]   One of the things is that I think that Apple has nothing at this point.
[00:06:34.000 --> 00:06:36.000]   There was enough of them, enough lines were crossed.
[00:06:36.000 --> 00:06:39.000]   One or two by themselves, maybe not, but enough lines were crossed that Apple doesn't
[00:06:39.000 --> 00:06:40.000]   have anything to lose at this point.
[00:06:40.000 --> 00:06:42.000]   They might as well just go for it.
[00:06:42.000 --> 00:06:45.000]   Twenty, they're certain 20 patent violations.
[00:06:45.000 --> 00:06:47.000]   And remember, only one or two of them would be enough.
[00:06:47.000 --> 00:06:48.000]   The thing is, is they're firing all of them.
[00:06:48.000 --> 00:06:49.000]   All in one.
[00:06:49.000 --> 00:06:53.000]   And the ITC will say you can't import the thing because, in fact, they may be able to get a
[00:06:53.000 --> 00:06:55.000]   temporary restraining order now.
[00:06:55.000 --> 00:06:56.000]   Right.
[00:06:56.000 --> 00:06:59.000]   If a judge says there's enough merit in it, they could.
[00:06:59.000 --> 00:07:04.000]   I wonder if the judge has to recuse themselves if they have a, I've found a lot of phone.
[00:07:04.000 --> 00:07:06.000]   Or an Android phone or a Windows mobile phone.
[00:07:06.000 --> 00:07:10.000]   That kind of means that the only judge can rule on this is somebody who's using a flip
[00:07:10.000 --> 00:07:13.000]   phone and has no idea what they're talking about.
[00:07:13.000 --> 00:07:14.000]   Right.
[00:07:14.000 --> 00:07:16.000]   So it's, it'll be interesting.
[00:07:16.000 --> 00:07:23.000]   You know, I think that they, you know, Apple lives on their, on their patents.
[00:07:23.000 --> 00:07:26.000]   And so I mean, you know, that's, I mean, and they don't live on them by enforcing patent.
[00:07:26.000 --> 00:07:28.000]   They live on by actually creating stuff with those.
[00:07:28.000 --> 00:07:29.000]   They're like IBM.
[00:07:29.000 --> 00:07:34.160]   IBM, IBM has, has, has, hasn't been a dominant force in computing in years, but is still
[00:07:34.160 --> 00:07:36.400]   very profitable because they open a ton of patents.
[00:07:36.400 --> 00:07:37.400]   Billions on their patents.
[00:07:37.400 --> 00:07:38.400]   Yeah.
[00:07:38.400 --> 00:07:42.200]   And, and that was a big thing for them was R and D that, that was an intentional business
[00:07:42.200 --> 00:07:43.200]   strategy.
[00:07:43.200 --> 00:07:44.200]   Yeah.
[00:07:44.200 --> 00:07:46.200]   So we'll see it's going to be.
[00:07:46.200 --> 00:07:48.000]   We're, we're going to open the lines in a little bit.
[00:07:48.000 --> 00:07:49.000]   I'm, I'm continuing to call talk.
[00:07:49.000 --> 00:07:51.880]   And as soon as we get in on talking, we're going to start taking questions for Alex Lindsey
[00:07:51.880 --> 00:07:53.120]   and myself.
[00:07:53.120 --> 00:07:55.600]   We'll give out the talking number.
[00:07:55.600 --> 00:07:57.520]   Well, actually, I'm not going to give it out until I get in.
[00:07:57.520 --> 00:07:58.520]   And then I'll give it out.
[00:07:58.520 --> 00:08:00.520]   Having learned my lesson.
