
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:00:04.000 --> 00:00:06.000]   Netcast you love.
[00:00:06.000 --> 00:00:08.000]   From people you trust.
[00:00:08.000 --> 00:00:11.000]   [ Music ]
[00:00:11.000 --> 00:00:14.000]   This is Detroit.
[00:00:14.000 --> 00:00:17.000]   Bandwidth for Macbreak Weekly is provided by
[00:00:17.000 --> 00:00:22.000]   cashfly@cachiefly.com.
[00:00:22.000 --> 00:00:29.000]   [ Music ]
[00:00:29.000 --> 00:00:34.000]   This is Macbreak Weekly, Episode 49 for July 18, 2007.
[00:00:34.000 --> 00:00:39.000]   Hide a pod, now with optional squirt module.
[00:00:39.000 --> 00:00:43.000]   Macbreak Weekly is brought to you by Audible.com.
[00:00:43.000 --> 00:00:50.000]   For your free audio book, visit audible.com/macbreak.
[00:00:50.000 --> 00:00:53.000]   It's time for Macbreak Weekly, Episode 49.
[00:00:53.000 --> 00:00:56.000]   We're almost to our 50th, which means we're very close to, you know,
[00:00:56.000 --> 00:00:59.000]   and this might even be our anniversary since I think we missed a few.
[00:00:59.000 --> 00:01:02.000]   Do you remember when we first started this, Alex?
[00:01:02.000 --> 00:01:04.000]   It was your, it was you started it.
[00:01:04.000 --> 00:01:06.000]   I think it was very close to a year ago.
[00:01:06.000 --> 00:01:09.000]   I think we've only missed a couple, you know, handful of them.
[00:01:09.000 --> 00:01:11.000]   Well, let me, let me, let me, yeah, see, I can go to
[00:01:11.000 --> 00:01:17.000]   twit.tv/mbw1 and see, our first episode was August 12th.
[00:01:17.000 --> 00:01:22.000]   So it was a WWDC episode with Amber, David,
[00:01:22.000 --> 00:01:25.000]   Poe, Chris, Breen, Alex, Lindsay, and Leo, Leforte.
[00:01:25.000 --> 00:01:26.000]   No, Scott, Borne.
[00:01:26.000 --> 00:01:28.000]   No, I wasn't invited to the party till late.
[00:01:28.000 --> 00:01:29.000]   Really?
[00:01:29.000 --> 00:01:31.000]   I didn't know that.
[00:01:31.000 --> 00:01:33.000]   You seem like so much a part of it.
[00:01:33.000 --> 00:01:37.000]   I came, actually, I started by filling in for you.
[00:01:37.000 --> 00:01:38.000]   Oh, yeah, Episode 2.
[00:01:38.000 --> 00:01:39.000]   Yeah.
[00:01:39.000 --> 00:01:41.000]   I wasn't there, but you were.
[00:01:41.000 --> 00:01:44.000]   And then you were there for Episode 3, I wasn't there, but you were.
[00:01:44.000 --> 00:01:45.000]   Mm-hmm.
[00:01:45.000 --> 00:01:48.000]   And then, not that this is any interest to anybody.
[00:01:48.000 --> 00:01:52.000]   But anyway, we're here now, and that's what really matters.
[00:01:52.000 --> 00:01:53.000]   We didn't, we didn't.
[00:01:53.000 --> 00:01:57.000]   I distinctly remember being told how badly I sucked compared to you, which
[00:01:57.000 --> 00:01:58.000]   was very invigorating.
[00:01:58.000 --> 00:02:00.000]   Oh, you don't read those comments, do you?
[00:02:00.000 --> 00:02:01.000]   Not really.
[00:02:01.000 --> 00:02:04.000]   You know, I went through a little period, a little sniff fit last week where I turned
[00:02:04.000 --> 00:02:05.000]   off the comments.
[00:02:05.000 --> 00:02:07.000]   I was just getting so frustrated.
[00:02:07.000 --> 00:02:09.000]   And then I realized you can't turn off comments.
[00:02:09.000 --> 00:02:11.000]   You just don't have to read them.
[00:02:11.000 --> 00:02:12.000]   Yeah.
[00:02:12.000 --> 00:02:16.000]   Well, what I feel, I feel like people go to the website.
[00:02:16.000 --> 00:02:21.000]   You know, they never heard, whatever, for some reason they found it or heard about it.
[00:02:21.000 --> 00:02:23.000]   They go to the website and they say, "Oh, this is cool.
[00:02:23.000 --> 00:02:24.000]   Look at all these podcasts."
[00:02:24.000 --> 00:02:25.000]   They click on a link.
[00:02:25.000 --> 00:02:27.000]   They read the comments, "This shows the worst show ever.
[00:02:27.000 --> 00:02:28.000]   This show sucks.
[00:02:28.000 --> 00:02:30.000]   Never listen to this show."
[00:02:30.000 --> 00:02:31.000]   And it's like, "Well, come on.
[00:02:31.000 --> 00:02:34.000]   I shouldn't really probably put that on the front page."
[00:02:34.000 --> 00:02:37.000]   Maybe bury that in the forum somewhere.
[00:02:37.000 --> 00:02:40.000]   So, constructive criticism, gang.
[00:02:40.000 --> 00:02:41.000]   That's all we ask.
[00:02:41.000 --> 00:02:45.000]   My favorites are when you, when you, when you, something goes wrong and it doesn't get
[00:02:45.000 --> 00:02:48.000]   into the feed and it's like people are clutching for oxygen.
[00:02:48.000 --> 00:02:49.000]   I know.
[00:02:49.000 --> 00:02:51.000]   They're like, "Dah, in a way, that's good.
[00:02:51.000 --> 00:02:53.000]   I mean, I want them to feel it."
[00:02:53.000 --> 00:02:55.000]   Seriously, Leo, where, where?
[00:02:55.000 --> 00:02:56.000]   It's sweet though.
[00:02:56.000 --> 00:02:57.000]   That means, you know what that means?
[00:02:57.000 --> 00:02:58.000]   That's the first world problem, Leo.
[00:02:58.000 --> 00:03:00.000]   That means people are emotionally engaged.
[00:03:00.000 --> 00:03:01.000]   I agree.
[00:03:01.000 --> 00:03:05.000]   But when, like, I'm looking at "Twit 105" and the very first comment you see is "Boring
[00:03:05.000 --> 00:03:06.000]   Ugg."
[00:03:06.000 --> 00:03:09.000]   I think this episode has made it as the second worst "Twit."
[00:03:09.000 --> 00:03:12.000]   See that to me, you know, it's not going to really encourage people to listen.
[00:03:12.000 --> 00:03:14.000]   And by the way, it was a great show.
[00:03:14.000 --> 00:03:18.000]   You see the article in "The New York Times" magazine this weekend about "Threadless."
[00:03:18.000 --> 00:03:19.000]   Maybe it was last week.
[00:03:19.000 --> 00:03:23.000]   But it was an interesting article about "Threadless" and about how they picked the T-shirts.
[00:03:23.000 --> 00:03:27.000]   And one of the things that factors into the shirts that they decide to buy or they decide
[00:03:27.000 --> 00:03:29.000]   to run are not just the ones that get all fives.
[00:03:29.000 --> 00:03:32.000]   They look for ones that get a huge number of fives and a huge number of zeros.
[00:03:32.000 --> 00:03:33.000]   Yeah.
[00:03:33.000 --> 00:03:35.000]   And that's how they know they're going to make some kind of a connection.
[00:03:35.000 --> 00:03:36.000]   You want to piss people off.
[00:03:36.000 --> 00:03:38.000]   You want to have them emotional.
[00:03:38.000 --> 00:03:39.000]   So screw you.
[00:03:39.000 --> 00:03:40.000]   I hate you too.
[00:03:40.000 --> 00:03:43.000]   I hate the sh- you, you are the worst audience ever.
[00:03:43.000 --> 00:03:45.000]   See, maybe I'm really getting angry.
[00:03:45.000 --> 00:03:47.000]   And then, you know, that doesn't work.
[00:03:47.000 --> 00:03:49.000]   Be sure to identify yourself, Leo, while you're going through this.
[00:03:49.000 --> 00:03:52.000]   And write to Scott Borne, because it's his fault.
[00:03:52.000 --> 00:03:55.000]   Well, you'll fix all this in post, right, Leo?
[00:03:55.000 --> 00:03:56.000]   Yeah, I always do that.
[00:03:56.000 --> 00:03:57.000]   You know that.
[00:03:57.000 --> 00:03:58.000]   I just edit it a lot.
[00:03:58.000 --> 00:03:59.000]   You're good about that fixing in post.
[00:03:59.000 --> 00:04:01.000]   So, now, Annie is not here.
[00:04:01.000 --> 00:04:04.000]   So we could speak freely about this.
[00:04:04.000 --> 00:04:07.000]   Is Annie Inako the fake Steve?
[00:04:07.000 --> 00:04:09.000]   He could be.
[00:04:09.000 --> 00:04:12.000]   He's got the tone of such a good writer.
[00:04:12.000 --> 00:04:13.000]   Yeah.
[00:04:13.000 --> 00:04:18.000]   Well, Andy is a very, very, very good writer, and Andy's very, very funny.
[00:04:18.000 --> 00:04:20.000]   And he knows really the subject matter.
[00:04:20.000 --> 00:04:21.000]   So here's the deal.
[00:04:21.000 --> 00:04:26.000]   It's from the siting blog says, it's because he has an IP address in Boston.
[00:04:26.000 --> 00:04:27.000]   Exactly.
[00:04:27.000 --> 00:04:29.000]   Where Andy is.
[00:04:29.000 --> 00:04:34.000]   And goodness knows that there's only one IP address in all of Boston.
[00:04:34.000 --> 00:04:37.000]   Well, I could find out what Annie's IP address is.
[00:04:37.000 --> 00:04:39.000]   That would be easy.
[00:04:39.000 --> 00:04:44.000]   Well, don't you think that Andy's smart enough that if it's him, he's going to mask his IP address?
[00:04:44.000 --> 00:04:45.000]   Absolutely.
[00:04:45.000 --> 00:04:46.000]   I don't think it is, Andy.
[00:04:46.000 --> 00:04:50.000]   I have to say, I mean, having read, I love fake Steve.
[00:04:50.000 --> 00:04:56.000]   And he's very funny, but it is not Andy's finely tuned wit, to be honest with you.
[00:04:56.000 --> 00:04:58.000]   Well, do we really care?
[00:04:58.000 --> 00:04:59.000]   I mean, we're enjoying it.
[00:04:59.000 --> 00:05:00.000]   Who cares?
[00:05:00.000 --> 00:05:02.000]   It's sort of like, you know, who cares who the mac-a-lope is.
[00:05:02.000 --> 00:05:04.000]   We like the mac-a-lope.
[00:05:04.000 --> 00:05:06.000]   We never know who the mac-a-lope is.
[00:05:06.000 --> 00:05:09.080]   Well, it's going to be a lot easier now because I have spies sitting outside the front door
[00:05:09.080 --> 00:05:10.080]   at CNET every day.
[00:05:10.080 --> 00:05:12.080]   This guy gets his check someday.
[00:05:12.080 --> 00:05:18.520]   And they're going to wait for a guy that walks in with antlers and we're going to say, "Busted."
[00:05:18.520 --> 00:05:21.160]   So fakesteve is fakesteve.blogspot.com.
[00:05:21.160 --> 00:05:22.160]   Well worth reading.
[00:05:22.160 --> 00:05:23.720]   I don't think it's Andy.
[00:05:23.720 --> 00:05:26.280]   It's somebody in Boston perhaps, but I don't think it's Andy.
[00:05:26.280 --> 00:05:28.800]   Some people think it's Merlin.
[00:05:28.800 --> 00:05:32.400]   They think that we thought the mac-a-lope was you until we saw you in the same place.
[00:05:32.400 --> 00:05:36.400]   I think any kind of slightly funny anonymous thing might seem to be me.
[00:05:36.400 --> 00:05:39.400]   But if it's not particularly funny, it might be me.
[00:05:39.400 --> 00:05:41.320]   The slightly funny anonymous thing.
[00:05:41.320 --> 00:05:42.320]   You mean 43 folders?
[00:05:42.320 --> 00:05:43.320]   Yeah, right.
[00:05:43.320 --> 00:05:45.680]   Well, I mean, I write in the Merlin persona there, sure.
[00:05:45.680 --> 00:05:46.680]   There you go.
[00:05:46.680 --> 00:05:48.840]   And that guy, that guy's a dude.
[00:05:48.840 --> 00:05:50.800]   Obviously, I'm not really like that.
[00:05:50.800 --> 00:05:51.800]   Clearly.
[00:05:51.800 --> 00:05:57.120]   So it's been a while since we've talked, iPhone, any updates.
[00:05:57.120 --> 00:05:58.760]   Scott Bourne, you still love it?
[00:05:58.760 --> 00:05:59.760]   I still love it.
[00:05:59.760 --> 00:06:00.760]   Merlin, man.
[00:06:00.760 --> 00:06:01.760]   You still hate it?
[00:06:01.760 --> 00:06:02.760]   I don't hate it.
[00:06:02.760 --> 00:06:03.760]   I don't have it.
[00:06:03.760 --> 00:06:08.120]   I watched my friend today downtown trying to use pinching, trying to find the restaurant
[00:06:08.120 --> 00:06:09.120]   that we were looking for.
[00:06:09.120 --> 00:06:11.720]   And the Edge network was not being friendly.
[00:06:11.720 --> 00:06:14.880]   I think we all can safely say we all hate Edge.
[00:06:14.880 --> 00:06:17.040]   But I prefer Wi-Fi.
[00:06:17.040 --> 00:06:18.040]   Yeah.
[00:06:18.040 --> 00:06:21.120]   I guess I would say that it's better than nothing, but not much.
[00:06:21.120 --> 00:06:22.120]   Not much.
[00:06:22.120 --> 00:06:26.560]   You know, it is nice that there's something available when I'm not around a Wi-Fi.
[00:06:26.560 --> 00:06:29.200]   I was in New Mexico about 10 days ago.
[00:06:29.200 --> 00:06:32.440]   And needed to find where I was in the middle of nowhere.
[00:06:32.440 --> 00:06:37.840]   And was able to, not in the middle of nowhere, but in an area that wasn't going to have
[00:06:37.840 --> 00:06:39.640]   Wi-Fi.
[00:06:39.640 --> 00:06:43.200]   And it was very useful to have the Edge, even if it was slow, because otherwise it would
[00:06:43.200 --> 00:06:44.200]   still be good.
[00:06:44.200 --> 00:06:45.200]   True.
[00:06:45.200 --> 00:06:47.200]   Hey, can you remove your muff?
[00:06:47.200 --> 00:06:48.200]   It's gone.
[00:06:48.200 --> 00:06:49.200]   There's no muff.
[00:06:49.200 --> 00:06:50.200]   There's no muff.
[00:06:50.200 --> 00:06:51.200]   You send muff old.
[00:06:51.200 --> 00:06:52.200]   Hold on.
[00:06:52.200 --> 00:06:53.200]   How's that?
[00:06:53.200 --> 00:06:54.200]   That's all right.
[00:06:54.200 --> 00:06:55.200]   I just just sent a little muff.
[00:06:55.200 --> 00:06:56.200]   Old.
[00:06:56.200 --> 00:06:57.200]   Does that sound better?
[00:06:57.200 --> 00:06:58.200]   Papa P for me.
[00:06:58.200 --> 00:06:59.400]   See, he's got the muff on that.
[00:06:59.400 --> 00:07:00.400]   Hey, no poppin'.
[00:07:00.400 --> 00:07:01.400]   Muff on.
[00:07:01.400 --> 00:07:04.560]   You're just a good non-P-puffer.
[00:07:04.560 --> 00:07:05.560]   So you're right.
[00:07:05.560 --> 00:07:08.320]   It is better than nothing, but just barely.
[00:07:08.320 --> 00:07:09.320]   It's so hard.
