
[00:00:00.000 --> 00:00:03.800]   [ Sound Effects ]
[00:00:03.800 --> 00:00:05.400]   >> Netcast you love.
[00:00:05.400 --> 00:00:07.400]   >> From people you trust.
[00:00:07.400 --> 00:00:11.000]   [ Music ]
[00:00:11.000 --> 00:00:12.700]   >> This is Detroit.
[00:00:12.700 --> 00:00:14.300]   [ Music ]
[00:00:14.300 --> 00:00:17.200]   >> Bandwidth for Mac Break Weekly is provided by
[00:00:17.200 --> 00:00:21.800]   cashfly@cachiefly.com.
[00:00:21.800 --> 00:00:28.900]   [ Music ]
[00:00:28.900 --> 00:00:34.800]   >> This is Mac Break Weekly, episode 59 for September 26th, 2007.
[00:00:34.800 --> 00:00:37.600]   We will, we will brick you.
[00:00:37.600 --> 00:00:40.100]   [ Music ]
[00:00:40.100 --> 00:00:43.400]   >> Mac Break Weekly is brought to you by Audible.com.
[00:00:43.400 --> 00:00:48.400]   For your free audio book, visit audible.com/macbreak.
[00:00:48.400 --> 00:00:50.300]   [ Music ]
[00:00:50.300 --> 00:00:53.300]   It's time for Mac Break Weekly, episode 59.
[00:00:53.300 --> 00:00:55.800]   And the core group is back with us, except for Merlin Man,
[00:00:55.800 --> 00:00:59.900]   who is currently a wall, but will show up, I'm sure, momentarily.
[00:00:59.900 --> 00:01:02.700]   Scott Born is here, we've missed you, Scott.
[00:01:02.700 --> 00:01:03.800]   Well, it's good to be back.
[00:01:03.800 --> 00:01:07.800]   I'm, you know, I listen to the show and I realize occasionally
[00:01:07.800 --> 00:01:10.800]   I need to be gone so that you all have somebody to make fun of.
[00:01:10.800 --> 00:01:11.800]   [ Laughter ]
[00:01:11.800 --> 00:01:12.800]   >> We didn't make fun of you.
[00:01:12.800 --> 00:01:15.800]   Scott Born is with the ApplephoneShow.com and actually,
[00:01:15.800 --> 00:01:18.800]   I just thought you just didn't want to be here so I could go.
[00:01:18.800 --> 00:01:22.800]   I unlock my iPhone, Nina, Nina, Nina.
[00:01:22.800 --> 00:01:25.300]   Actually, I'm unlocking another one right now.
[00:01:25.300 --> 00:01:26.300]   >> I am.
[00:01:26.300 --> 00:01:28.300]   >> Well, we talk about that today because I've got the
[00:01:28.300 --> 00:01:29.800]   interesting experiences to relate.
[00:01:29.800 --> 00:01:31.300]   There's some big stories there.
[00:01:31.300 --> 00:01:34.300]   Andy Inako is also here from the Chicago Sun Times
[00:01:34.300 --> 00:01:38.300]   and soon to be his new blog, but until then, the same old blog,
[00:01:38.300 --> 00:01:40.300]   cwob.com.
[00:01:40.300 --> 00:01:41.300]   >> That's right.
[00:01:41.300 --> 00:01:45.300]   And this week, I've decided to have extra presents during the show.
[00:01:45.300 --> 00:01:48.300]   I'm going to not be talking more, but I'm going to be closer to the microphone.
[00:01:48.300 --> 00:01:50.300]   >> Are you using a big bottom?
[00:01:50.300 --> 00:01:52.300]   [ Laughter ]
[00:01:52.300 --> 00:01:56.300]   >> Wow, let me open a brand on the online document.
[00:01:56.300 --> 00:02:00.300]   I've got eight lines ready to go, but I don't want to use just the first one to come to mind.
[00:02:00.300 --> 00:02:02.300]   >> Scott Born knows what I'm talking about.
[00:02:02.300 --> 00:02:08.300]   >> Yes, I do, but I was just laughing because I was quite sure that Andy was going to make that response.
[00:02:08.300 --> 00:02:09.300]   [ Laughter ]
[00:02:09.300 --> 00:02:11.300]   >> I think I've decided to go with the Carlotta.
[00:02:11.300 --> 00:02:12.300]   Come on over here.
[00:02:12.300 --> 00:02:13.300]   Leo wants to do something.
[00:02:13.300 --> 00:02:14.300]   Here, come on.
[00:02:14.300 --> 00:02:15.300]   Here you go.
[00:02:15.300 --> 00:02:16.300]   >> Carlotta.
[00:02:16.300 --> 00:02:20.300]   No, we're talking about the AFEX 230, which Scott turned me on to.
