
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:00:04.000 --> 00:00:06.000]   Netcast you love.
[00:00:06.000 --> 00:00:08.000]   From people you trust.
[00:00:08.000 --> 00:00:11.000]   [ Music ]
[00:00:11.000 --> 00:00:13.000]   This is Twit.
[00:00:13.000 --> 00:00:17.000]   Bandwidth for Mac Break Weekly is provided by
[00:00:17.000 --> 00:00:21.000]   cashfly@cacafly.com.
[00:00:21.000 --> 00:00:28.000]   [ Music ]
[00:00:28.000 --> 00:00:34.000]   This is Mac Break Weekly, Episode 172 for December 22nd, 2009.
[00:00:34.000 --> 00:00:36.000]   There's always a dime.
[00:00:36.000 --> 00:00:38.000]   [ Music ]
[00:00:38.000 --> 00:00:40.000]   Mac Break Weekly is brought to you by
[00:00:40.000 --> 00:00:42.000]   the new voice-activated sync,
[00:00:42.000 --> 00:00:46.000]   featuring hands-free calling, music search, and turn-by-turn navigation
[00:00:46.000 --> 00:00:50.000]   available exclusively on Ford, Lincoln, and Mercury vehicles.
[00:00:50.000 --> 00:00:55.000]   For more details, visit SyncMyRidepodcast.com.
[00:00:55.000 --> 00:01:00.000]   And buy Audible.com, a leading provider of audio books
[00:01:00.000 --> 00:01:04.000]   with more than 60,000 downloadable titles across all types of literature,
[00:01:04.000 --> 00:01:07.000]   including fiction, nonfiction, and periodicals.
[00:01:07.000 --> 00:01:12.000]   For your free book, visit Audible.com/MacBreak.
[00:01:12.000 --> 00:01:16.000]   [ Music ]
[00:01:16.000 --> 00:01:21.000]   It's time for Mac Break Weekly, the show that covers everything there is to know about
[00:01:21.000 --> 00:01:27.000]   the Macintosh computers, iPods, iPhones, the Zoom, no, not the Zoom.
[00:01:27.000 --> 00:01:29.000]   Everything, I make that joke every time.
[00:01:29.000 --> 00:01:30.000]   Everything except the Zoom.
[00:01:30.000 --> 00:01:34.000]   Ladies and gentlemen, the great Andy Inako is here.
[00:01:34.000 --> 00:01:35.000]   Let me press the right button.
[00:01:35.000 --> 00:01:39.000]   There he is from Snowden, Massachusetts.
[00:01:39.000 --> 00:01:40.000]   Oh, oh.
[00:01:40.000 --> 00:01:41.000]   Yes.
[00:01:41.000 --> 00:01:42.000]   Now we're just getting ready to team up the horses.
[00:01:42.000 --> 00:01:44.000]   We need to repurvision once again.
[00:01:44.000 --> 00:01:45.000]   Lord, it must be over.
[00:01:45.000 --> 00:01:46.000]   It must be over.
[00:01:46.000 --> 00:01:49.000]   We're down to peeling down wallpaper for the starch-based glue that's holding into the walls,
[00:01:49.000 --> 00:01:51.000]   but we're a plucky people.
[00:01:51.000 --> 00:01:52.000]   Leo will survive.
[00:01:52.000 --> 00:01:54.000]   Did you get two or one?
[00:01:54.000 --> 00:01:56.000]   We got one and a half.
[00:01:56.000 --> 00:01:58.000]   Around here, we got about 16 to 18 inches.
[00:01:58.000 --> 00:01:59.000]   Holy cow.
[00:01:59.000 --> 00:02:04.000]   Yeah, I'm at the age where I define snowfall by the amount of inches that have to fall
[00:02:04.000 --> 00:02:07.000]   before I call my neighbor's kid to come over and do it for me.
[00:02:07.000 --> 00:02:09.000]   And where's that line?
[00:02:09.000 --> 00:02:11.000]   I called the neighbor's kid.
[00:02:11.000 --> 00:02:13.000]   [ Laughter ]
[00:02:13.000 --> 00:02:16.000]   They have a lovely gas-powered snow-throwing machine.
[00:02:16.000 --> 00:02:22.000]   I swear to God, the night before, I got the shovels out, I got my snow gear out.
[00:02:22.000 --> 00:02:26.000]   I spent a good 10 minutes staring out my front window in my pajamas,
[00:02:26.000 --> 00:02:29.000]   listening to the sound of that gas engine and thinking, "You know what?
[00:02:29.000 --> 00:02:31.000]   I have $40.
[00:02:31.000 --> 00:02:34.000]   I'm going to make another $40 very quickly."
[00:02:34.000 --> 00:02:35.000]   Oh, wow.
[00:02:35.000 --> 00:02:41.000]   It seems like this is a problem with a very ready solution to the satisfaction of both of the parties involved in this transaction.
[00:02:41.000 --> 00:02:46.000]   Well, I'm glad you made it out of the snow-born hell you were in.
[00:02:46.000 --> 00:02:49.000]   Here also, Mr. Alex Lindsey, who knows nothing from snow.
[00:02:49.000 --> 00:02:51.000]   He's back from Pittsburgh.
[00:02:51.000 --> 00:02:52.000]   I was in D.C.
[00:02:52.000 --> 00:02:53.000]   Oh, you were in D.C.
[00:02:53.000 --> 00:02:55.000]   Did you get stranded?
[00:02:55.000 --> 00:03:00.000]   I drove to a dollar's airport on Saturday afternoon.
[00:03:00.000 --> 00:03:03.000]   It was the most exciting drive I've ever made.
[00:03:03.000 --> 00:03:04.000]   I've been a cab or?
[00:03:04.000 --> 00:03:06.000]   No, I drove.
[00:03:06.000 --> 00:03:12.000]   And as I was going sideways, down '95, towards a fuel tanker that was parked in front of me, I thought,
[00:03:12.000 --> 00:03:14.000]   "Well, this was really a bad idea."
[00:03:14.000 --> 00:03:16.000]   But fortunately, I caught up.
[00:03:16.000 --> 00:03:19.000]   This last thought is he slides under the tanker.
[00:03:19.000 --> 00:03:20.000]   This was a bad idea.
[00:03:20.000 --> 00:03:25.000]   Probably getting that done that for four hours from Baltimore to IAD.
[00:03:25.000 --> 00:03:26.000]   So it was exciting.
[00:03:26.000 --> 00:03:30.000]   I got a good heavy dose of the snow, of the weather.
[00:03:30.000 --> 00:03:33.000]   It was definitely an experience to be had.
[00:03:33.000 --> 00:03:36.000]   I posted some of that to my Twitter thing.
[00:03:36.000 --> 00:03:38.000]   I posted photos of cars strewn.
[00:03:38.000 --> 00:03:39.000]   I'll have to look at that.
[00:03:39.000 --> 00:03:40.000]   It was quite a thing.
[00:03:40.000 --> 00:03:41.000]   That's fun.
[00:03:41.000 --> 00:03:42.000]   It's an adventure.
[00:03:42.000 --> 00:03:46.000]   I kept on telling myself that because it was an adventure every moment.
[00:03:46.000 --> 00:03:50.000]   I only lost like a day.
[00:03:50.000 --> 00:03:51.000]   That's not so bad.
[00:03:51.000 --> 00:03:53.000]   You did miss our Christmas party.
[00:03:53.000 --> 00:03:54.000]   I know I feel bad about that.
[00:03:54.000 --> 00:03:55.000]   Well, Mr. Great party.
[00:03:55.000 --> 00:03:58.000]   But Carly became with Malachi and Isabel and Lizzie.
[00:03:58.000 --> 00:03:59.000]   I know.
[00:03:59.000 --> 00:04:00.000]   She was wonderful.
[00:04:00.000 --> 00:04:01.000]   So glad she came.
[00:04:01.000 --> 00:04:03.000]   Also with this, not feeling well.
[00:04:03.000 --> 00:04:06.000]   He's a little under the weather, but he's very, he's plucky.
[00:04:06.000 --> 00:04:08.000]   The plucky Paul Kent from Mackerel Expo.
[00:04:08.000 --> 00:04:09.000]   Hey, Paul.
[00:04:09.000 --> 00:04:10.000]   Hey, I'm plucky.
[00:04:10.000 --> 00:04:12.000]   I have no weather, no weather tales about here in Silicon Valley.
[00:04:12.000 --> 00:04:13.000]   The sun is out.
[00:04:13.000 --> 00:04:15.000]   Everything's nice, but high-endy.
[00:04:15.000 --> 00:04:17.000]   Do you have a cold, Paul?
[00:04:17.000 --> 00:04:19.000]   Is that what's laying you low?
[00:04:19.000 --> 00:04:23.000]   I woke up a little funky today and as the day went on, it, you know, continued to get a little bit
[00:04:23.000 --> 00:04:24.000]   weirder.
[00:04:24.000 --> 00:04:27.000]   So I actually am going to take it easy the rest of the day to make sure that I can get through
[00:04:27.000 --> 00:04:28.000]   the holiday.
[00:04:28.000 --> 00:04:30.800]   It might just be we've been just going so hard making all these good things happen for
[00:04:30.800 --> 00:04:31.800]   Mackerel.
[00:04:31.800 --> 00:04:32.800]   Well, that's the thing.
[00:04:32.800 --> 00:04:36.800]   I mean, you don't get much time off between now and February when Mackerel takes off.
[00:04:36.800 --> 00:04:41.080]   You, you, the funny thing is, remember, for the past 25 years, Mackerel has been the first
[00:04:41.080 --> 00:04:42.400]   week or second week of January.
[00:04:42.400 --> 00:04:44.640]   So this is luxury time for us.
[00:04:44.640 --> 00:04:47.600]   You feel like, oh, it's not that bad.
[00:04:47.600 --> 00:04:48.600]   That's right.
[00:04:48.600 --> 00:04:49.600]   Yeah.
[00:04:49.600 --> 00:04:50.600]   So how is the planning coming along?
[00:04:50.600 --> 00:04:51.600]   We're really excited.
[00:04:51.600 --> 00:04:53.100]   The show is coming together fantastically.
[00:04:53.100 --> 00:04:58.800]   It's going to be a very interesting show between the product viewing experience for attendees
[00:04:58.800 --> 00:04:59.800]   on the show floor.
[00:04:59.800 --> 00:05:03.360]   We've got great participation from a wide variety of exhibitors.
[00:05:03.360 --> 00:05:08.200]   Everything from big companies like HP, Microsoft, IBM signed on the other day.
[00:05:08.200 --> 00:05:09.200]   Oh, that's great.
[00:05:09.200 --> 00:05:10.200]   Yeah, sure.
[00:05:10.200 --> 00:05:14.560]   You know, microphones and headphones that they've signed on for a while.
[00:05:14.560 --> 00:05:19.240]   Big companies that distribute a lot of kind of useful utilities like Dr. Bot and other
[00:05:19.240 --> 00:05:21.240]   world computing are involved with us.
[00:05:21.240 --> 00:05:25.680]   So we're excited about the big companies and we're excited about the amazing small developers
[00:05:25.680 --> 00:05:27.560]   that make up a large part of our market.
[00:05:27.560 --> 00:05:32.480]   So people like Rogue and Miebuh, Boink Software, Mac Speech.
[00:05:32.480 --> 00:05:36.800]   So there's going to be a lot of great things for people to see at the show.
[00:05:36.800 --> 00:05:40.080]   Because Apple has dropped out, this will be the first Mac world without Apple giving a
[00:05:40.080 --> 00:05:42.840]   big keynote and having a, will they have a booth?
[00:05:42.840 --> 00:05:44.840]   No, they have a booth.
[00:05:44.840 --> 00:05:45.840]   Wow.
[00:05:45.840 --> 00:05:47.440]   No, they have a couple speakers participating with us though.
[00:05:47.440 --> 00:05:49.720]   So Sal Segoin, have you had Sal on the show?
[00:05:49.720 --> 00:05:51.760]   We know Sal very well.
[00:05:51.760 --> 00:05:52.760]   We love it.
[00:05:52.760 --> 00:05:55.200]   So Sal will be talking about Apple's script and we have a couple more that we're working
[00:05:55.200 --> 00:05:56.760]   on with Apple as well.
[00:05:56.760 --> 00:06:01.760]   So you know, they kind of have a couple of fingers in the show this year and we're personally
[00:06:01.760 --> 00:06:02.760]   on.
[00:06:02.760 --> 00:06:03.760]   I mean, we have a lot to offer people.
[00:06:03.760 --> 00:06:23.560]   I mean, the Mac community gets together at Mac
[00:06:23.560 --> 00:06:29.520]   World, and I know that he's working on some song things, so the things that he's been
[00:06:29.520 --> 00:06:31.240]   famous for, the song parodies.
[00:06:31.240 --> 00:06:34.000]   And David kind of, you know, approaches these things.
[00:06:34.000 --> 00:06:37.720]   He works in his message about what's going on in the marketplace without beating you
[00:06:37.720 --> 00:06:38.720]   over the head with it.
[00:06:38.720 --> 00:06:39.720]   No, he always makes it fun.
[00:06:39.720 --> 00:06:40.720]   Yeah.
[00:06:40.720 --> 00:06:41.720]   Yeah.
[00:06:41.720 --> 00:06:42.720]   Exactly.
[00:06:42.720 --> 00:06:46.960]   So it's a very Mac world like presentation that you learn a little bit, you laugh a
[00:06:46.960 --> 00:06:51.360]   little bit, you learn about what's going on in the tech industry as a whole and the
[00:06:51.360 --> 00:06:54.920]   Apple marketplace in particular, and that's what David will do.
[00:06:54.920 --> 00:06:55.920]   That's going to be fun.
[00:06:55.920 --> 00:06:58.720]   And then I'm taking over Mac World Live from David.
[00:06:58.720 --> 00:07:04.520]   Yeah, I think when we talked about this, you know, last year at the show.
[00:07:04.520 --> 00:07:09.640]   So the first thing is, you know, you were such a proponent of maintaining that we as
[00:07:09.640 --> 00:07:12.280]   a technology community still need a physical meeting place.
[00:07:12.280 --> 00:07:13.280]   You know, where you can.
[00:07:13.280 --> 00:07:15.320]   That was my thought is that who cares about Apple?
[00:07:15.320 --> 00:07:16.960]   We've got to have somewhere to get together.
[00:07:16.960 --> 00:07:19.120]   That's what these conferences really become about.
[00:07:19.120 --> 00:07:23.040]   In general, even something as big as CES, it's a social event.
[00:07:23.040 --> 00:07:26.160]   It's about getting together more than it is about learning about stuff.
[00:07:26.160 --> 00:07:28.160]   Although you have a great conference track.
[00:07:28.160 --> 00:07:29.160]   We do have a great conference.
[00:07:29.160 --> 00:07:30.960]   And I think it's all these things that are put together.
[00:07:30.960 --> 00:07:35.080]   You know, the conferences provide a lot of professional development for people, learning
[00:07:35.080 --> 00:07:40.720]   for photographers, for Mac power users, for IT professionals, all these types of people
[00:07:40.720 --> 00:07:42.760]   have things to do in our conferences.
[00:07:42.760 --> 00:07:46.360]   And then there's things in the show floor that people can come to at no charge once they're
[00:07:46.360 --> 00:07:47.880]   into the show.
[00:07:47.880 --> 00:07:50.480]   There's a lot of podcasts that are going to be going live.
[00:07:50.480 --> 00:07:54.000]   Alex, actually everybody who's here today is involved with the show in some way.
[00:07:54.000 --> 00:07:58.680]   You know, Andy is going to be not only doing a presentation about a year living without
[00:07:58.680 --> 00:07:59.680]   media.
[00:07:59.680 --> 00:08:01.280]   He's also going to be doing.
[00:08:01.280 --> 00:08:02.640]   When are you going to do that, Andy?
[00:08:02.640 --> 00:08:03.640]   Next month?
