
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:00:04.000 --> 00:00:06.000]   Netcast you love.
[00:00:06.000 --> 00:00:08.000]   From people you trust.
[00:00:08.000 --> 00:00:11.000]   [ Music ]
[00:00:11.000 --> 00:00:13.000]   This is Detroit.
[00:00:13.000 --> 00:00:17.000]   Bandwidth for Mac Break Weekly is provided by
[00:00:17.000 --> 00:00:21.000]   cashfly@cacafly.com.
[00:00:21.000 --> 00:00:28.000]   [ Music ]
[00:00:28.000 --> 00:00:33.000]   This is Mac Break Weekly, episode 176 for January 19, 2010.
[00:00:33.000 --> 00:00:36.000]   Don't touch me there.
[00:00:36.000 --> 00:00:38.000]   [ Music ]
[00:00:38.000 --> 00:00:42.000]   Mac Break Weekly is brought to you by GoToMeeting, the affordable way to meet with
[00:00:42.000 --> 00:00:44.000]   clients and colleagues for your free 30-day trial.
[00:00:44.000 --> 00:00:48.000]   Visit GoToMeeting.com/MacBreak.
[00:00:48.000 --> 00:00:52.000]   And by Carpina, the leader in online backup.
[00:00:52.000 --> 00:00:55.000]   Backup your PC or Mac off-site securely and automatically.
[00:00:55.000 --> 00:00:58.000]   For a free trial offer plus two free months with purchase,
[00:00:58.000 --> 00:01:03.000]   go to carbonite.com, offer code MacBreak.
[00:01:03.000 --> 00:01:05.000]   And by Audible.com.
[00:01:05.000 --> 00:01:10.000]   To download a free audio book of your choice, go to Audible.com/MacBreak.
[00:01:10.000 --> 00:01:16.000]   [ Music ]
[00:01:16.000 --> 00:01:18.000]   It's time for Mac Break Weekly, the show that covers all things.
[00:01:18.000 --> 00:01:22.000]   Apple ladies and gentlemen here with us on the show today, my good friend,
[00:01:22.000 --> 00:01:26.000]   Mr. Alex Lindsey at pixelcore.com, the great guild of multimedia artists,
[00:01:26.000 --> 00:01:29.000]   pixelcore.tv, the wonderful podcast.
[00:01:29.000 --> 00:01:30.000]   Hello.
[00:01:30.000 --> 00:01:34.000]   He's also going to be doing like 800 pieces at Macworld Expo.
[00:01:34.000 --> 00:01:35.000]   We're going crazy.
[00:01:35.000 --> 00:01:39.000]   We're going to have at least two crews running around shooting videos of anything,
[00:01:39.000 --> 00:01:40.000]   everything new.
[00:01:40.000 --> 00:01:45.000]   So we're not going to, as a result, because he's doing it, we don't have to.
[00:01:45.000 --> 00:01:46.000]   And we still have stuff coming out from CES.
[00:01:46.000 --> 00:01:48.000]   In fact, I think we're going to have stuff coming out from CES until,
[00:01:48.000 --> 00:01:51.000]   well, here's the thing is that we get so much material.
[00:01:51.000 --> 00:01:53.000]   Well, so much material, what happened?
[00:01:53.000 --> 00:01:56.000]   We started putting them out three or four or five at a time.
[00:01:56.000 --> 00:02:00.000]   And we got, I got an email from CashFly from Matt going,
[00:02:00.000 --> 00:02:02.000]   "So we're pushing a gig, a bit a second.
[00:02:02.000 --> 00:02:04.000]   We'd really like know what you're doing."
[00:02:04.000 --> 00:02:07.000]   You're like, "You can't really do that."
[00:02:07.000 --> 00:02:08.000]   And really.
[00:02:08.000 --> 00:02:10.000]   And so that's why we slowed them down.
[00:02:10.000 --> 00:02:14.000]   So we put them out one or two a day, you know, to make sure that we don't cause any trouble.
[00:02:14.000 --> 00:02:16.000]   I think we're all caught up in CES now.
[00:02:16.000 --> 00:02:17.000]   We didn't do as much as you did.
[00:02:17.000 --> 00:02:20.000]   Yeah, we shot, I think we shot 25 episodes or 22 episodes.
[00:02:20.000 --> 00:02:23.000]   You know, and it was mostly just me running around going,
[00:02:23.000 --> 00:02:25.000]   "This is cool, this is cool, this is cool."
[00:02:25.000 --> 00:02:26.000]   You know that kind of thing.
[00:02:26.000 --> 00:02:27.000]   I love it.
[00:02:27.000 --> 00:02:29.000]   I mean, between the two of us, I think we're really starting to do some great coverage on this.
[00:02:29.000 --> 00:02:32.000]   Also here, by the way, Andy and not Kove, the Chicago Sun.
[00:02:32.000 --> 00:02:34.000]   Time's hello, Mr. I.
[00:02:34.000 --> 00:02:35.000]   Gutenheaven?
[00:02:35.000 --> 00:02:36.000]   Humben-Haben.
[00:02:36.000 --> 00:02:38.000]   Flaben and Daben.
[00:02:38.000 --> 00:02:42.000]   We're going to talk about the tablet in obsessive detail.
[00:02:42.000 --> 00:02:43.000]   Obsessive.
[00:02:43.000 --> 00:02:48.000]   Excessive speculative detail this week, even though we'll know something about it next week.
[00:02:48.000 --> 00:02:51.000]   This is our last chance really to kind of make it up.
[00:02:51.000 --> 00:02:52.000]   Yeah.
[00:02:52.000 --> 00:02:57.000]   But before we do that, ladies and gentlemen, I want to talk about my friends at carbonite.com.
[00:02:57.000 --> 00:03:01.000]   Carbonite is back up, done right, Mac and PC.
[00:03:01.000 --> 00:03:05.000]   If you're looking for a way to make sure that you don't lose those precious, you know,
[00:03:05.000 --> 00:03:12.000]   pictures, the music, the financial documents, your emails, carbonite is the solution.
[00:03:12.000 --> 00:03:16.000]   Now, I, you know, everybody by now listening to the show knows you got it back up, right?
[00:03:16.000 --> 00:03:18.000]   I'm not saying anything you haven't heard before.
[00:03:18.000 --> 00:03:22.000]   The problem is, what if you back up and it's sitting right next to the computer and then
[00:03:22.000 --> 00:03:26.000]   there's an earthquake, a fire, a flood, you lose everything?
[00:03:26.000 --> 00:03:28.000]   It's not enough just to back up one copy locally.
[00:03:28.000 --> 00:03:31.000]   You got to back up another copy off site and that's what carbonite is for.
[00:03:31.000 --> 00:03:32.000]   Carbonite, you install.
[00:03:32.000 --> 00:03:35.000]   In fact, you go right now, you can try it for free for two weeks.
[00:03:35.000 --> 00:03:38.000]   Carbonite.com is the offer code TWIT.
[00:03:38.000 --> 00:03:42.000]   Once you install it immediately starts backing up your data.
[00:03:42.000 --> 00:03:44.000]   Doesn't back up the operating system.
[00:03:44.000 --> 00:03:46.000]   Nothing unnecessary, no applications.
[00:03:46.000 --> 00:03:49.000]   Just your, the stuff you made immediately encrypts it.
[00:03:49.000 --> 00:03:56.000]   AES 256 bit encryption uses SSL uploaded to your private, but it gets it on those servers.
[00:03:56.000 --> 00:04:00.000]   Now, of course, how fast it does, that depends on your bandwidth, how much data you have.
[00:04:00.000 --> 00:04:04.000]   But then once it gets everything backed up, it continues to back up in the background,
[00:04:04.000 --> 00:04:07.000]   any changes so that you always have a perfect copy.
[00:04:07.000 --> 00:04:08.000]   And you can get it anytime.
[00:04:08.000 --> 00:04:10.000]   You just log on to your carbonite account.
[00:04:10.000 --> 00:04:11.000]   There it is.
[00:04:11.000 --> 00:04:15.000]   You transfer your carbonite account to another computer, move the files over.
[00:04:15.000 --> 00:04:17.000]   You accidentally delete something.
[00:04:17.000 --> 00:04:22.000]   Just get that file or you can restore the whole set if you, if you've lost it all.
[00:04:22.000 --> 00:04:25.000]   And best of all, unlimited backup for less than five bucks a month.
[00:04:25.000 --> 00:04:26.000]   I want you to try it right now.
[00:04:26.000 --> 00:04:28.000]   Free, go to carbonite.com, offer code.
[00:04:28.000 --> 00:04:29.000]   I'm sorry.
[00:04:29.000 --> 00:04:31.000]   I got a new offer code for this.
[00:04:31.000 --> 00:04:32.000]   Mac break.
[00:04:32.000 --> 00:04:36.000]   I was using the TWIT offer code, offer code Mac break.
[00:04:36.000 --> 00:04:42.000]   C-A-R-B-O-N-I-T-E.com.
[00:04:42.000 --> 00:04:45.500]   If you use the offer code Mac break for the free trial and then decide to buy, and again,
[00:04:45.500 --> 00:04:48.000]   less than five bucks a month, they're going to give you two free months.
[00:04:48.000 --> 00:04:51.000]   But you got to use the offer code for the free trial to start.
[00:04:51.000 --> 00:04:54.000]   Carbonite.com, it's backup, done, right.
[00:04:54.000 --> 00:04:55.000]   Carbonite.
[00:04:55.000 --> 00:04:57.000]   So, Andy, your bet paid off.
[00:04:57.000 --> 00:05:01.000]   The Steve Everlasting has rewarded your faith.
[00:05:01.000 --> 00:05:03.000]   You are going, my friend.
[00:05:03.000 --> 00:05:06.000]   You got a golden ticket.
[00:05:06.000 --> 00:05:08.000]   Well, no.
[00:05:08.000 --> 00:05:12.000]   Well, I just realized that it just means that instead of having three days in San Francisco
[00:05:12.000 --> 00:05:18.000]   with nothing to do and just nothing to do but finally see with that red thingy over the water thingy that you guys have there.
[00:05:18.000 --> 00:05:21.000]   The tourist thing, the club med thing that you built across the bay.
[00:05:21.000 --> 00:05:22.000]   No idea.
[00:05:22.000 --> 00:05:24.000]   And other tourist things, I'm going to have to actually do work.
[00:05:24.000 --> 00:05:26.000]   You mean, Alcatraz, is that what you're talking about?
[00:05:26.000 --> 00:05:27.000]   Alcatraz?
[00:05:27.000 --> 00:05:29.000]   I'm going to have to realize that, oh, wait, I'm going to have to bring the jacket.
[00:05:29.000 --> 00:05:31.000]   I'm going to have to actually talk to people.
[00:05:31.000 --> 00:05:34.000]   Oh, you wear a jacket at these events?
[00:05:34.000 --> 00:05:35.000]   I need pockets.
[00:05:35.000 --> 00:05:39.000]   Unfortunately, I think that sometimes you have to keep monitoring like your standard.
[00:05:39.000 --> 00:05:45.000]   When you have like, when you're a nerd and your general attitude towards closes, this is the
[00:05:45.000 --> 00:05:46.000]   close I wear for this.
[00:05:46.000 --> 00:05:48.000]   This is the close I wear when I go out with dinner with friends.
[00:05:48.000 --> 00:05:52.000]   This is the close I wear when I'm out like professionally.
[00:05:52.000 --> 00:05:53.000]   You can't really trust yourself.
[00:05:53.000 --> 00:05:58.000]   So you have to decide what you wear for what represents the difference between.
[00:05:58.000 --> 00:06:02.000]   I'm here podcasting and maybe cooking some beans and rice and then, oh, wait, no, I'm
[00:06:02.000 --> 00:06:05.000]   going to actually have to talk to people who might have to trust what I say.
[00:06:05.000 --> 00:06:06.000]   Okay.
[00:06:06.000 --> 00:06:08.000]   I'll wear the jacket.
[00:06:08.000 --> 00:06:10.000]   So you're expecting to be on CNN.
[00:06:10.000 --> 00:06:12.000]   Actually, you are going to be on Mac Break Weekly.
[00:06:12.000 --> 00:06:13.000]   We're going to do.
[00:06:13.000 --> 00:06:18.000]   So first of all, first piece of news is January 27th.
[00:06:18.000 --> 00:06:21.000]   So there was some question about whether it was a 26th or 27th.
[00:06:21.000 --> 00:06:22.000]   It's the 27th.
[00:06:22.000 --> 00:06:23.000]   We now know it's 27th.
[00:06:23.000 --> 00:06:28.000]   The invitation is very artistic.
[00:06:28.000 --> 00:06:33.000]   It's a lot of splatters and splotches with an apple right there.
[00:06:33.000 --> 00:06:38.000]   And the tagline comes to our latest creation.
[00:06:38.000 --> 00:06:42.000]   And already I've had people email me about what they think they see in the
[00:06:42.000 --> 00:06:43.000]   blotches.
[00:06:43.000 --> 00:06:46.000]   Oh, the tea leave readers are at it.
[00:06:46.000 --> 00:06:47.000]   So what do you see?
[00:06:47.000 --> 00:06:50.000]   I think I see two of the Beatles in the blotches.
[00:06:50.000 --> 00:06:54.000]   I'm not sure if that's Ringo or Brian Epstein, but it's definitely something
[00:06:54.000 --> 00:06:56.000]   associated with Apple core.
[00:06:56.000 --> 00:06:57.000]   Oh, dear.
[00:06:57.000 --> 00:07:01.000]   Well, some people have said, Oh, look at the paint.
[00:07:01.000 --> 00:07:03.000]   This means it's going to be a.
[00:07:03.000 --> 00:07:05.000]   In fact, didn't play Clayton.
[00:07:05.000 --> 00:07:07.000]   Clayton, what's his name from Fox?
[00:07:07.000 --> 00:07:11.000]   Clayton Moore said he I don't know if he has inside of her mission or
[00:07:11.000 --> 00:07:14.000]   speculating says besides a tablet, which I think we were pretty clear.
[00:07:14.000 --> 00:07:16.000]   That's what's going to be announced on Wednesday.
[00:07:16.000 --> 00:07:17.000]   There will be.
[00:07:17.000 --> 00:07:18.000]   iPhone four.
[00:07:18.000 --> 00:07:19.000]   I for four.
[00:07:19.000 --> 00:07:24.000]   Oh, that may be all the usually they do that March and an I life 10, which could
[00:07:24.000 --> 00:07:25.000]   be.
[00:07:25.000 --> 00:07:27.000]   And that may be that's what some people are seeing in these ink blots is Oh, see,
[00:07:27.000 --> 00:07:29.000]   it's it's creative.
[00:07:29.000 --> 00:07:31.000]   Well, I think it makes I think it makes sense.
[00:07:31.000 --> 00:07:35.000]   I think you one of the things that's missing when you look at, you know, creating
[00:07:35.000 --> 00:07:40.000]   some of the more interactive stuff, so the stuff for the LP for the DVD extras and
[00:07:40.000 --> 00:07:42.000]   so on and so forth is something to author it in right now.
[00:07:42.000 --> 00:07:44.000]   You have to be pretty geeky to author that.
[00:07:44.000 --> 00:07:49.000]   I think that there's a real explosion that's that's available if they make it a little
[00:07:49.000 --> 00:07:53.600]   easier and things like DVD studio pro and I do you think build that into the
[00:07:53.600 --> 00:07:58.000]   I DVD and DVD studio pro should be developing applications for iTunes and for the slate.
[00:07:58.000 --> 00:07:59.000]   That's what I think should happen.
[00:07:59.000 --> 00:08:01.000]   I think that making the I disagree.
[00:08:01.000 --> 00:08:02.000]   Why put that in the slate?
[00:08:02.000 --> 00:08:03.000]   You got a desktop.
[00:08:03.000 --> 00:08:04.000]   You're going to sell desktops.
[00:08:04.000 --> 00:08:05.000]   Don't put it in the slate.
