
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:00:04.000 --> 00:00:06.000]   Netcast you love.
[00:00:06.000 --> 00:00:08.000]   From people you trust.
[00:00:08.000 --> 00:00:11.000]   [ Music ]
[00:00:11.000 --> 00:00:13.000]   This is Detroit.
[00:00:13.000 --> 00:00:17.000]   Bandwidth for Mac Break Weekly is provided by
[00:00:17.000 --> 00:00:21.000]   cashfly@cacfly.com.
[00:00:21.000 --> 00:00:28.000]   [ Music ]
[00:00:28.000 --> 00:00:34.000]   This is Mac Break Weekly, episode 177 for January 27, 2010.
[00:00:34.000 --> 00:00:36.000]   iPad.
[00:00:36.000 --> 00:00:41.000]   Mac Break Weekly is brought to you by Squarespace.com.
[00:00:41.000 --> 00:00:44.000]   The fast and easy way to publish a high-quality web-sider blog.
[00:00:44.000 --> 00:00:51.000]   For a free trial and 10% off your new account, go to squarespace.com/macbreak.
[00:00:51.000 --> 00:00:54.000]   And by go to meeting.
[00:00:54.000 --> 00:00:58.000]   Go to meeting. Picture yourself on a phone call sharing and explaining something visual.
[00:00:58.000 --> 00:01:00.000]   With go to meeting.
[00:01:00.000 --> 00:01:06.000]   For your free 30-day trial, visit gotomeeting.com/macbreak.
[00:01:06.000 --> 00:01:09.000]   And by audible.com.
[00:01:09.000 --> 00:01:16.000]   To download a free audiobook of your choice, go to audible.com/macbreak.
[00:01:16.000 --> 00:01:23.000]   And by go to my PC, the safe way to access your PC remotely that's as secure as online banking.
[00:01:23.000 --> 00:01:30.000]   For your free 30-day trial, visit gotomeipc.com/macbreak.
[00:01:30.000 --> 00:01:33.000]   This is Mac Break Weekly, episode 177.
[00:01:33.000 --> 00:01:38.000]   We're live from in front of the Erbobuina Center for the Arts,
[00:01:38.000 --> 00:01:45.000]   where just a few minutes ago Steve Jobs took the stage and announced a brand new category, really.
[00:01:45.000 --> 00:01:48.000]   Not just a new device, but a new category, the iPad.
[00:01:48.000 --> 00:01:50.000]   And we're going to do a special Mac Break Weekly today.
[00:01:50.000 --> 00:01:53.000]   Back at the studio, say hello, it's Alex Lindsay.
[00:01:53.000 --> 00:01:54.000]   Hi Alex.
[00:01:54.000 --> 00:01:56.000]   Hello. How's it going?
[00:01:56.000 --> 00:02:01.000]   And Alex is running the board, so any mistakes, it's Alex's fault.
[00:02:01.000 --> 00:02:06.000]   Ah, that was a pre-active strike. I see how it is.
[00:02:06.000 --> 00:02:09.000]   Also with it's Dr. Kiki Kirsten Sanford. Hi Kirsten.
[00:02:09.000 --> 00:02:11.000]   Hello Leo, it's nice to be here.
[00:02:11.000 --> 00:02:17.000]   And of course on Skype, Merlin, man, an original Mac Break Weekly guy.
[00:02:17.000 --> 00:02:18.000]   Hey Merlin.
[00:02:18.000 --> 00:02:19.000]   How's it going Leo?
[00:02:19.000 --> 00:02:20.000]   It's great.
[00:02:20.000 --> 00:02:26.000]   You guys have been holding down the fort while we were all in the auditorium.
[00:02:26.000 --> 00:02:30.000]   I hope we were able to get a pretty good picture of that.
[00:02:30.000 --> 00:02:32.000]   I mean it was kind of guerrilla style.
[00:02:32.000 --> 00:02:36.000]   But I have to say Steve looked good.
[00:02:36.000 --> 00:02:37.000]   His voice was a little weak.
[00:02:37.000 --> 00:02:44.000]   He looked tired and thin, but he did a bang up job selling what is obviously something that's very important to him.
[00:02:44.000 --> 00:02:47.000]   Something he's been working on for quite some time.
[00:02:47.000 --> 00:02:49.000]   It looked fantastic.
[00:02:49.000 --> 00:02:55.000]   It really has the fit and finish of a very mature device.
[00:02:55.000 --> 00:03:01.000]   It didn't look like it was a version one, the way we would see it come out from a lot of other applications or a lot of other companies.
[00:03:01.000 --> 00:03:07.000]   They obviously spent what looks like years making sure that it was just right before they pulled the trigger.
[00:03:07.000 --> 00:03:13.000]   Well, and both Phil Schiller and Steve made the point, and I think this was a very good point,
[00:03:13.000 --> 00:03:17.000]   that this is a device that people already knew how to use.
[00:03:17.000 --> 00:03:20.000]   They were building on the success of the iPhone and the iPod Touch.
[00:03:20.000 --> 00:03:22.000]   It's the same UI.
[00:03:22.000 --> 00:03:24.000]   It's just bigger.
[00:03:24.000 --> 00:03:25.000]   And more responsive.
[00:03:25.000 --> 00:03:32.000]   It sounded like from your report that you just have a lot more processing power, so you're getting a lot faster too.
[00:03:32.000 --> 00:03:35.000]   Yeah, well in fact, I just, Tina's here, justina's Eric.
[00:03:35.000 --> 00:03:38.000]   She didn't get into the event.
[00:03:38.000 --> 00:03:45.000]   I didn't, but I did get into touch the iPad, and it really is like a very large iPod Touch.
[00:03:45.000 --> 00:03:46.000]   Phil, I'm hearing it.
[00:03:46.000 --> 00:03:52.000]   There's an experience holding it that doesn't get communicated from watching and the stage presentation.
[00:03:52.000 --> 00:03:57.000]   It feels, I mean, I'm speechless because it was like amazing.
[00:03:57.000 --> 00:04:00.000]   You know, it's everything that you would want in a tablet.
[00:04:00.000 --> 00:04:02.000]   And it's so smooth.
[00:04:02.000 --> 00:04:06.000]   It really is an experience, which is something that Steve is all about.
[00:04:06.000 --> 00:04:11.000]   Yeah, it's pretty clear that the refinement that Apple does so well is built into this thing.
[00:04:11.000 --> 00:04:17.000]   And not only in terms of the user interface, which we're very familiar with, but the fit and finish of the product itself.
[00:04:17.000 --> 00:04:18.000]   And you're right.
[00:04:18.000 --> 00:04:19.000]   You said an important word, speed.
[00:04:19.000 --> 00:04:21.000]   Yeah, no, it's awesome.
[00:04:21.000 --> 00:04:22.000]   And I mean, it's...
[00:04:22.000 --> 00:04:23.000]   How do you like the screen?
[00:04:23.000 --> 00:04:24.000]   I like it.
[00:04:24.000 --> 00:04:25.000]   It's really bright.
[00:04:25.000 --> 00:04:29.000]   My biggest concern though is which one am I going to buy?
[00:04:29.000 --> 00:04:31.000]   Am I going to wait for the 3G or the Wi-Fi?
[00:04:31.000 --> 00:04:35.000]   But like we were talking before, you mentioned the Wi-Fi, which if you have a Wi-Fi or a Wi-Fi card,
[00:04:35.000 --> 00:04:38.000]   then there's no point in waiting for the 3G.
[00:04:38.000 --> 00:04:43.000]   Just in case somehow you missed the details of the announcement.
[00:04:43.000 --> 00:04:47.000]   In 60 days, you'll be able to get the first versions of the iPad.
[00:04:47.000 --> 00:04:49.000]   By the way, iPad, were you surprised by that name?
[00:04:49.000 --> 00:04:50.000]   A little bit like I really...
[00:04:50.000 --> 00:04:54.000]   I was becoming so used to like the little tablet or maybe the iSlate.
[00:04:54.000 --> 00:04:57.000]   But, you know, I don't think the name's really that important.
[00:04:57.000 --> 00:04:58.000]   It's the obvious name.
[00:04:58.000 --> 00:04:59.000]   I've just kind of...
[00:04:59.000 --> 00:05:03.000]   I thought, can we move on from i, but then they have an iBook store, so we're never going to move on.
[00:05:03.000 --> 00:05:04.000]   Yeah, never.
[00:05:04.000 --> 00:05:10.000]   So the iPad will be available in 60 days only in the Wi-Fi version.
[00:05:10.000 --> 00:05:12.000]   There are three Wi-Fi versions.
[00:05:12.000 --> 00:05:16.000]   There's a 16 gigabyte for $4.99, which is a really relative...
[00:05:16.000 --> 00:05:21.000]   Well, $4.99 isn't really that cheap, but if you've been thinking of $1,000 or even $800, it's cheap.
[00:05:21.000 --> 00:05:23.000]   Then it's a great price.
[00:05:23.000 --> 00:05:24.000]   Steve did that, by the way.
[00:05:24.000 --> 00:05:28.000]   He put a $9.99 up, said, "This is what everybody's saying under $1,000."
[00:05:28.000 --> 00:05:30.000]   And then he crashed it to the ground, and it was $4.99.
[00:05:30.000 --> 00:05:31.000]   He really knows how to sell it.
[00:05:31.000 --> 00:05:32.000]   He really does.
[00:05:32.000 --> 00:05:33.000]   Always start with a high price.
[00:05:33.000 --> 00:05:36.000]   And then the low price doesn't seem to seem a lot lower.
[00:05:36.000 --> 00:05:42.000]   $4.99, $5.99, if you want 32 gigs and 64 gigs, a lot of storage.
[00:05:42.000 --> 00:05:47.000]   We lost him there for a second, so I'm sure we'll have them back here in just a second.
[00:05:47.000 --> 00:05:53.000]   And through the magic of technology, no one watching the taped version will know anything.
[00:05:53.000 --> 00:05:55.000]   They'll just be like, "Wow, that was so seamless."
[00:05:55.000 --> 00:05:57.000]   We used to always say that on Macbreak.
[00:05:57.000 --> 00:05:58.000]   We used to have a joke.
[00:05:58.000 --> 00:06:02.000]   We talked about fixing it in post, but I think you're really going to need to fix this in post, Alex.
[00:06:02.000 --> 00:06:04.000]   I'm not going to have to fix it.
[00:06:04.000 --> 00:06:05.000]   I think we're going to have to fix it.
[00:06:05.000 --> 00:06:06.000]   Fire up your final cut.
[00:06:06.000 --> 00:06:08.000]   This one's going to be a rough one.
[00:06:08.000 --> 00:06:11.000]   No, it breaks your heart, but I think you're going to have to edit.
[00:06:11.000 --> 00:06:13.000]   The iPad naming.
[00:06:13.000 --> 00:06:15.000]   I'm still not sure about it.
[00:06:15.000 --> 00:06:16.000]   I just hope it makes a big one.
[00:06:16.000 --> 00:06:18.000]   I think it's unfortunate.
[00:06:18.000 --> 00:06:22.000]   Somebody forwarded a linked YouTube video from MADTV.
[00:06:22.000 --> 00:06:26.000]   They did an iPad spoof back in 2007.
[00:06:26.000 --> 00:06:27.000]   That's kind of funny.
[00:06:27.000 --> 00:06:28.000]   Okay, and we're going to go back to Leo.
[00:06:28.000 --> 00:06:29.000]   Hold on one second.
[00:06:29.000 --> 00:06:30.000]   What would you have named it Merlin?
[00:06:30.000 --> 00:06:32.000]   If you don't like iPad, what's better than iPad?
[00:06:32.000 --> 00:06:33.000]   I don't know.
[00:06:33.000 --> 00:06:34.000]   You could hear me.
[00:06:34.000 --> 00:06:35.000]   Oh, gosh, I don't know.
[00:06:35.000 --> 00:06:36.000]   I don't know.
[00:06:36.000 --> 00:06:37.000]   I don't know.
[00:06:37.000 --> 00:06:41.000]   I got to, again, I'm a group of internet boyfriend.
[00:06:41.000 --> 00:06:42.000]   I like iBook.
[00:06:42.000 --> 00:06:44.000]   I think iBook would have been a good name.
[00:06:44.000 --> 00:06:46.000]   I think iTablet is dumb.
[00:06:46.000 --> 00:06:50.000]   I think iSlate sounds like it's made out of a rock until it's heavy.
[00:06:50.000 --> 00:06:52.000]   iPad is fine.
[00:06:52.000 --> 00:06:53.000]   I'm sure I'll get used to it.
[00:06:53.000 --> 00:06:58.000]   It's strange that it's so close to iPod, which is something they're not focusing on as much.
[00:06:58.000 --> 00:07:02.000]   Maybe there's some kind of like little slip disc in your brain that hears that and is familiar.
[00:07:02.000 --> 00:07:03.000]   I don't know.
[00:07:03.000 --> 00:07:04.000]   It just seems like the obvious, isn't it?
[00:07:04.000 --> 00:07:05.000]   What do you think, Leo?
[00:07:05.000 --> 00:07:06.000]   Do you like it?
[00:07:06.000 --> 00:07:07.000]   Do you like iPad?
[00:07:07.000 --> 00:07:09.000]   I was saying they're not going to use i at all.
[00:07:09.000 --> 00:07:12.000]   I had moved on from the notion of i-anything.
[00:07:12.000 --> 00:07:13.000]   I like the name of it.
[00:07:13.000 --> 00:07:15.000]   Dwight Silverman is also here.
[00:07:15.000 --> 00:07:18.000]   Dwight Silverman of the Houston Chronicle blogs.cron.com/techblog.
[00:07:18.000 --> 00:07:23.000]   In fact, I was calling it iPad several weeks ago before the name iSlate came up.
[00:07:23.000 --> 00:07:27.000]   I started using that in my blog just as...
[00:07:27.000 --> 00:07:32.000]   Then shortly after I did, the stuff about iSlate came up and said, "Okay, I'm wrong.
[00:07:32.000 --> 00:07:33.000]   It's not iPad."
[00:07:33.000 --> 00:07:35.000]   I was quite gratified.
[00:07:35.000 --> 00:07:36.000]   This is iPad.
[00:07:36.000 --> 00:07:39.000]   That mad TV video was quite funny.
[00:07:39.000 --> 00:07:42.000]   You were gruntled coming out.
[00:07:42.000 --> 00:07:44.000]   You were not impressed.
[00:07:44.000 --> 00:07:46.000]   Well, it's great technology.
[00:07:46.000 --> 00:07:47.000]   It is very cool technology.
[00:07:47.000 --> 00:07:49.000]   It's a very sleek product.
[00:07:49.000 --> 00:07:54.000]   In looking at it, I always try to think, "Okay, what will the mainstream think about it?
[00:07:54.000 --> 00:07:56.000]   We're kind of geeks and we're into this."
[00:07:56.000 --> 00:08:07.000]   The lady who is in Walmart who's buying diapers and who kind of lives her life day to day,
[00:08:07.000 --> 00:08:11.000]   is just going to interest her in all of the long run.
[00:08:11.000 --> 00:08:19.000]   If you can have a $2.99 netbook and do a lot of the same things, which you can do a lot of the same things,
[00:08:19.000 --> 00:08:21.000]   is this going to call to her?
[00:08:21.000 --> 00:08:24.000]   I don't know that it's necessarily a mainstream product.
[00:08:24.000 --> 00:08:27.000]   I think it will go to Apple's core audience.
[00:08:27.000 --> 00:08:28.000]   It will go to the higher end.
[00:08:28.000 --> 00:08:31.000]   People willing to spend the higher amounts.
[00:08:31.000 --> 00:08:39.000]   I was talking to Tim Behren, the analyst, who said that he thinks that the $4.99 will not be the top seller,
[00:08:39.000 --> 00:08:41.000]   that it will be one of the higher end models.
[00:08:41.000 --> 00:08:43.000]   It's always been that way when they sold the 8GB iPhone.
