
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:00:04.000 --> 00:00:06.000]   Netcast you love.
[00:00:06.000 --> 00:00:08.000]   From people you trust.
[00:00:08.000 --> 00:00:11.000]   [ Music ]
[00:00:11.000 --> 00:00:14.000]   This is Twigt.
[00:00:14.000 --> 00:00:17.000]   Bandwidth for Mac Break Weekly is provided by
[00:00:17.000 --> 00:00:21.000]   cashfly at CACHEFLY.com.
[00:00:21.000 --> 00:00:31.000]   [ Music ]
[00:00:31.000 --> 00:00:36.000]   This is Mac Break Weekly, Episode 38 for April 26, 2007.
[00:00:36.000 --> 00:00:38.000]   The Homophilus Cumquat.
[00:00:38.000 --> 00:00:47.000]   [ Music ]
[00:00:47.000 --> 00:00:52.000]   Episode 39 of Mac Break Weekly about to break all over you.
[00:00:52.000 --> 00:00:53.000]   [ Laughter ]
[00:00:53.000 --> 00:00:55.000]   Actually, it's 38.
[00:00:55.000 --> 00:00:57.000]   Ah, yes, the gang is back.
[00:00:57.000 --> 00:01:00.000]   Hail, hail, the gang's all here, Scott Bourne.
[00:01:00.000 --> 00:01:04.000]   Welcome back from your trip down some rat hole or other.
[00:01:04.000 --> 00:01:06.000]   Don't know where you were, but we're glad you're back.
[00:01:06.000 --> 00:01:08.000]   I went back home to gig harbor for a few days,
[00:01:08.000 --> 00:01:11.000]   and now I'm back home in my new home in San Francisco,
[00:01:11.000 --> 00:01:13.000]   and we're live at the Padango Production Studio.
[00:01:13.000 --> 00:01:15.000]   Oh, you're in the studio.
[00:01:15.000 --> 00:01:17.000]   In the studio.
[00:01:17.000 --> 00:01:20.000]   Every time you say gig harbor, I know that's in Washington state,
[00:01:20.000 --> 00:01:24.000]   but I always want to say gig harbor up in Maine, gig harbor.
[00:01:24.000 --> 00:01:26.000]   But it's not the wrong place.
[00:01:26.000 --> 00:01:29.000]   Alex Lindsey had his excuse.
[00:01:29.000 --> 00:01:30.000]   He had his hall pass.
[00:01:30.000 --> 00:01:33.000]   He was at the National Association of Broadcasters Convention,
[00:01:33.000 --> 00:01:34.000]   and then Vancouver.
[00:01:34.000 --> 00:01:36.000]   And then, did you go to Pittsburgh too?
[00:01:36.000 --> 00:01:38.000]   Where else did you go?
[00:01:38.000 --> 00:01:40.000]   Well, before that, I was in Pittsburgh and New York,
[00:01:40.000 --> 00:01:43.000]   and then I went to Vegas, and then I went to Vancouver,
[00:01:43.000 --> 00:01:46.000]   and then I got home, and then I'm home until front of the couple days.
[00:01:46.000 --> 00:01:48.000]   And then I'm off to Africa.
[00:01:48.000 --> 00:01:50.000]   And Merlin, really?
[00:01:50.000 --> 00:01:51.000]   Oh, that's fun.
[00:01:51.000 --> 00:01:53.000]   We're going to do maybe get you on from South Africa if we can.
[00:01:53.000 --> 00:01:54.000]   Yes, yes.
[00:01:54.000 --> 00:01:56.000]   Merlin Mann was at Web 2.0.
[00:01:56.000 --> 00:02:00.000]   Yes, briefly, I stuck my head in to just to learn a little bit
[00:02:00.000 --> 00:02:03.000]   about how we were going to be able to drill down as regards to
[00:02:03.000 --> 00:02:05.000]   the Kimono opening.
[00:02:05.000 --> 00:02:08.000]   And I think really, you know, there was some exciting developments.
[00:02:08.000 --> 00:02:09.000]   I know this isn't strictly Mac related,
[00:02:09.000 --> 00:02:12.000]   but some of the action that's happening in the application stack
[00:02:12.000 --> 00:02:14.000]   space right now is really exciting.
[00:02:14.000 --> 00:02:15.000]   The application stack?
[00:02:15.000 --> 00:02:16.000]   Yeah, the application stack.
[00:02:16.000 --> 00:02:18.000]   You know, that's really where it's all happening.
[00:02:18.000 --> 00:02:20.000]   Also, tag is middleware.
[00:02:20.000 --> 00:02:21.000]   Was there any middleware news?
[00:02:21.000 --> 00:02:22.000]   Oh, God.
[00:02:22.000 --> 00:02:23.000]   You know, Leo, middleware has never been more important,
[00:02:23.000 --> 00:02:26.000]   especially as we look into server-based tag solutions.
[00:02:26.000 --> 00:02:28.000]   It'll scale across the enterprise.
[00:02:28.000 --> 00:02:30.000]   There was a lot of...
[00:02:30.000 --> 00:02:33.000]   Somebody just told me that Opera wants to eliminate the embed
[00:02:33.000 --> 00:02:35.000]   in Object Tag and replace it with a video tag.
[00:02:35.000 --> 00:02:37.000]   So there you go.
[00:02:37.000 --> 00:02:38.000]   Wow.
[00:02:38.000 --> 00:02:39.000]   We missed.
[00:02:39.000 --> 00:02:44.000]   We took time off for the biggest story in some time,
[00:02:44.000 --> 00:02:47.000]   which means that Twit got to do all the analysis.
[00:02:47.000 --> 00:02:49.000]   But I should bring it up because I'm sure you guys have something
[00:02:49.000 --> 00:02:50.000]   to say about it.
[00:02:50.000 --> 00:02:54.000]   Steve Jobs, the SpinMeister added again announcing that,
[00:02:54.000 --> 00:02:57.000]   well, the iPhone just taking so much of our energies.
[00:02:57.000 --> 00:02:58.000]   Good news, guys.
[00:02:58.000 --> 00:03:00.000]   It has passed some of its tests.
[00:03:00.000 --> 00:03:03.000]   We decided to transfer some engineers, some engineers from
[00:03:03.000 --> 00:03:04.000]   Leopard.
[00:03:04.000 --> 00:03:07.000]   That means Leopard won't be out till October.
[00:03:07.000 --> 00:03:10.000]   Are you heartened or disheartened, Scott Bourne?
[00:03:10.000 --> 00:03:14.000]   Well, I'm heartened that it looks like the iPhone's on schedule
[00:03:14.000 --> 00:03:17.000]   and frankly couldn't give a rip about whether or not Leopard
[00:03:17.000 --> 00:03:18.000]   ever comes out.
[00:03:18.000 --> 00:03:19.000]   Uh-huh.
[00:03:19.000 --> 00:03:21.000]   The true spots come out, ladies and gentlemen.
[00:03:21.000 --> 00:03:24.000]   But I will say that I'm a little chagrinned
[00:03:24.000 --> 00:03:28.000]   that they're picking on my beloved iPhone as the excuse,
[00:03:28.000 --> 00:03:33.000]   and I'm starting to think that we're moving into VISTA creep here.
[00:03:33.000 --> 00:03:34.000]   Yeah.
[00:03:34.000 --> 00:03:38.000]   Does it pass the sniff test that Leopard would somehow have to
[00:03:38.000 --> 00:03:40.000]   slip because the iPhone needs more work?
[00:03:40.000 --> 00:03:41.000]   What's I understand?
[00:03:41.000 --> 00:03:44.000]   I think if you were working on integration issues between the
[00:03:44.000 --> 00:03:47.000]   iPhone and the operating system, I think it would definitely make
[00:03:47.000 --> 00:03:48.000]   sense.
[00:03:48.000 --> 00:03:51.000]   But even though they call it OS10 on the iPhone, it's an
[00:03:51.000 --> 00:03:52.000]   ARM chip on OS10.
[00:03:52.000 --> 00:03:55.000]   No, but the question is, is there's going to be tools on your
[00:03:55.000 --> 00:03:59.000]   Mac that are going to interrelate with the iPhone and doing
[00:03:59.000 --> 00:04:03.000]   them in parallel may be difficult to try to figure out how
[00:04:03.000 --> 00:04:04.000]   the phone is going to.
[00:04:04.000 --> 00:04:07.000]   It might be better to get the phone done and then figure out
[00:04:07.000 --> 00:04:09.000]   all those pieces.
[00:04:09.000 --> 00:04:11.000]   I just think that trying to release both of them at the same
[00:04:11.000 --> 00:04:13.000]   time would be very difficult.
[00:04:13.000 --> 00:04:15.000]   I was, if they're going to do tight integration, which is what
[00:04:15.000 --> 00:04:17.000]   I'm hoping to see because I mean, of course, one of the things
[00:04:17.000 --> 00:04:20.000]   I'm really excited about is that, you know, we don't, uh, we
[00:04:20.000 --> 00:04:23.000]   can actually use our phone with our computer, you know.
[00:04:23.000 --> 00:04:25.000]   No more missing sync.
[00:04:25.000 --> 00:04:26.000]   I don't know.
[00:04:26.000 --> 00:04:31.000]   My Nokia, Apple, I mean, Nokia released new, I sync things
[00:04:31.000 --> 00:04:34.000]   for the Nokia 93 and the 95 and it syncs great.
[00:04:34.000 --> 00:04:36.000]   And my BlackBerry sync's great.
[00:04:36.000 --> 00:04:37.000]   I've had no problems with that.
[00:04:37.000 --> 00:04:39.000]   I think, I think syncing in total integration, I think, are
[00:04:39.000 --> 00:04:40.000]   two different things.
[00:04:40.000 --> 00:04:42.000]   When is total integration mean beyond syncing?
[00:04:42.000 --> 00:04:45.000]   Well, I think that, that really having a seamless, you know,
[00:04:45.000 --> 00:04:47.000]   syncing is like, I'm going to move everything over here.
[00:04:47.000 --> 00:04:49.000]   I'm going to move everything back over there.
[00:04:49.000 --> 00:04:50.000]   But, well, I changed my context.
[00:04:50.000 --> 00:04:51.000]   It changes on both sides.
[00:04:51.000 --> 00:04:54.000]   But what if I couldn't be, I could access my, like when I plug
[00:04:54.000 --> 00:04:57.000]   in my iPhone or I get near my computer with Bluetooth, it
[00:04:57.000 --> 00:05:00.000]   popped up in my iCal and in my address book and in my, like, a
[00:05:00.000 --> 00:05:01.000]   iPod.
[00:05:01.000 --> 00:05:02.000]   I'm not, I'm not familiar with that.
[00:05:02.000 --> 00:05:03.000]   Oh, sailing clicker is cool.
[00:05:03.000 --> 00:05:06.000]   If you've never used that, maybe I'll make that my software pick
[00:05:06.000 --> 00:05:07.000]   for a Bluetooth phone.
[00:05:07.000 --> 00:05:08.000]   It's very cool.
[00:05:08.000 --> 00:05:09.000]   I'll talk about it later.
[00:05:09.000 --> 00:05:10.000]   All right.
[00:05:10.000 --> 00:05:11.000]   So, it's a software pick.
[00:05:11.000 --> 00:05:14.000]   So, so, I think that, I think that there's, I think it could
[00:05:14.000 --> 00:05:15.000]   be tighter than just sync.
[00:05:15.000 --> 00:05:18.000]   I think that really having that, that in integration where you're
[00:05:18.000 --> 00:05:21.000]   able to move stuff around, you have access to all the files
[00:05:21.000 --> 00:05:22.000]   really easily.
[00:05:22.000 --> 00:05:23.000]   Right.
[00:05:23.000 --> 00:05:26.000]   So, I think that, I think that there's, I think it could be
[00:05:26.000 --> 00:05:27.000]   tighter than just sync.
[00:05:27.000 --> 00:05:30.000]   So, I think that's a great thing.
[00:05:30.000 --> 00:05:31.000]   I think that's a great thing.
[00:05:31.000 --> 00:05:32.000]   I think that's a great thing.
[00:05:32.000 --> 00:05:33.000]   I think that's a great thing.
[00:05:33.000 --> 00:05:34.000]   I think that's a great thing.
[00:05:34.000 --> 00:05:35.000]   I think that's a great thing.
[00:05:35.000 --> 00:05:36.000]   I think that's a great thing.
[00:05:36.000 --> 00:05:37.000]   I think that's a great thing.
[00:05:37.000 --> 00:05:38.000]   I think that's a great thing.
[00:05:38.000 --> 00:05:39.000]   I think that's a great thing.
[00:05:39.000 --> 00:05:40.000]   I think that's a great thing.
[00:05:40.000 --> 00:05:41.000]   I think that's a great thing.
[00:05:41.000 --> 00:05:42.000]   I think that's a great thing.
[00:05:42.000 --> 00:05:43.000]   I think that's a great thing.
[00:05:43.000 --> 00:05:44.000]   I think that's a great thing.
[00:05:44.000 --> 00:05:45.000]   I think that's a great thing.
[00:05:45.000 --> 00:05:46.000]   I think that's a great thing.
[00:05:46.000 --> 00:05:47.000]   I think that's a great thing.
[00:05:47.000 --> 00:05:48.000]   I think that's a great thing.
[00:05:48.000 --> 00:05:49.000]   I think that's a great thing.
[00:05:49.000 --> 00:05:50.000]   I think that's a great thing.
[00:05:50.000 --> 00:05:57.000]   I think that's a great thing.
[00:05:57.000 --> 00:05:58.000]   I think that's a great thing.
[00:05:58.000 --> 00:05:59.000]   I think that's a great thing.
[00:05:59.000 --> 00:06:00.000]   I think that's a great thing.
[00:06:00.000 --> 00:06:01.000]   I think that's a great thing.
[00:06:01.000 --> 00:06:02.000]   I think that's a great thing.
[00:06:02.000 --> 00:06:03.000]   I think that's a great thing.
[00:06:03.000 --> 00:06:04.000]   I think that's a great thing.
[00:06:04.000 --> 00:06:05.000]   I think that's a great thing.
[00:06:05.000 --> 00:06:06.000]   I think that's a great thing.
[00:06:06.000 --> 00:06:07.000]   I think that's a great thing.
[00:06:07.000 --> 00:06:08.000]   I think that's a great thing.
[00:06:08.000 --> 00:06:09.000]   I think that's a great thing.
[00:06:09.000 --> 00:06:10.000]   I think that's a great thing.
[00:06:10.000 --> 00:06:11.000]   I think that's a great thing.
[00:06:11.000 --> 00:06:12.000]   I think that's a great thing.
[00:06:12.000 --> 00:06:13.000]   I think that's a great thing.
[00:06:13.000 --> 00:06:14.000]   I think that's a great thing.
[00:06:14.000 --> 00:06:15.000]   I think that's a great thing.
[00:06:15.000 --> 00:06:16.000]   I think that's a great thing.
[00:06:16.000 --> 00:06:17.000]   I think that's a great thing.
[00:06:17.000 --> 00:06:18.000]   I think that's a great thing.
[00:06:18.000 --> 00:06:19.000]   I think that's a great thing.
[00:06:19.000 --> 00:06:20.000]   I think that's a great thing.
[00:06:20.000 --> 00:06:21.000]   I think that's a great thing.
[00:06:21.000 --> 00:06:22.000]   I think that's a great thing.
[00:06:22.000 --> 00:06:23.000]   I think that's a great thing.
[00:06:23.000 --> 00:06:24.000]   I think that's a great thing.
[00:06:24.000 --> 00:06:25.000]   I think that's a great thing.
[00:06:25.000 --> 00:06:26.000]   I think that's a great thing.
[00:06:26.000 --> 00:06:27.000]   I think that's a great thing.
[00:06:27.000 --> 00:06:28.000]   I think that's a great thing.
[00:06:28.000 --> 00:06:29.000]   I think that's a great thing.
