
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:00:04.000 --> 00:00:06.000]   >> Netcast you love.
[00:00:06.000 --> 00:00:08.000]   >> From people you trust.
[00:00:08.000 --> 00:00:11.000]   [ Music ]
[00:00:11.000 --> 00:00:14.000]   >> This is Sweet.
[00:00:14.000 --> 00:00:17.000]   >> Bandwidth for Macbreak Weekly is provided by
[00:00:17.000 --> 00:00:22.000]   cashfly@cacafly.com.
[00:00:22.000 --> 00:00:28.000]   [ Music ]
[00:00:28.000 --> 00:00:33.000]   >> This is Macbreak Weekly, episode 180 for February 12, 2010.
[00:00:33.000 --> 00:00:38.000]   Macworld Live.
[00:00:38.000 --> 00:00:41.000]   Macbreak Weekly is brought to you by Go To Meeting.
[00:00:41.000 --> 00:00:44.000]   Do more and travel less with Go To Meeting.
[00:00:44.000 --> 00:00:46.000]   Make your next meeting a Go To Meeting instead.
[00:00:46.000 --> 00:00:54.000]   For your free 30-day trial visit go to meeting.com/macbreak.
[00:00:54.000 --> 00:00:58.000]   And by audible.com.
[00:00:58.000 --> 00:01:05.000]   To download a free audio book of your choice go to audible.com/macbreak.
[00:01:05.000 --> 00:01:07.000]   [ Music ]
[00:01:07.000 --> 00:01:10.000]   >> Hi, I'm Leo LaPorte and you're about to see a special
[00:01:10.000 --> 00:01:12.000]   episode of Macbreak Weekly.
[00:01:12.000 --> 00:01:14.000]   This is not the usual Macbreak Weekly.
[00:01:14.000 --> 00:01:18.000]   This is the live event we did at Macworld on February 12, 2010.
[00:01:18.000 --> 00:01:20.000]   We called it Macworld Live.
[00:01:20.000 --> 00:01:22.000]   And it features Heather Gold, the comic.
[00:01:22.000 --> 00:01:27.000]   Macquin, his amazing folk music from Mythbusters, Adam Savage,
[00:01:27.000 --> 00:01:30.000]   and the Rock and Roll America's favorite sci-fi rock and roll band,
[00:01:30.000 --> 00:01:31.000]   Warp 11.
[00:01:31.000 --> 00:01:35.000]   So it was a live stage show which we recorded in its entirety
[00:01:35.000 --> 00:01:37.000]   and you're about to see.
[00:01:37.000 --> 00:01:39.000]   So without further ado, please get ready.
[00:01:39.000 --> 00:01:44.000]   Let's go to the stage at Macworld Expo, 2010, Rock the New Era,
[00:01:44.000 --> 00:01:51.000]   and Macworld Live.
[00:01:51.000 --> 00:01:56.000]   Hi everybody, how you doing?
[00:01:56.000 --> 00:01:59.000]   So here we are at afternoon of day two of the Expo.
[00:01:59.000 --> 00:02:01.000]   Have you guys had a chance to get on the floor?
[00:02:01.000 --> 00:02:03.000]   Have you been able to get anywhere close to the vendors you
[00:02:03.000 --> 00:02:05.000]   want to get to?
[00:02:05.000 --> 00:02:06.000]   But it's fun out there, right?
[00:02:06.000 --> 00:02:08.000]   The vibe is good and everybody's happy and we're having a good
[00:02:08.000 --> 00:02:09.000]   time, right?
[00:02:09.000 --> 00:02:10.000]   What?
[00:02:10.000 --> 00:02:11.000]   That?
[00:02:11.000 --> 00:02:12.000]   That?
[00:02:12.000 --> 00:02:16.000]   All right, so this is a very special feature presentation for me
[00:02:16.000 --> 00:02:20.000]   because at Macworld last year, Leo came up to me and he said,
[00:02:20.000 --> 00:02:22.000]   you know, we got to keep this going.
[00:02:22.000 --> 00:02:25.000]   He goes, community needs a place to meet, to be face to face.
[00:02:25.000 --> 00:02:29.000]   You know, this is very worthwhile and this coming from probably
[00:02:29.000 --> 00:02:32.000]   the most influential, famous person who makes his living,
[00:02:32.000 --> 00:02:35.000]   talking to people virtually, you know, all year long, but he said
[00:02:35.000 --> 00:02:37.000]   face to face is important and community is important.
[00:02:37.000 --> 00:02:41.000]   And if you know Leo at all, he's just such a kind, generous gentleman,
[00:02:41.000 --> 00:02:44.000]   he really believes in the value of relationships and the value of people
[00:02:44.000 --> 00:02:48.000]   and, you know, just human connection is very important to him.
[00:02:48.000 --> 00:02:51.000]   And so he provided me a lot of guidance, a lot of support,
[00:02:51.000 --> 00:02:53.000]   a lot of encouragement through the year.
[00:02:53.000 --> 00:02:55.000]   So to be able to welcome him here to give a feature presentation,
[00:02:55.000 --> 00:02:57.000]   you'll see all the great stuff that he's put together,
[00:02:57.000 --> 00:02:58.000]   is particularly gratifying.
[00:02:58.000 --> 00:03:01.000]   So please give a huge backload welcome for Leo Laport.
[00:03:01.000 --> 00:03:10.000]   Thank you.
[00:03:10.000 --> 00:03:11.000]   This guy's great.
[00:03:11.000 --> 00:03:14.000]   We really has kept Macworld alive, so we really appreciate what you've
[00:03:14.000 --> 00:03:16.000]   done for the community.
[00:03:16.000 --> 00:03:17.000]   Thank you.
[00:03:17.000 --> 00:03:18.000]   Thank you very much.
[00:03:18.000 --> 00:03:22.000]   Paul Kent, hey everybody, how are you?
[00:03:22.000 --> 00:03:23.000]   Good to see you.
[00:03:23.000 --> 00:03:25.000]   Hey, why are you standing up?
[00:03:25.000 --> 00:03:28.000]   Is that a standing ovation?
[00:03:28.000 --> 00:03:29.000]   Of one?
[00:03:29.000 --> 00:03:30.000]   Thank you.
[00:03:30.000 --> 00:03:31.000]   I appreciate it.
[00:03:31.000 --> 00:03:32.000]   And look it.
[00:03:32.000 --> 00:03:33.000]   Thank you.
[00:03:33.000 --> 00:03:35.000]   Are you going to broadcast the whole thing with your laptop?
[00:03:35.000 --> 00:03:36.000]   Please do.
[00:03:36.000 --> 00:03:37.000]   By all means.
[00:03:37.000 --> 00:03:39.000]   I'll tell you the story about that.
[00:03:39.000 --> 00:03:42.000]   So it's very good to see you.
[00:03:42.000 --> 00:03:43.000]   This is Macworld live.
[00:03:43.000 --> 00:03:46.000]   This used to be David Pogue's gig, but they bumped him upstairs and he
[00:03:46.000 --> 00:03:47.000]   was a big keynote.
[00:03:47.000 --> 00:03:48.000]   I hope you saw that yesterday.
[00:03:48.000 --> 00:03:50.000]   David's so great, isn't he?
[00:03:50.000 --> 00:03:51.000]   Very talented guy.
[00:03:51.000 --> 00:03:54.000]   He very kindly let me take over Macworld live.
[00:03:54.000 --> 00:03:57.000]   So the idea of Macworld live is it's a talk show.
[00:03:57.000 --> 00:04:03.000]   You know, if there's something wrong, Dane, I need, I just don't
[00:04:03.000 --> 00:04:05.000]   feel comfortable out here.
[00:04:05.000 --> 00:04:07.000]   Can you bring me the ball?
[00:04:07.000 --> 00:04:08.000]   All right.
[00:04:08.000 --> 00:04:09.000]   Thank you.
[00:04:09.000 --> 00:04:13.000]   Ladies and gentlemen, the gentleman of the international
[00:04:13.000 --> 00:04:17.000]   stage and technical employees, Iatsy, thank you.
[00:04:17.000 --> 00:04:19.000]   They are a beautiful job.
[00:04:19.000 --> 00:04:21.000]   Thank you very much.
[00:04:21.000 --> 00:04:23.000]   Now we're talking.
[00:04:23.000 --> 00:04:26.000]   Oh, Dane, the clock.
[00:04:26.000 --> 00:04:27.000]   Very important.
[00:04:27.000 --> 00:04:28.000]   Wait a minute.
[00:04:28.000 --> 00:04:30.000]   I'll explain.
[00:04:30.000 --> 00:04:33.000]   Dane Golden is executive producer of Twit.TV, our Internet
[00:04:33.000 --> 00:04:34.000]   Network.
[00:04:34.000 --> 00:04:36.000]   He's a great guy.
[00:04:36.000 --> 00:04:38.000]   Are you talking to somebody on that?
[00:04:38.000 --> 00:04:39.000]   Yeah.
[00:04:39.000 --> 00:04:40.000]   No, you're not.
[00:04:40.000 --> 00:04:41.000]   There's nobody on the other hand.
[00:04:41.000 --> 00:04:42.000]   I don't know.
[00:04:42.000 --> 00:04:43.000]   Go ahead and enjoy.
[00:04:43.000 --> 00:04:46.000]   He likes to -- so the clock, we have to have the clock and the
[00:04:46.000 --> 00:04:51.000]   ball are part of the studio at Twit Live at the cottage that I
[00:04:51.000 --> 00:04:52.000]   do the show from.
[00:04:52.000 --> 00:04:53.000]   And I do so many hours.
[00:04:53.000 --> 00:04:57.000]   I do about, you know, six or seven hours a day, six days a week,
[00:04:57.000 --> 00:04:58.000]   five days a week.
[00:04:58.000 --> 00:05:00.000]   So I need something bouncy to sit on.
[00:05:00.000 --> 00:05:03.000]   And, you know, when we were setting up the studio, Colleen,
[00:05:03.000 --> 00:05:05.000]   who's our great studio engineer, who's backstage right now,
[00:05:05.000 --> 00:05:07.000]   running the live feed, because we're feeding this live.
[00:05:07.000 --> 00:05:09.000]   Hello, everybody in Twit Land.
[00:05:09.000 --> 00:05:13.000]   Colleen and I had a big basket at Costco and we were going down
[00:05:13.000 --> 00:05:14.000]   the aisle.
[00:05:14.000 --> 00:05:16.000]   And I said, "That'd be kind of fun to have that."
[00:05:16.000 --> 00:05:18.000]   I bought this big clock.
[00:05:18.000 --> 00:05:21.000]   And if this clock now is the most important thing on the
[00:05:21.000 --> 00:05:25.000]   network, if this clock is not in the shot, people in the chat
[00:05:25.000 --> 00:05:27.000]   room start getting irate, they say, "Where's the clock?
[00:05:27.000 --> 00:05:28.000]   Where's the clock?"
[00:05:28.000 --> 00:05:31.000]   So we thought, "I better have the clock on stage so we can do
[00:05:31.000 --> 00:05:32.000]   this."
[00:05:32.000 --> 00:05:34.000]   So we're going to do this like a talk show.
[00:05:34.000 --> 00:05:36.000]   We've got a great lineup here for you.
[00:05:36.000 --> 00:05:38.000]   Heather Gold, who is a wonderful comic, does a show on our
[00:05:38.000 --> 00:05:41.000]   network called "Tumble Vision" all about community building,
[00:05:41.000 --> 00:05:44.000]   community bringing people together and getting them to have a
[00:05:44.000 --> 00:05:45.000]   good time.
[00:05:45.000 --> 00:05:49.000]   We also have a rock and roll immortal, a legend.
[00:05:49.000 --> 00:05:52.000]   The man who founded the birds, Roger McGwen is here.
[00:05:52.000 --> 00:05:54.000]   And he's going to perform.
[00:05:54.000 --> 00:05:56.000]   He has his seventh string and invented a guitar.
[00:05:56.000 --> 00:05:58.000]   This guy is the ultimate geek.
[00:05:58.000 --> 00:06:01.000]   Roger actually has an entire solar powered house.
[00:06:01.000 --> 00:06:04.000]   The first time I talked to him, he had built a solar power
[00:06:04.000 --> 00:06:05.000]   cooler.
[00:06:05.000 --> 00:06:07.000]   And now he's got a solar powered sub zero.
[00:06:07.000 --> 00:06:09.000]   So he's really upped his game.
[00:06:09.000 --> 00:06:10.000]   I'm not kidding.
[00:06:10.000 --> 00:06:12.000]   So we'll talk to Roger McGwen and he'll play for us.
[00:06:12.000 --> 00:06:17.000]   Following Roger, another Mac geek and legend who lives here in
[00:06:17.000 --> 00:06:24.000]   San Francisco, Adam Savage of the Mythbusters is here.
[00:06:24.000 --> 00:06:25.000]   And then we're going to wrap things up.
[00:06:25.000 --> 00:06:27.000]   It's going to be a fast paced hour.
[00:06:27.000 --> 00:06:28.000]   We're going to wrap things up.
[00:06:28.000 --> 00:06:30.000]   You see we've got a rock and roll band here with an
[00:06:30.000 --> 00:06:33.000]   Amaz, America's favorite sci-fi band.
[00:06:33.000 --> 00:06:35.000]   They do Star Trek covers.
[00:06:35.000 --> 00:06:37.000]   It's amazing.
[00:06:37.000 --> 00:06:38.000]   It's not a cover.
[00:06:38.000 --> 00:06:39.000]   I don't know what it is.
[00:06:39.000 --> 00:06:40.000]   It's Star Trek rock and roll.
[00:06:40.000 --> 00:06:41.000]   Warp 11 is also here.
[00:06:41.000 --> 00:06:42.000]   They're going to perform.
[00:06:42.000 --> 00:06:43.000]   And don't leave.
[00:06:43.000 --> 00:06:44.000]   I want you dancing.
[00:06:44.000 --> 00:06:45.000]   We need a mosh pit.
[00:06:45.000 --> 00:06:48.000]   Now I've been told I'm not sure which the Warp 11's front
[00:06:48.000 --> 00:06:50.000]   woman is Kiki Stockhammer.
[00:06:50.000 --> 00:06:51.000]   You might remember her.
[00:06:51.000 --> 00:06:54.000]   She was the demo goddess at many trade shows, Mac World for
[00:06:54.000 --> 00:06:56.000]   years, of the Amiga Toaster.
[00:06:56.000 --> 00:06:58.000]   Remember she would do these great video wipes and stuff.
[00:06:58.000 --> 00:07:01.000]   And I've been told that either Kiki or Roger McGwen is
[00:07:01.000 --> 00:07:03.000]   wearing latex today.
[00:07:03.000 --> 00:07:06.000]   She's one or the other so I'm sure that will be exciting for
[00:07:06.000 --> 00:07:07.000]   you.
[00:07:07.000 --> 00:07:09.000]   So are you ready for a good time?
[00:07:09.000 --> 00:07:10.000]   Mac World Live.
[00:07:10.000 --> 00:07:12.000]   I'm so glad you're here.
[00:07:12.000 --> 00:07:13.000]   This is really fun.
[00:07:13.000 --> 00:07:17.000]   Let me get rid of the ball because anybody want this?
[00:07:17.000 --> 00:07:19.000]   I think it would hurt you.
[00:07:19.000 --> 00:07:21.000]   I'll just roll it down the aisle.
[00:07:21.000 --> 00:07:25.000]   It's like a mini prisoner episode, right?
[00:07:25.000 --> 00:07:29.000]   Ladies and gentlemen, Heather Gold, to start us off.
[00:07:29.000 --> 00:07:31.000]   Heather, come on out here.
[00:07:31.000 --> 00:07:34.000]   [applause]
[00:07:34.000 --> 00:07:36.000]   Here we go.
[00:07:36.000 --> 00:07:38.000]   Did you really give that away?
[00:07:38.000 --> 00:07:39.000]   Apparently.
[00:07:39.000 --> 00:07:41.000]   That's all right.
