
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:00:04.000 --> 00:00:06.000]   Netcast you love.
[00:00:06.000 --> 00:00:08.000]   From people you trust.
[00:00:08.000 --> 00:00:11.000]   [ Music ]
[00:00:11.000 --> 00:00:14.000]   This is Detroit.
[00:00:14.000 --> 00:00:17.000]   Bandwidth for Mac Break Weekly is provided by
[00:00:17.000 --> 00:00:22.000]   cashfly@cachiefly.com.
[00:00:22.000 --> 00:00:29.000]   [ Music ]
[00:00:29.000 --> 00:00:35.000]   This is Mac Break Weekly, Episode 142, from May 26, 2009.
[00:00:35.000 --> 00:00:38.000]   Oops, I bought it.
[00:00:38.000 --> 00:00:41.000]   Mac Break Weekly is brought to you by Audible.com.
[00:00:41.000 --> 00:00:48.000]   For your free audio book, visit Audible.com/MacBreak.
[00:00:48.000 --> 00:00:50.000]   And by listeners like you.
[00:00:50.000 --> 00:00:52.000]   Thanks so much for your contribution.
[00:00:52.000 --> 00:00:54.000]   We couldn't do it without him.
[00:00:54.000 --> 00:01:00.000]   [ Music ]
[00:01:00.000 --> 00:01:04.000]   It's time for Mac Break Weekly, the show that covers all things Macintosh.
[00:01:04.000 --> 00:01:07.000]   iPhones, iPods, iTunes.
[00:01:07.000 --> 00:01:08.000]   I don't know.
[00:01:08.000 --> 00:01:11.000]   Here he is, ladies and gentlemen, from the Pixel Core.
[00:01:11.000 --> 00:01:15.000]   Pixel Core.com and Pixel Core.TV, the world's most exciting
[00:01:15.000 --> 00:01:18.000]   guild of multimedia artists and podcasts, Mr. Alex Lindsey.
[00:01:18.000 --> 00:01:19.000]   Hello.
[00:01:19.000 --> 00:01:20.000]   Wearing Hawaiian today.
[00:01:20.000 --> 00:01:22.000]   I feel like I'm a bit of a turncoat though.
[00:01:22.000 --> 00:01:23.000]   Why is that?
[00:01:23.000 --> 00:01:27.000]   I just want to say for those of you watching that I just got this shirt.
[00:01:27.000 --> 00:01:28.000]   It was given to Leo.
[00:01:28.000 --> 00:01:29.000]   It's not given to you.
[00:01:29.000 --> 00:01:30.000]   It's not given to you.
[00:01:30.000 --> 00:01:31.000]   It's not given to you.
[00:01:31.000 --> 00:01:32.000]   It's lended to you.
[00:01:32.000 --> 00:01:33.000]   It's lended to me.
[00:01:33.000 --> 00:01:34.000]   It's lended to me.
[00:01:34.000 --> 00:01:35.000]   And I'm a Stieler fan.
[00:01:35.000 --> 00:01:36.000]   Oh, it's a dental culture.
[00:01:36.000 --> 00:01:37.000]   It's a dental culture.
[00:01:37.000 --> 00:01:40.000]   I just want to say that Leo got the fishy shirt and I got the Titan shirt.
[00:01:40.000 --> 00:01:41.000]   I can get you to the other shirts.
[00:01:41.000 --> 00:01:42.000]   We have other shirts.
[00:01:42.000 --> 00:01:45.000]   But I'm a little embarrassed about the whole Titans thing.
[00:01:45.000 --> 00:01:47.000]   But I don't have anything against Titans.
[00:01:47.000 --> 00:01:50.000]   I'm just, you know, it's, Stieler's just kind of like a religion.
[00:01:50.000 --> 00:01:51.000]   Stielers.
[00:01:51.000 --> 00:01:52.000]   So I just want people to know.
[00:01:52.000 --> 00:01:54.000]   How do you say Stielers in Pittsburgh on Stullers?
[00:01:54.000 --> 00:01:55.000]   Stullers.
[00:01:55.000 --> 00:01:59.400]   In a sentence it's used in the hey, you guys going down there, you know, so we're going
[00:01:59.400 --> 00:02:03.700]   to go see the Stullers and you know, maybe you'll see in the stands, maybe we'll up
[00:02:03.700 --> 00:02:06.800]   there to see Marlameu and then you'll say Marlameu.
[00:02:06.800 --> 00:02:09.480]   That's, that's usually how it plays for the Pittsburgh penguins.
[00:02:09.480 --> 00:02:12.440]   Greatest hockey player after Wayne Gretzky.
[00:02:12.440 --> 00:02:14.240]   No, no bigger than Wayne.
[00:02:14.240 --> 00:02:15.720]   I don't know if he had been in the bucket hall.
[00:02:15.720 --> 00:02:19.000]   Most people say if he had stayed healthy, he would have broken every record in the NHL.
[00:02:19.000 --> 00:02:20.000]   That's what they say about me.
[00:02:20.000 --> 00:02:23.200]   If I'd stayed healthy, I might have had a career.
[00:02:23.200 --> 00:02:29.360]   The guy who's prompted all of this is Mr. Tommy Bahama himself, Scott Born, who we have just
[00:02:29.360 --> 00:02:32.200]   learned owns 313 Tommy Bahama shirts.
[00:02:32.200 --> 00:02:33.200]   Well, 312.
[00:02:33.200 --> 00:02:35.720]   I gave him on subscription, you know.
[00:02:35.720 --> 00:02:37.640]   Yeah, you're going to automatically understand.
[00:02:37.640 --> 00:02:41.920]   And he's got three closets specially built to house the collection.
[00:02:41.920 --> 00:02:45.600]   Well, you know, I got to have something to do with my spare time.
[00:02:45.600 --> 00:02:47.440]   I love it.
[00:02:47.440 --> 00:02:52.720]   So here in his, by the way, that is a lovely shirt featuring Pino Coladas, a Tommy Bahama
[00:02:52.720 --> 00:02:57.360]   original right there with the wooden buttons with wooden buttons.
[00:02:57.360 --> 00:02:59.560]   And tell that there's a hammer.
[00:02:59.560 --> 00:03:05.400]   And as our, as Bush Williams says in our friend feed room, it's all about the wooden buttons.
[00:03:05.400 --> 00:03:06.400]   Is it?
[00:03:06.400 --> 00:03:07.400]   Bubba.
[00:03:07.400 --> 00:03:08.400]   I like that guy.
[00:03:08.400 --> 00:03:09.560]   And these buttons are not wooden.
[00:03:09.560 --> 00:03:12.000]   His, his noggin might be, but his buttons aren't.
[00:03:12.000 --> 00:03:13.000]   What are you wearing?
[00:03:13.000 --> 00:03:14.720]   Andy and Akko from the Chicago Sun times.
[00:03:14.720 --> 00:03:18.920]   I was trying, I was trying to find out exactly how to find out who shirt this is without actually
[00:03:18.920 --> 00:03:20.480]   taking off a wearing shirtless.
[00:03:20.480 --> 00:03:23.560]   You have to do that graceful thing where you pull the shirt up over your head.
[00:03:23.560 --> 00:03:24.560]   Exactly.
[00:03:24.560 --> 00:03:27.960]   As a matter of fact, to be fair, I really should at some point during a quiet part of the show
[00:03:27.960 --> 00:03:32.160]   to sort of slide off and then check the shirt because it was actually something a Mac brick
[00:03:32.160 --> 00:03:35.560]   weekly listener who makes these shirts was very pleased to put one of my hands.
[00:03:35.560 --> 00:03:38.240]   It's actually one of the hands and most colorful shirts I have.
[00:03:38.240 --> 00:03:43.760]   Oh, well, you and you got sent a Hawaiian shirt and not me.
[00:03:43.760 --> 00:03:47.480]   I just, I've just lived, I've lived the freelancer's dream.
[00:03:47.480 --> 00:03:52.920]   I can dress myself now completely from head to toe shoes, socks, pants, all no underwear,
[00:03:52.920 --> 00:03:56.800]   but you know, shirt and everything strictly from things that people have given me because
[00:03:56.800 --> 00:03:58.360]   they're readers or PR people.
[00:03:58.360 --> 00:03:59.360]   Isn't that nice?
[00:03:59.360 --> 00:04:00.360]   Very nice.
[00:04:00.360 --> 00:04:01.360]   Isn't that nice?
[00:04:01.360 --> 00:04:07.480]   Well, because they also figure that, you know, you have such impeccable Aloha shirt fashion
[00:04:07.480 --> 00:04:12.960]   sense, Scott, that he does not want to take the risk of showing his own endurance.
[00:04:12.960 --> 00:04:14.520]   You know, he knew that he could school me.
[00:04:14.520 --> 00:04:16.800]   I need, I need, but what if he converted me?
[00:04:16.800 --> 00:04:18.640]   Would that not be a coup for his company?
[00:04:18.640 --> 00:04:22.520]   That would be a hell of a coup for his company, which is why I'm going to make sure that I
[00:04:22.520 --> 00:04:26.080]   again, I will do this off camera, of course, but I shall partially disrupt.
[00:04:26.080 --> 00:04:30.560]   I am sure that I am wearing a shirt underneath this, of course, also a free shirt that I
[00:04:30.560 --> 00:04:31.560]   got from.
[00:04:31.560 --> 00:04:36.520]   Hey, and I am wearing, I am wearing one.
[00:04:36.520 --> 00:04:38.720]   Get them to send like meat bread vegetable.
[00:04:38.720 --> 00:04:39.720]   You're set.
[00:04:39.720 --> 00:04:40.720]   Dude staples.
[00:04:40.720 --> 00:04:45.560]   Well, you know, exchange shirts for, I exchange shirts for food.
[00:04:45.560 --> 00:04:46.560]   I'm not proud.
[00:04:46.560 --> 00:04:47.560]   I'll admit it.
[00:04:47.560 --> 00:04:48.760]   Wait, did you pay for that shirt?
[00:04:48.760 --> 00:04:50.840]   No, tech TV paid for this shirt.
[00:04:50.840 --> 00:04:51.840]   I see.
[00:04:51.840 --> 00:04:52.920]   So free shirt, free shirt, free shirt.
[00:04:52.920 --> 00:04:53.920]   Oh, wait.
[00:04:53.920 --> 00:04:54.920]   And then.
[00:04:54.920 --> 00:04:58.720]   And then Scott bought his paid shirt, paid shirt.
[00:04:58.720 --> 00:05:04.040]   I paid for my shirt and had to build a closet.
[00:05:04.040 --> 00:05:07.760]   These are, I believe you're pulling the, you'll, you'll, you'll going to be pulling the ethical
[00:05:07.760 --> 00:05:09.360]   cart for all four of us.
[00:05:09.360 --> 00:05:10.360]   This is exactly right.
[00:05:10.360 --> 00:05:11.360]   That's right.
[00:05:11.360 --> 00:05:14.280]   I'm going to pretend I'm Andy Anaco ethical journalist today.
[00:05:14.280 --> 00:05:15.520]   I paid for my shirt.
[00:05:15.520 --> 00:05:17.960]   Tommy Bahama can't pay me off.
[00:05:17.960 --> 00:05:18.960]   No.
[00:05:18.960 --> 00:05:22.520]   I am, I am wearing Gruper and Mahi Mahi today.
[00:05:22.520 --> 00:05:26.560]   By the way, it is appropriate for us to celebrate Hava.
[00:05:26.560 --> 00:05:31.680]   Because Roz Savage set off last yesterday.
[00:05:31.680 --> 00:05:35.440]   This is, this is, this thing is so freaking amazing that she can do this.
[00:05:35.440 --> 00:05:40.160]   I just, I just do not understand where the will within that woman comes from.
[00:05:40.160 --> 00:05:41.160]   I do.
[00:05:41.160 --> 00:05:42.160]   I've dealt with her.
[00:05:42.160 --> 00:05:43.160]   Yeah.
[00:05:43.160 --> 00:05:45.160]   She is a, she is a force of nature.
[00:05:45.160 --> 00:05:46.160]   Wow.
[00:05:46.160 --> 00:05:50.000]   You don't, you know, I mean, just Roz gets what Roz, and she's very sweet.
[00:05:50.000 --> 00:05:52.840]   She's the iron fist in the velvet glove, but Roz gets what Roz wants.
[00:05:52.840 --> 00:05:53.840]   This is what you have to do.
[00:05:53.840 --> 00:05:55.680]   If you're going to be this, Rose solo.
[00:05:55.680 --> 00:06:00.300]   And when I say solo, this is without chase craft, support craft of any kind solo, first
[00:06:00.300 --> 00:06:01.800]   across the Atlantic, then from Hawaii.
[00:06:01.800 --> 00:06:02.800]   Yeah.
[00:06:02.800 --> 00:06:03.800]   It's got a big boat.
[00:06:03.800 --> 00:06:06.640]   It looked like, looked like a big seal and the big shark would be excited about it.
[00:06:06.640 --> 00:06:09.200]   It's nice and silver and it flashes through the water.
[00:06:09.200 --> 00:06:11.680]   She is a little worried about large fish, actually sharks and stuff.
[00:06:11.680 --> 00:06:12.680]   Does she see them?
[00:06:12.680 --> 00:06:13.680]   Yeah, occasionally.
[00:06:13.680 --> 00:06:17.040]   She didn't see a lot from Hawaii, San Francisco to Hawaii, but she may see more from now.
[00:06:17.040 --> 00:06:18.360]   She's going from Hawaii to Tuvola.
[00:06:18.360 --> 00:06:19.680]   She's going to cross the equator.
[00:06:19.680 --> 00:06:23.400]   That's actually the big concern because they're cross currents on the equator.
[00:06:23.400 --> 00:06:27.000]   And it's very difficult to get across the equator by hand.
[00:06:27.000 --> 00:06:28.000]   She's rowing.
[00:06:28.000 --> 00:06:29.600]   She's rowing across the equator.
[00:06:29.600 --> 00:06:30.600]   She's rowing.
[00:06:30.600 --> 00:06:32.160]   We talk to her every Thursday at 430.
[00:06:32.160 --> 00:06:34.120]   How long is it going to be at sea?
[00:06:34.120 --> 00:06:35.120]   She estimates about a hundred days.
[00:06:35.120 --> 00:06:37.240]   Took her a hundred days to get for San Francisco to Hawaii.
[00:06:37.240 --> 00:06:38.240]   I did.
[00:06:38.240 --> 00:06:43.040]   You know what really is scary is that San Francisco to Hawaii, her water maker broke, her backup
[00:06:43.040 --> 00:06:44.200]   water maker broke.
[00:06:44.200 --> 00:06:49.320]   She was drinking water out of, she had fortunately thought to put fresh water in his ballast.
[00:06:49.320 --> 00:06:51.960]   And she was drinking her ballast.
[00:06:51.960 --> 00:06:57.880]   And she met up with a bunch of guys who were also crossing to Hawaii.
[00:06:57.880 --> 00:06:59.160]   They were all rowing together.
[00:06:59.160 --> 00:07:02.120]   No, they were in a motorboat called the junk boat.
[00:07:02.120 --> 00:07:06.480]   It was built entirely out of junk, including an old airplane fuselage and a bunch of plastic
[00:07:06.480 --> 00:07:07.480]   bottles.
[00:07:07.480 --> 00:07:12.280]   She raised awareness of the Pacific garbage patch.
[00:07:12.280 --> 00:07:15.280]   And they had water makers despair and she had food despair.
[00:07:15.280 --> 00:07:16.280]   They were running out of food.
[00:07:16.280 --> 00:07:17.280]   It's not easy.
[00:07:17.280 --> 00:07:18.280]   Anyway, she's doing it again.
[00:07:18.280 --> 00:07:19.640]   Yes, she's going to go to a tuba.
[00:07:19.640 --> 00:07:20.640]   We'll cover it.
[00:07:20.640 --> 00:07:23.920]   We'll have live conversations with her via a sat phone and very crazy.
