
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:00:04.000 --> 00:00:06.000]   Netcast you love.
[00:00:06.000 --> 00:00:08.000]   From people you trust.
[00:00:08.000 --> 00:00:11.000]   [ Music ]
[00:00:11.000 --> 00:00:13.000]   This is Detroit.
[00:00:13.000 --> 00:00:17.000]   Bandwidth for Mac Break Weekly is provided by
[00:00:17.000 --> 00:00:21.000]   cashfly@cacfly.com.
[00:00:21.000 --> 00:00:29.000]   [ Music ]
[00:00:29.000 --> 00:00:34.000]   This is Mac Break Weekly, Episode 195, for May 18, 2010.
[00:00:34.000 --> 00:00:38.000]   Gold Plated Electrons.
[00:00:38.000 --> 00:00:42.000]   Mac Break Weekly is brought to you by GoToMeeting.
[00:00:42.000 --> 00:00:45.000]   Improve your conference calls and keep everyone on the same page
[00:00:45.000 --> 00:00:48.000]   when you share your screen with GoToMeeting.
[00:00:48.000 --> 00:00:53.000]   For your free 30-day trial, visit gotomeeting.com/macbreak.
[00:00:53.000 --> 00:00:57.000]   And by Carbonite, the leader in online backup.
[00:00:57.000 --> 00:01:00.000]   For PC or Mac offsite securely and automatically.
[00:01:00.000 --> 00:01:03.000]   For a free trial offer plus two free months with purchase,
[00:01:03.000 --> 00:01:07.000]   go to Carbonite.com, offer code MacBreak.
[00:01:07.000 --> 00:01:09.000]   And by Audible.com.
[00:01:09.000 --> 00:01:16.000]   To download a free audiobook of your choice, go to Audible.com/MacBreak.
[00:01:16.000 --> 00:01:19.000]   [ Music ]
[00:01:19.000 --> 00:01:22.000]   It's time for Mac Break Weekly, the show that covers everything
[00:01:22.000 --> 00:01:26.000]   going on in the world of Apple, from Cupertino to South Cupertino,
[00:01:26.000 --> 00:01:29.000]   ladies and gentlemen, here are the stars of our show.
[00:01:29.000 --> 00:01:31.000]   Today, Alex is still in Africa.
[00:01:31.000 --> 00:01:34.000]   In fact, he's in transit, so no bandwidth for him.
[00:01:34.000 --> 00:01:36.000]   But that's fine because we've got a great cast of characters
[00:01:36.000 --> 00:01:40.000]   starting with Chris Breen, the Mac Daddy from Mac World Magazine.
[00:01:40.000 --> 00:01:42.000]   He's a senior editor over there at MacWorld.com.
[00:01:42.000 --> 00:01:43.000]   Hey, Chris.
[00:01:43.000 --> 00:01:44.000]   Hey, Leon, how are you?
[00:01:44.000 --> 00:01:46.000]   I love the set.
[00:01:46.000 --> 00:01:48.000]   Now, every week that you're on, you're going to feature
[00:01:48.000 --> 00:01:50.000]   a different album on the wall behind you there.
[00:01:50.000 --> 00:01:53.000]   Yeah, last time I was on, we're only in it for the money
[00:01:53.000 --> 00:01:54.000]   by the mothers in the dimension.
[00:01:54.000 --> 00:01:58.000]   And today we have Klaus Schultze's Mirage album.
[00:01:58.000 --> 00:01:59.000]   Wow, I don't even know that.
[00:01:59.000 --> 00:02:00.000]   Is it progressive?
[00:02:00.000 --> 00:02:01.000]   It is.
[00:02:01.000 --> 00:02:05.000]   It's 1970s electronic-like Tangerine Dream.
[00:02:05.000 --> 00:02:08.000]   Oh, I love Tangerine Dream.
[00:02:08.000 --> 00:02:09.000]   That's good.
[00:02:09.000 --> 00:02:10.000]   So it's like--
[00:02:10.000 --> 00:02:11.000]   It's before they went really commercial.
[00:02:11.000 --> 00:02:12.000]   [ Laughter ]
[00:02:12.000 --> 00:02:13.000]   It's like one better.
[00:02:13.000 --> 00:02:14.000]   Yeah.
[00:02:14.000 --> 00:02:15.000]   Merlin Manz, a guy going, "Ooh."
[00:02:15.000 --> 00:02:18.000]   Ah, for 43folders.com.
[00:02:18.000 --> 00:02:22.000]   He has a cream-colored backdrop behind him.
[00:02:22.000 --> 00:02:23.000]   I had some of my daughters art up.
[00:02:23.000 --> 00:02:24.000]   It fell.
[00:02:24.000 --> 00:02:25.000]   It fell off the wall.
[00:02:25.000 --> 00:02:27.000]   Well, it's a little abstract for this crowd.
[00:02:27.000 --> 00:02:29.000]   [ Laughter ]
[00:02:29.000 --> 00:02:32.000]   It was a little bit like Tangerine Dream.
[00:02:32.000 --> 00:02:34.000]   And next week I would bring something with hers
[00:02:34.000 --> 00:02:38.000]   that has an excellent negative capability that will be less
[00:02:38.000 --> 00:02:41.000]   conceptual and more representational,
[00:02:41.000 --> 00:02:42.000]   perhaps something you can handle.
[00:02:42.000 --> 00:02:45.000]   I could do with some figurative art.
[00:02:45.000 --> 00:02:47.000]   Speaking of figurative, here he is.
[00:02:47.000 --> 00:02:49.000]   [ Laughter ]
[00:02:49.000 --> 00:02:50.000]   Sorry.
[00:02:50.000 --> 00:02:52.000]   The Glum-Faced Andy and I are covering the Chicago
[00:02:52.000 --> 00:02:53.000]   set in times.
[00:02:53.000 --> 00:02:54.000]   Good morning, Andrew.
[00:02:54.000 --> 00:02:57.000]   I was just taking a moment to reflect on the uselessness
[00:02:57.000 --> 00:03:00.000]   of daily existence and how shows like this are just a way
[00:03:00.000 --> 00:03:02.000]   to distract ourselves from the larger issues and the
[00:03:02.000 --> 00:03:06.000]   smaller issues that render all of existence so very futile.
[00:03:06.000 --> 00:03:07.000]   Thank you, John.
[00:03:07.000 --> 00:03:08.000]   Thank you, Paul Sartre.
[00:03:08.000 --> 00:03:10.000]   Ladies and gentlemen, Horkheimer and Adorna.
[00:03:10.000 --> 00:03:11.000]   [ Laughter ]
[00:03:11.000 --> 00:03:13.000]   So very, very futile.
[00:03:13.000 --> 00:03:15.000]   This is what-- this is why, you see,
[00:03:15.000 --> 00:03:19.000]   Mac Break Weekly is the most intelligent show on the Internet.
[00:03:19.000 --> 00:03:22.000]   Or soda.
[00:03:22.000 --> 00:03:23.000]   And he's just depressed.
[00:03:23.000 --> 00:03:25.000]   He's just a little depressed.
[00:03:25.000 --> 00:03:27.000]   A little more phosphoric acid.
[00:03:27.000 --> 00:03:29.000]   [ Laughter ]
[00:03:29.000 --> 00:03:30.000]   Let's see.
[00:03:30.000 --> 00:03:31.000]   Well, there's a new MacBook.
[00:03:31.000 --> 00:03:35.000]   They finally revved the MacBook, the white polycarbonate
[00:03:35.000 --> 00:03:38.000]   MacBook, to be actually pretty close to the 13.
[00:03:38.000 --> 00:03:42.000]   I would say that at this point, it's kind of a push between
[00:03:42.000 --> 00:03:43.000]   the two.
[00:03:43.000 --> 00:03:48.000]   They've added the Nvidia 320 mobile chipset,
[00:03:48.000 --> 00:03:50.000]   which is a big step up.
[00:03:50.000 --> 00:03:52.000]   Have you played with it yet, Chris Breen?
[00:03:52.000 --> 00:03:54.000]   I have not.
[00:03:54.000 --> 00:03:58.000]   I saw the news out of Vietnam last week that this was coming out.
[00:03:58.000 --> 00:04:02.000]   And so to me, this is just old news as it is to most of the Internet.
[00:04:02.000 --> 00:04:04.000]   [ Laughter ]
[00:04:04.000 --> 00:04:05.000]   You have a background.
[00:04:05.000 --> 00:04:07.000]   Chris, do you have a background in improv?
[00:04:07.000 --> 00:04:08.000]   Because you're yes and.
[00:04:08.000 --> 00:04:09.000]   Yes and.
[00:04:09.000 --> 00:04:10.000]   He's good.
[00:04:10.000 --> 00:04:11.000]   He's not a no but.
[00:04:11.000 --> 00:04:12.000]   He's a yes and.
[00:04:12.000 --> 00:04:13.000]   Yes and.
[00:04:13.000 --> 00:04:14.000]   Yes and.
[00:04:14.000 --> 00:04:15.000]   Yes.
[00:04:15.000 --> 00:04:16.000]   Yeah.
[00:04:16.000 --> 00:04:17.000]   No, they did.
[00:04:17.000 --> 00:04:21.500]   battery life. Yeah, I mean, this is sort of what they've been doing. They keep been keeping
[00:04:21.500 --> 00:04:27.020]   the plastic one out there. So for people who need that plastic and want that 1000 ish dollar
[00:04:27.020 --> 00:04:33.080]   price tag. It's a perfectly nice laptop. I mean, the nice thing about these plastic ones
[00:04:33.080 --> 00:04:36.800]   is that they're solidly built. They've got good battery life now.
[00:04:36.800 --> 00:04:41.900]   10 hours. 10 hours and they perform really well. So it's not like you go in and you feel
[00:04:41.900 --> 00:04:46.660]   like you're buying the, the Play School laptop and like, well, at least it's got the Apple
[00:04:46.660 --> 00:04:50.360]   logo and I got the two little stickers in here. So that's good. I think it's as if false for
[00:04:50.360 --> 00:04:54.040]   schools though for education, things like that. That's what that's the price point.
[00:04:54.040 --> 00:04:59.320]   Well, not not only that, but that's a big deal to have something even $1 below $1000. That's
[00:04:59.320 --> 00:05:05.840]   one big gap that still remains in the MacBook line. It's a little bit off putting that Apple's
[00:05:05.840 --> 00:05:11.160]   way of doing the cheap MacBook is to build something that is still as expensive as, but
[00:05:11.160 --> 00:05:16.740]   if also the same high quality as a low premium model Windows notebook. I mean, if you want
[00:05:16.740 --> 00:05:19.940]   to, if you walk into a computer store with 1000 bucks to buy a Windows machine, you're
[00:05:19.940 --> 00:05:25.580]   definitely in premium class, but at least, at least they're trying. But that's my, my
[00:05:25.580 --> 00:05:30.740]   aunt, I bought my aunt that same model about a month and a half, two months ago. And that's
[00:05:30.740 --> 00:05:35.820]   exactly how I had to put it that it's 1000 bucks as opposed to 650 for Windows notebook.
[00:05:35.820 --> 00:05:39.260]   But this is the, this is the equivalent of any premium Windows machine you would buy.
[00:05:39.260 --> 00:05:44.640]   There's no pressure really on Apple to meet the Windows PC prices. Is there? There should
[00:05:44.640 --> 00:05:47.980]   be. I mean, it's not, it's not that there isn't pressure. It's just that they feel as
[00:05:47.980 --> 00:05:52.180]   though they've given up on that. It would be great if they could simply say, you know,
[00:05:52.180 --> 00:05:56.280]   what Dell, you stop making the mini 10 V. What if we were to license that slap a logo
[00:05:56.280 --> 00:06:01.840]   on it, make it only available through education in blister packs of 10 and we could sell them
[00:06:01.840 --> 00:06:06.200]   to schools for 500 bucks a copy. That would be interesting development.
[00:06:06.200 --> 00:06:12.320]   It was kind of a precedent for that. The email was a new no S four schools was cheap. Yeah,
[00:06:12.320 --> 00:06:16.360]   but it was too much. Exactly. I mean, it was, it was nice for what it is. I have one upstairs,
[00:06:16.360 --> 00:06:21.360]   as a matter of fact, but it was really was a solution in, in, in, in chasing after a
[00:06:21.360 --> 00:06:24.880]   problem. I don't, I think people really want to have a Mac that they only have, they only
[00:06:24.880 --> 00:06:27.760]   have five or six or seven hundred bucks in their pockets to spend on a notebook. They
[00:06:27.760 --> 00:06:31.040]   might want a thousand dollar notebook, even though that's the cheapest one, they still
[00:06:31.040 --> 00:06:32.040]   can't afford it.
[00:06:32.040 --> 00:06:36.520]   Well, I'm, I mean, I have no nothing about, I have nothing, I have nothing inside information
[00:06:36.520 --> 00:06:40.040]   on this, but you think about a store, think about when you go to like the electronics
[00:06:40.040 --> 00:06:47.040]   district in New York, Manhattan, and you go, you know, whatever DVD player, $35. Well,
[00:06:47.040 --> 00:06:51.400]   you know, you only really need to have one of those in the store sometimes to say that
[00:06:51.400 --> 00:06:57.440]   you've got a $35 DVD player. I'm not saying it's that cynical, but, but gesture.
[00:06:57.440 --> 00:07:05.360]   What happened? Well, you, you, you, something very strange happened. You've, you're my
[00:07:05.360 --> 00:07:11.720]   murderer is getting closer to your office, Merlin, someone in the house. You're coming
[00:07:11.720 --> 00:07:15.000]   through the wrong mic. Yeah. I don't know what you have to be situation. Am I better
[00:07:15.000 --> 00:07:18.240]   now? Yeah, you're better now. I wonder if it's, I mean, it's called a gesture is probably
[00:07:18.240 --> 00:07:21.200]   a little bit cynical, but it certainly doesn't hurt when you, when you work with sales
[00:07:21.200 --> 00:07:25.320]   people, you learn something interesting about what they're, what their life and what their
[00:07:25.320 --> 00:07:31.160]   day is like. There's certain things that sales people need to be able to say. And in order
[00:07:31.160 --> 00:07:35.320]   to compete with somebody who is buying on price, you know, certainly it's not the first
[00:07:35.320 --> 00:07:39.040]   thing Apple's worrying about, but it must be nice that they can say, well, hey, you know,
[00:07:39.040 --> 00:07:43.200]   sure, we got, we got products to start under $1,000. It's just that ours are ours work
[00:07:43.200 --> 00:07:46.280]   or what you know what I mean. You, you need something with a hook and that price gives
[00:07:46.280 --> 00:07:49.480]   them a way to say that. I want somebody pointed out in the chat room to it. It's probably true
[00:07:49.480 --> 00:07:55.040]   in many small businesses that the $1,000 price point triggers more of a purchase, you
[00:07:55.040 --> 00:07:56.040]   know, approval process.
[00:07:56.040 --> 00:07:59.520]   It's like the federal per diem. Like I work with a lot of clients who are like, that's
[00:07:59.520 --> 00:08:04.880]   per diem. You sell it. It's $159 a night. You can stay wherever you want. Yeah, right.
[00:08:04.880 --> 00:08:09.560]   Our PDM is about 38 cents. I think that motel six, you can get a room for 38 cents. But for
[00:08:09.560 --> 00:08:12.840]   hotels and stuff, that becomes like a de facto standard. I wonder if there's something similar
[00:08:12.840 --> 00:08:16.400]   like that's right. That's right. The hotel, the hotels probably set their prices based
[00:08:16.400 --> 00:08:20.800]   on that, don't they? Oh, they do. The nation in Seattle, where I am happy to stay. Say,
[00:08:20.800 --> 00:08:24.280]   hi, everybody, say hi to Ed at the Ace Hotel in Seattle. That's place ever. Don't take
[00:08:24.280 --> 00:08:29.800]   123. That's mine. But it's fantastic. It's exactly how often do you go to Seattle that
