
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:00:04.000 --> 00:00:06.000]   Netcast you love.
[00:00:06.000 --> 00:00:08.000]   From people you trust.
[00:00:08.000 --> 00:00:11.000]   [ Music ]
[00:00:11.000 --> 00:00:14.000]   This is Detroit.
[00:00:14.000 --> 00:00:17.000]   Bandwidth for MacBreak Weekly is provided by
[00:00:17.000 --> 00:00:22.000]   cashfly@cacfly.com.
[00:00:22.000 --> 00:00:29.000]   [ Music ]
[00:00:29.000 --> 00:00:33.000]   This is MacBreak Weekly, Episode 206, recorded August 3rd, 2010.
[00:00:33.000 --> 00:00:35.000]   There's a hack for that.
[00:00:35.000 --> 00:00:38.000]   [ Music ]
[00:00:38.000 --> 00:00:41.000]   This episode of MacBreak Weekly is brought to you by
[00:00:41.000 --> 00:00:45.000]   Ford at VoiceActivated Sick, featuring true hands-free calling,
[00:00:45.000 --> 00:00:49.000]   turned by turn directions, 911 Assist and more, available exclusively
[00:00:49.000 --> 00:00:52.000]   on Ford, Lincoln and Mercury vehicles.
[00:00:52.000 --> 00:00:57.000]   For more details, visit SyncMyRidePodcast.com
[00:00:57.000 --> 00:01:00.000]   and buy GoToMeeting, the affordable way to meet with
[00:01:00.000 --> 00:01:02.000]   clients and colleagues.
[00:01:02.000 --> 00:01:07.000]   For your free 30-day trial, visit gotomeeting.com/MacBreak
[00:01:07.000 --> 00:01:10.000]   and buy hover.com.
[00:01:10.000 --> 00:01:14.000]   Hover is domain name registration and management that's simple.
[00:01:14.000 --> 00:01:20.000]   For 10% off your new domain, go to macbreak.hover.com.
[00:01:20.000 --> 00:01:24.000]   [ Music ]
[00:01:24.000 --> 00:01:26.000]   It's time for MacBreak Weekly to show the covers everything,
[00:01:26.000 --> 00:01:29.000]   everything, everything important that happens in the little town
[00:01:29.000 --> 00:01:31.000]   of Cupertino, California.
[00:01:31.000 --> 00:01:34.000]   And here to describe, well, the latest from Cupertino,
[00:01:34.000 --> 00:01:36.000]   Mr. Alex Lindsay of the PixelPore.
[00:01:36.000 --> 00:01:37.000]   Yes, here in Cupertino.
[00:01:37.000 --> 00:01:40.000]   Wait, this doesn't look like Cupertino at all.
[00:01:40.000 --> 00:01:43.000]   I cut my teeth in San Jose and I love Cupertino.
[00:01:43.000 --> 00:01:44.000]   It's a very nice place.
[00:01:44.000 --> 00:01:46.000]   It used to be prune orchards.
[00:01:46.000 --> 00:01:47.000]   Yes.
[00:01:47.000 --> 00:01:50.000]   And also with us, Mr. Andy, I'm not coming from back east
[00:01:50.000 --> 00:01:51.000]   somewhere.
[00:01:51.000 --> 00:01:53.000]   Life is simple here in Grover's corners.
[00:01:53.000 --> 00:01:54.000]   [ Laughter ]
[00:01:54.000 --> 00:01:57.000]   They say that Pecilu is going to get married for too long.
[00:01:57.000 --> 00:01:59.000]   Did you ever play the stage manager?
[00:01:59.000 --> 00:02:00.000]   Sounds like you did.
[00:02:00.000 --> 00:02:01.000]   I like to.
[00:02:01.000 --> 00:02:03.000]   I actually own my own step ladder if that helps.
[00:02:03.000 --> 00:02:04.000]   People are casting.
[00:02:04.000 --> 00:02:06.000]   So have step ladder.
[00:02:06.000 --> 00:02:07.000]   That's what you're looking for.
[00:02:07.000 --> 00:02:08.000]   But stay up to stage.
[00:02:08.000 --> 00:02:09.000]   Great to see you.
[00:02:09.000 --> 00:02:10.000]   She's got the MacBreak's list ad.
[00:02:10.000 --> 00:02:11.000]   [ Laughter ]
[00:02:11.000 --> 00:02:12.000]   Great to see you.
[00:02:12.000 --> 00:02:14.000]   The position wanted stage manager, our town owns own step ladder
[00:02:14.000 --> 00:02:15.000]   and suspenders.
[00:02:15.000 --> 00:02:16.000]   Yeah.
[00:02:16.000 --> 00:02:18.000]   And a great main accent.
[00:02:18.000 --> 00:02:22.000]   ChicagoSuntimesCWOB.com.
[00:02:22.000 --> 00:02:24.000]   Don McAllister was scheduled to join us.
[00:02:24.000 --> 00:02:26.000]   I apologize for those who were looking for Don.
[00:02:26.000 --> 00:02:30.000]   Don's son had elective surgery, routine surgery and is in the hospital.
[00:02:30.000 --> 00:02:33.000]   But Don decided it would be better to be with his son than with us.
[00:02:33.000 --> 00:02:34.000]   And I don't blame him.
[00:02:34.000 --> 00:02:38.000]   But I will mention his screencast online one more time before this show is over
[00:02:38.000 --> 00:02:41.000]   because it has to do with my pick of the week this week.
[00:02:41.000 --> 00:02:42.000]   So welcome everyone.
[00:02:42.000 --> 00:02:44.000]   Let's talk about the news.
[00:02:44.000 --> 00:02:49.000]   First of all, I guess jailbreak for iPhone 4 and iPad.
[00:02:49.000 --> 00:02:51.000]   And a very easy jailbreak it is.
[00:02:51.000 --> 00:02:53.000]   Have you jailbroken anyone?
[00:02:53.000 --> 00:02:54.000]   I'm thinking about it.
[00:02:54.000 --> 00:02:56.000]   I just can't deal with the instability.
[00:02:56.000 --> 00:03:00.000]   It's too much part of my daily routine that I'm afraid.
[00:03:00.000 --> 00:03:04.000]   I feel like I forget another iPhone or another iPad that I'm just going to break.
[00:03:04.000 --> 00:03:07.000]   And then just in case it actually breaks.
[00:03:07.000 --> 00:03:08.000]   It's so easy now.
[00:03:08.000 --> 00:03:10.000]   You just go there and safari and boom.
[00:03:10.000 --> 00:03:11.000]   Yeah.
[00:03:11.000 --> 00:03:12.000]   That's exactly it.
[00:03:12.000 --> 00:03:17.000]   I've always had a jailbroken iPhone as long as there's been jailbreaks for iPhones.
[00:03:17.000 --> 00:03:23.000]   And when I first got access to this like totally web app, I mean, Steve, Steve
[00:03:23.000 --> 00:03:27.000]   Jobs should be happy because he is promoting web apps as an alternative to like the
[00:03:27.000 --> 00:03:28.000]   uncurrated app store.
[00:03:28.000 --> 00:03:32.000]   So this is just following Steve Jobs orders because you just hit a website, click
[00:03:32.000 --> 00:03:34.000]   a button and your phone is jailbroken.
[00:03:34.000 --> 00:03:37.000]   But I really, I mean, I really do stop.
[00:03:37.000 --> 00:03:42.000]   Again, I have the sacrificial lamb iPhone, not even my special jailbroken phone, but a
[00:03:42.000 --> 00:03:45.000]   third phone that I haven't used in two years.
[00:03:45.000 --> 00:03:47.000]   None of my personal information is on it.
[00:03:47.000 --> 00:03:54.000]   And yet I still think, okay, Andy, how well it's like a Nigerian prince is giving you
[00:03:54.000 --> 00:03:57.000]   the opportunity to jailbreak your iPhone via a website.
[00:03:57.000 --> 00:04:02.000]   Why would you trust this to only do this wonderful positive thing to your phone?
[00:04:02.000 --> 00:04:03.000]   You're actually quite smart.
[00:04:03.000 --> 00:04:07.000]   I did not think of that, Andy, but you're absolutely right.
[00:04:07.000 --> 00:04:11.000]   In fact, that's the larger security issue that this if you go, if you want, if you
[00:04:11.000 --> 00:04:14.000]   want the Nigerian prince to crack your phone, just go to jailbreakme.com.
[00:04:14.000 --> 00:04:16.000]   We did it on Twitter.
[00:04:16.000 --> 00:04:18.000]   Brian Brushwood was brave enough to try it.
[00:04:18.000 --> 00:04:21.000]   I tried it on my iPad and at the time it crashed the iPad.
[00:04:21.000 --> 00:04:23.000]   It is not that has apparently been fixed.
[00:04:23.000 --> 00:04:26.000]   Tom Merritt did it to his iPhone on the tech news today yesterday.
[00:04:26.000 --> 00:04:31.000]   And I was thinking of doing it to my iPad until I read how this works.
[00:04:31.000 --> 00:04:39.000]   It uses a previous unknown, but unpached hole in Safari that allows you to, as a
[00:04:39.000 --> 00:04:46.000]   website, present a PDF link that when clicked upon, launches an exploit, it has to do with
[00:04:46.000 --> 00:04:51.000]   the way the PDF viewer loads Fons Aquana to Erica Og and on CNET Circuit Breaker column.
[00:04:51.000 --> 00:04:53.000]   And by doing so can run arbitrary software.
[00:04:53.000 --> 00:04:55.000]   So I wasn't even thinking, but you're absolutely right, Andy.
[00:04:55.000 --> 00:05:01.000]   The fact that you can go to a website and then download and install software automatically
[00:05:01.000 --> 00:05:04.000]   means that, well, you're pretty open to exploits.
[00:05:04.000 --> 00:05:12.000]   Yeah, and given all the HUHA that got the people were going through last week when that
[00:05:12.000 --> 00:05:18.000]   mean-spirited Android app that gives you a wallpaper, but also transmits all of your personal
[00:05:18.000 --> 00:05:23.000]   information to a site in China, the iPhone also has a lot of those same problems too.
[00:05:23.000 --> 00:05:27.000]   It's not as though a properly written exploit like that can't get access to your entire
[00:05:27.000 --> 00:05:30.000]   address book and send it to another app, another source.
[00:05:30.000 --> 00:05:34.000]   So you see, I just swiped and now it's already doing the jailbreak.
[00:05:34.000 --> 00:05:35.000]   Yeah.
[00:05:35.000 --> 00:05:38.000]   And I'm not saying that this is a bad thing.
[00:05:38.000 --> 00:05:43.000]   I'm just saying that there's such a thing as a mourned fear and certainty and doubt, and
[00:05:43.000 --> 00:05:46.000]   then there's such a thing as, you know what, I think I'm going to look left and right
[00:05:46.000 --> 00:05:47.000]   before I cross the street.
[00:05:47.000 --> 00:05:49.000]   I think this is one of those cases.
[00:05:49.000 --> 00:05:50.000]   Right.
[00:05:50.000 --> 00:05:54.000]   And a real big irony in this is that once you jailbreak, all you really do, this is not
[00:05:54.000 --> 00:05:55.000]   an unlock.
[00:05:55.000 --> 00:05:56.000]   Right.
[00:05:56.000 --> 00:05:59.000]   All you're really doing is allowing yourself to put third party app stores and third party
[00:05:59.000 --> 00:06:02.000]   apps unapproved by Apple on here, including Sedia.
[00:06:02.000 --> 00:06:04.000]   And there is an irony in here.
[00:06:04.000 --> 00:06:09.000]   The chat room is telling me that Sedia has a fix for the Safari flaw.
[00:06:09.000 --> 00:06:12.000]   So you can open it and then close it.
[00:06:12.000 --> 00:06:14.000]   But the problem is when you open it, you don't know what got in there.
[00:06:14.000 --> 00:06:17.000]   You don't know what's there, what was added.
[00:06:17.000 --> 00:06:18.000]   Right.
[00:06:18.000 --> 00:06:19.000]   You know, that's the concern.
[00:06:19.000 --> 00:06:22.000]   So truthfully, as I do this, I have no idea what I've done to my iPad.
[00:06:22.000 --> 00:06:27.000]   Now, I can just correct me, please, if I'm wrong, because I think I could still stop this.
[00:06:27.000 --> 00:06:29.000]   Maybe not.
[00:06:29.000 --> 00:06:30.000]   You could restore it.
[00:06:30.000 --> 00:06:31.000]   Well, that's my question.
[00:06:31.000 --> 00:06:32.000]   I could just run the restore, right?
[00:06:32.000 --> 00:06:33.000]   And it would all be okay.
[00:06:33.000 --> 00:06:35.000]   You should be back to normal, but that's the whole.
[00:06:35.000 --> 00:06:38.000]   Here's the problem is that's what should happen, but we don't know.
[00:06:38.000 --> 00:06:40.000]   We don't know exactly what's going to happen after that.
[00:06:40.000 --> 00:06:45.000]   And that's why I would be more tempted to get one that I'm planning to just crack.
[00:06:45.000 --> 00:06:47.000]   And I'm not going to ever put anything on it.
[00:06:47.000 --> 00:06:52.000]   It's only going to be used as the jailbroken, you know, test unit that's kind of sequestered
[00:06:52.000 --> 00:06:56.000]   from ever syncing with my Mac or I give it a separate Mac and a separate account or whatever.
[00:06:56.000 --> 00:06:59.000]   But that's the thing I'm concerned about.
[00:06:59.000 --> 00:07:04.000]   Has anybody run a tracer on this app to see exactly what it's sending and receiving?
[00:07:04.000 --> 00:07:09.000]   There is a post at digdog.tumbler.com.
[00:07:09.000 --> 00:07:13.000]   Let me get this tilted up so that you can see that I have now jailbroken this iPad.
[00:07:13.000 --> 00:07:15.000]   While we've been talking, I jailbroken it.
[00:07:15.000 --> 00:07:16.000]   Now it's rebooting, I guess.
[00:07:16.000 --> 00:07:17.000]   So maybe who knows?
[00:07:17.000 --> 00:07:18.000]   Maybe I'm dead.
[00:07:18.000 --> 00:07:21.000]   But if you go to that website, he's looking in the...
[00:07:21.000 --> 00:07:24.000]   First of all, yes, you can see that it is JavaScript.
[00:07:24.000 --> 00:07:28.000]   That is calling a PDF.
[00:07:28.000 --> 00:07:35.000]   And if you open the PDF file in the hex editor, he says you can see exactly what type of PDF vulnerability.
[00:07:35.000 --> 00:07:39.000]   So we at least know how it's happening.
[00:07:39.000 --> 00:07:43.000]   A PDF vulnerability that lets you run arbitrary code.
[00:07:43.000 --> 00:07:45.000]   But no, you're right.
[00:07:45.000 --> 00:07:49.000]   You'd have to decompile the entire jailbreak to figure out if it's doing anything malicious
[00:07:49.000 --> 00:07:51.000]   because it could easily have malicious code in there.
[00:07:51.000 --> 00:07:52.000]   We don't know.
[00:07:52.000 --> 00:07:57.000]   I think it comes from a source that has been trusted.
[00:07:57.000 --> 00:07:58.000]   Oh, yeah.
[00:07:58.000 --> 00:08:02.000]   No, again, it's just that I want to look both ways for crossing the street.
[00:08:02.000 --> 00:08:11.000]   If anything, though, it really is a warning sign to anybody who thinks that iPhones are necessarily more secure than Android phones or any other sort of computing platform.
[00:08:11.000 --> 00:08:17.000]   Because the fact that you can visit a website and install arbitrary code on an iPhone at this level.
[00:08:17.000 --> 00:08:22.000]   I mean, jailbreaking, I believe this is actually the first jailbreak technique that works on the iPhone 4.
[00:08:22.000 --> 00:08:23.000]   Right.
[00:08:23.000 --> 00:08:25.000]   So not only do they will jailbreak by visiting a website.
