
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:00:04.000 --> 00:00:06.000]   Netcast you love.
[00:00:06.000 --> 00:00:08.000]   From people you trust.
[00:00:08.000 --> 00:00:11.000]   [ Music ]
[00:00:11.000 --> 00:00:14.000]   This is Detroit.
[00:00:14.000 --> 00:00:17.000]   Bandwidth for Mac Break Weekly is provided by
[00:00:17.000 --> 00:00:22.000]   cashfly@cachiefly.com.
[00:00:22.000 --> 00:00:29.000]   [ Music ]
[00:00:29.000 --> 00:00:35.000]   This is Mac Break Weekly, Episode 155 for August 25, 2009.
[00:00:35.000 --> 00:00:39.000]   When you're ready to compromise, call me.
[00:00:39.000 --> 00:00:42.000]   Mac Break Weekly is brought to you by Audible.com.
[00:00:42.000 --> 00:00:49.000]   For your free audio book, visit audible.com/macbreak.
[00:00:49.000 --> 00:00:53.000]   And by Carbonite, the leader in online backup.
[00:00:53.000 --> 00:00:57.000]   Back up your PC or Mac offsite securely and automatically.
[00:00:57.000 --> 00:01:00.000]   For a free trial offer plus two free months with purchase,
[00:01:00.000 --> 00:01:03.000]   go to carbonite.com/offercode/twit.
[00:01:03.000 --> 00:01:09.000]   [ Music ]
[00:01:09.000 --> 00:01:12.000]   It's time for Mac Break Weekly to show the covers of all things Mac
[00:01:12.000 --> 00:01:13.000]   and Tush.
[00:01:13.000 --> 00:01:16.000]   Join me in studio as usual, the great Alex Lindsay from the
[00:01:16.000 --> 00:01:19.000]   Pixel Core, Pixel Core.tv and Pixel Core.com.
[00:01:19.000 --> 00:01:22.000]   With that great guild of multi-meter artists.
[00:01:22.000 --> 00:01:23.000]   Yes.
[00:01:23.000 --> 00:01:25.000]   I am oogling over the new board.
[00:01:25.000 --> 00:01:26.000]   Oogle, googly.
[00:01:26.000 --> 00:01:27.000]   It's beautiful.
[00:01:27.000 --> 00:01:28.000]   We're all digital today.
[00:01:28.000 --> 00:01:29.000]   Wow.
[00:01:29.000 --> 00:01:30.000]   It's so awesome.
[00:01:30.000 --> 00:01:31.000]   I was using it yesterday.
[00:01:31.000 --> 00:01:32.000]   I loved it.
[00:01:32.000 --> 00:01:33.000]   It's really nice.
[00:01:33.000 --> 00:01:35.000]   As a former DJ, you'd appreciate this.
[00:01:35.000 --> 00:01:37.000]   They designed this for DJs.
[00:01:37.000 --> 00:01:38.000]   It has all the little...
[00:01:38.000 --> 00:01:40.000]   Every time you think, "Oh, it'd be really great if they added this"
[00:01:40.000 --> 00:01:41.000]   and then, "Oh, it's there.
[00:01:41.000 --> 00:01:42.000]   It's there.
[00:01:42.000 --> 00:01:44.000]   It's a pretty neat stuff in it."
[00:01:44.000 --> 00:01:49.000]   Also with this via Skype, Mr. Andy and not Co.
[00:01:49.000 --> 00:01:52.000]   I thought you were going to be like sitting in the park with
[00:01:52.000 --> 00:01:53.000]   your MIFI.
[00:01:53.000 --> 00:01:56.000]   I need to.
[00:01:56.000 --> 00:02:03.000]   I did one test out with the MIFI in anticipation of being in
[00:02:03.000 --> 00:02:05.000]   New York on Tuesday and not wanting to miss the show.
[00:02:05.000 --> 00:02:09.000]   It turns out that I left that day because I had a little bit
[00:02:09.000 --> 00:02:13.000]   of the freelancer's deadline remorse saying, "Oh, I am
[00:02:13.000 --> 00:02:17.000]   I in central park enjoying myself, but I could be working at
[00:02:17.000 --> 00:02:18.000]   home."
[00:02:18.000 --> 00:02:20.000]   Which would be much, much more pleasant being in a beautiful
[00:02:20.000 --> 00:02:21.000]   city.
[00:02:21.000 --> 00:02:24.000]   I definitely wanted to start doing some remote segments.
[00:02:24.000 --> 00:02:29.000]   Load up, have a two computer setup.
[00:02:29.000 --> 00:02:33.000]   One just for Skype, one just for Twitter and just pretending
[00:02:33.000 --> 00:02:36.000]   that I know what I know about by using the Wikipedia and other
[00:02:36.000 --> 00:02:38.000]   deep insider resources.
[00:02:38.000 --> 00:02:44.000]   MIFI actually works pretty okay in video streaming video via
[00:02:44.000 --> 00:02:45.000]   Skype.
[00:02:45.000 --> 00:02:47.000]   I don't think it's quite as wonderful and dynamic as what
[00:02:47.000 --> 00:02:48.000]   you would see right now.
[00:02:48.000 --> 00:02:50.000]   I mean, for God's sakes, this is practically cinematic.
[00:02:50.000 --> 00:02:53.000]   I mean, people probably skyping you and saying, "When did you
[00:02:53.000 --> 00:02:56.000]   hire Thomas Schumacher to edit your videos?"
[00:02:56.000 --> 00:03:00.000]   Because it is just, you know, I think when we actually got our
[00:03:00.000 --> 00:03:02.000]   own focus puller, that's when things really got good.
[00:03:02.000 --> 00:03:03.000]   Yes.
[00:03:03.000 --> 00:03:04.000]   That made the difference.
[00:03:04.000 --> 00:03:07.000]   You still have to subcontract to the clapper though.
[00:03:07.000 --> 00:03:09.000]   You don't have your own guy.
[00:03:09.000 --> 00:03:10.000]   No, we don't have our own guy.
[00:03:10.000 --> 00:03:12.000]   If you had one of those really tight crews, you wouldn't have
[00:03:12.000 --> 00:03:13.000]   to go out on Craigslist.
[00:03:13.000 --> 00:03:14.000]   You would have to go out on the market.
[00:03:14.000 --> 00:03:17.000]   You would have the guy who always claps your films.
[00:03:17.000 --> 00:03:19.000]   I need a clapper.
[00:03:19.000 --> 00:03:21.000]   It's a slight in market.
[00:03:21.000 --> 00:03:23.000]   Does a clapper do anything but clap?
[00:03:23.000 --> 00:03:27.000]   Well, it's usually a camera assistant.
[00:03:27.000 --> 00:03:29.000]   I think it's usually the second camera assistant.
[00:03:29.000 --> 00:03:31.000]   And once again, it's another one of those things that is
[00:03:31.000 --> 00:03:32.000]   remarkable.
[00:03:32.000 --> 00:03:33.000]   It's very easy to do.
[00:03:33.000 --> 00:03:34.000]   You don't fully appreciate it.
[00:03:34.000 --> 00:03:36.000]   It's very easy to do the basic, you know, put it in.
[00:03:36.000 --> 00:03:37.000]   I could do that.
[00:03:37.000 --> 00:03:39.000]   But you've got to write down the right take, the right,
[00:03:39.000 --> 00:03:40.000]   all that stuff.
[00:03:40.000 --> 00:03:41.000]   Yeah, you've got to keep track of that.
[00:03:41.000 --> 00:03:42.000]   And then you have to make sure, can you do it with one hand?
[00:03:42.000 --> 00:03:44.000]   Can you do it with one hand with everything moving?
[00:03:44.000 --> 00:03:47.000]   It takes a lot of skill and causes a lot of RSI.
[00:03:47.000 --> 00:03:49.000]   So then the shots started.
[00:03:49.000 --> 00:03:50.000]   Couldn't handle it.
[00:03:50.000 --> 00:03:52.000]   Christian Bale is emoting.
[00:03:52.000 --> 00:03:54.000]   What does that person do now?
[00:03:54.000 --> 00:03:57.000]   Well, it's not so much that they're doing something during the
[00:03:57.000 --> 00:03:58.000]   shot.
[00:03:58.000 --> 00:03:59.000]   It's not during the shot.
[00:03:59.000 --> 00:04:00.000]   It's a down.
[00:04:00.000 --> 00:04:03.000]   You know, people ask like, why is there so many names on those
[00:04:03.000 --> 00:04:04.000]   credits?
[00:04:04.000 --> 00:04:05.000]   Why are there so many people on the set?
[00:04:05.000 --> 00:04:07.000]   And the thing is, is you realize there's not that many people.
[00:04:07.000 --> 00:04:11.000]   When the actual shot is moving, there are hopefully not that many
[00:04:11.000 --> 00:04:13.000]   people moving because it gets confusing for the actors.
[00:04:13.000 --> 00:04:16.000]   And so there's, you know, four or five people doing something
[00:04:16.000 --> 00:04:17.000]   at that time.
[00:04:17.000 --> 00:04:21.000]   But to get a lot of shots done all the time, you know, to get a
[00:04:21.000 --> 00:04:25.000]   whole bunch of setups or shots done in a day, you need all those
[00:04:25.000 --> 00:04:26.000]   people right around it.
[00:04:26.000 --> 00:04:28.000]   So the moment the shot shot ends, everyone goes back to work.
[00:04:28.000 --> 00:04:32.000]   And so they're writing down, you know, they're writing down
[00:04:32.000 --> 00:04:34.000]   camera information, lens information.
[00:04:34.000 --> 00:04:35.000]   So there's, oh, there's lots to do.
[00:04:35.000 --> 00:04:38.000]   It's, it's a, it's an intense, intense thing.
[00:04:38.000 --> 00:04:41.000]   And there's guys, there are guys that sometimes are standing around,
[00:04:41.000 --> 00:04:43.000]   but you need, when you need them, you need them all.
[00:04:43.000 --> 00:04:44.000]   Yeah.
[00:04:44.000 --> 00:04:45.000]   And it doesn't make any sense not to have them.
[00:04:45.000 --> 00:04:50.000]   And we used to, I, I vastly undervalued having lots of people on
[00:04:50.000 --> 00:04:53.000]   set until we started doing lots of shoots.
[00:04:53.000 --> 00:04:56.000]   And then I, we've slowly added more and more people.
[00:04:56.000 --> 00:04:57.000]   Yeah.
[00:04:57.000 --> 00:04:58.000]   Yeah.
[00:04:58.000 --> 00:05:00.000]   Well, I'm getting rid of everybody.
[00:05:00.000 --> 00:05:02.000]   I'm doing my own clap.
[00:05:02.000 --> 00:05:04.000]   You're using mini slate.
[00:05:04.000 --> 00:05:05.000]   Yeah, do the mini.
[00:05:05.000 --> 00:05:06.000]   You're outsourcing your clap to Mumbai.
[00:05:06.000 --> 00:05:08.000]   Look, everybody else.
[00:05:08.000 --> 00:05:13.000]   Actually, believe it or not, you are outsourcing your editing to
[00:05:13.000 --> 00:05:14.000]   Mumbai.
[00:05:14.000 --> 00:05:19.000]   I mean, I'm not sure if you're not, but I, I do need a clapper because,
[00:05:19.000 --> 00:05:22.000]   we haven't decided yet, but I think we're going to have separate recording of audio and video streams.
[00:05:22.000 --> 00:05:24.000]   So I am going to actually have to begin every show with a clap or something.
[00:05:24.000 --> 00:05:25.000]   I don't know.
[00:05:25.000 --> 00:05:27.000]   Well, you've seen, you've seen the iPhone after that.
[00:05:27.000 --> 00:05:28.000]   There is.
[00:05:28.000 --> 00:05:29.000]   Yeah.
[00:05:29.000 --> 00:05:30.000]   There's lots on the iPhone.
[00:05:30.000 --> 00:05:32.000]   There's a, yeah, I mean, there is a, what's the call?
[00:05:32.000 --> 00:05:33.000]   Clap it.
[00:05:33.000 --> 00:05:35.000]   I actually have one and I can get a snapper.
[00:05:35.000 --> 00:05:36.000]   Hey, on beep.
[00:05:36.000 --> 00:05:40.000]   I have a fee if I can find it using the power of, of, of.
[00:05:40.000 --> 00:05:41.000]   I have, hold on.
[00:05:41.000 --> 00:05:42.000]   That's bizarre.
[00:05:42.000 --> 00:05:43.000]   What does it do?
[00:05:43.000 --> 00:05:44.000]   It makes it sound.
[00:05:44.000 --> 00:05:45.000]   Yeah.
[00:05:45.000 --> 00:05:49.400]   It puts up, it puts up color bars and then when you tap it, it just goes beep.
[00:05:49.400 --> 00:05:53.840]   It's actually very, very useful if you're using like cheap, if you're trying to fake
[00:05:53.840 --> 00:05:55.000]   sink is always a problem.
[00:05:55.000 --> 00:05:56.000]   Here's one.
[00:05:56.000 --> 00:05:57.000]   Right.
[00:05:57.000 --> 00:05:58.000]   Right.
[00:05:58.000 --> 00:05:59.000]   So here it is.
[00:05:59.000 --> 00:06:00.000]   Yeah.
[00:06:00.000 --> 00:06:01.000]   Here's, it's called slate.
[00:06:01.000 --> 00:06:02.000]   And so when you just hold it up, it just goes.
[00:06:02.000 --> 00:06:03.000]   Oh, I would have to get that.
[00:06:03.000 --> 00:06:04.000]   Look at that.
[00:06:04.000 --> 00:06:05.000]   Alex, is that the one you have?
[00:06:05.000 --> 00:06:06.000]   Tap parts.
[00:06:06.000 --> 00:06:07.000]   Yeah.
[00:06:07.000 --> 00:06:08.000]   Who is it?
[00:06:08.000 --> 00:06:10.000]   Oh, that's all that.
[00:06:10.000 --> 00:06:12.000]   So, so that, so that means that like if.
[00:06:12.000 --> 00:06:13.000]   I want it.
[00:06:13.000 --> 00:06:14.000]   I want it.
[00:06:14.000 --> 00:06:17.800]   So it means that if you have like two or three like cheap little, let's say you're trying
[00:06:17.800 --> 00:06:19.240]   to fake like a multi-camera setup.
[00:06:19.240 --> 00:06:20.240]   Right.
[00:06:20.240 --> 00:06:21.240]   You have one decent camcorder.
[00:06:21.240 --> 00:06:22.240]   Right.
[00:06:22.240 --> 00:06:23.240]   But then you realize, wait a minute, I've got the iPhone 3GS.
[00:06:23.240 --> 00:06:25.720]   I'll just like put that, I'll just like put it on a little tripod in the corner of the
[00:06:25.720 --> 00:06:30.000]   room, start that going or I have like a, I have a little flip my now.
[00:06:30.000 --> 00:06:31.000]   I'll just start that going.
[00:06:31.000 --> 00:06:34.520]   All I have to do is start the scene by just holding this up, slating it.
[00:06:34.520 --> 00:06:37.920]   Not, not that you care about the timecode, but all you care about is that every single
[00:06:37.920 --> 00:06:42.440]   one of these recordings has a beep and that little, that little visible flash that has
[00:06:42.440 --> 00:06:43.440]   that.
[00:06:43.440 --> 00:06:44.440]   Alex has that.
[00:06:44.440 --> 00:06:45.440]   I used to do that.
[00:06:45.440 --> 00:06:46.440]   I used to do that.
[00:06:46.440 --> 00:06:47.440]   Yeah.
[00:06:47.440 --> 00:06:48.440]   Smart slate.
[00:06:48.440 --> 00:06:52.000]   And then the, and what was we'd have three cameras all, all I soed.
[00:06:52.000 --> 00:06:53.240]   They were each had their own recordings.
[00:06:53.240 --> 00:06:54.240]   Right.
[00:06:54.240 --> 00:06:55.240]   You'd have to sync them up somehow.
