
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:00:04.000 --> 00:00:06.000]   Netcast you love.
[00:00:06.000 --> 00:00:08.000]   From people you trust.
[00:00:08.000 --> 00:00:11.000]   [ Music ]
[00:00:11.000 --> 00:00:14.000]   This is Twigt.
[00:00:14.000 --> 00:00:17.000]   Bandwidth for Mac Break Weekly is provided by
[00:00:17.000 --> 00:00:21.000]   cashfly at CACHEFLY.com.
[00:00:21.000 --> 00:00:36.000]   [ Music ]
[00:00:36.000 --> 00:00:41.000]   This is Mac Break Weekly, Episode 34 for March 29, 2007.
[00:00:41.000 --> 00:00:43.000]   Apple TV.
[00:00:43.000 --> 00:00:56.000]   [ Music ]
[00:00:56.000 --> 00:00:59.000]   This could be Episode 34.
[00:00:59.000 --> 00:01:02.000]   Or it could be Episode 35, depending on if you ever
[00:01:02.000 --> 00:01:05.000]   if you want to count the lost episode from last week.
[00:01:05.000 --> 00:01:07.000]   Welcome to Mac Break Weekly, I'm Leo LaPorte.
[00:01:07.000 --> 00:01:10.000]   There is, there was an episode that was
[00:01:10.000 --> 00:01:14.000]   deemed too ghastly to release last week.
[00:01:14.000 --> 00:01:18.000]   And I guess there was a problem with the recording device.
[00:01:18.000 --> 00:01:22.000]   But, we've reconvened and you know, I think Merlin, you should just tell us
[00:01:22.000 --> 00:01:25.000]   everything that you said last week again.
[00:01:25.000 --> 00:01:27.000]   [ Laughter ]
[00:01:27.000 --> 00:01:29.000]   Do it like the FedEx guy does that commercial.
[00:01:29.000 --> 00:01:31.000]   It's really, really fast.
[00:01:31.000 --> 00:01:34.000]   Basically, I think it was like an hour and a half digital clipping.
[00:01:34.000 --> 00:01:37.000]   Apparently, it was clipped to death.
[00:01:37.000 --> 00:01:42.000]   Merlin Man's Back from the MerlinShow.com and Scott Borne from
[00:01:42.000 --> 00:01:46.000]   podango.com and podcastingtricks.com.
[00:01:46.000 --> 00:01:49.000]   I'm actually in the Pidango Production Studio.
[00:01:49.000 --> 00:01:51.000]   Oh wow, it sounds really good.
[00:01:51.000 --> 00:01:54.000]   Well, it's not done yet, but I'm in the studio.
[00:01:54.000 --> 00:01:55.000]   Oh, you're in the room anyway.
[00:01:55.000 --> 00:01:57.000]   I'm in the room.
[00:01:57.000 --> 00:02:01.000]   That jolly laugh, of course, who else, Andy, and not go from the Chicago
[00:02:01.000 --> 00:02:05.000]   Sun Times and the colossal waste of bandwidth, C-W-O-B.com.
[00:02:05.000 --> 00:02:07.000]   Either either or or either.
[00:02:07.000 --> 00:02:09.000]   I just love saying C-W-O-B.com.
[00:02:09.000 --> 00:02:14.000]   We're waiting for Alex Lindsey to join us, but we will begin and I will make sure
[00:02:14.000 --> 00:02:19.000]   nothing is clipped and all is recorded and we will go right ahead.
[00:02:19.000 --> 00:02:21.000]   I guess the biggest story, and there's just no question.
[00:02:21.000 --> 00:02:22.000]   That's the biggest story.
[00:02:22.000 --> 00:02:28.000]   And I really wanted to do a show this week is Apple TV.
[00:02:28.000 --> 00:02:31.000]   How many show of hands Scott, you have one?
[00:02:31.000 --> 00:02:33.000]   Actually, I tested one with a friend.
[00:02:33.000 --> 00:02:34.000]   I did not buy one.
[00:02:34.000 --> 00:02:35.000]   Okay.
[00:02:35.000 --> 00:02:36.000]   Oh, interesting.
[00:02:36.000 --> 00:02:38.000]   Andy Naco has been testing one today, I think.
[00:02:38.000 --> 00:02:39.000]   Yes, I am a newbie.
[00:02:39.000 --> 00:02:44.000]   I have had one for exactly five hours and I've managed to mistake it for the hot plate of
[00:02:44.000 --> 00:02:45.000]   my copy maker only once.
[00:02:45.000 --> 00:02:47.000]   It's pretty warm.
[00:02:47.000 --> 00:02:48.000]   It's pretty warm.
[00:02:48.000 --> 00:02:50.000]   You wouldn't want to put it under blankets with you.
[00:02:50.000 --> 00:02:54.000]   Actually, the cool thing is that it is about the right size for heating up like a pop-cout
[00:02:54.000 --> 00:02:55.000]   or something.
[00:02:55.000 --> 00:02:56.000]   I definitely want to try that.
[00:02:56.000 --> 00:02:58.000]   Just put one of them chocolate ones on top of it.
[00:02:58.000 --> 00:03:01.000]   Not enough to melt it, just enough to make it like airline fresh.
[00:03:01.000 --> 00:03:03.000]   It does look like one of those fancy stoves.
[00:03:03.000 --> 00:03:07.000]   It doesn't have a burner but just has an electroconductive surface.
[00:03:07.000 --> 00:03:08.600]   I can talk with this conversation.
[00:03:08.600 --> 00:03:14.000]   We actually did get a Jiffy Pop popcorn thing to make a few pops on one.
[00:03:14.000 --> 00:03:15.000]   You kidding?
[00:03:15.000 --> 00:03:17.160]   You were able to pop corn?
[00:03:17.160 --> 00:03:21.080]   It did not pop the whole thing but it made enough pops that we actually got a couple
[00:03:21.080 --> 00:03:22.080]   of kernels.
[00:03:22.080 --> 00:03:23.240]   That means it's hot enough to boil water.
[00:03:23.240 --> 00:03:24.240]   That's hot.
[00:03:24.240 --> 00:03:25.240]   Wow.
[00:03:25.240 --> 00:03:27.600]   Because don't you make popcorn with boiling water?
[00:03:27.600 --> 00:03:28.600]   I know I do.
[00:03:28.600 --> 00:03:33.160]   Actually, I just bite at the movie theater usually.
[00:03:33.160 --> 00:03:36.720]   Andy Enotko, Merlin Mann, Scott Born.
[00:03:36.720 --> 00:03:37.720]   We all have one, I guess.
[00:03:37.720 --> 00:03:38.720]   I have one.
[00:03:38.720 --> 00:03:39.720]   I got one on Friday.
[00:03:39.720 --> 00:03:41.440]   I don't want Friday and I have been using the crap out of it.
[00:03:41.440 --> 00:03:42.440]   I love it.
[00:03:42.440 --> 00:03:44.880]   I take back everything I said, all of my naysaying.
[00:03:44.880 --> 00:03:45.880]   Really?
[00:03:45.880 --> 00:03:46.880]   No, I got it.
[00:03:46.880 --> 00:03:47.880]   Yeah, I don't take back all of it.
[00:03:47.880 --> 00:03:48.880]   Some of it sucks.
[00:03:48.880 --> 00:03:51.760]   I mean, we can talk about the cons but I was very impressed with the setup and I've been
[00:03:51.760 --> 00:03:53.240]   super impressed with the quality.
[00:03:53.240 --> 00:03:55.040]   Well, let's start with the out-of-the-box experience.
[00:03:55.040 --> 00:03:56.040]   I also got mine.
[00:03:56.040 --> 00:03:58.560]   I don't know when I got it but I got home on Friday from Vancouver and that's cool.
[00:03:58.560 --> 00:04:00.760]   That's when I set it up in about five minutes.
[00:04:00.760 --> 00:04:01.760]   Yeah.
[00:04:01.760 --> 00:04:02.760]   Very easy.
[00:04:02.760 --> 00:04:03.760]   It comes out of the box.
[00:04:03.760 --> 00:04:04.760]   It's beautiful.
[00:04:04.760 --> 00:04:08.760]   About the size of a personal pan pizza from Pizza Hut.
[00:04:08.760 --> 00:04:11.320]   And it just matters hot too apparently.
[00:04:11.320 --> 00:04:14.320]   And just as expensive if you buy them from the airport.
[00:04:14.320 --> 00:04:15.720]   Yeah, that's right.
[00:04:15.720 --> 00:04:18.880]   $299 personal pan pizza.
[00:04:18.880 --> 00:04:24.280]   It has HDMI out but doesn't come with any cables.
[00:04:24.280 --> 00:04:26.000]   So I know cables, that's not cool.
[00:04:26.000 --> 00:04:29.160]   Apple does sell a $19 HDMI cable which I bought at the same time.
[00:04:29.160 --> 00:04:32.280]   I was surprised Apple's reluctance to gouge us on the cables.
[00:04:32.280 --> 00:04:36.680]   You can get that same cable at Best Buy for $82 if you're looking for a good deal.
[00:04:36.680 --> 00:04:37.680]   I know.
[00:04:37.680 --> 00:04:40.480]   I thought they really missed a bet there.
[00:04:40.480 --> 00:04:42.960]   It's a whole new Apple.
[00:04:42.960 --> 00:04:44.960]   And then it also has a component.
[00:04:44.960 --> 00:04:49.200]   So if you have a TV that doesn't support HDMI, you choose HDMI if you could but if it doesn't
[00:04:49.200 --> 00:04:51.000]   you could do a component out.
[00:04:51.000 --> 00:04:58.200]   And it has also a TOS link, Spittif output, digital audio output and standard analog red
[00:04:58.200 --> 00:05:00.320]   and white left and right audio output.
[00:05:00.320 --> 00:05:01.320]   That's it.
[00:05:01.320 --> 00:05:07.080]   Somebody told me it works with an analog, an old style TV but only in black and white.
[00:05:07.080 --> 00:05:09.680]   I heard it works but it's really smashed up.
[00:05:09.680 --> 00:05:12.840]   You know when you can do the change the modes on your HD and if you go to a standard from
[00:05:12.840 --> 00:05:14.520]   wide, everybody looks really skinny.
[00:05:14.520 --> 00:05:16.160]   I heard it comes out really skinny.
[00:05:16.160 --> 00:05:17.160]   I wouldn't mind that.
[00:05:17.160 --> 00:05:18.160]   Yeah.
[00:05:18.160 --> 00:05:22.720]   It depends, I don't have a HD set yet because I'm waiting for them to cost like what they
[00:05:22.720 --> 00:05:26.120]   should cost which is about $412.
[00:05:26.120 --> 00:05:30.240]   And yeah, if your TV was made in the last year, year and a half, there's a good chance that
[00:05:30.240 --> 00:05:35.320]   it does have an HD phony mode that will automatically correct the distortion for you.
[00:05:35.320 --> 00:05:37.840]   As it turns out, my Sony Wiga TV does that.
[00:05:37.840 --> 00:05:41.080]   I was glad that I went on forums because I was about to say, wow, isn't that cool?
[00:05:41.080 --> 00:05:42.080]   It does it automatically.
[00:05:42.080 --> 00:05:45.520]   But I found out that no was my TV said correcting or TV.
[00:05:45.520 --> 00:05:46.520]   Yeah.
[00:05:46.520 --> 00:05:47.520]   Yes.
[00:05:47.520 --> 00:05:52.960]   We got a cheapy Costco but really like very near the bottom of the line Costco and we've
[00:05:52.960 --> 00:05:54.440]   been super happy with it.
[00:05:54.440 --> 00:05:56.200]   And it does one thing I love about it.
[00:05:56.200 --> 00:05:59.520]   It's got three modes that I'm aware of.
[00:05:59.520 --> 00:06:02.120]   We're running it, I guess whatever, a 1080i or whatever it is.
[00:06:02.120 --> 00:06:06.960]   But you can do it a wide screen at standard or zoom which is great.
[00:06:06.960 --> 00:06:11.680]   So if you've got something that's super wide screen like that very wide aspect ratio.
[00:06:11.680 --> 00:06:17.000]   Or it's almost like doing scan and pan in a kind of fairly not obnoxious way.
[00:06:17.000 --> 00:06:21.400]   Scott, you're probably the most knowledgeable video guy.
[00:06:21.400 --> 00:06:25.840]   It does 1080i does 720p does 480p.
[00:06:25.840 --> 00:06:28.880]   If they, I have, I have like you, I have the Pioneer.
[00:06:28.880 --> 00:06:32.960]   You have the Elite but I have the 57, the Pioneer Plasma.
[00:06:32.960 --> 00:06:37.040]   Is it better to run it 1080i or 720p if you had the choice?
[00:06:37.040 --> 00:06:42.720]   If you have an HDMI cable and you're running and you have a TV that supports 1080i, that's
[00:06:42.720 --> 00:06:43.720]   the way to do.
[00:06:43.720 --> 00:06:46.760]   But keep in mind, it's the content that generates the need.
[00:06:46.760 --> 00:06:54.440]   So obviously you don't want to run a 720 signal at 1080i unless you have a really good up-converter.
[00:06:54.440 --> 00:06:56.520]   And sometimes the up-converter is really suck.
[00:06:56.520 --> 00:06:59.200]   Does the Apple must do some up-conversion?
[00:06:59.200 --> 00:07:00.200]   It does.
[00:07:00.200 --> 00:07:04.120]   All I tried to do, and I actually was working with a friend that bought it because I'm
[00:07:04.120 --> 00:07:05.840]   waiting for version two.
[00:07:05.840 --> 00:07:11.840]   But I hooked up her HDMI cable and I have to say it looked pretty darn good.
[00:07:11.840 --> 00:07:14.600]   The first thing I actually noticed wasn't video but was audio.
[00:07:14.600 --> 00:07:17.880]   I was looking for all the outs I kept saying, "Well, where do you plug in the surround
[00:07:17.880 --> 00:07:18.880]   sound?"
[00:07:18.880 --> 00:07:20.960]   And then I realized, "Oops, you don't."
[00:07:20.960 --> 00:07:23.520]   If you got plugged in the toss link, the digital, what would you get?
[00:07:23.520 --> 00:07:24.520]   Would you just get stereo?
[00:07:24.520 --> 00:07:26.960]   Yeah, you just get stereo.
[00:07:26.960 --> 00:07:28.960]   This device does not support surround sound.
[00:07:28.960 --> 00:07:29.960]   Oh, that's not good.
[00:07:29.960 --> 00:07:31.640]   They didn't want to license it, probably.
[00:07:31.640 --> 00:07:32.640]   Probably not.
[00:07:32.640 --> 00:07:36.040]   Which seems to me to be kind of like, okay, who are the kind of people they're going to
[00:07:36.040 --> 00:07:40.600]   spend $299 on a toy to make their already expensive TV work?
[00:07:40.600 --> 00:07:44.320]   Well, they're going to be pretty early adopter, high tech types.
[00:07:44.320 --> 00:07:46.640]   And they're going to say, "Oops, no surround sound."
[00:07:46.640 --> 00:07:51.840]   It's kind of funnily positioned because it's not super high-end but nor is it low-end.
[00:07:51.840 --> 00:07:54.160]   You need at least an ED TV, really, to use it.
[00:07:54.160 --> 00:07:58.000]   I'm going to bet you the knowledge to donuts it has surround sound in the next version
[00:07:58.000 --> 00:08:01.840]   or something like it.
[00:08:01.840 --> 00:08:02.840]   It's a hardware issue, though.
[00:08:02.840 --> 00:08:05.280]   They couldn't do it in firmware, right?
[00:08:05.280 --> 00:08:06.280]   I don't think so.
[00:08:06.280 --> 00:08:08.080]   No, there's simply no output for it.
[00:08:08.080 --> 00:08:09.080]   So I'm...
[00:08:09.080 --> 00:08:10.400]   I was able to overdrive it, too.
[00:08:10.400 --> 00:08:13.080]   The audio very easily by turning it up.
