
[00:00:00.000 --> 00:00:03.440]   [ Sound Effects ]
[00:00:03.440 --> 00:00:05.240]   >> Netcast you love.
[00:00:05.240 --> 00:00:07.240]   >> From people you trust.
[00:00:07.240 --> 00:00:11.040]   [ Music ]
[00:00:11.040 --> 00:00:14.320]   >> This is Detroit.
[00:00:14.320 --> 00:00:18.120]   >> Bandwidth for Mac Break Weekly is provided by cashfly
[00:00:18.120 --> 00:00:21.760]   at CACAGFLY.com.
[00:00:21.760 --> 00:00:29.160]   [ Music ]
[00:00:29.160 --> 00:00:34.800]   >> This is Mac Break Weekly, episode 121 for December 30th, 2008.
[00:00:34.800 --> 00:00:38.880]   WWPD.
[00:00:38.880 --> 00:00:42.160]   Mac Break Weekly is brought to you by Audible.com.
[00:00:42.160 --> 00:00:49.120]   For your free audio book, visit audible.com/macbreak.
[00:00:49.120 --> 00:00:52.920]   And by listeners like you, thanks so much for your contribution.
[00:00:52.920 --> 00:00:56.000]   We couldn't do to it without it.
[00:00:56.000 --> 00:00:59.280]   This is Mac Break Weekly, episode 121.
[00:00:59.280 --> 00:01:02.000]   And kudos to the crew.
[00:01:02.000 --> 00:01:03.280]   I was in France.
[00:01:03.280 --> 00:01:04.480]   I'm back now.
[00:01:04.480 --> 00:01:08.080]   And I understand you did shows without me.
[00:01:08.080 --> 00:01:10.720]   How did you do it?
[00:01:10.720 --> 00:01:13.080]   Alex Lindsey was in Japan this whole time doing that.
[00:01:13.080 --> 00:01:14.080]   That's impressive.
[00:01:14.080 --> 00:01:15.080]   Thank you.
[00:01:15.080 --> 00:01:16.080]   >> It was fun.
[00:01:16.080 --> 00:01:18.800]   We had a good time, but we're going to have it back.
[00:01:18.800 --> 00:01:20.240]   >> Well, I'm glad I missed you.
[00:01:20.240 --> 00:01:23.080]   And I hope you didn't do too well, because then you don't need me anymore.
[00:01:23.080 --> 00:01:28.760]   >> No, no, I think we decided that I'm kind of -- I am the Phil Schiller.
[00:01:28.760 --> 00:01:33.680]   >> Did you talk about that, by the way?
[00:01:33.680 --> 00:01:35.040]   About Phil Schiller talking?
[00:01:35.040 --> 00:01:36.040]   >> Yeah, that whole thing.
[00:01:36.040 --> 00:01:37.040]   >> Yes.
[00:01:37.040 --> 00:01:38.040]   >> We did talk about that.
[00:01:38.040 --> 00:01:39.040]   >> Because they screwed us again, didn't they?
[00:01:39.040 --> 00:01:45.200]   Because the minute Mac Break Weekly 119 wrapped, they announced that.
[00:01:45.200 --> 00:01:46.200]   Like, the minute.
[00:01:46.200 --> 00:01:47.760]   It was like literally the minute.
[00:01:47.760 --> 00:01:48.760]   And I saw that.
[00:01:48.760 --> 00:01:50.520]   And I was on a plane to France.
[00:01:50.520 --> 00:01:51.520]   And I saw that.
[00:01:51.520 --> 00:01:53.520]   >> Oh, man.
[00:01:53.520 --> 00:01:55.840]   Oh, man.
[00:01:55.840 --> 00:01:57.440]   But you managed to talk about it last week, I'm sure.
[00:01:57.440 --> 00:01:58.760]   Alex Lindsey is here for Pixel Core.
[00:01:58.760 --> 00:01:59.760]   Back from Japan.
[00:01:59.760 --> 00:02:00.760]   Welcome home.
[00:02:00.760 --> 00:02:01.760]   >> Hello, hello.
[00:02:01.760 --> 00:02:02.760]   Good to be back, I'm sure.
[00:02:02.760 --> 00:02:03.760]   >> It is.
[00:02:03.760 --> 00:02:05.280]   Japan was fantastic, by the way.
[00:02:05.280 --> 00:02:06.280]   >> Oh, I can't wait for that.
[00:02:06.280 --> 00:02:09.480]   >> Got to meet with some of our listeners, and that was fantastic.
[00:02:09.480 --> 00:02:10.880]   But I'm really glad to be back with the family.
[00:02:10.880 --> 00:02:12.440]   And back at work.
[00:02:12.440 --> 00:02:13.440]   >> Yeah.
[00:02:13.440 --> 00:02:14.440]   >> What's good to have you.
[00:02:14.440 --> 00:02:16.160]   Scott Borne is also here from Gig Haba.
[00:02:16.160 --> 00:02:18.080]   >> [ Speaking in foreign language ]
[00:02:18.080 --> 00:02:20.560]   >> [ Speaking in foreign language ]
[00:02:20.560 --> 00:02:21.560]   >> That was fun.
[00:02:21.560 --> 00:02:22.560]   Oh, man.
[00:02:22.560 --> 00:02:23.400]   My French is better than I thought it was.
[00:02:23.400 --> 00:02:24.920]   At least I think it was.
[00:02:24.920 --> 00:02:28.240]   >> Mine really gets good about the last day.
[00:02:28.240 --> 00:02:29.960]   >> Little hint, though.
[00:02:29.960 --> 00:02:33.440]   Reed Devaux is not veal chop.
[00:02:33.440 --> 00:02:35.440]   It's not veal cutlet.
[00:02:35.440 --> 00:02:36.920]   It's a thymus gland.
[00:02:36.920 --> 00:02:38.920]   So don't eat it.
[00:02:38.920 --> 00:02:39.920]   It's not.
[00:02:39.920 --> 00:02:41.200]   >> You know, I just got a note from my doctor.
[00:02:41.200 --> 00:02:42.800]   I'm not allowed to eat thymus gland.
[00:02:42.800 --> 00:02:44.200]   >> No thymus glands for you.
[00:02:44.200 --> 00:02:45.920]   Sweetbreads are right out.
[00:02:45.920 --> 00:02:49.400]   >> We are glad to have you back, Leo, Alex Diddy, commendable job.
[00:02:49.400 --> 00:02:50.400]   >> Well, Alex is the best.
[00:02:50.400 --> 00:02:56.600]   >> But in fact, it is the job of Phil Schiller to fill the shoes of Steve Jobs.
[00:02:56.600 --> 00:02:58.720]   And nobody envies that position.
[00:02:58.720 --> 00:03:00.800]   But I can tell you we did check.
[00:03:00.800 --> 00:03:03.320]   We had cameras on Alex while he was not aware of it.
[00:03:03.320 --> 00:03:07.240]   He never used note cards.
[00:03:07.240 --> 00:03:08.960]   Very impressed.
[00:03:08.960 --> 00:03:10.840]   Did he slug a bottle of water at any point?
[00:03:10.840 --> 00:03:12.040]   >> We were totally false.
[00:03:12.040 --> 00:03:16.320]   >> Hey, there's Andy Anacow from the Chicago Sun Times in a celestial waste of bandwidth
[00:03:16.320 --> 00:03:19.760]   and an Arduino expert.
[00:03:19.760 --> 00:03:24.280]   >> Oh, dear, no, no, no, no, no, God knows.
[00:03:24.280 --> 00:03:28.960]   Remember, see, we've been exchanging a little, I wanted to help you get through like your
[00:03:28.960 --> 00:03:31.000]   any worries that you have about your talk next.
[00:03:31.000 --> 00:03:33.200]   >> So nervous about that presentation.
[00:03:33.200 --> 00:03:37.120]   >> There's a reason why I call my website the Celestial Waste of Vanwitt.
[00:03:37.120 --> 00:03:41.840]   If your audience comes into the room with low expectations, you cannot possibly fail.
[00:03:41.840 --> 00:03:46.160]   So if you just say basically, well, Andy just bought his first arduino about it, you know,
[00:03:46.160 --> 00:03:49.040]   it's going to be delivered the day before he leaves San Francisco.
[00:03:49.040 --> 00:03:51.960]   He's going to fool around with a little bit on the plane right over and he might be able
[00:03:51.960 --> 00:03:55.960]   to get a light bulb to light up if you push up, if you push a button.
[00:03:55.960 --> 00:04:00.000]   Then when something more interesting than that happens, well, they feel like that's a
[00:04:00.000 --> 00:04:01.000]   bonus.
[00:04:01.000 --> 00:04:03.160]   >> Well, we know.
[00:04:03.160 --> 00:04:07.680]   >> I guess I'm going to call my feature presentation Nap Time with Leo.
[00:04:07.680 --> 00:04:13.720]   A chance for us all to rest and relax and recuperate after an arduous Mac world expo.
[00:04:13.720 --> 00:04:20.960]   >> You're going to be like the cave on the cave on the cave on the cave?
[00:04:20.960 --> 00:04:21.960]   Where?
[00:04:21.960 --> 00:04:22.960]   The cave?
[00:04:22.960 --> 00:04:23.960]   Sleeping cave?
[00:04:23.960 --> 00:04:27.240]   >> Oh, you're like the cave on Dagobah.
[00:04:27.240 --> 00:04:28.400]   >> Yes.
[00:04:28.400 --> 00:04:29.400]   >> What's in there?
[00:04:29.400 --> 00:04:31.240]   >> Only what you bring in.
[00:04:31.240 --> 00:04:33.200]   >> I like you.
[00:04:33.200 --> 00:04:35.720]   I like you very much.
[00:04:35.720 --> 00:04:39.840]   >> No, it's so we're going to do Mac break weekly in noon.
[00:04:39.840 --> 00:04:42.840]   I've been handed this slip of paper to tell us where.
[00:04:42.840 --> 00:04:44.360]   I will open the envelope now.
[00:04:44.360 --> 00:04:47.680]   We've been keeping it a secret.
[00:04:47.680 --> 00:04:53.840]   And now I can tell the world will be at the Mac world Learning Center booth 3236 at the
[00:04:53.840 --> 00:04:57.960]   far back left of the North Hall.
[00:04:57.960 --> 00:05:03.400]   >> Can you just say that one more time?
[00:05:03.400 --> 00:05:04.400]   >> Are you writing this down, Scott?
[00:05:04.400 --> 00:05:07.120]   >> I'm trying to write this down so I know where to go.
[00:05:07.120 --> 00:05:08.640]   >> A lot of people are going to be there.
[00:05:08.640 --> 00:05:12.440]   I bought eight microphones for this and I don't even know if that's enough.
[00:05:12.440 --> 00:05:16.040]   But certainly you guys will be and I'm going to invite everybody who's ever been on Mac
[00:05:16.040 --> 00:05:17.040]   break weekly.
[00:05:17.040 --> 00:05:19.320]   I'm already hearing from a lot of people who've never been on Mac break weekly who want
[00:05:19.320 --> 00:05:20.720]   to make their debut.
[00:05:20.720 --> 00:05:23.960]   We will be at Mac world Expo at 12 noon sharp.
[00:05:23.960 --> 00:05:26.560]   And by the way, don't be late because we only get an hour.
[00:05:26.560 --> 00:05:29.360]   We've never done an hour long Mac break weekly.
[00:05:29.360 --> 00:05:31.160]   >> We spent an hour getting ready to do that.
[00:05:31.160 --> 00:05:32.160]   >> That's right.
[00:05:32.160 --> 00:05:33.160]   We don't even have that.
[00:05:33.160 --> 00:05:39.200]   >> This is so hope we got an hour total Mac world Learning Center booth 3236.
[00:05:39.200 --> 00:05:48.720]   >> I want to say Fairbanks, Alaska 039 for no far bank left of North far back left of
[00:05:48.720 --> 00:05:50.440]   North Hall.
[00:05:50.440 --> 00:05:52.280]   We're going to be in a you want more information?
[00:05:52.280 --> 00:05:53.280]   I'll tell you.
[00:05:53.280 --> 00:05:56.440]   We're going to be in a 40 foot by 40 foot booth.
[00:05:56.440 --> 00:05:58.560]   >> Oh, no.
[00:05:58.560 --> 00:05:59.560]   >> So don't all of you come.
[00:05:59.560 --> 00:06:01.560]   >> They know how many people come to see us.
[00:06:01.560 --> 00:06:03.560]   >> All of you come, please.
[00:06:03.560 --> 00:06:06.200]   Didn't you have Paul Ken on the show last week?
[00:06:06.200 --> 00:06:07.200]   >> Yeah.
[00:06:07.200 --> 00:06:08.200]   >> Three weeks ago.
[00:06:08.200 --> 00:06:11.400]   >> Yeah, apparently Paul never came to see any of the live Mac breaks we've recorded
[00:06:11.400 --> 00:06:12.400]   at Mac world.
[00:06:12.400 --> 00:06:13.400]   >> That's all right.
[00:06:13.400 --> 00:06:14.400]   >> Remember when we did it?
[00:06:14.400 --> 00:06:17.000]   What was that two years ago at the 21st Amendment upstairs?
[00:06:17.000 --> 00:06:19.640]   >> Yeah, that really didn't work to it.
[00:06:19.640 --> 00:06:21.440]   >> Man, it was code.
[00:06:21.440 --> 00:06:29.040]   >> What was amazing to me was that I was watching people stand on the stairway and having
[00:06:29.040 --> 00:06:32.600]   one of those moments like this could be a disaster movie go through my head while
[00:06:32.600 --> 00:06:34.120]   doing the show.
[00:06:34.120 --> 00:06:36.920]   >> If Justin Azerik hadn't been sitting in my lap at the time, I probably would have
[00:06:36.920 --> 00:06:40.400]   had similar thoughts, but my mind was occupied.
[00:06:40.400 --> 00:06:42.760]   >> So please go ahead.
[00:06:42.760 --> 00:06:47.960]   >> I'm sure Justin will be there as will all of our Mac friends and I hope you will
[00:06:47.960 --> 00:06:52.480]   to all jammed into a 40 by 40 booth.
[00:06:52.480 --> 00:06:54.040]   >> Okay.
[00:06:54.040 --> 00:06:57.000]   >> What's the point without the sex?
[00:06:57.000 --> 00:07:02.680]   >> Without the nudity, without the babies, and without the mud, I hope.
[00:07:02.680 --> 00:07:04.040]   >> There's very much plenty of that though.
[00:07:04.040 --> 00:07:07.400]   >> And then Scott, you're going to be doing presentations galore, I'm sure, throughout
[00:07:07.400 --> 00:07:08.400]   the show.
[00:07:08.400 --> 00:07:10.600]   What are you going to be on?
[00:07:10.600 --> 00:07:15.240]   >> You know, go to scottborn.com for the full list, but I'm doing a Wednesday night
[00:07:15.240 --> 00:07:17.000]   birds of a feather at 5.30.
[00:07:17.000 --> 00:07:21.160]   We're going to talk about the convergence of photography, still cameras and video.
[00:07:21.160 --> 00:07:29.200]   I'm doing a thing on Thursday with the conferences, teaching apertures part of the users conference
[00:07:29.200 --> 00:07:32.000]   Wednesday in the afternoon over at the photo center.
[00:07:32.000 --> 00:07:36.600]   I'm going to be doing a thing on storage and backup of your photography with my friend's
[00:07:36.600 --> 00:07:37.600]   Drobo.
[00:07:37.600 --> 00:07:40.480]   I'm going to be appearing Drobo booth, the lens baby booth.
[00:07:40.480 --> 00:07:41.480]   I don't know.
[00:07:41.480 --> 00:07:42.480]   But I know this.
[00:07:42.480 --> 00:07:43.480]   >> You.
[00:07:43.480 --> 00:07:49.240]   >> I'm going to start early on my trek to booth 3236 far back left of North Hall so that
[00:07:49.240 --> 00:07:50.240]   I don't be late there.
[00:07:50.240 --> 00:07:56.040]   >> Well, I've done some calculations and if each of you takes up a two square foot area,
[00:07:56.040 --> 00:08:00.320]   we'll have enough room for 20 people.
[00:08:00.320 --> 00:08:05.120]   So it's going to be a good show.
[00:08:05.120 --> 00:08:06.640]   Alex, what are you doing Alex?
[00:08:06.640 --> 00:08:08.640]   You're doing on Wednesday.
[00:08:08.640 --> 00:08:14.640]   I'm doing a seminar on taking film techniques and applying them to iMovie.
[00:08:14.640 --> 00:08:16.560]   And then on Friday, it's all day.
[00:08:16.560 --> 00:08:18.320]   I'm talking about podcasting.
[00:08:18.320 --> 00:08:19.320]   So cool.
[00:08:19.320 --> 00:08:21.040]   I'm just all the different aspects of podcasting.
[00:08:21.040 --> 00:08:22.600]   So it's podcasting.
[00:08:22.600 --> 00:08:25.200]   >> And Andy, you're doing that whole thing.
[00:08:25.200 --> 00:08:28.960]   It's kind of like a mini TED conference is a really cool idea.
[00:08:28.960 --> 00:08:31.440]   >> I'm doing two or three things.
[00:08:31.440 --> 00:08:38.560]   On Tuesday right after our podcast, I'm rushing, rushing, rushing to room 134 Hall E. And
[00:08:38.560 --> 00:08:39.560]   I'm doing a panel.
[00:08:39.560 --> 00:08:42.580]   I'm doing a session that's titled How to Share Damned Near Anything on your Mac with
[00:08:42.580 --> 00:08:43.580]   Damned Near Anybody.
[00:08:43.580 --> 00:08:49.260]   So we're going to see in 45 minutes how many of the different services and things on the
[00:08:49.260 --> 00:08:52.580]   OS that can be shared by the network I can get through.
[00:08:52.580 --> 00:08:56.500]   >> And how long it takes before the recording industry Association of America shows up with
[00:08:56.500 --> 00:08:57.500]   a CEPE.
[00:08:57.500 --> 00:08:59.620]   >> See, that's just good marketing.
[00:08:59.620 --> 00:09:03.220]   I'm hoping to be the don't taste me, bro.
[00:09:03.220 --> 00:09:09.100]   >> Here, take this and don't taste me with it.
[00:09:09.100 --> 00:09:10.660]   >> Don't taste me, bro.
[00:09:10.660 --> 00:09:14.700]   >> Not until Leo comes with the camera, hang on, towards the window.
[00:09:14.700 --> 00:09:16.660]   >> Hold on, I can't sit by aperture yet.
[00:09:16.660 --> 00:09:19.740]   I have to get the tripod just so.
[00:09:19.740 --> 00:09:20.740]   >> Yes.
[00:09:20.740 --> 00:09:22.380]   >> Oh, that was good.
[00:09:22.380 --> 00:09:25.180]   That may be my most favorite moment of the show so far.
[00:09:25.180 --> 00:09:27.740]   >> Don't taste me, don't taste me, bro.
[00:09:27.740 --> 00:09:30.340]   >> That's the last show, by the way, of 2008.
[00:09:30.340 --> 00:09:32.340]   >> And that's got to be the title of the show, Leo.
[00:09:32.340 --> 00:09:36.180]   >> Okay, I'm writing down right now on this special white card.
[00:09:36.180 --> 00:09:37.180]   >> Hang on.
[00:09:37.180 --> 00:09:38.180]   >> What the?
[00:09:38.180 --> 00:09:39.180]   >> What the?
[00:09:39.180 --> 00:09:41.380]   What the hell?
[00:09:41.380 --> 00:09:43.140]   You got Eve in there with you?
[00:09:43.140 --> 00:09:45.100]   >> I was doing some work.
[00:09:45.100 --> 00:09:48.020]   This is part of what I'm doing for that Ted style.
[00:09:48.020 --> 00:09:49.820]   >> Are you watching Wally over and over and over?
[00:09:49.820 --> 00:09:51.580]   Are you watching Wally on a loop?
[00:09:51.580 --> 00:09:52.580]   >> No, no.
[00:09:52.580 --> 00:09:54.340]   >> Eve settled down.
[00:09:54.340 --> 00:09:57.380]   Yeah, so that's what we're talking about.
[00:09:57.380 --> 00:09:58.380]   Do we do it earlier on?
[00:09:58.380 --> 00:10:03.340]   I'm basically doing 20 minutes on how to use the Mac to build gadgets and gizmos and electronics.
[00:10:03.340 --> 00:10:08.620]   >> See, Eve gets, so basically I'm interfacing the Mac to an Eve toy so I can control it
[00:10:08.620 --> 00:10:11.180]   via Apple script and have it do cool things.
[00:10:11.180 --> 00:10:16.780]   So last night, last night, I went to Toys R Us and bought this really cool animatronic
[00:10:16.780 --> 00:10:17.780]   wall-eat toy.
[00:10:17.780 --> 00:10:23.620]   Unfortunately, I've learned that she responds to voice and if you talk loudly and authoritatively,
[00:10:23.620 --> 00:10:24.620]   she gets angry.
[00:10:24.620 --> 00:10:33.220]   >> But if you talk sweetly and manipulously, she becomes very nice and sweet.
[00:10:33.220 --> 00:10:35.740]   How could she tell the difference between sweet and rough?
[00:10:35.740 --> 00:10:38.340]   >> Well, because she can see into the human solely.
[00:10:38.340 --> 00:10:40.540]   >> She's like the Ike Turner of robots.
[00:10:40.540 --> 00:10:42.540]   >> Well, she is well-armed.
[00:10:42.540 --> 00:10:43.540]   [laughter]
[00:10:43.540 --> 00:10:49.540]   >> It's good to speak nicely and sweetly so she doesn't wish us all into the cornfield.
[00:10:49.540 --> 00:10:50.540]   [laughter]
[00:10:50.540 --> 00:10:52.500]   Isn't that right?
[00:10:52.500 --> 00:10:57.020]   >> So do you have like Scott does on your celestial ways to bandwidth, like a list of
[00:10:57.020 --> 00:10:59.340]   all the things you can sound like you're doing a lot of things?
[00:10:59.340 --> 00:11:03.980]   >> Yes, I'm putting that up later today now that I actually have my schedule a little
[00:11:03.980 --> 00:11:04.980]   bit tighter said.
[00:11:04.980 --> 00:11:08.980]   >> I think that's the first time I met you in your hat was a Macworld Expo.
[00:11:08.980 --> 00:11:13.780]   >> Oh, I think the first time I met my three of my sisters was at Macworld.
[00:11:13.780 --> 00:11:14.780]   [laughter]
[00:11:14.780 --> 00:11:19.860]   >> Which is why, by the way, and I got an email from Paul Kent saying the rumors of our death
[00:11:19.860 --> 00:11:23.180]   are greatly exaggerated.
[00:11:23.180 --> 00:11:24.940]   People are very concerned about this story.
[00:11:24.940 --> 00:11:30.420]   You talked about it last week that first of all, why did they wait so long to say that
[00:11:30.420 --> 00:11:32.740]   Steve Jobs is not going to be giving the keynote?
[00:11:32.740 --> 00:11:37.380]   And that has given rise to rumors and I'm seeing them now that today, especially that
[00:11:37.380 --> 00:11:42.180]   there's something wrong with Steve, that Steve is ill or not looking good.
[00:11:42.180 --> 00:11:46.660]   >> Yeah, but this is sourced by some dude.
[00:11:46.660 --> 00:11:48.620]   And so that's, I'm serious.
[00:11:48.620 --> 00:11:50.220]   I mean, if, you know, I mean-
[00:11:50.220 --> 00:11:52.980]   >> But it does, but I mean, I have to say there's some credibility, Andy, because why
[00:11:52.980 --> 00:11:56.260]   would they, look, you make that decision six months ahead of time.
[00:11:56.260 --> 00:11:58.500]   You don't make that decision two weeks ahead of time.
[00:11:58.500 --> 00:12:02.700]   >> Well, there are so many different reasons why they would want to hold off until the
[00:12:02.700 --> 00:12:04.220]   close to the date.
[00:12:04.220 --> 00:12:08.820]   Among them being that they have sort of an implied responsibility to the show, given
[00:12:08.820 --> 00:12:13.140]   that Steve has been the headliner every year for more or less forever.
[00:12:13.140 --> 00:12:16.940]   >> But that's kind of misleading, don't you think that people sign up to see Mr. Jobs
[00:12:16.940 --> 00:12:19.580]   and then find out after it's too late?
[00:12:19.580 --> 00:12:21.180]   >> There's no guarantee.
[00:12:21.180 --> 00:12:23.140]   They never announced anything.
[00:12:23.140 --> 00:12:31.260]   To me, the big point has always been if the CEO of any company is so sick that he cannot
[00:12:31.260 --> 00:12:34.860]   make a certain appearance and he is so damn sick.
[00:12:34.860 --> 00:12:37.660]   They don't want to risk saying, well, look, he's just going to be sick for a couple of
[00:12:37.660 --> 00:12:40.020]   weeks and we want to cancel right now.
[00:12:40.020 --> 00:12:45.180]   If he's so sick, if he's on his deathbed, that is, that's the reason why you don't pull
[00:12:45.180 --> 00:12:48.420]   that kind of junk is because the same reason why you don't walk into a bank with a gun
[00:12:48.420 --> 00:12:50.340]   and say stick him up and hand him over the money.
[00:12:50.340 --> 00:12:54.380]   The consequences are legal, very big and very, very serious.
[00:12:54.380 --> 00:12:59.580]   >> So that your position is, they just couldn't, it couldn't be the case or they would have.
[00:12:59.580 --> 00:13:02.580]   >> See, Steve's been saying all along, hey, it's my business, which by the way, I agree
[00:13:02.580 --> 00:13:07.300]   with him and I almost feel guilty talking about this.
[00:13:07.300 --> 00:13:11.020]   If he's health isn't good, it's his problem, not the world's problem.
[00:13:11.020 --> 00:13:12.940]   He's not the president of the United States.
[00:13:12.940 --> 00:13:15.980]   He's just running a little business here.
[00:13:15.980 --> 00:13:24.420]   >> My position is just that number one, I have absolutely no real journalistic evidence
[00:13:24.420 --> 00:13:28.500]   to point to the idea that Steve's health is taking a turn for the worse.
