
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:00:04.000 --> 00:00:06.000]   Netcast you love.
[00:00:06.000 --> 00:00:08.000]   From people you trust.
[00:00:08.000 --> 00:00:11.000]   [ Music ]
[00:00:11.000 --> 00:00:14.000]   This is Twit.
[00:00:14.000 --> 00:00:17.000]   Bandwidth for Mac Break Weekly is provided by
[00:00:17.000 --> 00:00:22.000]   cashfly@cachiefly.com.
[00:00:22.000 --> 00:00:29.000]   [ Music ]
[00:00:29.000 --> 00:00:34.000]   This is Mac Break Weekly number 124 December 23rd, 2008.
[00:00:34.000 --> 00:00:37.000]   And one less thing.
[00:00:37.000 --> 00:00:39.000]   [ Music ]
[00:00:39.000 --> 00:00:42.000]   Mac Break Weekly is brought to you by Audible.com.
[00:00:42.000 --> 00:00:49.000]   For your free audio book, visit audible.com/macbreak.
[00:00:49.000 --> 00:00:51.000]   And by listeners like you.
[00:00:51.000 --> 00:00:53.000]   Thanks so much for your contribution.
[00:00:53.000 --> 00:00:56.000]   We couldn't do Twit without it.
[00:00:56.000 --> 00:00:59.000]   Welcome back everybody to Mac Break Weekly.
[00:00:59.000 --> 00:01:02.000]   And I've taken over the helm once again.
[00:01:02.000 --> 00:01:04.000]   Leo is still out of the country.
[00:01:04.000 --> 00:01:05.000]   He's back next week.
[00:01:05.000 --> 00:01:07.000]   This is Alex of course.
[00:01:07.000 --> 00:01:12.000]   And I am going to be kind of trying to rope us in here.
[00:01:12.000 --> 00:01:16.000]   If coming in from the celestial waste to bandwidth,
[00:01:16.000 --> 00:01:18.000]   Andy Inaco.
[00:01:18.000 --> 00:01:19.000]   Andy.
[00:01:19.000 --> 00:01:22.000]   Joyduck's new well to all in Sundry.
[00:01:22.000 --> 00:01:23.000]   [ Laughter ]
[00:01:23.000 --> 00:01:25.000]   Yeah, this is -- so we're recording this.
[00:01:25.000 --> 00:01:29.000]   I think this will come out -- you know, it's 24th for me.
[00:01:29.000 --> 00:01:31.000]   It's the 23rd that we're recording it.
[00:01:31.000 --> 00:01:33.000]   So it'll come out right before Christmas.
[00:01:33.000 --> 00:01:36.000]   And Scott Warren is coming in from Gig Harbor.
[00:01:36.000 --> 00:01:37.000]   Hey Scott.
[00:01:37.000 --> 00:01:38.000]   Hey there everybody.
[00:01:38.000 --> 00:01:42.000]   Happy all of the affiliated holidays to you.
[00:01:42.000 --> 00:01:43.000]   [ Laughter ]
[00:01:43.000 --> 00:01:44.000]   All of the above.
[00:01:44.000 --> 00:01:46.000]   And coming from all the way across the pond.
[00:01:46.000 --> 00:01:49.000]   This is truly a global podcast today.
[00:01:49.000 --> 00:01:52.000]   Donna Callister from ScreenCastsOnline.
[00:01:52.000 --> 00:01:53.000]   Hey Scott.
[00:01:53.000 --> 00:01:54.000]   Hi guys.
[00:01:54.000 --> 00:01:57.000]   Happy New Well, Happy Festivities everybody.
[00:01:57.000 --> 00:02:00.000]   Yes, it's across three continents today, isn't it?
[00:02:00.000 --> 00:02:02.000]   Asia, Europe, and U.S.
[00:02:02.000 --> 00:02:05.000]   So we're pretty much wrapped all the way around the world now.
[00:02:05.000 --> 00:02:07.000]   And it's actually pretty clear.
[00:02:07.000 --> 00:02:08.000]   Relatively clear.
[00:02:08.000 --> 00:02:09.000]   The one we're doing.
[00:02:09.000 --> 00:02:12.000]   Shouldn't we do like a Jim McKay thing right now?
[00:02:12.000 --> 00:02:13.000]   Spinning the globe.
[00:02:13.000 --> 00:02:14.000]   Spinning the globe.
[00:02:14.000 --> 00:02:15.000]   Spinning the globe.
[00:02:15.000 --> 00:02:16.000]   Yes.
[00:02:16.000 --> 00:02:19.000]   I think we're more like the British Empire.
[00:02:19.000 --> 00:02:21.000]   [ Laughter ]
[00:02:21.000 --> 00:02:23.000]   The sun never -- the sun never sets on Mac break week.
[00:02:23.000 --> 00:02:24.000]   That's the wrong.
[00:02:24.000 --> 00:02:26.000]   [ Laughter ]
[00:02:26.000 --> 00:02:28.000]   We're so dang on special.
[00:02:28.000 --> 00:02:31.000]   We got two different days worth of programming here.
[00:02:31.000 --> 00:02:32.000]   Yeah, yeah.
[00:02:32.000 --> 00:02:33.000]   You go.
[00:02:33.000 --> 00:02:34.000]   It's a different day in Japan.
[00:02:34.000 --> 00:02:35.000]   It is.
[00:02:35.000 --> 00:02:36.000]   It is.
[00:02:36.000 --> 00:02:39.000]   You know, you know, the funny thing about it is that in Japan,
[00:02:39.000 --> 00:02:41.000]   you know, America really is yesterday's news.
[00:02:41.000 --> 00:02:44.000]   [ Laughter ]
[00:02:44.000 --> 00:02:47.000]   I mean, it's always like this weird thing where you suddenly realize
[00:02:47.000 --> 00:02:49.000]   oh, it's only Tuesday there.
[00:02:49.000 --> 00:02:50.000]   Now, I have a question about that.
[00:02:50.000 --> 00:02:51.000]   I want to see if this worked.
[00:02:51.000 --> 00:02:54.000]   Could you check what Apple stock will be tomorrow?
[00:02:54.000 --> 00:02:55.000]   Yeah, exactly.
[00:02:55.000 --> 00:02:56.000]   Exactly.
[00:02:56.000 --> 00:02:57.000]   I was starting to think about that.
[00:02:57.000 --> 00:02:59.000]   I was like, man, I was going to make a lot of money if I figured this out.
[00:02:59.000 --> 00:03:04.000]   You know, I could -- I could -- you know, but it's a very odd reality to be here.
[00:03:04.000 --> 00:03:08.000]   And you really get this vision on the future sometimes in Japan.
[00:03:08.000 --> 00:03:10.000]   I mean, I think they take that to heart.
[00:03:10.000 --> 00:03:16.000]   You know, I have -- we just -- this crazy electronics, everything.
[00:03:16.000 --> 00:03:20.000]   You go to a store and there are little screens everywhere yelling at you.
[00:03:20.000 --> 00:03:21.000]   Yelling at you.
[00:03:21.000 --> 00:03:24.000]   And there's actually people yelling at you as well about some product.
[00:03:24.000 --> 00:03:29.000]   And I look at them when I'm doing it and I'm like, your Jedi mind tricks don't work on me.
[00:03:29.000 --> 00:03:31.000]   I can't -- I have to do what you're saying.
[00:03:31.000 --> 00:03:32.000]   [ Laughter ]
[00:03:32.000 --> 00:03:38.000]   It just -- to me, I imagine it would seem more useful if I understood what they were saying.
[00:03:38.000 --> 00:03:43.000]   So anyway, have you guys seen this -- the YouTube Mac versus PC?
[00:03:43.000 --> 00:03:45.000]   I have, yes.
[00:03:45.000 --> 00:03:46.000]   You have seen it?
[00:03:46.000 --> 00:03:49.000]   Not the usual Mac versus PC, but the --
[00:03:49.000 --> 00:03:50.000]   the animated one.
[00:03:50.000 --> 00:03:51.000]   The animated one.
[00:03:51.000 --> 00:03:52.000]   Have you guys seen it?
[00:03:52.000 --> 00:03:53.000]   Oh, yeah, yeah, yeah.
[00:03:53.000 --> 00:03:57.000]   So this -- this came out only a couple of days -- I guess it's bad for a while, but it kind
[00:03:57.000 --> 00:04:05.000]   of hit the -- you know, it hit its -- it got its groove over the last -- the last week or so.
[00:04:05.000 --> 00:04:06.000]   And this is --
[00:04:06.000 --> 00:04:10.000]   Now, should we say, is this the Apple animated one or the -- the -- the -- the fan animated one?
[00:04:10.000 --> 00:04:11.000]   This is the fan animated one.
[00:04:11.000 --> 00:04:13.000]   Oh, I haven't seen the fan animated.
[00:04:13.000 --> 00:04:14.000]   Oh, no.
[00:04:14.000 --> 00:04:15.000]   This is the -- okay.
[00:04:15.000 --> 00:04:16.000]   So there's an Apple animated one.
[00:04:16.000 --> 00:04:19.000]   That was the good one for Christmas.
[00:04:19.000 --> 00:04:21.000]   Then there's a fan animated one to take a look at.
[00:04:21.000 --> 00:04:22.000]   It's Mac versus PC.
[00:04:22.000 --> 00:04:27.000]   It's a -- basically, Mac versus PC meets Transformers.
[00:04:27.000 --> 00:04:33.000]   And, yeah, so -- so here we -- so it's -- so let's see if I can -- I don't know.
[00:04:33.000 --> 00:04:36.000]   Can you -- oh, yeah, I don't think you guys can hear that.
[00:04:36.000 --> 00:04:38.000]   I don't have the piping that Leo has.
[00:04:38.000 --> 00:04:39.000]   I think we talked about this last time.
[00:04:39.000 --> 00:04:41.000]   But anyway, you should definitely check it out.
[00:04:41.000 --> 00:04:46.000]   It's just good clean fun for Mac fans.
[00:04:46.000 --> 00:04:51.000]   Now, one of the things that we -- we failed to talk about, and a lot of people have reminded me
[00:04:51.000 --> 00:04:59.000]   that we failed to talk about last week, was that Steve is not going to be at Macworld.
[00:04:59.000 --> 00:05:00.000]   Nope.
[00:05:00.000 --> 00:05:05.000]   Do we think that it was odd that the announcement came out right after we finished recording?
[00:05:05.000 --> 00:05:07.000]   Nope, that was planned.
[00:05:07.000 --> 00:05:11.000]   How soon was it after you finished?
[00:05:11.000 --> 00:05:12.000]   An hour.
[00:05:12.000 --> 00:05:13.000]   It was an hour.
[00:05:13.000 --> 00:05:14.000]   An hour.
[00:05:14.000 --> 00:05:15.000]   It was an hour.
[00:05:15.000 --> 00:05:20.000]   So the -- the author of "Question is, which one of us is the mole?"
[00:05:20.000 --> 00:05:25.000]   Don, I -- now, I'm not going to rule you out.
[00:05:25.000 --> 00:05:27.000]   I'm saying you're unlikely.
[00:05:27.000 --> 00:05:31.000]   But don't use your passport and stay within city limits until we --
[00:05:31.000 --> 00:05:35.000]   it was a little frustrating.
[00:05:35.000 --> 00:05:42.000]   You know, and I have to admit, just in his defense, I talked to Paul Kent and he assured us that he had no idea.
[00:05:42.000 --> 00:05:47.000]   You know, this is really something that Apple had kept quiet.
[00:05:47.000 --> 00:05:50.000]   And then finally rolled out.
[00:05:50.000 --> 00:05:54.000]   So why do we think that Steve's not showing up?
[00:05:54.000 --> 00:05:56.000]   Is it a big deal?
[00:05:56.000 --> 00:05:58.000]   Andy, Andy, what do you think?
[00:05:58.000 --> 00:06:00.000]   Not a big deal at all.
[00:06:00.000 --> 00:06:05.000]   Apple is not a terribly sentimental company, especially when sentiment gets in the way of what they want to do.
[00:06:05.000 --> 00:06:10.000]   And what they want to do is control every aspect of their business, control every single timetable,
[00:06:10.000 --> 00:06:15.000]   and every time they make an announcement, they want to make sure they control every way that that announcement is made.
[00:06:15.000 --> 00:06:17.000]   I did write about this for the SunTimes.
[00:06:17.000 --> 00:06:22.000]   Like, I had to toss the column I had planted in a substitute new one.
[00:06:22.000 --> 00:06:27.000]   But the basic point was that it's incredible that for years now,
[00:06:27.000 --> 00:06:32.000]   Apple has always had this totally artificial deadline on their calendar year after year after year
[00:06:32.000 --> 00:06:37.000]   that they have to have something to announce, something big to announce for Mackerel Expo in January,
[00:06:37.000 --> 00:06:40.000]   whether something was ready to ship or not.
[00:06:40.000 --> 00:06:44.000]   If Apple had a disappointing keynote, that actually let people down.
[00:06:44.000 --> 00:06:48.000]   And some of those people would be people who make the stock go up and down.
[00:06:48.000 --> 00:06:53.000]   So by simply saying we're not going to be presenting the big Steve Jobs keynote anymore,
[00:06:53.000 --> 00:06:56.000]   we're not going to be participating in Mackerel anymore.
[00:06:56.000 --> 00:07:00.000]   They do a big leap forward and basically taking control of all their announcements.
[00:07:00.000 --> 00:07:07.000]   I mean, you notice that more and more often, the old calendar of Apple announcements has sort of become antique.
[00:07:07.000 --> 00:07:10.000]   You used to be able to count on, there's always going to be a big announcement in January.
[00:07:10.000 --> 00:07:15.000]   There's always going to be a big announcement at WWDC at these specific public events.
[00:07:15.000 --> 00:07:18.000]   But Apple's been taking all of those events in-house.
[00:07:18.000 --> 00:07:21.000]   Now, it's not a general public event when they announce a new thing.
[00:07:21.000 --> 00:07:23.000]   They invite members of the media.
[00:07:23.000 --> 00:07:27.000]   They invite certain VIPs and analysts to the Apple campus.
[00:07:27.000 --> 00:07:29.000]   And they control the horizontal and the vertical.
[00:07:29.000 --> 00:07:33.000]   As for not actually taking part in Mackerel at all.
[00:07:33.000 --> 00:07:36.000]   That was a big surprise to me.
[00:07:36.000 --> 00:07:42.000]   But once again, that kind of makes sense from a business point of view because it just caused such a bloody fortune to be there.
[00:07:42.000 --> 00:07:48.000]   And plus, it stresses us out just as journalists to be at a big trade show for three or four days.
[00:07:48.000 --> 00:07:54.000]   The one thing I noticed, and I can only imagine, it's magnified for Apple as we did a booth last year.
[00:07:54.000 --> 00:07:59.000]   And basically, it means that there's no Christmas break, there's no new years, there's no nothing.
[00:07:59.000 --> 00:08:02.000]   Because it's all prep.
[00:08:02.000 --> 00:08:05.000]   And for Apple, that's magnified by a hundred.
[00:08:05.000 --> 00:08:07.000]   And it's this huge amount of money.
[00:08:07.000 --> 00:08:15.000]   And a lot of people that I've known that work at Apple, a lot of them have been a little edgy about Mackerel
[00:08:15.000 --> 00:08:18.000]   because it means that they're always working through Christmas.
[00:08:18.000 --> 00:08:23.000]   You know that you've kind of made a bad decision when you're at a place and doing something, you're thinking,
[00:08:23.000 --> 00:08:27.000]   "If I weren't here doing this, I could be at work right now."
[00:08:27.000 --> 00:08:29.000]   Yeah.
[00:08:29.000 --> 00:08:37.000]   Now, Don, you've written a couple articles, actually a couple blogs since the announcement.
[00:08:37.000 --> 00:08:39.000]   What are your opinions in this area?
[00:08:39.000 --> 00:08:43.000]   I have to agree with Andy, to be honest, that there are good sound business reasons for doing it.
