
[00:00:00.000 --> 00:00:03.440]   [ Sound Effects ]
[00:00:03.440 --> 00:00:05.200]   >> Netcast you love.
[00:00:05.200 --> 00:00:07.200]   >> From people you trust.
[00:00:07.200 --> 00:00:10.640]   [ Music ]
[00:00:10.640 --> 00:00:12.400]   >> This is Detroit.
[00:00:12.400 --> 00:00:17.760]   >> Bandwidth for Mac Break Weekly is provided by cashfly
[00:00:17.760 --> 00:00:21.160]   at CACAGFLY.com.
[00:00:21.160 --> 00:00:29.000]   [ Music ]
[00:00:29.000 --> 00:00:35.400]   >> This is Mac Break Weekly, episode 112 for October 28, 2008.
[00:00:35.400 --> 00:00:38.800]   [ Speaking in foreign language ]
[00:00:38.800 --> 00:00:42.040]   Mac Break Weekly is brought to you by Audible.com.
[00:00:42.040 --> 00:00:48.920]   For your free audio book, visit audible.com/macbreak.
[00:00:48.920 --> 00:00:52.720]   >> And by listeners like you, thanks so much for your contribution.
[00:00:52.720 --> 00:00:55.880]   We couldn't do to it without it.
[00:00:55.880 --> 00:01:03.080]   It's time for Mac Break Weekly, episode 112, the week after the week before the week after.
[00:01:03.080 --> 00:01:10.840]   So we are here now all settled in with our new laptop computers and our new iPhones and our new
[00:01:10.840 --> 00:01:16.840]   iPods and even our Google phones, some of us, ready to talk about the world of Macintosh.
[00:01:16.840 --> 00:01:22.760]   Joining us this week, very pleased from across the pond, Mr. Don McAllister of Screencast's online.
[00:01:22.760 --> 00:01:23.960]   Hi Don.
[00:01:23.960 --> 00:01:24.520]   >> Hi Leo.
[00:01:24.520 --> 00:01:24.680]   Hi.
[00:01:24.680 --> 00:01:25.160]   How's it going?
[00:01:25.160 --> 00:01:26.920]   >> Always great to have you from Liverpool.
[00:01:26.920 --> 00:01:30.360]   >> Good. Just do me a favor though, just no ring-o impressions this week.
[00:01:30.360 --> 00:01:31.800]   >> We won't do that anymore.
[00:01:31.800 --> 00:01:33.480]   We'll leave them to you.
[00:01:33.480 --> 00:01:35.560]   We can do the authentic ones.
[00:01:35.560 --> 00:01:41.320]   Screencast's online is a wonderful video podcast you subscribe to with a bunch of screencasts.
[00:01:41.320 --> 00:01:46.760]   As you might expect, there's a free and a paid component and it's just a fantastic way
[00:01:46.760 --> 00:01:48.760]   to learn about your Macintosh.
[00:01:48.760 --> 00:01:54.840]   And you wanted to talk a little bit about firewire and things and the display port.
[00:01:54.840 --> 00:01:56.360]   I'm very interested about the display port.
[00:01:56.360 --> 00:02:00.840]   >> Yeah, there's a couple of things in the woodwork, but we'll have a little chat about that.
[00:02:00.840 --> 00:02:01.400]   >> Excellent.
