
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:00:04.000 --> 00:00:06.000]   Netcast you love.
[00:00:06.000 --> 00:00:08.000]   From people you trust.
[00:00:08.000 --> 00:00:11.000]   [ Music ]
[00:00:11.000 --> 00:00:14.000]   This is Detroit.
[00:00:14.000 --> 00:00:17.000]   Bandwidth for MacBreak Weekly is provided by
[00:00:17.000 --> 00:00:22.000]   cashfly@cachiefly.com.
[00:00:22.000 --> 00:00:29.000]   [ Music ]
[00:00:29.000 --> 00:00:33.000]   It's time for MacBreak Weekly, Episode 116,
[00:00:33.000 --> 00:00:37.000]   for November 25, 2008, Compressed Bits of Cheese.
[00:00:37.000 --> 00:00:42.000]   MacBreak Weekly is brought to you by Audible.com.
[00:00:42.000 --> 00:00:47.000]   For your free audio book, visit audible.com/macbreak.
[00:00:47.000 --> 00:00:53.000]   And by the award-winning Drobo, the large, redundant hard drive
[00:00:53.000 --> 00:00:56.000]   that guards against data loss from a hard drive crash
[00:00:56.000 --> 00:00:59.000]   and instantly expands to 16 terabytes.
[00:00:59.000 --> 00:01:02.000]   To learn more and receive $50 off your own Drobo,
[00:01:02.000 --> 00:01:07.000]   visit Drobo.com/macbreak.
[00:01:07.000 --> 00:01:09.000]   And by listeners like you.
[00:01:09.000 --> 00:01:11.000]   Thanks so much for your contribution.
[00:01:11.000 --> 00:01:13.000]   We couldn't do to it without it.
[00:01:13.000 --> 00:01:17.000]   It's time for what do we call it, MacBreak Plus 1.
[00:01:17.000 --> 00:01:18.000]   Minus 1.
[00:01:18.000 --> 00:01:19.000]   Minus 1.
[00:01:19.000 --> 00:01:20.000]   Minus 2.
[00:01:20.000 --> 00:01:22.000]   It's basically me and Andy.
[00:01:22.000 --> 00:01:24.000]   Welcome to MacBreak Weekly, Leo Laporte here.
[00:01:24.000 --> 00:01:30.000]   Andy Anaka from the Chicago Sun Times is there in beautiful Baston area.
[00:01:30.000 --> 00:01:33.000]   Actually, at this point, I think it'd be funny if I just signed off now
[00:01:33.000 --> 00:01:35.000]   and just saw how well you did all by yourself.
[00:01:35.000 --> 00:01:36.000]   Let's do a monologue.
[00:01:36.000 --> 00:01:38.000]   Let's not do this halfway.
[00:01:38.000 --> 00:01:42.000]   Let's just go all the way and make this as big a disaster as it possibly could be.
[00:01:42.000 --> 00:01:43.000]   I was telling it.
[00:01:43.000 --> 00:01:48.000]   We had a show lined up, but I had a last minute cancellation.
[00:01:48.000 --> 00:01:51.000]   Scott Born is somewhere in the, like, is he a bricy,
[00:01:51.000 --> 00:01:53.000]   somewhere out in the canyon country?
[00:01:53.000 --> 00:01:55.000]   Yeah, he said an email.
[00:01:55.000 --> 00:02:00.000]   Again, one of those emails that fills you with one of those instant senses of envy
[00:02:00.000 --> 00:02:04.000]   describing this beautiful, wonderful place that is spectacular for photography,
[00:02:04.000 --> 00:02:06.000]   but not so good for having actual Wi-Fi.
[00:02:06.000 --> 00:02:08.000]   No Wi-Fi there, yeah.
[00:02:08.000 --> 00:02:10.000]   So we'll get some great pictures back.
[00:02:10.000 --> 00:02:13.000]   Alex Lindsey is on a plane to Japan.
[00:02:13.000 --> 00:02:16.000]   We were supposed to have Will Shipley of Delicious Monster filling in,
[00:02:16.000 --> 00:02:20.000]   but he doesn't seem to be online or answering his email.
[00:02:20.000 --> 00:02:22.000]   Rich Segal, good news from Bearbone Software.
[00:02:22.000 --> 00:02:24.000]   Will join us in about 15 minutes.
[00:02:24.000 --> 00:02:26.000]   Meanwhile, and you know what?
[00:02:26.000 --> 00:02:27.000]   You and me, babe.
[00:02:27.000 --> 00:02:28.000]   That's all we need.
[00:02:28.000 --> 00:02:32.000]   We need to break out that sunny and share material and start doing some delats.
[00:02:32.000 --> 00:02:34.000]   I got you, babe.
[00:02:34.000 --> 00:02:36.000]   There's plenty of stories to talk about.
[00:02:36.000 --> 00:02:40.000]   We'll just launch into those and when Rich gets on the line,
[00:02:40.000 --> 00:02:42.000]   there are actually a lot of stories that have to do with developers.
[00:02:42.000 --> 00:02:47.000]   And so I think it actually will be good to have somebody like Rich on the line.
[00:02:47.000 --> 00:02:51.000]   And plus, this can be like one of those, like, role-playing gaming sessions
[00:02:51.000 --> 00:02:54.000]   where if one of the players decides to, like, bag it for one week,
[00:02:54.000 --> 00:02:56.000]   we get to play his character.
[00:02:56.000 --> 00:02:57.000]   I'll be Scott Born.
[00:02:57.000 --> 00:02:58.000]   Exactly.
[00:02:58.000 --> 00:03:02.000]   We'll be setting Scott Born ahead, like, to test out for traps.
[00:03:02.000 --> 00:03:06.000]   Scott will be veering the line and it's Dan.
[00:03:06.000 --> 00:03:09.000]   Well, I stand far behind watching.
[00:03:09.000 --> 00:03:13.000]   So I thought you might like this TypePad journalist bailout program.
[00:03:13.000 --> 00:03:14.000]   Do you see their offering?
[00:03:14.000 --> 00:03:15.000]   Yes.
[00:03:15.000 --> 00:03:18.000]   As soon as I saw that, I thought...
[00:03:18.000 --> 00:03:23.000]   I think it was a double whammy week of benefits for print journalists
[00:03:23.000 --> 00:03:28.000]   because first Dr. Pepper offers a free Dr. Pepper to the entire world
[00:03:28.000 --> 00:03:33.000]   because the Chinese Democracy album shipped in 2008
[00:03:33.000 --> 00:03:38.000]   and Dr. Pepper bet that basically promised that if this album ships any time this year,
[00:03:38.000 --> 00:03:39.000]   it won't get the free Dr. Pepper.
[00:03:39.000 --> 00:03:44.000]   So that's another food item, which is a semi-perishable food item,
[00:03:44.000 --> 00:03:47.000]   always appreciated in this times of a constructing market.
[00:03:47.000 --> 00:03:50.000]   But also, any out-of-work journalist can get a free,
[00:03:50.000 --> 00:03:55.000]   by pro account on TypePad and start his own blog and get promotion.
[00:03:55.000 --> 00:03:56.000]   Great.
[00:03:56.000 --> 00:04:01.000]   I feel a little bit like that downed RAF fighter,
[00:04:01.000 --> 00:04:05.000]   who, like, offered preferential treatment,
[00:04:05.000 --> 00:04:08.000]   like, in exchange for going in front of the microphone and saying,
[00:04:08.000 --> 00:04:10.000]   "Capitalism is dead."
[00:04:10.000 --> 00:04:11.000]   We'll call you Tokyo Andy.
[00:04:11.000 --> 00:04:12.000]   It'll be great.
[00:04:12.000 --> 00:04:13.000]   Yeah, Tokyo Andy.
[00:04:13.000 --> 00:04:14.000]   Ah, that press.
[00:04:14.000 --> 00:04:16.000]   There's no future.
[00:04:16.000 --> 00:04:19.000]   Well, PC Magazine did actually say we're going to stop doing a print edition.
[00:04:19.000 --> 00:04:22.000]   We talked about that on Twitter a little bit on Sunday.
[00:04:22.000 --> 00:04:26.000]   Man, you know, it's tough times for computer magazines,
[00:04:26.000 --> 00:04:28.000]   but you write for the Chicago Sun Times.
[00:04:28.000 --> 00:04:32.000]   I mean, this is a very well-established newspaper.
[00:04:32.000 --> 00:04:34.000]   It's been around for 150 years.
[00:04:34.000 --> 00:04:36.000]   I think you're all right.
[00:04:36.000 --> 00:04:39.000]   I'm okay, particularly -- well,
[00:04:39.000 --> 00:04:42.000]   there's within the sphere of the Sun Times, I'm okay,
[00:04:42.000 --> 00:04:47.000]   because, I mean, good heavens, who -- I would never have guessed 10 years ago that I turned
[00:04:47.000 --> 00:04:52.000]   down a staff position at a newspaper for all the right reasons.
[00:04:52.000 --> 00:04:54.000]   I mean, the money was going to be better.
[00:04:54.000 --> 00:04:56.000]   The benefits were going to be better.
[00:04:56.000 --> 00:04:59.000]   It certainly would have been a more prestigious position than being a freelancer,
[00:04:59.000 --> 00:05:04.000]   but I found the work that I had in front of me more interesting than the staff position.
[00:05:04.000 --> 00:05:07.000]   But who would have -- I'd never would have guessed 10 years ago that that would have been
[00:05:07.000 --> 00:05:11.000]   the sensible, safe decision to make if I wanted a continuing career as a journalist.
[00:05:11.000 --> 00:05:16.000]   As a freelancer, as someone that they only have to pay X dollars per column to with no
[00:05:16.000 --> 00:05:20.000]   benefits, with no other overhead like that, you know, I just keep surviving.
[00:05:20.000 --> 00:05:24.000]   As a matter of fact, I've been picking up clients left and right as it becomes more important to
[00:05:24.000 --> 00:05:27.000]   have people with an online presence who have bring their own audience.
[00:05:27.000 --> 00:05:28.000]   Yeah.
[00:05:28.000 --> 00:05:33.000]   And also, I mean, I've been doing more things with the Sun Times now that they want to make their
[00:05:33.000 --> 00:05:35.000]   website, their web experience a lot better.
[00:05:35.000 --> 00:05:37.000]   I'm doing web videos for them.
[00:05:37.000 --> 00:05:40.000]   I'm sort of trying to encourage them to say, "Look, here are the things that I got for
[00:05:40.000 --> 00:05:43.000]   free as soon as I moved my blog to WordPress.
[00:05:43.000 --> 00:05:47.000]   How come you're not making this just as easy on SunTimes.com?"
[00:05:47.000 --> 00:05:49.000]   And that's been turning around over the past year.
[00:05:49.000 --> 00:05:53.000]   I suspect that people with these digital skill sets are not the ones getting laid off.
[00:05:53.000 --> 00:05:56.000]   The ones are getting laid off of the ones who need these free type pad accounts so they
[00:05:56.000 --> 00:05:58.000]   can understand what a blog is.
[00:05:58.000 --> 00:06:01.000]   You know, they're the non-technically literate guys.
[00:06:01.000 --> 00:06:02.000]   Yeah.
[00:06:02.000 --> 00:06:06.000]   And well, I think that -- well, I think that print journalists get a really bad rap that's
[00:06:06.000 --> 00:06:09.000]   undeserved for not getting digital publishing.
[00:06:09.000 --> 00:06:13.000]   Most of the journalists that I know and that I worked with have their own blog presences,
[00:06:13.000 --> 00:06:16.000]   that they've never really felt a need to really invest in.
[00:06:16.000 --> 00:06:17.000]   Ah, I see.
[00:06:17.000 --> 00:06:21.000]   Because they're paid a lot of money to write for print and their audiences are already in
[00:06:21.000 --> 00:06:22.000]   print.
[00:06:22.000 --> 00:06:23.000]   So it's not that they're unfamiliar with it.
[00:06:23.000 --> 00:06:26.000]   But I mean, you forgot to say, because you talk about Roger Ebert's blog.
[00:06:26.000 --> 00:06:32.000]   He started blogging this year and his blog has turned into a monster hit where you just
[00:06:32.000 --> 00:06:37.000]   know that every time he has ideas for articles and columns that may not necessarily fit into
[00:06:37.000 --> 00:06:40.000]   the format of a newspaper column, it turns into a blog post.
[00:06:40.000 --> 00:06:47.000]   And because he is justifiably so, one of the most beloved personalities in journalism,
[00:06:47.000 --> 00:06:52.000]   he for some reason has attracted the most erudite and knowledgeable and entertaining commenters
[00:06:52.000 --> 00:06:53.000]   in the blogosphere.
[00:06:53.000 --> 00:07:00.000]   I mean, you see, there'll be 100 comments and of -- 100 comments and of them, only 10 are
[00:07:00.000 --> 00:07:05.000]   roughly translated as, "Hi, I would like to be able to tell my friends that a conversation
[00:07:05.000 --> 00:07:06.000]   with Roger Ebert."
[00:07:06.000 --> 00:07:09.000]   No, most of them are actually very thoughtful, very interesting.
[00:07:09.000 --> 00:07:14.000]   But he's always been a little bit of a counterculture figure because of beyond the valley of the
[00:07:14.000 --> 00:07:17.000]   dolls and that kind of thing too, right?
[00:07:17.000 --> 00:07:19.000]   I mean, talent always wins through no matter what the --
[00:07:19.000 --> 00:07:20.000]   Yes, there you go.
[00:07:20.000 --> 00:07:21.000]   That's the tagline.
[00:07:21.000 --> 00:07:23.000]   That's the bottom line.
[00:07:23.000 --> 00:07:25.000]   And I agree with you on that one.
[00:07:25.000 --> 00:07:26.000]   Anyway, thank you, Typehead.
[00:07:26.000 --> 00:07:27.000]   Exactly.
[00:07:27.000 --> 00:07:29.000]   Again, every bit helps.
[00:07:29.000 --> 00:07:31.000]   You're using clothing in good condition, canned goods.
[00:07:31.000 --> 00:07:32.000]   Those are pretty good too.
[00:07:32.000 --> 00:07:33.000]   We'll take it.
[00:07:33.000 --> 00:07:34.000]   It doesn't matter.
[00:07:34.000 --> 00:07:38.000]   We can't -- we can't eBay this free Typehead account, but, you know, anything happen.
[00:07:38.000 --> 00:07:39.000]   Every little bit helps.
[00:07:39.000 --> 00:07:44.000]   If we can raise just one dollar more for laid off New York Times colonists than we did in
[00:07:44.000 --> 00:07:49.000]   last year's telethon, it will -- staying up for 24 hours in a tuxedo will have all been worth
[00:07:49.000 --> 00:07:50.000]   it.
[00:07:50.000 --> 00:07:51.000]   Am I right, Leo?
[00:07:51.000 --> 00:07:52.000]   I agree.
[00:07:52.000 --> 00:07:53.000]   It's for the kids.
[00:07:53.000 --> 00:07:54.000]   It's for the kids, Andy.
[00:07:54.000 --> 00:07:55.000]   It's for the kids.
[00:07:55.000 --> 00:07:56.000]   It's for the kids.
[00:07:56.000 --> 00:07:57.000]   It's for the kids.
[00:07:57.000 --> 00:07:58.000]   It's for the love.
[00:07:58.000 --> 00:07:59.000]   It's for the love.
[00:07:59.000 --> 00:08:00.000]   Do and the thing.
[00:08:00.000 --> 00:08:01.000]   Hey, Snow Leopard.
[00:08:01.000 --> 00:08:05.000]   Hey, I'm Andy Jordan Hubbard, a little leak from Apple's Director of Engineering of UNIX
[00:08:05.000 --> 00:08:06.000]   Technologies.
[00:08:06.000 --> 00:08:08.000]   They brought him over, of course, from the BSD group.
[00:08:08.000 --> 00:08:12.000]   Jordan was doing a presentation to the Lisa Conference.
