
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:00:04.000 --> 00:00:06.000]   Netcast you love.
[00:00:06.000 --> 00:00:08.000]   From people you trust.
[00:00:08.000 --> 00:00:11.000]   [ Music ]
[00:00:11.000 --> 00:00:14.000]   This is Twigt.
[00:00:14.000 --> 00:00:17.000]   Bandwidth for Mac Break Weekly is provided by
[00:00:17.000 --> 00:00:21.000]   cashfly at CACHEFLY.com.
[00:00:21.000 --> 00:00:36.000]   [ Music ]
[00:00:36.000 --> 00:00:41.000]   This is Mac Break Weekly, Episode 32, from March 6, 2007.
[00:00:41.000 --> 00:00:43.000]   The Canary Track.
[00:00:43.000 --> 00:00:55.000]   [ Music ]
[00:00:55.000 --> 00:00:59.000]   It's time for Mac Break Weekly and our dear friend,
[00:00:59.000 --> 00:01:03.000]   the late departed Alex Lindsey, would have loved to have been part of this show.
[00:01:03.000 --> 00:01:05.000]   I don't know what that means. He's not dead.
[00:01:05.000 --> 00:01:07.000]   Oh, he's just gone.
[00:01:07.000 --> 00:01:09.000]   Gone but not forgotten. He'll be back next week.
[00:01:09.000 --> 00:01:11.000]   Scott Born is here, as you can tell, from
[00:01:11.000 --> 00:01:13.000]   podcasting.ilifesonetricks.com.
[00:01:13.000 --> 00:01:15.000]   [ Laughter ]
[00:01:15.000 --> 00:01:19.000]   Podcastingtricks.com.
[00:01:19.000 --> 00:01:21.000]   Podcastingtricks.com.
[00:01:21.000 --> 00:01:22.000]   Thank you.
[00:01:22.000 --> 00:01:25.000]   Talk to a Hooters Girl.com.
[00:01:25.000 --> 00:01:29.000]   Which is going to be coming soon to a Hooters Bar near you.
[00:01:29.000 --> 00:01:32.000]   He has a concept for this show that I don't think we'll ever use.
[00:01:32.000 --> 00:01:37.000]   But we do want to say that we're feeling a little constrained by the clean tag.
[00:01:37.000 --> 00:01:41.000]   So we're going to remove the clean tag and let our freak flag fly,
[00:01:41.000 --> 00:01:44.000]   so to speak, speaking of which, being a freak flags.
[00:01:44.000 --> 00:01:46.000]   Yes, you knew. It was Merlin Man.
[00:01:46.000 --> 00:01:48.000]   Hey, Merlin!
[00:01:48.000 --> 00:01:49.000]   Hello, Leo.
[00:01:49.000 --> 00:01:50.000]   Ladyflies.
[00:01:50.000 --> 00:01:53.000]   I'm going to pull out all my best red fox now.
[00:01:53.000 --> 00:01:56.000]   We're going to go into the red fox all the time on Mac Break.
[00:01:56.000 --> 00:01:58.000]   Also, one of our -- you know, it's funny.
[00:01:58.000 --> 00:02:02.000]   I don't think I've ever done a show with John Foster, except for their live one at Mac World,
[00:02:02.000 --> 00:02:04.000]   because he's usually the guy who fills in for me, but I'm so glad we could get together.
[00:02:04.000 --> 00:02:06.000]   He's filling in for Alex Lindsey today.
[00:02:06.000 --> 00:02:08.000]   John Foster, how are you?
[00:02:08.000 --> 00:02:10.000]   Very good. Nice to be here, everybody.
[00:02:10.000 --> 00:02:14.000]   Ah, he's sounding so clean and crisp and beautiful.
[00:02:14.000 --> 00:02:17.000]   And speaking of beautiful, the man in the hat, the world's --
[00:02:17.000 --> 00:02:21.000]   the last actually man in the world to be wearing mutton chub.
[00:02:21.000 --> 00:02:24.000]   Whiskers Mr. Andy and Notko from the Chicago Sun Times.
[00:02:24.000 --> 00:02:25.000]   Hey, Andy.
[00:02:25.000 --> 00:02:26.000]   Budex!
[00:02:26.000 --> 00:02:27.000]   Booby!
[00:02:27.000 --> 00:02:28.000]   Already!
[00:02:28.000 --> 00:02:31.000]   Just the 10-30 p.m. show, everyone!
[00:02:31.000 --> 00:02:33.000]   Turning it into a zoo.
[00:02:33.000 --> 00:02:38.000]   That low-able ketchup-com character, you know, from the King of Queens, it's Las Vegas.
[00:02:38.000 --> 00:02:41.000]   The filthy song "Silings of Mr. Red Fox."
[00:02:41.000 --> 00:02:43.000]   As I am!
[00:02:43.000 --> 00:02:44.000]   All right.
[00:02:44.000 --> 00:02:45.000]   Let's listen.
[00:02:45.000 --> 00:02:46.000]   All right.
[00:02:46.000 --> 00:02:47.000]   Nice to be here, everybody.
[00:02:47.000 --> 00:02:48.000]   Thank you.
[00:02:48.000 --> 00:02:49.000]   Two aggressively bust the queen tag.
[00:02:49.000 --> 00:02:50.000]   We'll work our way up to --
[00:02:50.000 --> 00:02:51.000]   [laughter]
[00:02:51.000 --> 00:02:54.000]   Yeah, I love this -- we had this little pre-show conversation.
[00:02:54.000 --> 00:02:56.000]   We're just going to go light blue, and I thought to myself.
[00:02:56.000 --> 00:02:57.000]   Yeah, right.
[00:02:57.000 --> 00:02:58.000]   Light blue.
[00:02:58.000 --> 00:02:59.000]   It started blue already.
[00:02:59.000 --> 00:03:04.000]   New stories.
[00:03:04.000 --> 00:03:08.000]   Well, I woke up this morning, and that's a news story in itself, but iTunes 7.1 was waiting
[00:03:08.000 --> 00:03:10.000]   for me on my hard drive.
[00:03:10.000 --> 00:03:12.000]   Anybody -- I haven't installed it yet.
[00:03:12.000 --> 00:03:17.000]   Is this just another one of those updates to fix a hole in the DRM, or is there more?
[00:03:17.000 --> 00:03:18.000]   No.
[00:03:18.000 --> 00:03:21.000]   It's mostly a colorful one that's basically to support Apple TV.
[00:03:21.000 --> 00:03:25.000]   Plus, that feature you don't use a flipping through albums.
[00:03:25.000 --> 00:03:26.000]   Cover-fully.
[00:03:26.000 --> 00:03:28.000]   You can now use it full screen.
[00:03:28.000 --> 00:03:30.000]   You can now not use it full screen.
[00:03:30.000 --> 00:03:31.000]   You can.
[00:03:31.000 --> 00:03:32.000]   Yes, you can.
[00:03:32.000 --> 00:03:33.000]   That's what I'm saying.
[00:03:33.000 --> 00:03:34.000]   If you don't use it --
[00:03:34.000 --> 00:03:35.000]   All right, excuse me, exactly.
[00:03:35.000 --> 00:03:37.000]   You can now not use it in a full screen mode.
[00:03:37.000 --> 00:03:39.000]   It's only four in the afternoon in the East Coast.
[00:03:39.000 --> 00:03:41.000]   I've only been up for like three hours.
[00:03:41.000 --> 00:03:42.000]   Go easy on me.
[00:03:42.000 --> 00:03:45.000]   I've only had four coats and not really caffeinated yet.
[00:03:45.000 --> 00:03:46.000]   Get your coffee.
[00:03:46.000 --> 00:03:50.000]   So, Scott, you've been using it, and I like cover flow, but you're right.
[00:03:50.000 --> 00:03:52.000]   It isn't the best way to browse your music.
[00:03:52.000 --> 00:03:53.000]   It's pretty.
[00:03:53.000 --> 00:03:54.000]   That's all.
[00:03:54.000 --> 00:03:55.000]   No, but it is pretty, and I use it all the time.
[00:03:55.000 --> 00:04:00.000]   But what was really exciting to me, because I've really been enjoying the Apple games on
[00:04:00.000 --> 00:04:05.000]   my iPod, is there's all sorts of little hidden text links in there, which lead us to believe
[00:04:05.000 --> 00:04:11.000]   that when the Apple TV finally shipped sometime around Vista 2.0, we're going to actually be
[00:04:11.000 --> 00:04:12.000]   able to do games on Apple TV.
[00:04:12.000 --> 00:04:15.000]   You're sounding a little bitter about the slippage.
[00:04:15.000 --> 00:04:16.000]   They said March 15th, right?
[00:04:16.000 --> 00:04:18.000]   It should be out any day now.
[00:04:18.000 --> 00:04:20.000]   Yes, well, you know what?
[00:04:20.000 --> 00:04:23.000]   I want them to get all that out of their system because the iPhone by God is going to ship
[00:04:23.000 --> 00:04:24.000]   on time.
[00:04:24.000 --> 00:04:25.000]   You're beyond time.
[00:04:25.000 --> 00:04:26.840]   John Foster is our resident hacker.
[00:04:26.840 --> 00:04:30.000]   Have you looked into the resource fork yet of iTunes 7.1?
[00:04:30.000 --> 00:04:35.040]   No, just downloaded it just prior to being on the show, and I thought I might have a bit
[00:04:35.040 --> 00:04:38.760]   of time to look, but I did have the stuff in front of me.
[00:04:38.760 --> 00:04:42.000]   I opened it and it was like, "Huh, it's iTunes."
[00:04:42.000 --> 00:04:43.000]   Right.
[00:04:43.000 --> 00:04:44.840]   So, what are you looking at, Andy?
[00:04:44.840 --> 00:04:48.520]   I say, I'm on Appleinsider.com because that's where I found the strings.
[00:04:48.520 --> 00:04:52.000]   It has wonderful things like, "Are you sure?
[00:04:52.000 --> 00:04:56.000]   You want to sync games, all existing games on the Apple TV?
[00:04:56.000 --> 00:05:00.000]   Will be replaced with games from this excellent library?"
[00:05:00.000 --> 00:05:04.000]   I could finally play Bejeweled on my Apple TV.
[00:05:04.000 --> 00:05:05.000]   Exactly.
[00:05:05.000 --> 00:05:06.000]   Yeah.
[00:05:06.000 --> 00:05:08.000]   What is it?
[00:05:08.000 --> 00:05:10.000]   Has anybody, I have Bejeweled on my iPod.
[00:05:10.000 --> 00:05:12.000]   That's the only one I spent the money on to download.
[00:05:12.000 --> 00:05:15.000]   They're not that expensive, but it's hard with the click wheel.
[00:05:15.000 --> 00:05:17.000]   Are there any great games for the iPod?
[00:05:17.000 --> 00:05:18.000]   Hold them.
[00:05:18.000 --> 00:05:19.000]   Texas, hold them.
[00:05:19.000 --> 00:05:20.000]   Really?
[00:05:20.000 --> 00:05:21.000]   Oh, God.
[00:05:21.000 --> 00:05:22.000]   It is great.
[00:05:22.000 --> 00:05:23.000]   It's a wonderful game.
[00:05:23.000 --> 00:05:25.840]   Oh, it's a wonderful game, but you want to be the nth person of our generation to play
[00:05:25.840 --> 00:05:29.000]   Texas, hold them, who after just singing on TV, or you're a real--
[00:05:29.000 --> 00:05:32.360]   I'm waiting for baseball to make a real recurrence.
[00:05:32.360 --> 00:05:33.360]   You know, I think more--
[00:05:33.360 --> 00:05:34.360]   It's a little different generation.
[00:05:34.360 --> 00:05:38.280]   So, Andy, I've been playing poker longer than you've been alive.
[00:05:38.280 --> 00:05:39.280]   Really?
[00:05:39.280 --> 00:05:41.920]   Are you-- and have you been playing hold them all that time, Scott?
[00:05:41.920 --> 00:05:44.880]   I've been playing hold them since I was four.
[00:05:44.880 --> 00:05:45.880]   Really?
[00:05:45.880 --> 00:05:49.440]   No, no, we're talking about a card game.
[00:05:49.440 --> 00:05:53.680]   I believe your elementary school switched to a credit system.
[00:05:53.680 --> 00:05:55.720]   You won up there with 75 cents.
[00:05:55.720 --> 00:05:59.840]   I've been speaking in hyperbulous since I was two.
[00:05:59.840 --> 00:06:03.680]   I've got Sudoku, and I never play it.
[00:06:03.680 --> 00:06:04.680]   It's the inner space.
[00:06:04.680 --> 00:06:06.680]   That's a terrible idea that I don't know why I bought it.
[00:06:06.680 --> 00:06:09.520]   I don't know how I ever thought a click wheel and a do button would be fun.
[00:06:09.520 --> 00:06:10.520]   That's the problem.
[00:06:10.520 --> 00:06:11.520]   I love Sudoku.
[00:06:11.520 --> 00:06:12.520]   Yeah.
[00:06:12.520 --> 00:06:13.520]   Well, you know what's good?
[00:06:13.520 --> 00:06:14.520]   It's good for that is paper.
[00:06:14.520 --> 00:06:18.080]   Yeah, but I mean, even on my trio, I got three different versions for the trio.
[00:06:18.080 --> 00:06:19.400]   I mean, it's like pulling teeth.
[00:06:19.400 --> 00:06:20.400]   Yeah, exactly.
[00:06:20.400 --> 00:06:21.400]   You've got to be able to write little numbers.
[00:06:21.400 --> 00:06:22.560]   And it actually works well.
[00:06:22.560 --> 00:06:23.560]   Which doesn't be perfect.
[00:06:23.560 --> 00:06:24.560]   Hang man.
[00:06:24.560 --> 00:06:25.560]   Hang man.
[00:06:25.560 --> 00:06:28.080]   Because they don't use the scroll wheel.
[00:06:28.080 --> 00:06:30.000]   You can just tap up, down, left, right.
[00:06:30.000 --> 00:06:31.000]   Oh, that makes sense.
[00:06:31.000 --> 00:06:33.200]   Because it has the world's simplest user interface.
[00:06:33.200 --> 00:06:35.200]   Right, I love that patterns work.
[00:06:35.200 --> 00:06:38.120]   If they could use two iPods and you could play Robotron.
[00:06:38.120 --> 00:06:40.480]   Did you say the patterns still work, Andy?
[00:06:40.480 --> 00:06:44.200]   Yes, the patterns that I learned in junior high school still work.
[00:06:44.200 --> 00:06:45.480]   Now that's important to know.
[00:06:45.480 --> 00:06:46.480]   That's valuable information.
[00:06:46.480 --> 00:06:47.480]   Exactly.
[00:06:47.480 --> 00:06:50.480]   I dropped a lot of quarters into Pac-Man, but I never got any patterns.
[00:06:50.480 --> 00:06:53.760]   I must have been the white Russians I was drinking at the same time.
[00:06:53.760 --> 00:06:55.600]   I kept the patterns out.
[00:06:55.600 --> 00:06:57.600]   Please, Mr. Lepore, keep your drink off of the game.
[00:06:57.600 --> 00:07:01.400]   It helps if you're not trying to pick up bowling alley blue women while you're playing.
[00:07:01.400 --> 00:07:02.400]   Bowling alley.
[00:07:02.400 --> 00:07:03.400]   Did you play the cocktail?
[00:07:03.400 --> 00:07:04.400]   The cocktail version?
[00:07:04.400 --> 00:07:05.400]   Yeah, the table version.
[00:07:05.400 --> 00:07:06.400]   Yeah, yeah.
[00:07:06.400 --> 00:07:07.400]   Nice.
[00:07:07.400 --> 00:07:08.400]   You got your white Russian right there.
[00:07:08.400 --> 00:07:10.400]   Your joystick in your right hand, your white Russian in your left.
[00:07:10.400 --> 00:07:11.880]   You're really, it's kind of made for that.
