
[00:00:00.000 --> 00:00:03.440]   [ Sound Effects ]
[00:00:03.440 --> 00:00:05.200]   >> Netcast you love.
[00:00:05.200 --> 00:00:07.200]   >> From people you trust.
[00:00:07.200 --> 00:00:11.040]   [ Music ]
[00:00:11.040 --> 00:00:14.320]   >> This is Detroit.
[00:00:14.320 --> 00:00:18.120]   >> Bandwidth for Mac Break Weekly is provided by cashfly
[00:00:18.120 --> 00:00:21.760]   at CACAGFLY.com.
[00:00:21.760 --> 00:00:29.240]   [ Music ]
[00:00:29.240 --> 00:00:35.120]   >> This is Mac Break Weekly, episode 139 for May 5th, 2009.
[00:00:35.120 --> 00:00:38.400]   Deploy the ponytail.
[00:00:38.400 --> 00:00:41.680]   >> Mac Break Weekly is brought to you by Audible.com.
[00:00:41.680 --> 00:00:48.520]   For your free audio book, visit Audible.com/MacBreak.
[00:00:48.520 --> 00:00:50.520]   >> And by listeners like you.
[00:00:50.520 --> 00:00:52.320]   Thanks so much for your contribution.
[00:00:52.320 --> 00:00:54.520]   We couldn't do it without him.
[00:00:54.520 --> 00:00:59.960]   [ Music ]
[00:00:59.960 --> 00:01:02.880]   >> It's time for Mac Break Weekly, the show that covers all things,
[00:01:02.880 --> 00:01:05.960]   Apple and Macintoshy and with us today in the studio,
[00:01:05.960 --> 00:01:08.440]   Mr. Alex Lindsey of the Pixel Core.
[00:01:08.440 --> 00:01:09.120]   >> Hello, hello.
[00:01:09.120 --> 00:01:11.880]   >> Score.com and Pixel Core.tv.
[00:01:11.880 --> 00:01:14.360]   And he's now the guy who just lives upstairs.
[00:01:14.360 --> 00:01:16.160]   [ Laughter ]
[00:01:16.160 --> 00:01:17.360]   >> In the Twix cottage.
[00:01:17.360 --> 00:01:18.960]   >> I wander down every once in a while.
[00:01:18.960 --> 00:01:19.960]   >> It's kind of funny.
[00:01:19.960 --> 00:01:20.560]   He does.
[00:01:20.560 --> 00:01:22.680]   He has slippers, he's jammies, he comes on down.
[00:01:22.680 --> 00:01:24.120]   And he says, "Is there anything to eat?"
[00:01:24.120 --> 00:01:26.920]   "Yes, I leave my pipe upstairs."
[00:01:26.920 --> 00:01:29.560]   You know, I prefer to keep the smoke there,
[00:01:29.560 --> 00:01:31.560]   but maybe someday I'll bring it down.
[00:01:31.560 --> 00:01:33.280]   >> That's all right, I have mine here.
[00:01:33.280 --> 00:01:34.840]   >> There you go.
[00:01:34.840 --> 00:01:39.360]   Also with us, Joe Vio laughter, that of Scott Born, my friends.
[00:01:39.360 --> 00:01:40.040]   >> Hello.
