
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:00:04.000 --> 00:00:06.000]   Netcast you love.
[00:00:06.000 --> 00:00:08.000]   From people you trust.
[00:00:08.000 --> 00:00:11.000]   [ Music ]
[00:00:11.000 --> 00:00:13.000]   This is Detroit.
[00:00:13.000 --> 00:00:17.000]   Bandwidth for MacBreak Weekly is provided by
[00:00:17.000 --> 00:00:21.000]   cashfly@cacfly.com.
[00:00:21.000 --> 00:00:28.000]   [ Music ]
[00:00:28.000 --> 00:00:33.000]   This is MacBreak Weekly, episode 187 for March 31, 2010.
[00:00:33.000 --> 00:00:36.000]   A stick between their legs.
[00:00:36.000 --> 00:00:38.000]   [ Music ]
[00:00:38.000 --> 00:00:43.000]   MacBreak Weekly is brought to you by Gazelle, the easy way to sell or recycle the used gadgets
[00:00:43.000 --> 00:00:45.000]   lying around your home or office.
[00:00:45.000 --> 00:00:47.000]   Don't just sell it, Gazelle it.
[00:00:47.000 --> 00:00:55.000]   For a 10% bonus payment for your used gadgets, go to gazelle.com/macbreak/bonuscode/macbreak.
[00:00:55.000 --> 00:00:58.000]   And by audible.com.
[00:00:58.000 --> 00:01:04.000]   To download a free audiobook of your choice, go to audible.com/macbreak.
[00:01:04.000 --> 00:01:07.000]   [ Music ]
[00:01:07.000 --> 00:01:11.000]   This is MacBreak Weekly, the show that covers everything that's going on in the world of Apple.
[00:01:11.000 --> 00:01:16.000]   And really today there is nothing but the iPad. Nothing but the iPad going on.
[00:01:16.000 --> 00:01:19.000]   Starting from my left, Mr. Alex Lindsay is here for the Fixacore.
[00:01:19.000 --> 00:01:21.000]   I don't have an iPad yet.
[00:01:21.000 --> 00:01:22.000]   I just want to point that out.
[00:01:22.000 --> 00:01:24.000]   Okay, what we're going to do is we're going to narrow it down.
[00:01:24.000 --> 00:01:26.000]   So Alex does not.
[00:01:26.000 --> 00:01:31.000]   Also joining us today from Liverpool, England.
[00:01:31.000 --> 00:01:34.000]   He's so excited about the World Cup coming up.
[00:01:34.000 --> 00:01:36.000]   I'm stereotyping. Mr. Don McAllister.
[00:01:36.000 --> 00:01:38.000]   I live. I could see it.
[00:01:38.000 --> 00:01:40.000]   Good to see you from ScreenCastsOnline.
[00:01:40.000 --> 00:01:41.000]   That's the one.
[00:01:41.000 --> 00:01:42.000]   That's the one.
[00:01:42.000 --> 00:01:43.000]   Yeah, I haven't got an iPad either.
[00:01:43.000 --> 00:01:47.000]   And you don't have an iPad, so I don't have any people to come up with a cuss house iPad.
[00:01:47.000 --> 00:01:51.000]   I don't have an iPad, so there's only one person who could possibly have an iPad in the bunch.
[00:01:51.000 --> 00:01:54.000]   We don't have a dog.
[00:01:54.000 --> 00:01:56.000]   We don't have a dog.
[00:01:56.000 --> 00:01:57.000]   We don't have a dog.
[00:01:57.000 --> 00:01:59.000]   And the Enocha, as he was making out with a...
[00:01:59.000 --> 00:02:00.000]   It's a good dog.
[00:02:00.000 --> 00:02:02.000]   With a tag on its ear.
[00:02:02.000 --> 00:02:04.000]   I'm going to get you a biscuit.
[00:02:04.000 --> 00:02:05.000]   You're such a good dog.
[00:02:05.000 --> 00:02:07.000]   He's great. He's great patient.
[00:02:07.000 --> 00:02:09.000]   Bestest dog ever.
[00:02:09.000 --> 00:02:11.000]   He's a great person.
[00:02:11.000 --> 00:02:15.000]   He's so good for us now because he has an iPad and we don't.
[00:02:15.000 --> 00:02:16.000]   Yeah.
[00:02:16.000 --> 00:02:17.000]   Huh?
[00:02:17.000 --> 00:02:20.000]   What's that, Buster?
[00:02:20.000 --> 00:02:21.000]   That's right.
[00:02:21.000 --> 00:02:24.000]   I love you because you don't ask stupid questions.
[00:02:24.000 --> 00:02:25.000]   Yes.
[00:02:25.000 --> 00:02:26.000]   You're good.
[00:02:26.000 --> 00:02:27.000]   Yes.
[00:02:27.000 --> 00:02:28.000]   You're good.
[00:02:28.000 --> 00:02:29.000]   Yes.
[00:02:29.000 --> 00:02:30.000]   You're good.
[00:02:30.000 --> 00:02:31.000]   You're good.
[00:02:31.000 --> 00:02:32.000]   You're good.
[00:02:32.000 --> 00:02:33.000]   You're good.
[00:02:33.000 --> 00:02:34.000]   Okay.
[00:02:34.000 --> 00:02:36.000]   There you have it.
[00:02:36.000 --> 00:02:38.000]   Annie Enocha was non-denial.
[00:02:38.000 --> 00:02:40.000]   Good to see you.
[00:02:40.000 --> 00:02:41.000]   Hey, good to see you.
[00:02:41.000 --> 00:02:45.000]   Annie once again from the Chicago Sun Times in the celestial waste of bandwidth.
[00:02:45.000 --> 00:02:46.000]   Merlin Mann has the day off.
[00:02:46.000 --> 00:02:47.000]   He's on assignment.
[00:02:47.000 --> 00:02:48.000]   Looking for an iPad.
[00:02:48.000 --> 00:02:49.000]   Yeah, probably.
[00:02:49.000 --> 00:02:52.000]   Do you think, who do you think has an iPad?
[00:02:52.000 --> 00:02:57.400]   Do you think that David Pogan want Mossberg and an Abig, an Abig, an Abig, an Abig, an
[00:02:57.400 --> 00:02:58.400]   iPad?
[00:02:58.400 --> 00:02:59.400]   Yes, not that I'm bitter.
[00:02:59.400 --> 00:03:00.400]   They probably do, right?
[00:03:00.400 --> 00:03:05.000]   Annie, you're an actual journalist as opposed to those of us who play them on the radio.
[00:03:05.000 --> 00:03:06.000]   Yes.
[00:03:06.000 --> 00:03:11.640]   Do you think that Apple has seeded some of the premier press with an iPad so that they can
[00:03:11.640 --> 00:03:12.640]   get their review out?
[00:03:12.640 --> 00:03:13.640]   Buster.
[00:03:13.640 --> 00:03:14.640]   Buster?
[00:03:14.640 --> 00:03:16.800]   I'm going to have to.
[00:03:16.800 --> 00:03:17.800]   I'm sorry.
[00:03:17.800 --> 00:03:18.800]   He has trouble opening the jar himself.
[00:03:18.800 --> 00:03:19.800]   I'll be right back.
[00:03:19.800 --> 00:03:21.800]   No, no, no, no, no, no.
[00:03:21.800 --> 00:03:22.800]   It's oh dear.
[00:03:22.800 --> 00:03:23.800]   Okay.
[00:03:23.800 --> 00:03:27.600]   I guess it's like I think no words need to be spoken on that.
[00:03:27.600 --> 00:03:29.120]   I think it's like skull and bones.
[00:03:29.120 --> 00:03:34.120]   If you say the words he has to get up and leave, it's in the Apple NDA.
[00:03:34.120 --> 00:03:36.920]   So I'm thinking, I think he might happen to have one.
[00:03:36.920 --> 00:03:38.920]   It's a good happen.
[00:03:38.920 --> 00:03:39.920]   I saw the videos.
[00:03:39.920 --> 00:03:40.920]   Have you seen the videos?
[00:03:40.920 --> 00:03:42.320]   No, there's videos online.
[00:03:42.320 --> 00:03:43.320]   Yes.
[00:03:43.320 --> 00:03:47.600]   So there's videos Apple has posted the videos of kind of like their how to use it and how
[00:03:47.600 --> 00:03:50.520]   easy it is to use.
[00:03:50.520 --> 00:03:51.520]   And it is.
[00:03:51.520 --> 00:03:55.280]   I'm at the Apple site now, a magic and revolutionary, a magical.
[00:03:55.280 --> 00:03:56.280]   I'm training.
[00:03:56.280 --> 00:03:57.880]   Wow, that's an interesting selling point.
[00:03:57.880 --> 00:03:59.960]   It's magical.
[00:03:59.960 --> 00:04:01.760]   Expelliarmus.
[00:04:01.760 --> 00:04:02.760]   Nothing happens.
[00:04:02.760 --> 00:04:03.760]   Wait, wait, wait.
[00:04:03.760 --> 00:04:04.760]   You have an iPad.
[00:04:04.760 --> 00:04:05.760]   That's right.
[00:04:05.760 --> 00:04:06.760]   Good boy.
[00:04:06.760 --> 00:04:10.280]   Remember, he's going to be more of these later on.
[00:04:10.280 --> 00:04:12.080]   Boy, good boy.
[00:04:12.080 --> 00:04:14.680]   That's sad when a good man goes crazy.
[00:04:14.680 --> 00:04:15.680]   I'm sorry, Leo.
[00:04:15.680 --> 00:04:16.680]   We're saying something?
[00:04:16.680 --> 00:04:17.680]   Nothing, nothing at all.
[00:04:17.680 --> 00:04:22.520]   Just looking at the iPad on the Apple website, this is a new tagline.
[00:04:22.520 --> 00:04:27.520]   I don't remember this tagline, a magical and revolutionary product at an unbelievable
[00:04:27.520 --> 00:04:28.520]   price.
[00:04:28.520 --> 00:04:32.960]   So it's magical, revolutionary and unbelievable.
[00:04:32.960 --> 00:04:36.800]   So Apple saying that we cannot believe any information they posted on their site.
[00:04:36.800 --> 00:04:40.960]   Yeah, I really wouldn't use the word unbelievable in a slogan, would you?
[00:04:40.960 --> 00:04:45.120]   When they say how well it'll work in these situations and how nice the interface is,
[00:04:45.120 --> 00:04:46.480]   we're not to believe any of that.
[00:04:46.480 --> 00:04:47.480]   No.
[00:04:47.480 --> 00:04:48.480]   They've been just a disclaimer.
[00:04:48.480 --> 00:04:49.480]   They've legal cover now.
[00:04:49.480 --> 00:04:52.400]   Well, they say the price is unbelievable, but once you use the word unbelievable, I
[00:04:52.400 --> 00:04:54.520]   think I think it's safe to not believe anything.
[00:04:54.520 --> 00:04:56.240]   So now they've got these guided tours online.
[00:04:56.240 --> 00:04:59.760]   This is what you were talking about.
[00:04:59.760 --> 00:05:00.760]   So which one?
[00:05:00.760 --> 00:05:02.760]   Oh my God, you can drink coffee while using it.
[00:05:02.760 --> 00:05:03.760]   Look at that.
[00:05:03.760 --> 00:05:04.760]   Look at this.
[00:05:04.760 --> 00:05:05.760]   A mug.
[00:05:05.760 --> 00:05:06.760]   Look at Keena.
[00:05:06.760 --> 00:05:07.760]   Keena.
[00:05:07.760 --> 00:05:09.760]   Okay, this is the one Alex says he's actually going to do his presentations.
[00:05:09.760 --> 00:05:10.760]   I'm going to test my presentations.
[00:05:10.760 --> 00:05:11.760]   For NAB.
[00:05:11.760 --> 00:05:12.760]   They work.
[00:05:12.760 --> 00:05:14.960]   I'm going to do my presentations NAB off my iPad.
[00:05:14.960 --> 00:05:17.360]   So did you order the VGA dongle?
[00:05:17.360 --> 00:05:21.760]   Keena on iPad has the most powerful presentation application ever made for a mobile device.
[00:05:21.760 --> 00:05:22.760]   Oh, come on.
[00:05:22.760 --> 00:05:23.760]   The superlatives are driving me nuts.
[00:05:23.760 --> 00:05:24.760]   Just for iPad.
[00:05:24.760 --> 00:05:28.160]   It makes it easy to create incredible presentations with photos.
[00:05:28.160 --> 00:05:29.160]   Incredible.
[00:05:29.160 --> 00:05:31.160]   Okay, so far we've got incredible animations.
[00:05:31.160 --> 00:05:32.160]   Incredible animations.
[00:05:32.160 --> 00:05:33.160]   Just the touch of a finger.
[00:05:33.160 --> 00:05:34.660]   Look, I just, I don't need him to say anything.
[00:05:34.660 --> 00:05:35.660]   I need work to get started.
[00:05:35.660 --> 00:05:37.960]   Okay, we'll turn his sound off.
[00:05:37.960 --> 00:05:41.560]   Sometimes it seems as though these are being narrated by Jets fans.
[00:05:41.560 --> 00:05:43.760]   It's just so awesome.
[00:05:43.760 --> 00:05:45.560]   It's unbelievable.
[00:05:45.560 --> 00:05:48.360]   It shows you all of your presentations with a large preview.
[00:05:48.360 --> 00:05:50.360]   Yeah, right.
[00:05:50.360 --> 00:05:57.520]   Do you think they do like they do like they did with the iPhone and get really big hand
[00:05:57.520 --> 00:06:03.400]   models to make it a rather you'd want a small hand model to make it look bigger, right?
[00:06:03.400 --> 00:06:06.400]   Yeah, like your hands are too big.
[00:06:06.400 --> 00:06:10.000]   And the iPhone they had big hands to make it look smaller.
[00:06:10.000 --> 00:06:11.000]   Mm hmm.
[00:06:11.000 --> 00:06:12.000]   Shows you other things.
[00:06:12.000 --> 00:06:16.920]   The other question I would have is that they don't really have to give this actor like
[00:06:16.920 --> 00:06:17.920]   a working thing.
[00:06:17.920 --> 00:06:22.560]   They could just give them a blue screen mock up or a square and simply say, I want you
[00:06:22.560 --> 00:06:25.240]   to start your finger there and drag it down there.
[00:06:25.240 --> 00:06:27.960]   Then I want you to tap that and tap that there.
[00:06:27.960 --> 00:06:32.880]   I'm always curious about how these videos get produced given the level of secrecy that
[00:06:32.880 --> 00:06:35.000]   Apple keeps this device under.
[00:06:35.000 --> 00:06:39.240]   You know, it's one of those things that when we do a lot of these, this kind of stuff.
[00:06:39.240 --> 00:06:41.320]   This looks so clear and crisp.
[00:06:41.320 --> 00:06:42.320]   It would be very painful.
[00:06:42.320 --> 00:06:47.760]   It would definitely be possible with the right budget to do any of this stuff in post.
[00:06:47.760 --> 00:06:50.640]   But if I could, I would do everything I could to make it work.
[00:06:50.640 --> 00:06:52.000]   How can they make it look that good?
[00:06:52.000 --> 00:06:53.000]   It's true.
[00:06:53.000 --> 00:06:54.000]   Well, you could do it.
[00:06:54.000 --> 00:06:57.240]   The problem that you get into is what you're going to be afraid of is that it isn't the
[00:06:57.240 --> 00:06:58.240]   way I am.
[00:06:58.240 --> 00:06:59.240]   It's not going to match his hands.
[00:06:59.240 --> 00:07:00.240]   Won't want.
[00:07:00.240 --> 00:07:03.360]   Well, the way I animate it won't be identical to the way it actually works.
[00:07:03.360 --> 00:07:05.400]   And then people will be like, "Rang, rant."
[00:07:05.400 --> 00:07:08.320]   So it's easier to get this really cool.
[00:07:08.320 --> 00:07:09.880]   You gotta think it's real.
